_id,Director,Country,Response,imdbVotes,Poster,imdbID,Writer,Language,Genre,Actors,Released,Metascore,Rated,Box_office,Runtime,Awards,imdbRating,Title,Type
5706121771a06517740f8b83,"Brendan Malloy, Emmett Malloy",USA,True,"14,485",http://ia.media-imdb.com/images/M/MV5BMjA4NTczOTE2OF5BMl5BanBnXkFtZTcwNzcyNTQyMQ@@._V1_SX300.jpg,tt0253798,Jon Zack,English,"Comedy, Sport","Flex Alexander, A.J. Cook, David Denman, Caroline Dhavernas",21 Nov 2001,22,PG-13,"13,903,262",89 min,N/A,6.3,Out Cold,movie
5706121771a06517740f8b84,John Boorman,"USA, Ireland",True,"23,299",http://ia.media-imdb.com/images/M/MV5BMTY2ODcxMDAyMV5BMl5BanBnXkFtZTYwNTEzNjc2._V1_SX300.jpg,tt0236784,"John le Carré (novel, Andrew Davies (screenplay, John le Carré (screenplay, John Boorman (screenplay)","English, Spanish","Drama, Thriller","Pierce Brosnan, Geoffrey Rush, Jamie Lee Curtis, Leonor Varela",04 May 2001,66,R,"13,491,653",109 min,1 nomination.,6.1,The Tailor of Panama,movie
5706121771a06517740f8b85,"Bobby Farrelly, Peter Farrelly",USA,True,"24,846",http://ia.media-imdb.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_SX300.jpg,tt0181739,Marc Hyman,English,"Animation, Action, Adventure","Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood",10 Aug 2001,57,PG,"13,596,911",95 min,1 win & 7 nominations.,6.2,Osmosis Jones,movie
5706121771a06517740f8b86,Gregory Poirier,USA,True,"15,247",http://ia.media-imdb.com/images/M/MV5BMTQ0NzQyMjgwMF5BMl5BanBnXkFtZTYwMTEyMTk2._V1_SX300.jpg,tt0246989,Gregory Poirier,English,Comedy,"Jerry O'Connell, Shannon Elizabeth, Jake Busey, Horatio Sanz",30 Mar 2001,15,R,"13,558,739",95 min,N/A,5.3,Tomcats,movie
5706121771a06517740f8b87,Les Mayfield,USA,True,"11,932",http://ia.media-imdb.com/images/M/MV5BMTIwMTYxODAzMV5BMl5BanBnXkFtZTYwNTM3Nzc5._V1_SX300.jpg,tt0244000,"Roderick Taylor (story, Roderick Taylor (screenplay, John Rogers (screenplay)",English,"Action, Western","Colin Farrell, Scott Caan, Ali Larter, Gabriel Macht",17 Aug 2001,25,PG-13,"13,264,986",94 min,7 nominations.,6.0,American Outlaws,movie
5706121771a06517740f8b88,Francine McDougall,USA,True,"11,350",http://ia.media-imdb.com/images/M/MV5BMTQxOTcyMjg1NV5BMl5BanBnXkFtZTYwOTY0NDI3._V1_SX300.jpg,tt0186589,Mandy Nelson,English,"Comedy, Crime","Marla Sokoloff, Marley Shelton, Melissa George, Mena Suvari",26 Jan 2001,48,PG-13,"13,276,953",81 min,N/A,5.6,Sugar & Spice,movie
5706121771a06517740f8b89,Tommy O'Haver,USA,True,"15,387",http://ia.media-imdb.com/images/M/MV5BMTgzMzQ3ODQ0M15BMl5BanBnXkFtZTcwODU3NDEzMQ@@._V1_SX300.jpg,tt0192071,R. Lee Fleming Jr.,English,"Comedy, Romance","Kirsten Dunst, Ben Foster, Melissa Sagemiller, Sisqó",09 Mar 2001,52,PG-13,,87 min,1 nomination.,5.8,Get Over It,movie
5706121771a06517740f8b8a,Lasse Hallström,USA,True,"28,069",http://ia.media-imdb.com/images/M/MV5BMTMxNjkxMTU0MF5BMl5BanBnXkFtZTcwNDY5NDMyMQ@@._V1_SX300.jpg,tt0120824,"Annie Proulx (based on the novel by, Robert Nelson Jacobs (screenplay)",English,Drama,"Kevin Spacey, Julianne Moore, Judi Dench, Cate Blanchett",18 Jan 2002,47,R,"166,081",111 min,Nominated for 2 Golden Globes. Another 2 wins & 10 nominations.,6.8,The Shipping News,movie
5706121771a06517740f8b8b,Peter Howitt,USA,True,"25,221",http://ia.media-imdb.com/images/M/MV5BMTk4NzE4MzQ1MF5BMl5BanBnXkFtZTcwMzkxNjUyMQ@@._V1_SX300.jpg,tt0218817,Howard Franklin,English,"Action, Crime, Drama","Ryan Phillippe, Rachael Leigh Cook, Claire Forlani, Tim Robbins",12 Jan 2001,31,PG-13,,109 min,2 wins & 3 nominations.,6.1,Antitrust,movie
5706121771a06517740f8b8c,Mark Waters,USA,True,"11,476",http://ia.media-imdb.com/images/M/MV5BMjA1Nzg4NTc3Ml5BMl5BanBnXkFtZTcwNzA1NDcxMQ@@._V1_SX300.jpg,tt0192111,"John J. Strauss (story, Ed Decter (story, David Kidd (story, Ron Burch (story, Ron Burch (screenplay, David Kidd (screenplay)","English, Russian","Comedy, Mystery, Romance","Monica Potter, Freddie Prinze Jr., Shalom Harlow, Ivana Milicevic",02 Feb 2001,27,PG-13,"10,397,365",86 min,N/A,5.3,Head Over Heels,movie
5706121771a06517740f8b8d,DJ Pooh,USA,True,"5,488",http://ia.media-imdb.com/images/M/MV5BMTQyNzk0NjE5N15BMl5BanBnXkFtZTYwMDU2Mzc3._V1_SX300.jpg,tt0290332,DJ Pooh,English,Comedy,"Anthony Albano, Dr. Dre, Tic, Lamont Bentley",14 Nov 2001,18,R,,93 min,N/A,4.6,The Wash,movie
5706121771a06517740f8b8e,"Scott McGehee, David Siegel",USA,True,"9,595",http://ia.media-imdb.com/images/M/MV5BMjczMDg4OTMzOV5BMl5BanBnXkFtZTYwNjE4NDg5._V1_SX300.jpg,tt0250323,"Elisabeth Sanxay Holding (novel, Scott McGehee, David Siegel",English,"Crime, Drama, Mystery","Tilda Swinton, Goran Visnjic, Jonathan Tucker, Peter Donat",31 Aug 2001,78,R,,101 min,Nominated for 1 Golden Globe. Another 4 wins & 18 nominations.,6.7,The Deep End,movie
5706121771a06517740f8b8f,Woody Allen,"USA, Germany",True,"31,115",http://ia.media-imdb.com/images/M/MV5BMTIyMDcyNDIxM15BMl5BanBnXkFtZTcwMTgzNjIyMQ@@._V1_SX300.jpg,tt0256524,Woody Allen,English,"Comedy, Crime, Mystery","John Tormey, John Schuck, Woody Allen, Elizabeth Berkley",24 Aug 2001,52,PG-13,"7,585,551",103 min,1 win.,6.8,The Curse of the Jade Scorpion,movie
5706121771a06517740f8b90,"Joel Coen, Ethan Coen","USA, UK",True,"84,157",http://ia.media-imdb.com/images/M/MV5BMTIxNDA0NTExNF5BMl5BanBnXkFtZTYwMTI2MDI5._V1_SX300.jpg,tt0243133,"Joel Coen, Ethan Coen","English, Italian, French","Crime, Drama","Billy Bob Thornton, Frances McDormand, Michael Badalucco, James Gandolfini",16 Nov 2001,73,R,"7,494,849",116 min,Nominated for 1 Oscar. Another 24 wins & 41 nominations.,7.6,The Man Who Wasn't There,movie
5706121771a06517740f8b91,Ernest R. Dickerson,USA,True,"5,502",http://ia.media-imdb.com/images/M/MV5BMTc1ODI2MjAyNl5BMl5BanBnXkFtZTYwNzEzODc5._V1_SX300.jpg,tt0166110,"Adam Simon, Tim Metcalfe","English, French, Spanish","Crime, Horror","Snoop Dogg, Pam Grier, Michael T. Weiss, Clifton Powell",24 Oct 2001,42,R,"7,307,756",96 min,1 nomination.,4.0,Bones,movie
5706121771a06517740f8b92,J.S. Cardone,USA,True,"7,195",http://ia.media-imdb.com/images/M/MV5BMTI2Mzg0ODQ2MF5BMl5BanBnXkFtZTcwNzU5OTAyMQ@@._V1_SX300.jpg,tt0245120,J.S. Cardone,English,"Horror, Thriller","Kerr Smith, Brendan Fehr, Izabella Miko, Johnathon Schaech",27 Apr 2001,35,R,"6,755,271",90 min,N/A,5.3,The Forsaken,movie
5706121771a06517740f8b93,David Lynch,"France, USA",True,"228,268",http://ia.media-imdb.com/images/M/MV5BMjM1Njg2ODA4OF5BMl5BanBnXkFtZTgwMDM3Mjc1MDE@._V1_SX300.jpg,tt0166924,David Lynch,"English, Spanish","Drama, Mystery, Thriller","Naomi Watts, Jeanne Bates, Dan Birnbaum, Laura Harring",19 Oct 2001,81,R,"7,219,578",147 min,Nominated for 1 Oscar. Another 46 wins & 53 nominations.,8.0,Mulholland Drive,movie
5706121771a06517740f8b94,Peter Chelsom,USA,True,"4,039",http://ia.media-imdb.com/images/M/MV5BMTkzODc4NjAwOV5BMl5BanBnXkFtZTYwNjIxNjk2._V1_SX300.jpg,tt0141907,"Michael Laughlin, Buck Henry",English,"Comedy, Romance","Warren Beatty, Nastassja Kinski, Diane Keaton, Goldie Hawn",27 Apr 2001,34,R,"6,712,451",104 min,1 win & 2 nominations.,4.4,Town & Country,movie
5706121771a06517740f8b95,Harald Zwart,USA,True,"25,718",http://ia.media-imdb.com/images/M/MV5BMTU4MjkwNDAzNl5BMl5BanBnXkFtZTcwOTAxMzcxMQ@@._V1_SX300.jpg,tt0203755,Stan Seidel,"English, Spanish","Comedy, Crime","Matt Dillon, Mary Jo Smith, Michael Douglas, Paul Reiser",27 Apr 2001,46,R,,93 min,N/A,6.1,One Night at McCool's,movie
5706121771a06517740f8b96,Terry Zwigoff,"USA, UK, Germany",True,"93,706",http://ia.media-imdb.com/images/M/MV5BNjkyNTgyNzUxOF5BMl5BanBnXkFtZTYwNjQ5Mjg5._V1_SX300.jpg,tt0162346,"Daniel Clowes (comic book, Daniel Clowes, Terry Zwigoff",English,"Comedy, Drama","Thora Birch, Scarlett Johansson, Steve Buscemi, Brad Renfro",21 Sep 2001,88,R,"6,200,756",111 min,Nominated for 1 Oscar. Another 28 wins & 56 nominations.,7.4,Ghost World,movie
5706121771a06517740f8b97,Richard Eyre,"UK, USA",True,"14,536",http://ia.media-imdb.com/images/M/MV5BMTMxMjQ3NjQ3MF5BMl5BanBnXkFtZTcwNTc4NDEzMQ@@._V1_SX300.jpg,tt0280778,"John Bayley (books, Richard Eyre (screenplay, Charles Wood (screenplay)",English,"Biography, Drama, Romance","Kate Winslet, Hugh Bonneville, Judi Dench, Jim Broadbent",29 Mar 2002,76,R,"1,292,119",91 min,Won 1 Oscar. Another 13 wins & 30 nominations.,7.1,Iris,movie
5706121771a06517740f8b98,J.B. Rogers,USA,True,"11,117",http://ia.media-imdb.com/images/M/MV5BMTMwNjcyNTAxOV5BMl5BanBnXkFtZTcwMzQ1NDEyMQ@@._V1_SX300.jpg,tt0239949,"Peter Gaulke, Gerry Swallow",English,"Comedy, Romance","Chris Klein, Heather Graham, Orlando Jones, Sally Field",23 Mar 2001,21,R,,95 min,1 nomination.,4.9,Say It Isn't So,movie
5706121771a06517740f8b99,Henry Selick,USA,True,"13,975",http://ia.media-imdb.com/images/M/MV5BMTI5ODUyNzU5NV5BMl5BanBnXkFtZTYwMTY5Mjg5._V1_SX300.jpg,tt0166276,Kaja Blackley (graphic novel \,English,"Animation, Comedy, Fantasy","Brendan Fraser, Bridget Fonda, John Turturro, Chris Kattan",23 Feb 2001,40,PG-13,"5,409,517",93 min,2 nominations.,4.7,Monkeybone,movie
5706121771a06517740f8b9a,Jon Favreau,USA,True,"14,856",http://ia.media-imdb.com/images/M/MV5BMTIzNjk4MzIyNF5BMl5BanBnXkFtZTcwMjY0MTYyMQ@@._V1_SX300.jpg,tt0227005,Jon Favreau,"English, French","Comedy, Crime, Drama","Jon Favreau, Vince Vaughn, Joe Goossen, Famke Janssen",31 Aug 2001,62,R,"5,308,707",95 min,1 nomination.,6.4,Made,movie
5706121771a06517740f8b9b,Blair Hayes,USA,True,"24,942",http://ia.media-imdb.com/images/M/MV5BMTM3MzY5MDU3N15BMl5BanBnXkFtZTYwNjc2NjM5._V1_SX300.jpg,tt0258470,"Cinco Paul, Ken Daurio",English,"Adventure, Comedy, Romance","Jake Gyllenhaal, Swoosie Kurtz, Marley Shelton, Danny Trejo",24 Aug 2001,41,PG-13,"5,002,310",84 min,N/A,5.6,Bubble Boy,movie
5706121771a06517740f8b9c,Jean-Marie Poiré,"France, USA",True,"14,718",http://ia.media-imdb.com/images/M/MV5BMTMxNTA4MTUzNl5BMl5BanBnXkFtZTYwODczODk2._V1_SX300.jpg,tt0189192,"Jean-Marie Poiré, Christian Clavier, Christian Clavier (screenplay, Jean-Marie Poiré (screenplay, John Hughes (screenplay)","English, French","Comedy, Fantasy, Sci-Fi","Jean Reno, Christina Applegate, Christian Clavier, Matt Ross",06 Apr 2001,38,PG-13,,88 min,N/A,5.8,Just Visiting,movie
5706121771a06517740f8b9d,Mitch Davis,USA,True,"3,135",http://ia.media-imdb.com/images/M/MV5BNjA0NTY1NzM2MV5BMl5BanBnXkFtZTgwMzgyMzYzNTE@._V1_SX300.jpg,tt0250371,"Mitch Davis, John H. Groberg (book)","English, Tonga","Adventure, Biography, Drama","Christopher Gorham, Anne Hathaway, Joe Folau, Nathaniel Lees",12 Apr 2002,38,PG,"4,720,371",113 min,1 win.,6.5,The Other Side of Heaven,movie
5706121771a06517740f8b9e,Ray Lawrence,"Australia, Germany",True,"16,268",http://ia.media-imdb.com/images/M/MV5BMTY2MjE5ODU1NF5BMl5BanBnXkFtZTYwMTk3NDk5._V1_SX300.jpg,tt0259393,"Andrew Bovell (play, Andrew Bovell (screenplay)",English,"Drama, Mystery","Anthony LaPaglia, Geoffrey Rush, Barbara Hershey, Kerry Armstrong",08 Mar 2002,84,R,,121 min,36 wins & 22 nominations.,7.4,Lantana,movie
5706121771a06517740f8b9f,Maria Ripoll,USA,True,"3,445",http://ia.media-imdb.com/images/M/MV5BMTM1MDc4Njg3OF5BMl5BanBnXkFtZTcwOTM3MDEyMQ@@._V1_SX300.jpg,tt0255653,"Hui-Ling Wang (earlier screenplay, Ang Lee (earlier screenplay, James Schamus (earlier screenplay, Ramón Menéndez (screenplay, Tom Musca (screenplay, Vera Blasi (screenplay)","English, Spanish","Comedy, Romance, Drama","Jacqueline Obradors, Tamara Mello, Judy Herrera, Nikolai Kinski",31 Aug 2001,58,PG-13,"4,447,014",102 min,2 wins & 7 nominations.,6.5,Tortilla Soup,movie
5706121771a06517740f8ba0,Eric Bross,USA,True,"3,618",http://ia.media-imdb.com/images/M/MV5BMTI5MDQ4OTIwN15BMl5BanBnXkFtZTcwNTkwMDcyMQ@@._V1_SX300.jpg,tt0279286,"Eric Aronson, Paul B. Stanton",English,"Comedy, Family, Romance","Lance Bass, Joey Fatone, Emmanuelle Chriqui, GQ",26 Oct 2001,34,PG,"4,356,743",85 min,2 nominations.,4.1,On the Line,movie
5706121771a06517740f8ba1,Vondie Curtis-Hall,USA,True,"19,180",http://ia.media-imdb.com/images/M/MV5BNTEyMzY5MzYyMl5BMl5BanBnXkFtZTcwOTQ5MDEzMQ@@._V1_SX300.jpg,tt0118589,"Cheryl L. West (story, Kate Lanier (screenplay)",English,"Drama, Music, Romance","Mariah Carey, Max Beesley, Da Brat, Tia Texada",21 Sep 2001,14,PG-13,"4,273,372",104 min,1 win & 8 nominations.,2.1,Glitter,movie
5706121771a06517740f8ba2,"Alan Cumming, Jennifer Jason Leigh",USA,True,"7,352",http://ia.media-imdb.com/images/M/MV5BMzY1NjM2NDk4N15BMl5BanBnXkFtZTYwNzg2MTc5._V1_SX300.jpg,tt0254099,"Jennifer Jason Leigh, Alan Cumming",English,"Comedy, Drama, Romance","Alan Cumming, Jennifer Jason Leigh, Otis, Steven Freedman",29 Jun 2001,56,R,"4,013,506",115 min,2 wins & 5 nominations.,6.4,The Anniversary Party,movie
5706121771a06517740f8ba3,Louis Saia,Canada,True,851,http://ia.media-imdb.com/images/M/MV5BMTYyODk2MjQ1NF5BMl5BanBnXkFtZTgwMjkwNTI3MDE@._V1_SX300.jpg,tt0186895,"René Brisebois, François Camirand, Louis Saia",French,"Comedy, Drama, Sport","Marc Messier, Rémy Girard, Patrick Huard, Serge Thériault",30 Nov 2001,N/A,N/A,"995,000",124 min,2 wins & 3 nominations.,5.8,Les Boys III,movie
5706121771a06517740f8ba4,Louis C.K.,USA,True,"11,195",http://ia.media-imdb.com/images/M/MV5BMTIwNjg5Mjc4MV5BMl5BanBnXkFtZTcwMDIzNDkxMQ@@._V1_SX300.jpg,tt0258038,Louis C.K.,English,"Comedy, Musical, Adventure","Lance Crouther, J.B. Smoove, Jennifer Coolidge, Reg E. Cathey",29 Jun 2001,31,PG-13,"3,293,258",81 min,N/A,5.1,Pootie Tang,movie
5706121771a06517740f8ba5,Stephen Carpenter,USA,True,"7,209",http://ia.media-imdb.com/images/M/MV5BMjA3NjE0MDU3OV5BMl5BanBnXkFtZTYwNjcxOTc5._V1_SX300.jpg,tt0218619,Stephen Carpenter,English,"Drama, Horror, Mystery","Melissa Sagemiller, Wes Bentley, Casey Affleck, Eliza Dushku",07 Sep 2001,20,PG-13,,84 min,N/A,3.9,Soul Survivors,movie
5706121771a06517740f8ba6,John Cameron Mitchell,USA,True,"25,863","http://ia.media-imdb.com/images/M/MV5BMjE1NTIxNzQ5NF5BMl5BanBnXkFtZTYwMDMzODA5._V1._CR0,1,265,404_SX89_AL_.jpg_V1_SX300.jpg",tt0248845,"John Cameron Mitchell (book, Stephen Trask (book, John Cameron Mitchell (screenplay)","English, German","Comedy, Drama, Music","John Cameron Mitchell, Miriam Shor, Stephen Trask, Theodore Liscinski",31 Aug 2001,85,R,"3,029,081",95 min,Nominated for 1 Golden Globe. Another 28 wins & 32 nominations.,7.8,Hedwig and the Angry Inch,movie
5706121771a06517740f8ba7,Karan Johar,India,True,"27,927",http://ia.media-imdb.com/images/M/MV5BMTgwMTg4Mjk4M15BMl5BanBnXkFtZTcwOTU5NTk5Mw@@._V1_SX300.jpg,tt0248126,"Karan Johar, Sheena Parikh (screenplay)","Hindi, English, Urdu","Drama, Musical, Romance","Amitabh Bachchan, Jaya Bhaduri, Shah Rukh Khan, Kajol",14 Dec 2001,N/A,N/A,,210 min,22 wins & 43 nominations.,7.5,Kabhi Khushi Kabhie Gham...,movie
5706121771a06517740f8ba8,Richard Linklater,USA,True,"47,445",http://ia.media-imdb.com/images/M/MV5BMjExMzA0MTUxOF5BMl5BanBnXkFtZTcwMDk3MjMyMQ@@._V1_SX300.jpg,tt0243017,Richard Linklater,English,"Animation, Drama, Fantasy","Trevor Jack Brooks, Lorelei Linklater, Wiley Wiggins, Glover Gill",16 Nov 2001,82,R,"2,892,011",99 min,5 wins & 20 nominations.,7.8,Waking Life,movie
5706121771a06517740f8ba9,Edward Burns,USA,True,"5,656",http://ia.media-imdb.com/images/M/MV5BMTU4MTI3ODI3MF5BMl5BanBnXkFtZTcwMTQ0OTMyMQ@@._V1_SX300.jpg,tt0239986,Edward Burns,English,"Comedy, Romance","Penny Balfour, Edward Burns, Michael Leydon Campbell, Nadia Dajani",30 Nov 2001,49,R,"2,402,459",108 min,N/A,6.5,Sidewalks of New York,movie
5706121771a06517740f8baa,Vincent Jay Miller,USA,True,"1,398",http://ia.media-imdb.com/images/M/MV5BMTI3MDAwNDE3MF5BMl5BanBnXkFtZTcwNDkxNjQyMQ@@._V1_SX300.jpg,tt0189541,Vincent Jay Miller,English,"Drama, Romance","Jaime Gomez, Seidy Lopez, Zach Galligan, Troy Winbush",18 May 2001,N/A,R,"2,334,720",93 min,N/A,6.9,Gabriela,movie
5706121771a06517740f8bab,Jeff Daniels,USA,True,"1,455",http://ia.media-imdb.com/images/M/MV5BMTIyNDE1MTc0N15BMl5BanBnXkFtZTcwMzM1OTAzMQ@@._V1_SX300.jpg,tt0180679,"Jeff Daniels (play, Jeff Daniels (story, Guy Sanville (story, Jeff Daniels",English,"Comedy, Fantasy","Jeff Daniels, Harve Presnell, Joey Albright, Wayne David Parker",09 Feb 2001,N/A,PG-13,,91 min,N/A,6.5,Escanaba in da Moonlight,movie
5706121771a06517740f8bac,Rocky Costanzo,USA,True,763,http://ia.media-imdb.com/images/M/MV5BMTk0OTA5NzAzN15BMl5BanBnXkFtZTcwNzA5MDI1MQ@@._V1_SX300.jpg,tt0288192,Gary M. Frazier,English,Drama,"Richard Meese, Andrew Martin, Steve De Forest, Cynthia Downey",13 Nov 2007,N/A,UNRATED,,110 min,N/A,7.3,Return to Innocence,movie
5706121771a06517740f8bad,David Atkins,USA,True,"9,436",http://ia.media-imdb.com/images/M/MV5BMTI1MDQzNTM0NV5BMl5BanBnXkFtZTcwNDUxNTMyMQ@@._V1_SX300.jpg,tt0234354,"Paul Felopulos (story, David Atkins (story, David Atkins (screenplay)","English, French","Comedy, Crime, Drama","Chelcie Ross, Steve Martin, Laura Dern, Lynne Thigpen",14 Dec 2001,45,R,"2,025,238",95 min,N/A,5.8,Novocaine,movie
5706121771a06517740f8bae,Lee Stanley,USA,True,762,http://ia.media-imdb.com/images/M/MV5BMjEyOTU1NDE4MV5BMl5BanBnXkFtZTcwNjkwNTUxMQ@@._V1_SX300.jpg,tt0262462,"Carman (story, Lee Stanley, Carman, Tony Cinciripini, Tadd Callies",English,"Action, Drama, Sport","Carman, Michael Nouri, Patricia Manterola, Jeremy Williams",02 Mar 2001,N/A,PG-13,"1,743,863",82 min,N/A,5.8,Carman: The Champion,movie
5706121771a06517740f8baf,Mohsen Makhmalbaf,"Iran, France",True,"5,569",http://ia.media-imdb.com/images/M/MV5BMTc3NDM2NTE0MV5BMl5BanBnXkFtZTYwNzc0NDk5._V1_SX300.jpg,tt0283431,Mohsen Makhmalbaf,"Persian, English, Pushto, Polish","Biography, Drama, War","Ike Ogut, Nelofer Pazira, Hassan Tantai, Sadou Teymouri",01 Feb 2002,76,N/A,"21,122",81 min,3 wins & 6 nominations.,6.8,Kandahar,movie
5706121771a06517740f8bb0,"Chris Hegedus, Jehane Noujaim",USA,True,"2,961",http://ia.media-imdb.com/images/M/MV5BMjAyODgwNDk0MF5BMl5BanBnXkFtZTcwMjcwMjIyMQ@@._V1_SX300.jpg,tt0256408,N/A,English,Documentary,"Kaleil Isaza Tuzman, Tom Herman, Kenneth Austin, Tricia Burke",01 Jun 2001,75,R,"1,280,975",107 min,10 wins & 6 nominations.,7.1,Startup.com,movie
5706121771a06517740f8bb1,Émile Gaudreault,Canada,True,367,http://ia.media-imdb.com/images/M/MV5BMTMxMjIyNjkxMV5BMl5BanBnXkFtZTYwMjI3NjE5._V1_SX300.jpg,tt0275560,"Marc Brunet, Émile Gaudreault",French,Comedy,"François Morency, Geneviève Brouillette, Pierrette Robitaille, Jacques Girard",01 Jun 2001,N/A,N/A,,92 min,1 win & 2 nominations.,6.2,Nuit de noces,movie
5706121771a06517740f8bb2,Michael Cuesta,USA,True,"8,381",http://ia.media-imdb.com/images/M/MV5BMTUzNDA3MTI4M15BMl5BanBnXkFtZTcwMjg1MTQyMQ@@._V1_SX300.jpg,tt0242587,"Stephen M. Ryder, Michael Cuesta, Gerald Cuesta",English,"Crime, Drama","Paul Dano, Bruce Altman, Billy Kay, James Costa",29 Nov 2002,73,NC-17,"1,141,829",97 min,20 wins & 18 nominations.,7.2,L.I.E.,movie
5706121771a06517740f8bb3,Wayne Wang,USA,True,"3,966",http://ia.media-imdb.com/images/M/MV5BODk3OTI1MDE1NF5BMl5BanBnXkFtZTcwNzI1NTc0MQ@@._V1_SX300.jpg,tt0240402,"Wayne Wang (story, Miranda July (story, Paul Auster (story, Siri Hustvedt (story, Ellen Benjamin Wong (screenplay)",English,"Drama, Romance","Shane Edelman, Peter Sarsgaard, Molly Parker, Karry Brown",18 May 2001,44,UNRATED,"1,096,037",88 min,1 nomination.,5.9,The Center of the World,movie
5706121771a06517740f8bb4,Mark Cowen,USA,True,775,N/A,tt0302022,William Richter,English,Documentary,"James Alley Jr., Roderick Bain, Lynn 'Buck' Compton, Antonio García de Pedro",10 Nov 2001,N/A,N/A,,78 min,N/A,8.7,We Stand Alone Together,movie
5706121771a06517740f8bb5,Patrick Stettner,USA,True,"3,392",http://ia.media-imdb.com/images/M/MV5BODc3ODcwMTc1MV5BMl5BanBnXkFtZTcwMDQ1OTEzMQ@@._V1_SX300.jpg,tt0270259,Patrick Stettner,English,"Drama, Thriller","Stockard Channing, Julia Stiles, Frederick Weller, Mary Testa",21 Dec 2001,67,R,"1,028,337",84 min,4 wins & 6 nominations.,6.4,The Business of Strangers,movie
5706121771a06517740f8bb6,Melissa Martin,USA,True,763,http://ia.media-imdb.com/images/M/MV5BMTQ5ODE5Nzk2NF5BMl5BanBnXkFtZTcwODM2ODQyMQ@@._V1_SX300.jpg,tt0281680,Melissa Martin,"English, Italian","Drama, Romance","Scott Baio, John Seitz, Kim Martin, Zachary Mott",01 Feb 2001,54,PG-13,,105 min,5 wins.,6.8,"The Bread, My Sweet",movie
5706121771a06517740f8bb7,Julie Davis,USA,True,"3,829",http://ia.media-imdb.com/images/M/MV5BMTkzMzA3Njc0Nl5BMl5BanBnXkFtZTcwNTIzNTc0MQ@@._V1_SX300.jpg,tt0250202,Dan Bucatinsky,English,"Comedy, Romance","Dan Bucatinsky, Richard Ruccolo, Sasha Alexander, Adam Goldberg",07 Mar 2002,46,R,"1,006,969",95 min,N/A,6.6,All Over the Guy,movie
5706121771a06517740f8bb8,Danis Tanovic,"Bosnia and Herzegovina, France, Slovenia, Italy, UK, Belgium",True,"37,171",http://ia.media-imdb.com/images/M/MV5BMTE5MTYwMjUzN15BMl5BanBnXkFtZTYwOTA1Mjg3._V1_SX300.jpg,tt0283509,Danis Tanovic,"Bosnian, French, English, Serbian","Drama, War","Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis",19 Sep 2001,84,R,"1,059,830",98 min,Won 1 Oscar. Another 27 wins & 20 nominations.,8.0,No Man's Land,movie
5706121771a06517740f8bb9,Subhash Ghai,India,True,"2,396",http://ia.media-imdb.com/images/M/MV5BMjAxODYxNDg1OV5BMl5BanBnXkFtZTcwMzk4ODQyMQ@@._V1_SX300.jpg,tt0248617,"Subhash Ghai (dialogue, Subhash Ghai (screenplay, Amrik Gill (dialogue, Aatish Kapadia (screenplay, Anuradha Tiwari (screenplay)",Hindi,"Musical, Drama, Romance","Jackie Shroff, Hrithik Roshan, Kareena Kapoor, Amrish Puri",27 Jun 2001,N/A,N/A,,171 min,1 nomination.,4.4,Yaadein...,movie
5706121771a06517740f8bba,Piyush Dinker Pandya,"USA, India",True,"1,483",http://ia.media-imdb.com/images/M/MV5BMTc2OTg4MTQ5Ml5BMl5BanBnXkFtZTcwODQ4ODQyMQ@@._V1_SX300.jpg,tt0203289,Piyush Dinker Pandya,English,"Comedy, Drama, Romance","Deep Katdare, Purva Bedi, Ronobir Lahiri, Rizwan Manji",27 Sep 2002,50,UNRATED,,100 min,N/A,6.7,American Desi,movie
5706121771a06517740f8bbb,Jacques Rivette,"France, Italy, Germany",True,"2,016",http://ia.media-imdb.com/images/M/MV5BNzc2OTU1Nzc5Nl5BMl5BanBnXkFtZTcwNTkxMjA0MQ@@._V1_SX300.jpg,tt0242994,"Pascal Bonitzer (scenario, Christine Laurent (scenario, Jacques Rivette (scenario, Pascal Bonitzer (dialogue, Christine Laurent (dialogue)","French, Italian","Comedy, Crime, Drama","Jeanne Balibar, Marianne Basler, Hélène de Fougerolles, Catherine Rouvel",10 Oct 2001,79,PG-13,"907,323",154 min,3 wins & 3 nominations.,7.0,Va Savoir (Who Knows?),movie
5706121771a06517740f8bbc,Richard Dutcher,USA,True,974,http://ia.media-imdb.com/images/M/MV5BMTI0OTMzNDgyNl5BMl5BanBnXkFtZTcwMDQ0MTUyMQ@@._V1_SX300.jpg,tt0268200,Richard Dutcher,English,"Crime, Drama, Mystery","Richard Dutcher, Matthew A. Brown, Wilford Brimley, Carrie Morgan",30 Mar 2001,62,PG-13,"798,341",119 min,3 wins.,7.2,Brigham City,movie
