_id,Awards,Type,imdbVotes,Director,Rated,Metascore,imdbID,Released,Poster,Writer,Runtime,Response,Title,Box_office,Genre,Language,imdbRating,Country,Actors
56fbd4bf71a0650b1c4f33c8,4 wins & 8 nominations.,movie,"5,286",Kevin Rodney Sullivan,R,56,tt0120703,14 Aug 1998,http://ia.media-imdb.com/images/M/MV5BMTIzOTI2MDQyMl5BMl5BanBnXkFtZTcwMDg4OTQyMQ@@._V1_SX300.jpg,"Terry McMillan (novel, Terry McMillan (screenplay, Ronald Bass (screenplay)",124 min,True,How Stella Got Her Groove Back,"37,672,350","Comedy, Drama, Romance",English,5.5,USA,"Angela Bassett, Taye Diggs, Whoopi Goldberg, Regina King"
56fbd4bf71a0650b1c4f33c9,Nominated for 2 Oscars. Another 13 wins & 11 nominations.,movie,"70,282",Steven Soderbergh,R,85,tt0120780,26 Jun 1998,http://ia.media-imdb.com/images/M/MV5BMjA0MjMwNTE4Nl5BMl5BanBnXkFtZTgwNjExNzQxMTE@._V1_SX300.jpg,"Elmore Leonard (novel, Scott Frank (screenplay)",123 min,True,Out of Sight,,"Crime, Drama, Romance",English,7.1,USA,"George Clooney, Jennifer Lopez, Jim Robinson, Mike Malone"
56fbd4bf71a0650b1c4f33ca,1 nomination.,movie,"79,140",Barry Levinson,PG-13,35,tt0120184,13 Feb 1998,http://ia.media-imdb.com/images/M/MV5BMTUyNTE2MjEyNV5BMl5BanBnXkFtZTcwODQ0NTYxMQ@@._V1_SX300.jpg,"Michael Crichton (novel, Kurt Wimmer (adaptation, Stephen Hauser (screenplay, Paul Attanasio (screenplay)",134 min,True,Sphere,,"Drama, Mystery, Sci-Fi",English,6.0,USA,"Dustin Hoffman, Sharon Stone, Samuel L. Jackson, Peter Coyote"
56fbd4bf71a0650b1c4f33cb,Nominated for 7 Oscars. Another 20 wins & 40 nominations.,movie,"135,601",Terrence Malick,R,78,tt0120863,15 Jan 1999,http://ia.media-imdb.com/images/M/MV5BMTk0MjIyNTA1M15BMl5BanBnXkFtZTYwOTM3MzU5._V1_SX300.jpg,"James Jones (novel, Terrence Malick (screenplay)",170 min,True,The Thin Red Line,"36,385,763","Drama, War","English, Tok Pisin, Japanese, Greek",7.6,USA,"Nick Nolte, Jim Caviezel, Sean Penn, Elias Koteas"
56fbd4bf71a0650b1c4f33cc,1 nomination.,movie,"23,872",Troy Miller,PG,N/A,tt0141109,11 Dec 1998,http://ia.media-imdb.com/images/M/MV5BMTI5MTY3NDE0NF5BMl5BanBnXkFtZTcwNTc4NjEyMQ@@._V1_SX300.jpg,"Mark Steven Johnson (story, Mark Steven Johnson (screenplay, Steve Bloom (screenplay, Jonathan Roberts (screenplay, Jeff Cesario (screenplay)",101 min,True,Jack Frost,,"Comedy, Drama, Family",English,5.2,USA,"Michael Keaton, Kelly Preston, Joseph Cross, Mark Addy"
56fbd4bf71a0650b1c4f33cd,2 wins.,movie,"53,125",Harold Becker,R,N/A,tt0120749,03 Apr 1998,http://ia.media-imdb.com/images/M/MV5BMTQ4NzczMzU1OF5BMl5BanBnXkFtZTcwNzI3MTAzMQ@@._V1_SX300.jpg,"Ryne Douglas Pearson (novel, Lawrence Konner (screenplay, Mark Rosenthal (screenplay)",111 min,True,Mercury Rising,,"Action, Crime, Drama",English,6.1,USA,"Bruce Willis, Alec Baldwin, Miko Hughes, Chi McBride"
56fbd4bf71a0650b1c4f33ce,4 wins & 4 nominations.,movie,"38,552",Ronny Yu,R,N/A,tt0144120,16 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMTY3NTYwNjcyMF5BMl5BanBnXkFtZTcwODE5NjIyMQ@@._V1_SX300.jpg,"Don Mancini (characters, Don Mancini",89 min,True,Bride of Chucky,,"Comedy, Fantasy, Horror",English,5.3,"Canada, USA","Jennifer Tilly, Brad Dourif, Katherine Heigl, Nick Stabile"
56fbd4bf71a0650b1c4f33cf,N/A,movie,"47,586","John Fortenberry, Amy Heckerling",PG-13,26,tt0120770,02 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMTcyMDAzMDU0NV5BMl5BanBnXkFtZTcwMjI0OTM1MQ@@._V1_SX300.jpg,"Steve Koren, Will Ferrell, Chris Kattan",82 min,True,A Night at the Roxbury,,"Comedy, Music, Romance",English,6.2,USA,"Will Ferrell, Chris Kattan, Raquel Gardner, Viveca Paulin"
56fbd4bf71a0650b1c4f33d0,2 wins & 3 nominations.,movie,"88,619",John McNaughton,R,52,tt0120890,20 Mar 1998,http://ia.media-imdb.com/images/M/MV5BMTg5MzM5NTAwMl5BMl5BanBnXkFtZTYwNDA0NzQ5._V1_SX300.jpg,Stephen Peters,108 min,True,Wild Things,"29,753,944","Crime, Drama, Mystery",English,6.5,USA,"Kevin Bacon, Matt Dillon, Neve Campbell, Theresa Russell"
56fbd4bf71a0650b1c4f33d1,Won 1 Oscar. Another 33 wins & 52 nominations.,movie,"74,267",Shekhar Kapur,R,75,tt0127536,19 Feb 1999,http://ia.media-imdb.com/images/M/MV5BMjA2NjM1MzUwOF5BMl5BanBnXkFtZTYwMDIxMTU5._V1_SX300.jpg,Michael Hirst,124 min,True,Elizabeth,"30,012,990","Biography, Drama, History","English, French",7.5,UK,"Cate Blanchett, Geoffrey Rush, Christopher Eccleston, Joseph Fiennes"
56fbd4bf71a0650b1c4f33d2,5 nominations.,movie,"4,943",Daisy von Scherler Mayer,PG,N/A,tt0123987,10 Jul 1998,http://ia.media-imdb.com/images/M/MV5BNzg3MjcwMjE0NV5BMl5BanBnXkFtZTcwOTc1ODgxMQ@@._V1_SX300.jpg,"Ludwig Bemelmans (books, Malia Scotch Marmo (screen story, Mark Levin (screen story, Jennifer Flackett (screen story, Mark Levin (screenplay, Jennifer Flackett (screenplay)",88 min,True,Madeline,,"Comedy, Family","English, French, Spanish",5.9,"France, USA","Frances McDormand, Nigel Hawthorne, Hatty Jones, Ben Daniels"
56fbd4bf71a0650b1c4f33d3,N/A,game,59,N/A,N/A,N/A,tt0181020,N/A,N/A,N/A,N/A,True,Spice World: The Game,,N/A,English,6.5,UK,"Victoria Beckham, Melanie Brown, Emma Bunton, Melanie Chisholm"
56fbd4bf71a0650b1c4f33d4,1 win & 1 nomination.,movie,"15,294",Nicholas Hytner,R,51,tt0120772,17 Apr 1998,http://ia.media-imdb.com/images/M/MV5BMTAyODU0NDg5ODdeQTJeQWpwZ15BbWU3MDk3MDA1NTE@._V1_SX300.jpg,"Stephen McCauley (novel, Wendy Wasserstein (screenplay)",111 min,True,The Object of My Affection,,"Comedy, Drama, Romance",English,6.0,USA,"Paul Rudd, Kali Rocha, Jennifer Aniston, Lena Cardwell"
56fbd4bf71a0650b1c4f33d5,N/A,movie,"24,488",Kirk Wong,R,31,tt0120609,24 Apr 1998,http://ia.media-imdb.com/images/M/MV5BMTczMzMwNjMzMF5BMl5BanBnXkFtZTcwNDM4NDUxMQ@@._V1_SX300.jpg,Ben Ramsey,91 min,True,The Big Hit,,"Action, Comedy, Crime",English,6.1,USA,"Mark Wahlberg, Lou Diamond Phillips, Christina Applegate, Avery Brooks"
56fbd4bf71a0650b1c4f33d6,2 wins & 6 nominations.,movie,"11,401",John Roberts,PG,N/A,tt0125454,17 Apr 1998,http://ia.media-imdb.com/images/M/MV5BNzk4MDA0ODc4M15BMl5BanBnXkFtZTcwNzU4MzA3NA@@._V1_SX300.jpg,Laurie Craig,91 min,True,Paulie,"27,008,669","Adventure, Comedy, Drama","English, Spanish",6.4,USA,"Gena Rowlands, Tony Shalhoub, Cheech Marin, Bruce Davison"
56fbd4bf71a0650b1c4f33d7,Nominated for 1 Oscar. Another 1 win & 17 nominations.,movie,"21,618",Warren Beatty,R,75,tt0118798,22 May 1998,http://ia.media-imdb.com/images/M/MV5BMTY2NTM5NjIyOV5BMl5BanBnXkFtZTgwMzUwNzc3NjE@._V1_SX300.jpg,"Warren Beatty (story, Warren Beatty (screenplay, Jeremy Pikser (screenplay)",108 min,True,Bulworth,,"Comedy, Drama, Romance",English,6.8,USA,"Kimberly Deauna Adams, Vinny Argiro, Sean Astin, Kirk Baltz"
56fbd4bf71a0650b1c4f33d8,1 win & 2 nominations.,movie,"42,285",Alfonso Cuarón,R,55,tt0119223,30 Jan 1998,http://ia.media-imdb.com/images/M/MV5BMTQ0NzI4MTg3NF5BMl5BanBnXkFtZTcwOTM1NDAyMQ@@._V1_SX300.jpg,"Charles Dickens (novel, Mitch Glazer (screenplay)",111 min,True,Great Expectations,,"Drama, Romance","English, French, Portuguese",6.9,USA,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria, Chris Cooper"
56fbd4bf71a0650b1c4f33d9,2 nominations.,movie,"37,086","Harry Elfont, Deborah Kaplan",PG-13,52,tt0127723,12 Jun 1998,http://ia.media-imdb.com/images/M/MV5BMjA5NDE5Mzk0M15BMl5BanBnXkFtZTcwMzI0MDc4MQ@@._V1_SX300.jpg,"Deborah Kaplan, Harry Elfont",100 min,True,Can't Hardly Wait,"25,339,117","Comedy, Romance",English,6.5,USA,"Jennifer Love Hewitt, Ethan Embry, Charlie Korsmo, Lauren Ambrose"
56fbd4bf71a0650b1c4f33da,2 nominations.,movie,"56,399",Gregory Hoblit,R,N/A,tt0119099,16 Jan 1998,http://ia.media-imdb.com/images/M/MV5BMjAxNDg3NTMwNl5BMl5BanBnXkFtZTcwMTQzODgyMQ@@._V1_SX300.jpg,Nicholas Kazan,124 min,True,Fallen,,"Action, Crime, Drama","English, Syriac, Assyrian Neo-Aramaic",7.0,USA,"Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz"
56fbd4bf71a0650b1c4f33db,9 wins & 7 nominations.,movie,"20,620",Kirk Jones,PG,71,tt0166396,08 Jan 1999,http://ia.media-imdb.com/images/M/MV5BNTQ2NzcyNjA4M15BMl5BanBnXkFtZTgwOTUzNjcxMTE@._V1_SX300.jpg,Kirk Jones,91 min,True,Waking Ned Devine,"24,788,807",Comedy,"English, Latin, Irish",7.4,"UK, Ireland, France, USA","Ian Bannen, David Kelly, Fionnula Flanagan, Susan Lynch"
56fbd4bf71a0650b1c4f33dc,Nominated for 1 Oscar. Another 7 nominations.,movie,"9,128",Carl Franklin,R,63,tt0120776,18 Sep 1998,http://ia.media-imdb.com/images/M/MV5BMTI0MzY2MjQ1MF5BMl5BanBnXkFtZTcwNjg5MjMyMQ@@._V1_SX300.jpg,"Anna Quindlen (novel, Karen Croner (screenplay)",127 min,True,One True Thing,"23,209,440",Drama,"English, Portuguese",7.0,USA,"Meryl Streep, Renée Zellweger, William Hurt, Tom Everett Scott"
56fbd4bf71a0650b1c4f33dd,1 win.,movie,"4,226",Ice Cube,R,N/A,tt0119905,08 Apr 1998,http://ia.media-imdb.com/images/M/MV5BMTY0NDgwNzg4Ml5BMl5BanBnXkFtZTcwNzg3NTU0NA@@._V1_SX300.jpg,Ice Cube,104 min,True,The Players Club,"23,031,390","Comedy, Drama",English,5.6,USA,"LisaRaye McCoy, Dick Anthony Williams, Judyann Elder, Chrystale Wilson"
56fbd4bf71a0650b1c4f33de,1 win & 1 nomination.,movie,"118,596",John Dahl,R,54,tt0128442,11 Sep 1998,http://ia.media-imdb.com/images/M/MV5BMTc4OTcxNDY2Nl5BMl5BanBnXkFtZTgwNDg0MzkxMDE@._V1_SX300.jpg,"David Levien, Brian Koppelman",121 min,True,Rounders,,"Crime, Drama","English, Hebrew, Russian",7.4,USA,"Matt Damon, Gretchen Mol, John Malkovich, Paul Cicero"
56fbd4bf71a0650b1c4f33df,Nominated for 1 Oscar. Another 3 wins & 23 nominations.,movie,"6,007",Jonathan Demme,R,57,tt0120603,16 Oct 1998,http://ia.media-imdb.com/images/M/MV5BNjUyOTEzMzI5MV5BMl5BanBnXkFtZTcwNTY0MzQyMQ@@._V1_SX300.jpg,"Toni Morrison (novel, Akosua Busia (screenplay, Richard LaGravenese (screenplay, Adam Brooks (screenplay)",172 min,True,Beloved,,"Drama, History, Horror",English,5.9,USA,"Yada Beener, Emil Pinnock, Calen Johnson, Oprah Winfrey"
56fbd4bf71a0650b1c4f33e0,Nominated for 1 Oscar. Another 1 win & 5 nominations.,movie,"10,695",Frederik Du Chau,G,N/A,tt0120800,15 May 1998,http://ia.media-imdb.com/images/M/MV5BNTUwMTYyNDY1MV5BMl5BanBnXkFtZTcwMzgzNDEzMQ@@._V1_SX300.jpg,"Vera Chapman (novel, Kirk De Micco (screenplay, William Schifrin (screenplay, Jacqueline Feather (screenplay, David Seidler (screenplay)",86 min,True,Quest for Camelot,,"Animation, Adventure, Comedy",English,6.2,USA,"Jessalyn Gilsig, Andrea Corr, Cary Elwes, Bryan White"
56fbd4bf71a0650b1c4f33e1,9 nominations.,movie,"35,371",Spike Lee,R,63,tt0124718,01 May 1998,http://ia.media-imdb.com/images/M/MV5BMTg3MTY1NjgxM15BMl5BanBnXkFtZTYwMjU2Mzc5._V1_SX300.jpg,Spike Lee,136 min,True,He Got Game,,"Drama, Sport",English,6.9,USA,"Denzel Washington, Ray Allen, Milla Jovovich, Rosario Dawson"
56fbd4bf71a0650b1c4f33e2,2 nominations.,movie,"12,276",Jim Abrahams,PG-13,N/A,tt0120741,24 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTQ4MzA4NjcxNl5BMl5BanBnXkFtZTYwODY1NDI5._V1_SX300.jpg,"Jim Abrahams, Greg Norberg, Michael McManus",87 min,True,Jane Austen's Mafia!,"19,882,538","Comedy, Crime","English, Italian",5.5,USA,"Jay Mohr, Billy Burke, Christina Applegate, Pamela Gidley"
56fbd4bf71a0650b1c4f33e3,N/A,movie,"26,380",Mikael Salomon,R,36,tt0120696,16 Jan 1998,http://ia.media-imdb.com/images/M/MV5BNDJiZjcwODgtZjhkYS00OTg5LWEwMDQtNTNlYWY2OGM3MGIwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,Graham Yost,97 min,True,Hard Rain,,"Action, Crime, Drama",English,5.8,"USA, UK, Denmark, France, Japan, New Zealand, Germany","Morgan Freeman, Christian Slater, Randy Quaid, Minnie Driver"
56fbd4bf71a0650b1c4f33e4,N/A,movie,"22,014",Peter Medak,R,19,tt0120841,10 Apr 1998,http://ia.media-imdb.com/images/M/MV5BMjEzMjE5NjcyNF5BMl5BanBnXkFtZTcwNDQ5MzI3NA@@._V1_SX300.jpg,"Dennis Feldman (characters, Chris Brancato",93 min,True,Species II,,"Horror, Sci-Fi",English,4.3,USA,"Michael Madsen, Natasha Henstridge, Marg Helgenberger, Mykelti Williamson"
56fbd4bf71a0650b1c4f33e5,N/A,movie,"23,026",Antoine Fuqua,R,42,tt0120008,06 Feb 1998,http://ia.media-imdb.com/images/M/MV5BMTM3MzA5NjM5Ml5BMl5BanBnXkFtZTcwMzQ3NzIzMQ@@._V1_SX300.jpg,Ken Sanzel,87 min,True,The Replacement Killers,,"Action, Crime, Thriller","English, Cantonese",6.1,USA,"Yun-Fat Chow, Mira Sorvino, Michael Rooker, Kenneth Tsang"
56fbd4bf71a0650b1c4f33e6,N/A,movie,"6,981",Howard Deutch,PG-13,N/A,tt0120773,10 Apr 1998,http://ia.media-imdb.com/images/M/MV5BNTExMjE1ODg3OF5BMl5BanBnXkFtZTcwNTU3NjAwMQ@@._V1_SX300.jpg,Neil Simon,97 min,True,The Odd Couple II,"18,878,566","Adventure, Comedy","English, Spanish",6.4,USA,"Jack Lemmon, Walter Matthau, Richard Riehle, Jonathan Silverman"
56fbd4bf71a0650b1c4f33e7,Nominated for 1 Oscar. Another 1 win & 15 nominations.,movie,"24,100",George Miller,G,N/A,tt0120595,25 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTY0NzE5OTYyMV5BMl5BanBnXkFtZTcwODY4NDMyMQ@@._V1_SX300.jpg,"George Miller, Judy Morris, Mark Lamprell, Dick King-Smith (characters)",97 min,True,Babe: Pig in the City,,"Adventure, Comedy, Drama",English,5.8,Australia,"Magda Szubanski, James Cromwell, Mary Stein, Mickey Rooney"
56fbd4bf71a0650b1c4f33e8,2 wins & 3 nominations.,movie,"18,131",Mark Steven Johnson,PG,39,tt0124879,11 Sep 1998,http://ia.media-imdb.com/images/M/MV5BMTY5MDg2OTM0Ml5BMl5BanBnXkFtZTgwNDczMzk5MDE@._V1_SX300.jpg,"Mark Steven Johnson (screenplay, John Irving (novel)",114 min,True,Simon Birch,"18,252,684","Comedy, Drama",English,6.9,USA,"Joseph Mazzello, Ashley Judd, Oliver Platt, David Strathairn"
56fbd4bf71a0650b1c4f33e9,1 win & 1 nomination.,movie,"16,872",David Nutter,R,N/A,tt0134619,24 Jul 1998,http://ia.media-imdb.com/images/M/MV5BMTYzOTc1ODUzOF5BMl5BanBnXkFtZTYwMzA0OTE5._V1_SX300.jpg,Scott Rosenberg,84 min,True,Disturbing Behavior,"17,411,331","Horror, Mystery, Sci-Fi",English,5.5,"Australia, USA, Canada","James Marsden, Katie Holmes, Tobias Mehler, Nick Stahl"
56fbd4bf71a0650b1c4f33ea,N/A,movie,"47,073",Tamra Davis,R,16,tt0120693,16 Jan 1998,http://ia.media-imdb.com/images/M/MV5BMTc3MjE1OTM0M15BMl5BanBnXkFtZTYwMzQwMjg4._V1_SX300.jpg,"Dave Chappelle, Neal Brennan",82 min,True,Half Baked,"17,278,980","Comedy, Crime","English, Turkish",6.7,USA,"Dave Chappelle, Guillermo Díaz, Jim Breuer, Harland Williams"
56fbd4bf71a0650b1c4f33eb,4 wins & 16 nominations.,movie,"518,700","Joel Coen, Ethan Coen",R,69,tt0118715,06 Mar 1998,http://ia.media-imdb.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_SX300.jpg,"Ethan Coen, Joel Coen",117 min,True,The Big Lebowski,,"Comedy, Crime","English, German, Hebrew, Spanish",8.2,"USA, UK","Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi"
56fbd4bf71a0650b1c4f33ec,Nominated for 1 Golden Globe. Another 15 wins & 15 nominations.,movie,"130,306",Wes Anderson,R,86,tt0128445,19 Feb 1999,http://ia.media-imdb.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_SX300.jpg,"Wes Anderson, Owen Wilson",93 min,True,Rushmore,,"Comedy, Drama","English, Spanish, Latin, French",7.7,USA,"Jason Schwartzman, Bill Murray, Olivia Williams, Seymour Cassel"
56fbd4bf71a0650b1c4f33ed,7 nominations.,movie,"27,160",Mark Christopher,R,33,tt0120577,28 Aug 1998,http://ia.media-imdb.com/images/M/MV5BMTY3NDI0NjUyOF5BMl5BanBnXkFtZTcwMzM0NDMzMQ@@._V1_SX300.jpg,Mark Christopher,93 min,True,54,,"Drama, Music",English,5.8,USA,"Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers"
56fbd4bf71a0650b1c4f33ee,Nominated for 2 Oscars. Another 14 wins & 21 nominations.,movie,"49,529",Sam Raimi,R,82,tt0120324,22 Jan 1999,http://ia.media-imdb.com/images/M/MV5BMTYwNDc4ODI1MV5BMl5BanBnXkFtZTcwNDY1NTYxMQ@@._V1_SX300.jpg,"Scott B. Smith (novel, Scott B. Smith (screenplay)",121 min,True,A Simple Plan,,"Crime, Drama, Thriller",English,7.5,"UK, Germany, France, USA, Japan","Bill Paxton, Bridget Fonda, Billy Bob Thornton, Brent Briscoe"
56fbd4bf71a0650b1c4f33ef,5 nominations.,movie,"4,788",Randa Haines,PG,N/A,tt0120576,21 Aug 1998,http://ia.media-imdb.com/images/M/MV5BMTQ2MjM2NTEyNl5BMl5BanBnXkFtZTYwMjM2MjE5._V1_SX300.jpg,Daryl Matthews,126 min,True,Dance with Me,"15,814,088","Drama, Romance, Music",English,5.8,USA,"Vanessa Williams, Chayanne, Kris Kristofferson, Joan Plowright"
56fbd4bf71a0650b1c4f33f0,N/A,movie,"11,534",Alan Cohn,R,27,tt0118301,21 Aug 1998,http://ia.media-imdb.com/images/M/MV5BMjE2MDk1MzYzN15BMl5BanBnXkFtZTcwNjkzNDQyMQ@@._V1_SX300.jpg,"Anthony Abrams (story, Adam Larson Broder (story, Michael Traeger (screenplay, Mike White (screenplay)",96 min,True,Dead Man on Campus,"15,062,898",Comedy,English,6.0,USA,"Tom Everett Scott, Mark-Paul Gosselaar, Poppy Montgomery, Lochlyn Munro"
56fbd4bf71a0650b1c4f33f1,1 nomination.,movie,"43,506",Paul W.S. Anderson,R,N/A,tt0120157,23 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMTUwODM5NzM1MF5BMl5BanBnXkFtZTcwNDg1ODIyMQ@@._V1_SX300.jpg,David Webb Peoples,99 min,True,Soldier,"14,567,883","Action, Drama, Sci-Fi",English,6.0,"UK, USA","Kurt Russell, Jason Scott Lee, Jason Isaacs, Connie Nielsen"
56fbd4bf71a0650b1c4f33f2,9 wins & 14 nominations.,movie,"152,859",Alex Proyas,R,66,tt0118929,27 Feb 1998,http://ia.media-imdb.com/images/M/MV5BMTg3MjI3NjYxM15BMl5BanBnXkFtZTcwODIyMzA4MQ@@._V1_SX300.jpg,"Alex Proyas (story, Alex Proyas (screenplay, Lem Dobbs (screenplay, David S. Goyer (screenplay)",100 min,True,Dark City,,"Drama, Fantasy, Sci-Fi",English,7.7,"Australia, USA","Rufus Sewell, William Hurt, Kiefer Sutherland, Jennifer Connelly"
56fbd4bf71a0650b1c4f33f3,1 nomination.,movie,"24,741",John Landis,PG-13,N/A,tt0118747,06 Feb 1998,http://ia.media-imdb.com/images/M/MV5BMjEyOTkzNjUyOV5BMl5BanBnXkFtZTYwNDEyNzU5._V1_SX300.jpg,"Dan Aykroyd (film The Blues Brothers, John Landis (film The Blues Brothers, Dan Aykroyd, John Landis",123 min,True,Blues Brothers 2000,,"Action, Comedy, Crime","English, Russian",4.8,USA,"Walter Levine, Dan Aykroyd, Tom Davis, Frank Oz"
56fbd4bf71a0650b1c4f33f4,1 win.,movie,"13,668",Barbet Schroeder,R,N/A,tt0118966,30 Jan 1998,http://ia.media-imdb.com/images/M/MV5BMTQxMDAzNjI3MF5BMl5BanBnXkFtZTcwNDYzODMyMQ@@._V1_SX300.jpg,David Klass,100 min,True,Desperate Measures,"13,668,777","Action, Crime, Drama",English,6.1,USA,"Michael Keaton, Andy Garcia, Brian Cox, Marcia Gay Harden"
56fbd4bf71a0650b1c4f33f5,1 nomination.,movie,"7,359",Jonathan Darby,PG-13,18,tt0118744,06 Mar 1998,http://ia.media-imdb.com/images/M/MV5BMTM2OTY1MjY3Nl5BMl5BanBnXkFtZTcwMDYyODcxMQ@@._V1_SX300.jpg,"Jonathan Darby (story, Jonathan Darby (screenplay, Jane Rusconi (screenplay)",96 min,True,Hush,"13,513,622","Drama, Thriller",English,5.2,USA,"Jessica Lange, Gwyneth Paltrow, Johnathon Schaech, Nina Foch"
56fbd4bf71a0650b1c4f33f6,N/A,movie,"6,492",Kevin Hooks,PG-13,N/A,tt0120610,01 May 1998,http://ia.media-imdb.com/images/M/MV5BMjE5NzgxMDE5OF5BMl5BanBnXkFtZTcwMjM3MTAyMQ@@._V1_SX300.jpg,"William Mickelberry, Dan Vining",89 min,True,Black Dog,"12,829,351","Action, Crime, Drama",English,5.3,"USA, UK, France, Germany, Japan","Patrick Swayze, Meat Loaf, Randy Travis, Gabriel Casseus"
56fbd4bf71a0650b1c4f33f7,5 nominations.,movie,"4,016",Richard LaGravenese,R,64,tt0120722,06 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTUzNjUzMzk3Ml5BMl5BanBnXkFtZTcwNDk5MDEyMQ@@._V1_SX300.jpg,Richard LaGravenese,100 min,True,Living Out Loud,"12,902,790","Comedy, Drama, Romance",English,6.6,USA,"Holly Hunter, Danny DeVito, Queen Latifah, Martin Donovan"
56fbd4bf71a0650b1c4f33f8,N/A,movie,"10,332",Penelope Spheeris,R,36,tt0120820,20 Feb 1998,http://ia.media-imdb.com/images/M/MV5BNzM2ODc0NjY3N15BMl5BanBnXkFtZTcwMDczMTgxMQ@@._V1_SX300.jpg,"Greg Erb, Craig Mazin",93 min,True,Senseless,"13,035,599","Comedy, Romance",English,6.0,USA,"Marlon Wayans, Brad Dourif, Esther Scott, Debra Jo Rupp"
56fbd4bf71a0650b1c4f33f9,2 wins & 4 nominations.,movie,"2,857",Gregory Nava,R,N/A,tt0123324,28 Aug 1998,http://ia.media-imdb.com/images/M/MV5BMTQ0MTYyNjEwM15BMl5BanBnXkFtZTYwMTMyMTY5._V1_SX300.jpg,Tina Andrews,116 min,True,Why Do Fools Fall in Love,"12,413,650","Biography, Drama, Music",English,6.3,USA,"Halle Berry, Vivica A. Fox, Lela Rochon, Larenz Tate"
56fbd4bf71a0650b1c4f33fa,2 nominations.,movie,"2,682",Steve Gomer,G,N/A,tt0120598,03 Apr 1998,http://ia.media-imdb.com/images/M/MV5BNDc5MTYxMzEyNl5BMl5BanBnXkFtZTcwMjQ4NjQyMQ@@._V1_SX300.jpg,"Stephen White (story, Sheryl Leach (story, Dennis DeShazer (story, Stephen White",76 min,True,Barney's Great Adventure,,"Adventure, Family",English,2.8,"Canada, USA","Alan Fawcett, Jane Wheeler, Kyla Pratt, Diana Rice"
56fbd4bf71a0650b1c4f33fb,N/A,movie,"6,560",Arlene Sanford,PG,N/A,tt0155753,13 Nov 1998,http://ia.media-imdb.com/images/M/MV5BMTIwNjkwNDkwOF5BMl5BanBnXkFtZTcwMjM5NTUyMQ@@._V1_SX300.jpg,"Tom Nursall (screenplay, Harris Goldberg (screenplay, Michael Allin (story)",86 min,True,I'll Be Home for Christmas,"12,213,678","Comedy, Family",English,5.4,"USA, Canada","Jonathan Taylor Thomas, Jessica Biel, Adam LaVorgna, Gary Cole"
56fbd4bf71a0650b1c4f33fc,1 nomination.,movie,"15,957",Stephen Herek,PG,41,tt0120701,09 Oct 1998,http://ia.media-imdb.com/images/M/MV5BMTI3Njc4ODg4Ml5BMl5BanBnXkFtZTcwNDgwNDgxMQ@@._V1_SX300.jpg,Tom Schulman,114 min,True,Holy Man,,"Comedy, Drama",English,4.9,USA,"Eddie Murphy, Jeff Goldblum, Kelly Preston, Robert Loggia"
