_id,Released,imdbRating,imdbID,imdbVotes,Genre,Title,Writer,Actors,Type,Language,Response,Runtime,Box_office,Country,Awards,Metascore,Director,Rated,Poster
56fbcde771a0651bcc151893,25 Oct 1996,7.1,tt0117039,"23,513","Biography, Drama, Thriller",Michael Collins,Neil Jordan,"Ian Hart, Julia Roberts, Richard Ingram, Liam Neeson",movie,English,True,133 min,"11,030,963","UK, Ireland, USA",Nominated for 2 Oscars. Another 4 wins & 15 nominations.,60,Neil Jordan,R,http://ia.media-imdb.com/images/M/MV5BMjE4MDE0MjEzMl5BMl5BanBnXkFtZTcwNjc1MzkxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc151894,12 Jan 1996,5.2,tt0118002,"4,448","Comedy, Crime, Romance",Two If by Sea,"Denis Leary (story, Mike Armstrong (story, Ann Lembeck (story, Denis Leary (screenplay, Mike Armstrong (screenplay)","Denis Leary, Sandra Bullock, Stephen Dillane, Yaphet Kotto",movie,English,True,96 min,"10,700,000",USA,N/A,N/A,Bill Bennett,R,http://ia.media-imdb.com/images/M/MV5BMTY5MDcxNjY5MV5BMl5BanBnXkFtZTYwNDMxMTk5._V1_SX300.jpg
56fbcde771a0651bcc151895,09 Feb 1996,7.2,tt0115639,"26,046","Comedy, Drama, Romance",Beautiful Girls,Scott Rosenberg,"Matt Dillon, Noah Emmerich, Annabeth Gish, Lauren Holly",movie,English,True,112 min,"20,837,000",USA,1 win & 3 nominations.,64,Ted Demme,R,http://ia.media-imdb.com/images/M/MV5BMTI4NjU0NDM0NV5BMl5BanBnXkFtZTYwODU5MjY5._V1_SX300.jpg
56fbcde771a0651bcc151896,02 Feb 1996,6.6,tt0118158,"17,582","Adventure, Drama",White Squall,"Charles Gieg Jr. (book, Felix Sutton (book, Todd Robinson","Jeff Bridges, Caroline Goodall, John Savage, Scott Wolf",movie,"English, Danish, Spanish",True,129 min,"10,300,000","USA, UK",1 nomination.,53,Ridley Scott,PG-13,http://ia.media-imdb.com/images/M/MV5BMTI5NjIzMTI5OV5BMl5BanBnXkFtZTcwMjY0MzAyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc151897,26 Apr 1996,5.9,tt0117784,"1,205","Drama, Sport",Sunset Park,"Seth Zvi Rosenfeld, Kathleen McGhee-Anderson","Rhea Perlman, Fredro Starr, Carol Kane, Terrence Howard",movie,English,True,99 min,"10,000,000",USA,N/A,N/A,Steve Gomer,R,http://ia.media-imdb.com/images/M/MV5BMjE2NjgxNDgwN15BMl5BanBnXkFtZTcwMDY0NzAwMQ@@._V1_SX300.jpg
56fbcde771a0651bcc151898,29 Mar 1996,6.9,tt0116275,"2,623","Comedy, Drama",A Family Thing,"Billy Bob Thornton, Tom Epperson","Robert Duvall, James Earl Jones, Michael Beach, Irma P. Hall",movie,English,True,109 min,"10,118,000",USA,3 wins & 2 nominations.,71,Richard Pearce,PG-13,http://ia.media-imdb.com/images/M/MV5BMjE1MjI1MTkwNl5BMl5BanBnXkFtZTYwNjcwNDU5._V1_SX300.jpg
56fbcde771a0651bcc151899,19 Apr 1996,6.2,tt0117104,"5,509","Comedy, Drama, Romance",Mrs. Winterbourne,"Cornell Woolrich (novel, Phoef Sutton (screenplay, Lisa-Maria Radano (screenplay)","Shirley MacLaine, Ricki Lake, Brendan Fraser, Miguel Sandoval",movie,English,True,105 min,"10,070,000",USA,1 nomination.,35,Richard Benjamin,PG-13,http://ia.media-imdb.com/images/M/MV5BMTc1NzQ5MjIxNl5BMl5BanBnXkFtZTcwNTQ1MzIyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc15189a,12 Jan 1996,5.2,tt0116151,"9,574","Comedy, Adventure, Family",Dunston Checks In,"John Hopkins (story, John Hopkins (screenplay, Bruce Graham (screenplay)","Jason Alexander, Faye Dunaway, Eric Lloyd, Rupert Everett",movie,"English, French",True,88 min,,USA,3 nominations.,N/A,Ken Kwapis,PG,http://ia.media-imdb.com/images/M/MV5BMTM2OTI4ODAxMl5BMl5BanBnXkFtZTcwODUzMzYyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc15189b,17 Jan 1997,6.8,tt0116242,"29,414","Comedy, Musical, Romance",Everyone Says I Love You,Woody Allen,"Edward Norton, Drew Barrymore, Diva Gray, Ami Almendral",movie,English,True,101 min,"9,714,482",USA,Nominated for 1 Golden Globe. Another 11 wins & 11 nominations.,N/A,Woody Allen,R,http://ia.media-imdb.com/images/M/MV5BMTMxNjY5MTM4NV5BMl5BanBnXkFtZTYwMTc1OTg4._V1_SX300.jpg
56fbcde771a0651bcc15189c,23 Aug 1996,6.1,tt0117628,"13,702","Comedy, Drama, Romance",She's the One,Edward Burns,"John Mahoney, Edward Burns, Michael McGlone, Maxine Bahns",movie,English,True,96 min,"9,449,219",USA,2 nominations.,N/A,Edward Burns,R,http://ia.media-imdb.com/images/M/MV5BMTI1MDA1MjM0OV5BMl5BanBnXkFtZTcwMjE0MDYxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc15189d,19 Apr 1996,5.2,tt0115851,"8,288","Comedy, Sport",Celtic Pride,"Judd Apatow (story, Colin Quinn (story, Judd Apatow (screenplay)","Damon Wayans, Daniel Stern, Dan Aykroyd, Gail O'Grady",movie,English,True,91 min,"9,255,027",USA,N/A,N/A,Tom DeCerchio,PG-13,http://ia.media-imdb.com/images/M/MV5BMTc4MjMxNTM5Ml5BMl5BanBnXkFtZTYwOTE3NDM5._V1_SX300.jpg
56fbcde771a0651bcc15189e,23 Feb 1996,6.1,tt0115645,"6,503","Crime, Drama, Mystery",Before and After,"Rosellen Brown (book, Ted Tally (screenplay)","Meryl Streep, Liam Neeson, Edward Furlong, Julia Weldon",movie,English,True,108 min,"17,292,000",USA,N/A,N/A,Barbet Schroeder,PG-13,http://ia.media-imdb.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc15189f,29 Mar 1996,5.4,tt0115509,"3,892","Animation, Adventure, Family",All Dogs Go to Heaven 2,"Mark Young (story, Kelly Ward (story, Arne Olsen (screenplay, Kelly Ward (screenplay, Mark Young (screenplay)","Bebe Neuwirth, Ernest Borgnine, Charlie Sheen, Hamilton Camp",movie,English,True,82 min,"8,620,500",USA,2 nominations.,N/A,"Larry Leker, Paul Sabella",G,http://ia.media-imdb.com/images/M/MV5BMTI2MjYyODUzNV5BMl5BanBnXkFtZTcwMTczNzUxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a0,13 Sep 1996,5.2,tt0117473,"2,373",Thriller,The Rich Man's Wife,Amy Holden Jones,"Halle Berry, Peter Greene, Clive Owen, Frankie Faison",movie,English,True,95 min,"8,538,318",USA,N/A,N/A,Amy Holden Jones,R,http://ia.media-imdb.com/images/M/MV5BMTk3NjI3MTU4OV5BMl5BanBnXkFtZTYwODgxOTM5._V1_SX300.jpg
56fbcde771a0651bcc1518a1,01 Nov 1996,5.5,tt0116823,"5,212","Comedy, Family",Larger Than Life,"Roy Blount Jr. (screenplay, Pen Densham (story, Garry Williams (story)","Jerry Adler, Bill Murray, Richard Alan Baker, Richie Allan",movie,English,True,93 min,"8,289,972",USA,N/A,N/A,Howard Franklin,PG,http://ia.media-imdb.com/images/M/MV5BODM0NzY3NjcyM15BMl5BanBnXkFtZTcwODYzNzA2NA@@._V1_SX300.jpg
56fbcde771a0651bcc1518a2,03 May 1996,5.4,tt0116448,"7,213","Comedy, Sport",The Great White Hype,"Tony Hendra (screenplay, Ron Shelton (screenplay)","Samuel L. Jackson, Jeff Goldblum, Peter Berg, Corbin Bernsen",movie,English,True,91 min,"7,874,000",USA,N/A,N/A,Reginald Hudlin,R,http://ia.media-imdb.com/images/M/MV5BMjc2MTExMzAxNl5BMl5BanBnXkFtZTcwMjEzOTUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a3,27 Nov 1996,6.8,tt0115988,"28,066","Drama, History",The Crucible,"Arthur Miller (play, Arthur Miller (screenplay)","Daniel Day-Lewis, Winona Ryder, Paul Scofield, Joan Allen",movie,English,True,124 min,,USA,Nominated for 2 Oscars. Another 4 wins & 25 nominations.,N/A,Nicholas Hytner,PG-13,http://ia.media-imdb.com/images/M/MV5BMjE3OTc3NzUzN15BMl5BanBnXkFtZTcwODQyMjYyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a4,01 Nov 1996,5.2,tt0116059,"3,065",Comedy,Dear God,"Warren Leight, Ed Kaplan","Greg Kinnear, Laurie Metcalf, Maria Pitillo, Tim Conway",movie,English,True,112 min,"7,061,018",USA,N/A,N/A,Garry Marshall,PG,http://ia.media-imdb.com/images/M/MV5BMTcwNDc4OTQwNV5BMl5BanBnXkFtZTcwNTAzMjUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a5,14 Aug 1996,5.7,tt0116571,"6,382","Comedy, Family",House Arrest,Michael Hitchcock,"Kyle Howard, Herbert Russell, Jamie Lee Curtis, Kevin Pollak",movie,English,True,108 min,"6,970,578",USA,1 nomination.,N/A,Harry Winer,PG,http://ia.media-imdb.com/images/M/MV5BMTk5MTQ2OTA2MF5BMl5BanBnXkFtZTcwNTQyMDU1MQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a6,03 May 1996,5.8,tt0116827,"3,265","Drama, Thriller",Last Dance,"Steven Haft (story, Ron Koslow (story, Ron Koslow (screenplay)","Sharon Stone, Rob Morrow, Randy Quaid, Peter Gallagher",movie,English,True,103 min,"5,858,000",USA,1 nomination.,N/A,Bruce Beresford,R,http://ia.media-imdb.com/images/M/MV5BMTYzNDMyNjEwOF5BMl5BanBnXkFtZTcwNjQ1MjAyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a7,16 Aug 1996,5.2,tt0117826,"10,306","Horror, Comedy",Bordello of Blood,William M. Gaines (comic books \,"John Kassir, Dennis Miller, Erika Eleniak, Angie Everhart",movie,"English, Spanish",True,87 min,"5,587,855",USA,N/A,N/A,Gilbert Adler,R,http://ia.media-imdb.com/images/M/MV5BMTU5ODMxMjc0NF5BMl5BanBnXkFtZTcwMzMwNTMyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a8,16 Oct 1996,6.8,tt0116404,"4,026","Drama, History",Get on the Bus,Reggie Rock Bythewood,"Richard Belzer, De'aundre Bonds, Andre Braugher, Thomas Jefferson Byrd",movie,English,True,120 min,"5,731,103",USA,2 wins & 5 nominations.,N/A,Spike Lee,R,http://ia.media-imdb.com/images/M/MV5BMTQzMjA5NjQ0Nl5BMl5BanBnXkFtZTcwMjgwMzYxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518a9,23 Feb 1996,5.8,tt0117002,"11,694","Drama, Horror, Romance",Mary Reilly,"Valerie Martin (novel, Christopher Hampton (screenplay)","Julia Roberts, John Malkovich, George Cole, Michael Gambon",movie,English,True,108 min,"5,600,000","USA, UK",5 nominations.,44,Stephen Frears,R,http://ia.media-imdb.com/images/M/MV5BMTM2MzEzNTc2NF5BMl5BanBnXkFtZTYwNTI5NjU5._V1_SX300.jpg
56fbcde771a0651bcc1518aa,03 May 1996,4.9,tt0117283,"6,022","Comedy, Romance",The Pallbearer,"Jason Katims, Matt Reeves","David Schwimmer, Gwyneth Paltrow, Michael Rapaport, Toni Collette",movie,English,True,98 min,,USA,N/A,N/A,Matt Reeves,PG-13,http://ia.media-imdb.com/images/M/MV5BNzc2NjAzODYzN15BMl5BanBnXkFtZTcwMDQ2NzcxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ab,23 Aug 1996,3.9,tt0117688,"3,419","Action, Sci-Fi, Thriller",Solo,"Robert Mason (novel, David L. Corley (screenplay)","Mario Van Peebles, Barry Corbin, William Sadler, Jaime Gomez",movie,"English, Spanish",True,94 min,"4,932,915","Mexico, USA",N/A,N/A,Norberto Barba,PG-13,http://ia.media-imdb.com/images/M/MV5BNzI1NDIyMDc1Ml5BMl5BanBnXkFtZTcwNjU2ODMyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ac,17 May 1996,5.7,tt0116508,"4,191","Drama, Mystery, Thriller",Heaven's Prisoners,"James Lee Burke (book, Harley Peyton (screenplay, Scott Frank (screenplay)","Alec Baldwin, Kelly Lynch, Mary Stuart Masterson, Eric Roberts",movie,English,True,132 min,,"USA, UK",1 nomination.,N/A,Phil Joanou,R,http://ia.media-imdb.com/images/M/MV5BMTUxOTg2NDAwM15BMl5BanBnXkFtZTcwNTkwNTcxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ad,22 Mar 1996,5.0,tt0116414,"4,896","Comedy, Drama",Girl 6,Suzan-Lori Parks,"Theresa Randle, Isaiah Washington, Spike Lee, Jenifer Lewis",movie,English,True,108 min,"4,903,000",USA,1 nomination.,44,Spike Lee,R,http://ia.media-imdb.com/images/M/MV5BMTkwMjE2NTcxN15BMl5BanBnXkFtZTcwMTMzMzIzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ae,14 Jun 1996,6.6,tt0117737,"19,715","Drama, Romance",Stealing Beauty,"Bernardo Bertolucci (story, Susan Minot","Carlo Cecchi, Sinéad Cusack, Joseph Fiennes, Jason Flemyng",movie,"English, French, German, Spanish, Italian",True,118 min,,"Italy, France, UK",1 win & 11 nominations.,60,Bernardo Bertolucci,R,http://ia.media-imdb.com/images/M/MV5BMTQ2MTI0MjkwOV5BMl5BanBnXkFtZTcwMDcxMTU1MQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518af,26 Jul 1996,5.4,tt0116707,"10,338","Comedy, Fantasy, Musical",Joe's Apartment,"John Payson (short film, John Payson (screenplay)","Jerry O'Connell, Megan Ward, Billy West, Reginald Hudlin",movie,"English, Spanish",True,80 min,"4,611,624",USA,2 wins.,N/A,John Payson,PG-13,http://ia.media-imdb.com/images/M/MV5BMTcyNzYzMjcwMl5BMl5BanBnXkFtZTcwODYzNDUxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518b0,11 Apr 1997,7.4,tt0117802,"62,675","Comedy, Drama",Swingers,Jon Favreau,"Jon Favreau, Vince Vaughn, Ron Livingston, Patrick Van Horn",movie,English,True,96 min,"4,505,922",USA,3 wins & 3 nominations.,71,Doug Liman,R,http://ia.media-imdb.com/images/M/MV5BMTcxMDQ1MjUxOF5BMl5BanBnXkFtZTYwMzAwNTA5._V1_SX300.jpg
56fbcde771a0651bcc1518b1,15 Mar 1996,2.6,tt0116165,"6,931","Comedy, Family, Sport",Ed,"Ken Richards (story, Janus Cercone (story, David M. Evans (screenplay)","Matt LeBlanc, Gene Ross, Paul Hewitt, Sage Allen",movie,English,True,94 min,"6,288,000",USA,3 nominations.,N/A,Bill Couturié,PG,http://ia.media-imdb.com/images/M/MV5BMTI0MjU2NDUxNV5BMl5BanBnXkFtZTcwNzIyMDIyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518b2,06 Sep 1996,5.3,tt0115725,"5,078","Comedy, Family, Fantasy",Bogus,"Jeff Rothberg (story, Francis X. McCarthy Jr. (story, Alvin Sargent (screenplay)","Whoopi Goldberg, Gérard Depardieu, Haley Joel Osment, Andrea Martin",movie,"English, French",True,110 min,"4,357,000",USA,3 nominations.,N/A,Norman Jewison,PG,http://ia.media-imdb.com/images/M/MV5BMTQzNjg2ODMzNV5BMl5BanBnXkFtZTcwNzI0OTQyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518b3,25 Oct 1996,5.8,tt0117924,"3,956","Drama, Fantasy, Romance",To Gillian on Her 37th Birthday,"Michael Brady (play, David E. Kelley (screenplay)","Peter Gallagher, Michelle Pfeiffer, Claire Danes, Laurie Fortier",movie,English,True,93 min,"4,137,645",USA,1 win.,N/A,Michael Pressman,PG-13,http://ia.media-imdb.com/images/M/MV5BMjE3MDQ1ODMwMV5BMl5BanBnXkFtZTcwNTM2ODYxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518b4,13 Nov 1996,7.9,tt0115751,"47,422","Drama, Romance",Breaking the Waves,"Lars von Trier, Peter Asmussen","Emily Watson, Stellan Skarsgård, Katrin Cartlidge, Jean-Marc Barr",movie,English,True,159 min,"4,040,691","Denmark, Sweden, France, Netherlands, Norway, Iceland, Spain",Nominated for 1 Oscar. Another 42 wins & 24 nominations.,76,Lars von Trier,R,"http://ia.media-imdb.com/images/M/MV5BMTI2Nzk4Mzk4M15BMl5BanBnXkFtZTYwODY3OTc4._V1._CR36,0,262,423_SX89_AL_.jpg_V1_SX300.jpg"
56fbcde771a0651bcc1518b5,04 Oct 1996,7.4,tt0115736,"40,200","Crime, Drama, Romance",Bound,"Lilly Wachowski, Lana Wachowski","Jennifer Tilly, Gina Gershon, Joe Pantoliano, John P. Ryan",movie,English,True,108 min,"3,798,532",USA,8 wins & 10 nominations.,61,"Lana Wachowski, Lilly Wachowski",R,http://ia.media-imdb.com/images/M/MV5BMTI0MjczOTYxNl5BMl5BanBnXkFtZTYwNjc0Mjk5._V1_SX300.jpg
56fbcde771a0651bcc1518b6,03 May 1996,3.2,tt0115624,"20,267","Action, Sci-Fi",Barb Wire,"Chris Warner (characters in comic, Ilene Chaiken (story, Chuck Pfarrer (screenplay, Ilene Chaiken (screenplay)","Amir Aboulela, Adriana Alexander, David Andriole, Vanessa Lee Asher",movie,"English, French, German",True,98 min,,USA,1 win & 6 nominations.,40,David Hogan,R,http://ia.media-imdb.com/images/M/MV5BMTI3NzU1MDU5OV5BMl5BanBnXkFtZTcwMzU1MjEyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518b7,10 May 1996,5.7,tt0117260,"1,099","Action, Crime, Drama",Original Gangstas,Aubrey K. Rattan,"Fred Williamson, Jim Brown, Pam Grier, Paul Winfield",movie,English,True,99 min,"3,014,000",USA,N/A,N/A,"Larry Cohen, Fred Williamson",R,http://ia.media-imdb.com/images/M/MV5BMTQ4OTI2MzY0Ml5BMl5BanBnXkFtZTcwOTMwOTc2NA@@._V1_SX300.jpg
56fbcde771a0651bcc1518b8,17 Jan 1997,6.3,tt0117364,"8,649","Drama, Romance",The Portrait of a Lady,"Henry James (novel, Laura Jones (screenplay)","Nicole Kidman, John Malkovich, Barbara Hershey, Mary-Louise Parker",movie,"English, Italian",True,144 min,,"UK, USA",Nominated for 2 Oscars. Another 5 wins & 13 nominations.,61,Jane Campion,PG-13,http://ia.media-imdb.com/images/M/MV5BMTkzMjY5NzY2Nl5BMl5BanBnXkFtZTcwMDk4NTYxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518b9,30 Aug 1996,5.6,tt0117965,"4,699","Drama, Thriller",The Trigger Effect,"James Burke (television series Connections, David Koepp","Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T. Jones",movie,English,True,94 min,"3,594,848",USA,N/A,N/A,David Koepp,R,http://ia.media-imdb.com/images/M/MV5BMTI4MTE2MTg5OV5BMl5BanBnXkFtZTcwOTc3NjcxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ba,14 Jun 1996,6.5,tt0117071,"3,250","Drama, Romance",Moll Flanders,"Daniel Defoe (character from novel, Pen Densham (screen story, Pen Densham (screenplay)","Robin Wright, Morgan Freeman, Stockard Channing, John Lynch",movie,English,True,123 min,,USA,4 nominations.,N/A,Pen Densham,PG-13,http://ia.media-imdb.com/images/M/MV5BMTIzNzA0NDU3OV5BMl5BanBnXkFtZTYwMDExODg5._V1_SX300.jpg
56fbcde771a0651bcc1518bb,23 Aug 1996,4.8,tt0115836,"3,409",Comedy,Carpool,Don Rhymer,"Tom Arnold, David Paymer, Rhea Perlman, Rod Steiger",movie,English,True,89 min,"3,308,758",USA,1 win.,15,Arthur Hiller,PG,http://ia.media-imdb.com/images/M/MV5BMjAxNjMzMDU5NF5BMl5BanBnXkFtZTcwNTkzOTQyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518bc,13 Sep 1996,5.4,tt0116289,"8,932","Comedy, Crime, Drama",Feeling Minnesota,Steven Baigelman,"Keanu Reeves, Cameron Diaz, Vincent D'Onofrio, Delroy Lindo",movie,English,True,99 min,"3,102,672",USA,N/A,30,Steven Baigelman,R,http://ia.media-imdb.com/images/M/MV5BMTIzOTk0ODgxNl5BMl5BanBnXkFtZTcwNzg5NDMyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518bd,09 Aug 1996,6.9,tt0115632,"15,497","Biography, Drama",Basquiat,"Lech Majewski (story, John Bowe (short story, Julian Schnabel, Michael Holman (story)","Jeffrey Wright, Michael Wincott, Benicio Del Toro, Claire Forlani",movie,"English, Spanish",True,108 min,,USA,2 wins & 3 nominations.,65,Julian Schnabel,R,http://ia.media-imdb.com/images/M/MV5BMTY4NDY1NzkxN15BMl5BanBnXkFtZTYwMDkwMzE5._V1_SX300.jpg
56fbcde771a0651bcc1518be,23 Feb 1996,6.0,tt0118040,"3,864","Drama, Mystery, Sci-Fi",Unforgettable,Bill Geddie,"Ray Liotta, Linda Fiorentino, Peter Coyote, Christopher McDonald",movie,"English, Spanish",True,117 min,,USA,1 win.,N/A,John Dahl,R,http://ia.media-imdb.com/images/M/MV5BMjE4MjA4MzIxMV5BMl5BanBnXkFtZTcwMTg3Mjg3NA@@._V1_SX300.jpg
56fbcde771a0651bcc1518bf,14 Feb 1997,8.0,tt0118147,"11,884","Documentary, History, Sport",When We Were Kings,N/A,"Muhammad Ali, George Foreman, Don King, James Brown",movie,English,True,88 min,"2,666,118",USA,Won 1 Oscar. Another 9 wins & 4 nominations.,83,Leon Gast,PG,http://ia.media-imdb.com/images/M/MV5BMTczODEzNTM0NF5BMl5BanBnXkFtZTcwMzIxMTUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c0,19 Apr 1996,6.8,tt0116768,"6,966",Comedy,Kids in the Hall: Brain Candy,"Norm Hiscock, Bruce McCulloch, Kevin McDonald, Mark McKinney, Scott Thompson","Dave Foley, Bruce McCulloch, Kevin McDonald, Mark McKinney",movie,English,True,89 min,"2,653,000","Canada, USA",4 nominations.,N/A,Kelly Makin,R,http://ia.media-imdb.com/images/M/MV5BMTMxMzE4NDUzNl5BMl5BanBnXkFtZTcwOTE4MjkxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c1,30 Aug 1996,4.1,tt0117768,"5,575","Comedy, Adventure",The Stupids,"James Marshall (characters, Harry Allard (characters, Brent Forrester","Tom Arnold, Jessica Lundy, Bug Hall, Alex McKenna",movie,English,True,94 min,"2,415,593","UK, Canada, USA",1 win & 3 nominations.,N/A,John Landis,PG,http://ia.media-imdb.com/images/M/MV5BMTMzNzQyMTM1OV5BMl5BanBnXkFtZTcwMDYxNTQyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c2,08 Mar 1996,4.9,tt0116606,"3,332","Comedy, Romance",If Lucy Fell,"Eric Schaeffer (story, Tony Spiridakis (story, Eric Schaeffer (screenplay)","Sarah Jessica Parker, Eric Schaeffer, Ben Stiller, Elle Macpherson",movie,English,True,92 min,"4,635,344",USA,N/A,N/A,Eric Schaeffer,R,http://ia.media-imdb.com/images/M/MV5BMTIyNjYyMjIyMV5BMl5BanBnXkFtZTcwNzE4OTUxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c3,12 Jan 1996,2.4,tt0116839,"7,798","Action, Sci-Fi, Thriller",Lawnmower Man 2: Beyond Cyberspace,"Farhad Mann (story, Michael Miner (story, Farhad Mann (screenplay)","Patrick Bergin, Matt Frewer, Austin O'Brien, Ely Pouget",movie,English,True,93 min,"2,409,225",USA,1 nomination.,N/A,Farhad Mann,PG-13,http://ia.media-imdb.com/images/M/MV5BMTcyMjU1NjU1N15BMl5BanBnXkFtZTcwMzk0OTMyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c4,03 Apr 1996,5.9,tt0116269,"1,572","Comedy, Crime, Drama",Faithful,"Chazz Palminteri (play, Chazz Palminteri (screenplay)","Cher, Chazz Palminteri, Ryan O'Neal, Paul Mazursky",movie,English,True,91 min,,USA,1 nomination.,N/A,Paul Mazursky,R,http://ia.media-imdb.com/images/M/MV5BMjExMjA1NTk0OF5BMl5BanBnXkFtZTcwMTQyMDcyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c5,16 Oct 1996,7.3,tt0117677,43,Documentary,Snowriders,Warren Miller,"Paul Miller, Warren Miller, Travis Ramos, Brad Vancour",movie,English,True,96 min,"2,035,470",USA,N/A,N/A,"Kurt Miller, Peter Speek",UNRATED,http://ia.media-imdb.com/images/M/MV5BNjM0MzY3NjU2MF5BMl5BanBnXkFtZTcwMzU5MTEyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c6,26 Jan 1996,4.5,tt0115676,"3,650","Comedy, Thriller",Big Bully,Mark Steven Johnson,"Rick Moranis, Tom Arnold, Julianne Phillips, Carol Kane",movie,English,True,90 min,"4,085,000",USA,2 wins.,N/A,Steve Miner,PG,http://ia.media-imdb.com/images/M/MV5BMTM5OTk4OTA0MV5BMl5BanBnXkFtZTcwNjg1MjQyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c7,20 Sep 1996,6.3,tt0117791,"5,660","Biography, Drama, Romance",Surviving Picasso,"Arianna Huffington (book, Ruth Prawer Jhabvala (screenplay)","Anthony Hopkins, Natascha McElhone, Julianne Moore, Joss Ackland",movie,English,True,125 min,,USA,N/A,55,James Ivory,R,http://ia.media-imdb.com/images/M/MV5BMTk2NTI4MTMwMV5BMl5BanBnXkFtZTcwMjE4ODcyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c8,22 Nov 1996,7.5,tt0117477,"5,944","Comedy, Drama, Romance",Ridicule,"Rémi Waterhouse (scenario, Michel Fessler (screenplay, Eric Vicaut (collaboration, Rémi Waterhouse (dialogue)","Charles Berling, Jean Rochefort, Fanny Ardant, Judith Godrèche",movie,French,True,102 min,,France,Nominated for 1 Oscar. Another 21 wins & 14 nominations.,N/A,Patrice Leconte,R,http://ia.media-imdb.com/images/M/MV5BMjA3NTkxOTAyNF5BMl5BanBnXkFtZTcwMjg3NDUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518c9,22 Mar 1996,5.3,tt0117427,"2,552","Adventure, Comedy, Drama",Race the Sun,Barry Morrow,"Halle Berry, James Belushi, Bill Hunter, Casey Affleck",movie,"English, Hawaiian, Russian",True,100 min,"1,700,000",USA,N/A,N/A,Charles T. Kanganis,PG,http://ia.media-imdb.com/images/M/MV5BMTc3NzgzMzgxNF5BMl5BanBnXkFtZTcwNzMyMzUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ca,01 May 1996,6.6,tt0116594,"5,383","Biography, Drama",I Shot Andy Warhol,"Jeremiah Newton (book, Diane Tucker (research, Mary Harron, Daniel Minahan","Lili Taylor, Jared Harris, Martha Plimpton, Lothaire Bluteau",movie,English,True,103 min,"1,814,290","UK, USA",5 wins & 6 nominations.,75,Mary Harron,R,http://ia.media-imdb.com/images/M/MV5BMTc4NzUwMzMwNF5BMl5BanBnXkFtZTYwNzEyMjA5._V1_SX300.jpg
56fbcde771a0651bcc1518cb,09 Oct 1996,7.8,tt0115640,"17,820","Comedy, Drama, Romance",Beautiful Thing,"Jonathan Harvey, Jonathan Harvey (play)","Meera Syal, Martin Walsh, Steven M. Martin, Andrew Fraser",movie,English,True,90 min,"1,500,000",UK,4 wins & 3 nominations.,N/A,Hettie Macdonald,R,http://ia.media-imdb.com/images/M/MV5BMTI1NTkyNjQ2NF5BMl5BanBnXkFtZTYwODU4Mjg5._V1_SX300.jpg
