_id,Type,Box_office,Language,imdbRating,Awards,Country,Director,Title,Writer,Runtime,Response,Metascore,Poster,Actors,imdbID,Released,Genre,Rated,imdbVotes
56fbb9b771a0651dd8f050bb,movie,"4,134,992",English,5.6,N/A,USA,James D. Parriott,Heart Condition,James D. Parriott,100 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjg4NjkxMzgyOV5BMl5BanBnXkFtZTcwNDI0OTUyMQ@@._V1_SX300.jpg,"Bob Hoskins, Denzel Washington, Chloe Webb, Roger E. Mosley",tt0099750,02 Feb 1990,"Comedy, Crime, Drama",R,"2,348"
56fbb9b771a0651dd8f050bc,movie,"4,011,793",English,7.3,1 win.,USA,Bob Rafelson,Mountains of the Moon,"William Harrison (novel, William Harrison (screenplay, Bob Rafelson (screenplay)",136 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTM1MjIyODM3Nl5BMl5BanBnXkFtZTYwNDcxMjM5._V1_SX300.jpg,"Patrick Bergin, Iain Glen, Richard E. Grant, Fiona Shaw",tt0100196,23 Feb 1990,"Adventure, Drama, History",R,"2,737"
56fbb9b771a0651dd8f050bd,movie,"4,010,647",English,6.4,N/A,"USA, Canada",Gregg Champion,Short Time,"John Blumenthal, Michael Berry",97 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTk4ODc5NTk4N15BMl5BanBnXkFtZTcwNTMwOTc2NA@@._V1_SX300.jpg,"Dabney Coleman, Matt Frewer, Teri Garr, Barry Corbin",tt0100604,04 May 1990,"Comedy, Crime, Drama",PG-13,"1,545"
56fbb9b771a0651dd8f050be,movie,"3,989,297",English,5.9,N/A,"UK, USA",Jim Abrahams,"Welcome Home, Roxy Carmichael",Karen Leigh Hopkins,95 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjM0OTMxOTc0M15BMl5BanBnXkFtZTgwMTc1NTk4NjE@._V1_SX300.jpg,"Winona Ryder, Jeff Daniels, Laila Robins, Thomas Wilson Brown",tt0100911,12 Oct 1990,"Comedy, Drama",PG-13,"3,635"
56fbb9b771a0651dd8f050bf,movie,"3,417,056",English,6.8,1 nomination.,USA,Jan Egleson,A Shock to the System,"Simon Brett (novel, Andrew Klavan (screenplay)",88 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTcyNzkyMTY2N15BMl5BanBnXkFtZTcwODg1MjgyMQ@@._V1_SX300.jpg,"Michael Caine, Elizabeth McGovern, Peter Riegert, Swoosie Kurtz",tt0100602,23 Mar 1990,"Comedy, Crime, Thriller",R,"3,002"
56fbb9b771a0651dd8f050c0,movie,"2,938,208",English,7.5,Nominated for 1 Oscar. Another 6 wins & 5 nominations.,USA,Whit Stillman,Metropolitan,Whit Stillman,98 min,True,77,http://ia.media-imdb.com/images/M/MV5BMjIxNzc4OTE1MF5BMl5BanBnXkFtZTgwNzY1NTk4NjE@._V1_SX300.jpg,"Carolyn Farina, Edward Clements, Chris Eigeman, Taylor Nichols",tt0100142,03 Aug 1990,"Comedy, Drama, Romance",PG-13,"6,898"
56fbb9b771a0651dd8f050c1,movie,"2,678,414",English,6.6,1 nomination.,USA,James Foley,"After Dark, My Sweet","Jim Thompson (novel, Robert Redlin (screenplay, James Foley (screenplay)",114 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTIwMjY5NjYxMV5BMl5BanBnXkFtZTcwOTA4ODAyMQ@@._V1_SX300.jpg,"Jason Patric, Rocky Giordani, Rachel Ward, Bruce Dern",tt0098994,24 Aug 1990,"Crime, Drama, Mystery",R,"2,391"
56fbb9b771a0651dd8f050c2,movie,"2,554,476","Spanish, English",7.0,1 win & 2 nominations.,"Italy, USA, UK",Abel Ferrara,King of New York,Nicholas St. John,103 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BOTE2NDcxNzE4N15BMl5BanBnXkFtZTgwMDc1NTk4NjE@._V1_SX300.jpg,"Christopher Walken, David Caruso, Laurence Fishburne, Victor Argo",tt0099939,28 Sep 1990,"Crime, Thriller",X,"23,371"
56fbb9b771a0651dd8f050c3,movie,"2,415,312",English,4.4,N/A,USA,Kristine Peterson,Body Chemistry,Jackson Barr,84 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTgwNTg3ODg4NV5BMl5BanBnXkFtZTcwMTQ4OTUxMQ@@._V1_SX300.jpg,"Marc Singer, Lisa Pescia, Mary Crosby, David Kagen",tt0099164,09 Mar 1990,"Drama, Thriller",R,295
56fbb9b771a0651dd8f050c4,movie,"2,346,150",English,5.7,N/A,USA,Richard Benjamin,Downtown,Nat Mauldin,96 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjAxODk0MzIwOV5BMl5BanBnXkFtZTcwMDYwODcyMQ@@._V1_SX300.jpg,"Anthony Edwards, Forest Whitaker, Penelope Ann Miller, Joe Pantoliano",tt0099460,12 Jan 1990,"Action, Comedy, Crime",R,"1,372"
56fbb9b771a0651dd8f050c5,movie,"2,319,124",English,6.7,2 nominations.,USA,Clint Eastwood,White Hunter Black Heart,"Peter Viertel (novel, Peter Viertel (screenplay, James Bridges (screenplay, Burt Kennedy (screenplay)",112 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTY0OTAxMTM5M15BMl5BanBnXkFtZTcwNDU3MTAwMQ@@._V1_SX300.jpg,"Clint Eastwood, Jeff Fahey, Charlotte Cornwell, Norman Lumsden",tt0100928,14 Sep 1990,"Adventure, Drama",PG,"8,402"
56fbb9b771a0651dd8f050c6,movie,"2,281,569",German,7.5,Nominated for 1 Oscar. Another 11 wins & 4 nominations.,West Germany,Michael Verhoeven,The Nasty Girl,Michael Verhoeven,92 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTU4MDQxODE5Nl5BMl5BanBnXkFtZTcwNTY4ODcxMQ@@._V1_SX300.jpg,"Lena Stolze, Hans-Reinhard Müller, Monika Baumgartner, Elisabeth Bertram",tt0100557,01 Mar 1991,"Comedy, Drama, History",PG-13,"1,955"
56fbb9b771a0651dd8f050c7,movie,"2,268,181",English,6.0,N/A,USA,Peter Bogdanovich,Texasville,"Larry McMurtry (novel, Peter Bogdanovich (screenplay)",123 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjI2NzY1NjYxMV5BMl5BanBnXkFtZTcwNTQ2NzI5NA@@._V1_SX300.jpg,"Harvey Christiansen, Pearl Jones, Loyd Catlett, Jimmy Howell",tt0103069,28 Sep 1990,Drama,R,"1,854"
56fbb9b771a0651dd8f050c8,movie,"2,218,579",English,4.4,1 nomination.,USA,James Bond III,Def by Temptation,James Bond III,95 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTMzMTU4NzYwNV5BMl5BanBnXkFtZTcwMjU5OTcyMQ@@._V1_SX300.jpg,"James Bond III, Kadeem Hardison, Bill Nunn, Samuel L. Jackson",tt0099395,11 May 1990,Horror,R,840
56fbb9b771a0651dd8f050c9,movie,"2,100,538",English,6.5,1 nomination.,USA,Henry Jaglom,Eating,Henry Jaglom,110 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BNDczODE4OTU4Nl5BMl5BanBnXkFtZTcwMDM3MjU1MQ@@._V1_SX300.jpg,"Nelly Alard, Lisa Blake Richards, Frances Bergen, Mary Crosby",tt0099480,30 Nov 1990,"Comedy, Drama",R,210
56fbb9b771a0651dd8f050ca,movie,"2,075,084","English, French, Arabic",6.8,Won 1 Golden Globe. Another 5 wins & 6 nominations.,"UK, Italy",Bernardo Bertolucci,The Sheltering Sky,"Paul Bowles (book, Mark Peploe (screenplay, Bernardo Bertolucci (screenplay)",138 min,True,N/A,"http://ia.media-imdb.com/images/M/MV5BMjE4NjUyMTgxNF5BMl5BanBnXkFtZTcwMDk5NTYxMQ@@._V1._CR13,2,303,446_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg","Debra Winger, John Malkovich, Campbell Scott, Jill Bennett",tt0100594,12 Dec 1990,"Adventure, Drama",R,"8,442"
56fbb9b771a0651dd8f050cb,movie,"2,060,847",English,6.7,Nominated for 1 BAFTA Film Award. Another 4 wins & 1 nomination.,UK,Peter Medak,The Krays,Philip Ridley,119 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTIxMzg3ODM5NV5BMl5BanBnXkFtZTYwOTM5NDg4._V1_SX300.jpg,"Billie Whitelaw, Tom Bell, Gary Kemp, Martin Kemp",tt0099951,09 Nov 1990,"Biography, Crime, Drama",R,"5,738"
56fbb9b771a0651dd8f050cc,movie,"1,911,542",English,7.3,N/A,"UK, USA",Phil Joanou,State of Grace,Dennis McIntyre,134 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjEyNTY4ODAyMV5BMl5BanBnXkFtZTcwODQxNDI3NA@@._V1_SX300.jpg,"Sean Penn, Ed Harris, Gary Oldman, Robin Wright",tt0100685,14 Sep 1990,"Action, Crime, Drama",R,"15,739"
56fbb9b771a0651dd8f050cd,movie,"1,823,154",English,3.3,1 nomination.,USA,Greydon Clark,The Forbidden Dance,"Menahem Golan (story, Roy Langsdon (screenplay, John Platt (screenplay)",97 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTMzODk5MzQ3OV5BMl5BanBnXkFtZTcwMjAxMTUxMQ@@._V1_SX300.jpg,"Laura Harring, Jeff James, Barbra Brighton, Miranda Garrison",tt0099595,16 Mar 1990,"Drama, Romance",PG-13,"1,245"
56fbb9b771a0651dd8f050ce,movie,"1,794,001",English,6.3,2 wins.,USA,Jon Amiel,Tune in Tomorrow...,"Mario Vargas Llosa (novel, William Boyd",107 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTYxMzQyNTg3NF5BMl5BanBnXkFtZTcwNDAyNjIyMQ@@._V1_SX300.jpg,"Barbara Hershey, Keanu Reeves, Peter Falk, Bill McCutcheon",tt0100822,02 Nov 1990,"Comedy, Romance",PG-13,"1,417"
56fbb9b771a0651dd8f050cf,movie,"1,781,694",English,6.9,1 nomination.,Canada,Paul Schibli,The Nutcracker Prince,"E.T.A. Hoffmann (story, Patricia Watson",75 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjA4MjA1MDE3NV5BMl5BanBnXkFtZTcwNTA4MjcyMQ@@._V1_SX300.jpg,"Kiefer Sutherland, Megan Follows, Mike MacDonald, Peter O'Toole",tt0100281,21 Nov 1990,"Animation, Adventure, Family",G,"1,467"
56fbb9b771a0651dd8f050d0,movie,"1,696,066",English,5.1,N/A,USA,Ken Stein,The Rain Killer,Ray Cunneff,94 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMzE4NTA4NDA4N15BMl5BanBnXkFtZTcwODk0MjYxMQ@@._V1_SX300.jpg,"Ray Sharkey, David Beecroft, Tania Coleridge, Michael Chiklis",tt0102750,12 Oct 1990,"Thriller, Crime, Horror",R,154
56fbb9b771a0651dd8f050d1,movie,"1,627,955",English,6.1,N/A,USA,Adam Simon,Brain Dead,"Charles Beaumont (screenplay, Adam Simon (screenplay, Charles Beaumont (story)",85 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTkxOTE0MDA2NV5BMl5BanBnXkFtZTcwNTA5NjEzMQ@@._V1_SX300.jpg,"Bill Pullman, Bill Paxton, Bud Cort, Nicholas Pryor",tt0099173,19 Jan 1990,"Horror, Mystery, Sci-Fi",R,"2,562"
56fbb9b771a0651dd8f050d2,movie,"1,576,702","French, English",7.3,Nominated for 1 BAFTA Film Award. Another 2 wins & 6 nominations.,"France, Italy",Louis Malle,May Fools,"Louis Malle (scenario, Jean-Claude Carrière (scenario)",107 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTEwOTEzMzc3NzJeQTJeQWpwZ15BbWU3MDc2MTY5MTE@._V1_SX300.jpg,"Miou-Miou, Michel Piccoli, Michel Duchaussoy, Bruno Carette",tt0097884,01 Jul 1990,"Comedy, Romance",R,"1,905"
56fbb9b771a0651dd8f050d3,movie,"1,547,867",English,3.9,N/A,USA,Jim Wynorski,The Haunting of Morella,"Edgar Allan Poe (story, R.J. Robertson, Jim Wynorski",82 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMzI2NDIxMTEzNV5BMl5BanBnXkFtZTcwODQyMTYyMQ@@._V1_SX300.jpg,"David McCallum, Nicole Eggert, Christopher Halsted, Lana Clarkson",tt0099743,09 Feb 1990,"Horror, Romance, Thriller",R,480
56fbb9b771a0651dd8f050d4,movie,"1,531,489",English,5.6,1 nomination.,USA,John Mackenzie,The Last of the Finest,"Jere Cunningham (story, Jere Cunningham (screenplay, Thomas Lee Wright (screenplay, George Armitage (screenplay)",106 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTQxODI2MTQ5N15BMl5BanBnXkFtZTcwMTY2NjE2NA@@._V1_SX300.jpg,"Brian Dennehy, Joe Pantoliano, Jeff Fahey, Bill Paxton",tt0099991,09 Mar 1990,"Action, Crime, Drama",R,758
56fbb9b771a0651dd8f050d5,movie,"1,510,053",English,6.0,N/A,USA,Katt Shea,Streets,"Andy Ruben, Katt Shea",85 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMWEzOTY5ZGUtOGYyZS00NWZkLWE5M2ItNjY3OGNkYjNhOWYyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,"Christina Applegate, David Mendenhall, Eb Lottimer, Jane Chung",tt0100707,19 Jan 1990,"Action, Drama, Thriller",R,493
56fbb9b771a0651dd8f050d6,movie,"1,494,969",English,5.4,1 nomination.,USA,Mark Griffiths,A Cry in the Wild,"Gary Paulsen (screenplay, Catherine Cyran (screenplay, Gary Paulsen (novel)",82 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjExOTgwMDAwMV5BMl5BanBnXkFtZTYwMzY0MTI5._V1_SX300.jpg,"Jared Rushton, Pamela Sue Martin, Stephen Meadows, Ned Beatty",tt0099327,01 Jun 1990,"Action, Adventure, Thriller",PG,710
56fbb9b771a0651dd8f050d7,movie,"1,414,017",English,7.4,Nominated for 1 Oscar. Another 3 nominations.,Ireland,Jim Sheridan,The Field,"Jim Sheridan (screenplay, John B. Keane (play)",107 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTMwMjk5MjU5Nl5BMl5BanBnXkFtZTcwMjYzNzYzNA@@._V1_SX300.jpg,"Richard Harris, Sean Bean, Frances Tomelty, Brenda Fricker",tt0099566,01 Mar 1991,"Drama, Thriller",PG-13,"4,040"
56fbb9b771a0651dd8f050d8,movie,"1,436,308",English,5.9,N/A,USA,Alan Rudolph,Love at Large,Alan Rudolph,97 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTcyODU2MzgwMV5BMl5BanBnXkFtZTcwMzA0NzA2NA@@._V1_SX300.jpg,"Tom Berenger, Elizabeth Perkins, Anne Archer, Kate Capshaw",tt0100065,09 Mar 1990,"Comedy, Romance, Thriller",R,898
56fbb9b771a0651dd8f050d9,movie,"1,393,610",English,5.8,N/A,"USA, France",Christopher Leitch,Courage Mountain,"Fred Brogger (story, Mark Brogger (story, Weaver Webb (screenplay)",94 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTYyMjM2MzMxN15BMl5BanBnXkFtZTcwMTQ0ODYzMQ@@._V1_SX300.jpg,"Juliette Caton, Joanna Clarke, Nicola Stapleton, Jade Magri",tt0097115,16 Feb 1990,"Family, Adventure, Drama",PG,541
56fbb9b771a0651dd8f050da,movie,"1,382,462",English,4.7,1 win.,USA,Bob Logan,Repossessed,Bob Logan,80 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTU1ODcxODE5MF5BMl5BanBnXkFtZTcwODE3NTAyMQ@@._V1_SX300.jpg,"Linda Blair, Ned Beatty, Leslie Nielsen, Anthony Starke",tt0100475,14 Sep 1990,"Comedy, Fantasy, Horror",PG-13,"6,269"
56fbb9b771a0651dd8f050db,movie,"1,373,728",English,5.8,N/A,USA,Jack Fisk,Daddy's Dyin'... Who's Got the Will?,"Del Shores (play, Del Shores (screenplay)",95 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTQyNjE5MzM5OV5BMl5BanBnXkFtZTcwMTUzMTcyMQ@@._V1_SX300.jpg,"Beau Bridges, Beverly D'Angelo, Tess Harper, Judge Reinhold",tt0099342,04 May 1990,Comedy,PG-13,616
56fbb9b771a0651dd8f050dc,movie,"1,372,350",English,5.0,1 nomination.,"UK, USA",Karel Reisz,Everybody Wins,"Arthur Miller (play, Arthur Miller (screenplay)",97 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjI2MjIwMDE2NV5BMl5BanBnXkFtZTcwMTk1NDE0NA@@._V1_SX300.jpg,"Debra Winger, Nick Nolte, Will Patton, Judith Ivey",tt0099520,19 Jan 1990,"Drama, Mystery, Thriller",R,815
56fbb9b771a0651dd8f050dd,movie,"1,305,887","English, Russian",5.7,N/A,"USA, Canada",John Frankenheimer,The Fourth War,"Stephen Peters (novel, Stephen Peters (screenplay, Kenneth Ross (screenplay)",91 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTM5MDczMTY5OF5BMl5BanBnXkFtZTcwNDE4ODUxMQ@@._V1_SX300.jpg,"Roy Scheider, Jürgen Prochnow, Tim Reid, Lara Harris",tt0099606,23 Mar 1990,"Drama, Thriller",R,928
56fbb9b771a0651dd8f050de,movie,"1,293,976",English,6.4,N/A,USA,Dennis Hopper,The Hot Spot,"Charles Williams (book, Nona Tyson (screenplay, Charles Williams (screenplay)",130 min,True,56,http://ia.media-imdb.com/images/M/MV5BMTE5OTU4MzkwNl5BMl5BanBnXkFtZTcwNzA4OTkxMQ@@._V1_SX300.jpg,"Don Johnson, Virginia Madsen, Jennifer Connelly, Charles Martin Smith",tt0099797,26 Oct 1990,"Crime, Drama, Romance",R,"7,709"
56fbb9b771a0651dd8f050df,movie,"1,224,605",English,5.4,N/A,USA,Marisa Silver,Vital Signs,"Larry Ketron (story, Larry Ketron (screenplay, Jeb Stuart (screenplay)",103 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjMyNzUxMDcwN15BMl5BanBnXkFtZTcwNDMxODkyMQ@@._V1_SX300.jpg,"Adrian Pasdar, Diane Lane, Jack Gwaltney, Laura San Giacomo",tt0100879,13 Apr 1990,Drama,R,551
56fbb9b771a0651dd8f050e0,movie,"1,218,730",English,6.9,N/A,USA,John Boskovich,Without You I'm Nothing,"Sandra Bernhard, John Boskovich",89 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTIyODU1MzU1OF5BMl5BanBnXkFtZTcwNjg3NzAzMQ@@._V1_SX300.jpg,"Sandra Bernhard, John Doe, Steve Antin, Lu Leonard",tt0100946,11 May 1990,"Comedy, Musical",R,405
56fbb9b771a0651dd8f050e1,movie,"1,200,000",English,7.1,6 wins & 9 nominations.,USA,Charles Burnett,To Sleep with Anger,Charles Burnett,102 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BNzk2NjUyNDMyM15BMl5BanBnXkFtZTcwMTQ4NTYyMQ@@._V1_SX300.jpg,"Paul Butler, DeVaughn Nixon, Mary Alice, Reina King",tt0100791,12 Oct 1990,Drama,PG,775
56fbb9b771a0651dd8f050e2,movie,"1,030,938",English,7.0,2 wins & 3 nominations.,UK,Ken Loach,Hidden Agenda,Jim Allen,108 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTIwMDc5NjQ3M15BMl5BanBnXkFtZTcwNTA4MDIyMQ@@._V1_SX300.jpg,"Frances McDormand, Brian Cox, Brad Dourif, Mai Zetterling",tt0099768,01 Jan 1991,"Drama, Thriller",R,"2,440"
56fbb9b771a0651dd8f050e3,movie,"1,006,575",English,5.1,N/A,USA,Terence H. Winkless,Corporate Affairs,"Terence H. Winkless, Geoffrey Baere",N/A,True,N/A,http://ia.media-imdb.com/images/M/MV5BODE4ODcwMzU3OV5BMl5BanBnXkFtZTcwMTA4NDEzMQ@@._V1_SX300.jpg,"Peter Scolari, Mary Crosby, Richard Herd, Ken Kercheval",tt0099305,05 Oct 1990,Comedy,R,183
56fbb9b771a0651dd8f050e4,movie,"847,306","English, Japanese",6.7,3 nominations.,USA,Alan Parker,Come See the Paradise,Alan Parker,138 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTI5Nzk1NTgzM15BMl5BanBnXkFtZTcwOTUyODIzMQ@@._V1_SX300.jpg,"Dennis Quaid, Tamlyn Tomita, Sab Shimono, Shizuko Hoshi",tt0099291,01 Jan 1991,"Drama, History, Romance",R,"2,035"
56fbb9b771a0651dd8f050e5,movie,"855,810",English,5.0,N/A,USA,Eric Karson,Angel Town,S. Warren,102 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BNjc4NTU1MDM2Ml5BMl5BanBnXkFtZTcwNTEzMDQyMQ@@._V1_SX300.jpg,"Olivier Gruner, Peter Kwong, Theresa Saldana, Frank Aragon",tt0099039,23 Feb 1990,"Action, Drama",R,358
56fbb9b771a0651dd8f050e6,movie,"808,690",English,6.1,N/A,USA,Christopher Monger,Waiting for the Light,Christopher Monger,94 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTIyODk1NzUzOV5BMl5BanBnXkFtZTcwMDM0MzYxMQ@@._V1_SX300.jpg,"Louis Guzzo, Colin Baumgartner, Teri Garr, Hillary Wolf",tt0100899,02 Nov 1990,Comedy,PG,305
56fbb9b771a0651dd8f050e7,movie,"805,462",French,6.2,N/A,France,Diane Kurys,C'est la vie,"Diane Kurys (screenplay, Diane Kurys (story, Alain Le Henry (screenplay)",110 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTY0MjYzOTgwNV5BMl5BanBnXkFtZTcwODk2MDEyMQ@@._V1_SX300.jpg,"Nathalie Baye, Richard Berry, Zabou Breitman, Jean-Pierre Bacri",tt0099200,01 Nov 1990,Drama,N/A,470
56fbb9b771a0651dd8f050e8,movie,"776,699",English,5.4,1 nomination.,USA,Ellen Weissbrod,Listen Up: The Lives of Quincy Jones,Ellen Weissbrod,115 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTMyNzk5NTIwNF5BMl5BanBnXkFtZTcwNjY3ODYyMQ@@._V1_SX300.jpg,"Clarence Avant, George Benson, Big Daddy Kane, Richard Brooks",tt0102315,05 Oct 1990,"Documentary, Music",PG-13,136
56fbb9b771a0651dd8f050e9,movie,"776,699",English,5.4,1 nomination.,USA,Ellen Weissbrod,Listen Up: The Lives of Quincy Jones,Ellen Weissbrod,115 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTMyNzk5NTIwNF5BMl5BanBnXkFtZTcwNjY3ODYyMQ@@._V1_SX300.jpg,"Clarence Avant, George Benson, Big Daddy Kane, Richard Brooks",tt0102315,05 Oct 1990,"Documentary, Music",PG-13,136
56fbb9b771a0651dd8f050ea,movie,"715,983",English,6.7,N/A,USA,Joe Roth,Coupe de Ville,Mike Binder,99 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BNTA3Nzk1ODMwN15BMl5BanBnXkFtZTcwMjUzNzMyMQ@@._V1_SX300.jpg,"Patrick Dempsey, Arye Gross, Daniel Stern, Annabeth Gish",tt0099310,09 Mar 1990,"Comedy, Drama",PG-13,"1,804"
56fbb9b771a0651dd8f050eb,movie,"610,402",English,5.0,N/A,USA,Sig Shore,The Return of Superfly,Anthony Wisdom,95 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTkyNjY1ODAyNF5BMl5BanBnXkFtZTcwNDgxNjQyMQ@@._V1_SX300.jpg,"Nathan Purdee, Margaret Avery, Leonard L. Thomas, Christopher Curry",tt0100480,09 Nov 1990,"Action, Crime, Drama",R,214
56fbb9b771a0651dd8f050ec,movie,"577,701",English,5.5,N/A,USA,Larry Brand,Overexposed,"Larry Brand, Rebecca Reynolds",80 min,True,N/A,N/A,"Catherine Oxenberg, Ernest Alexander, Karen Black, Larry Brand",tt0100317,09 Mar 1990,"Mystery, Thriller",R,53
56fbb9b771a0651dd8f050ed,movie,"541,626",English,5.0,N/A,UK,James Scott,Strike It Rich,"Graham Greene (novel, James Scott",87 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTAzMDg4MzgzMDdeQTJeQWpwZ15BbWU3MDg1NjM2MjE@._V1_SX300.jpg,"Robert Lindsay, Molly Ringwald, Marianne Price, Jeffrey Robert",tt0100708,26 Jan 1990,Comedy,PG,111
56fbb9b771a0651dd8f050ee,movie,,English,5.4,4 nominations.,USA,Roger Corman,Roger Corman's Frankenstein Unbound,"Brian Aldiss (novel, Roger Corman (screenplay, F.X. Feeney (screenplay)",85 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjA5ODc3MTI4M15BMl5BanBnXkFtZTcwMzQxMzUzMQ@@._V1_SX300.jpg,"John Hurt, Raul Julia, Nick Brimble, Bridget Fonda",tt0099612,02 Nov 1990,"Drama, Horror, Sci-Fi",R,"2,868"
56fbb9b771a0651dd8f050ef,movie,"205,068","English, Swedish",6.1,N/A,USA,Frank Henenlotter,Frankenhooker,"Robert Martin, Frank Henenlotter",85 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTc3NjY5NTk0Ml5BMl5BanBnXkFtZTcwMjg1OTQ1MQ@@._V1_SX300.jpg,"James Lorinz, Joanne Ritchie, Patty Mullen, J.J. Clark",tt0099611,01 Jun 1990,"Comedy, Horror, Sci-Fi",R,"5,607"
56fbb9b771a0651dd8f050f0,movie,,English,4.8,N/A,USA,Stuart Gillard,A Man Called Sarge,Stuart Gillard,88 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTQyMDY5Mjg1NV5BMl5BanBnXkFtZTcwMjExNzEyMQ@@._V1_SX300.jpg,"Gary Kroeger, Gretchen German, Marc Singer, Jennifer Runyon",tt0100100,02 Feb 1990,"Comedy, War",PG-13,229
56fbb9b771a0651dd8f050f1,movie,"152,982",English,5.2,N/A,USA,Bruno Barreto,A Show of Force,"Anne Nelson (book, Evan Jones (screenplay, John Strong (screenplay)",95 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTI5ODgzNTczNl5BMl5BanBnXkFtZTcwODQ1NDcyMQ@@._V1_SX300.jpg,"Amy Irving, Andy Garcia, Lou Diamond Phillips, Robert Duvall",tt0100606,11 May 1990,"Drama, Thriller",R,544
56fbb9b771a0651dd8f050f2,movie,,English,4.9,N/A,UK,Bernard Rose,Chicago Joe and the Showgirl,David Yallop,103 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMjA5OTg3ODcyN15BMl5BanBnXkFtZTcwNjIzMDcyMQ@@._V1_SX300.jpg,"John Lahr, Emily Lloyd, Liz Fraser, Kiefer Sutherland",tt0099250,27 Jul 1990,"Crime, Drama, Romance",R,555
56fbb9b771a0651dd8f050f3,movie,,English,6.1,N/A,USA,Gene Quintano,Why Me?,"Donald E. Westlake (book, Donald E. Westlake (screenplay, David Koepp (screenplay)",87 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTIzODkxNzgxMF5BMl5BanBnXkFtZTcwNzgyMzgzMQ@@._V1_SX300.jpg,"Christopher Lambert, Kim Greist, Christopher Lloyd, J.T. Walsh",tt0100931,20 Apr 1990,"Action, Adventure, Comedy",R,767
56fbb9b771a0651dd8f050f4,movie,,English,5.6,2 wins.,UK,Pat O'Connor,Fools of Fortune,"Michael Hirst, William Trevor (novel)",109 min,True,N/A,http://ia.media-imdb.com/images/M/MV5BMGQzMGI3ODAtYzQzZS00ZTRiLWE5NGMtNDNkYWY3NTE2OTg0XkEyXkFqcGdeQXVyNDI3NDUwNw@@._V1_SX300.jpg,"Iain Glen, Mary Elizabeth Mastrantonio, Sean T. McClory, Frankie McCafferty",tt0099594,22 Jun 1990,Drama,PG-13,155
