_id,Type,Awards,imdbRating,Response,Title,Box_office,Released,Metascore,Country,Actors,Rated,Language,Director,imdbID,Writer,Runtime,Genre,Poster,imdbVotes
5706ffab71a0651644a2f2c4,movie,1 win & 4 nominations.,5.9,True,Camping sauvage,,09 Jul 2004,N/A,Canada,"Guy A. Lepage, Sylvie Moreau, Normand D'Amour, Benoît Girard",N/A,French,"André Ducharme, Guy A. Lepage, Sylvain Roy",tt0389831,"André Ducharme, Luc Déry, Yves Lapierre, Tony Roman (original idea, Hyan Thiboutot (additional story material)",100 min,"Comedy, Crime",http://ia.media-imdb.com/images/M/MV5BZWM0YjI3ODYtNzY4NS00ODU2LThiM2QtZmM3NTMwYjMxMzU2XkEyXkFqcGdeQXVyNjMyMjcxNTc@._V1_SX300.jpg,537
5706ffab71a0651644a2f2c5,movie,2 wins & 7 nominations.,6.7,True,The Door in the Floor,"34,520",06 Aug 2004,67,USA,"Elle Fanning, Jeff Bridges, Kim Basinger, Jon Foster",R,English,Tod Williams,tt0348593,"John Irving (novel, Tod Williams (screenplay)",111 min,"Comedy, Drama",http://ia.media-imdb.com/images/M/MV5BMTk0MDY2MzQ0MV5BMl5BanBnXkFtZTcwMDc1ODUyMQ@@._V1_SX300.jpg,"13,300"
5706ffab71a0651644a2f2c6,movie,1 win.,4.5,True,Benji: Off the Leash!,"3,785,401",20 Aug 2004,49,USA,"Nick Whitaker, Nate Bynum, Chris Kendrick, Randall Newsome",PG,English,Joe Camp,tt0315273,Joe Camp,97 min,"Drama, Family",http://ia.media-imdb.com/images/M/MV5BMTk0NzczMjQ5NV5BMl5BanBnXkFtZTcwMjI0NzUyMQ@@._V1_SX300.jpg,419
5706ffab71a0651644a2f2c7,movie,Nominated for 3 Oscars. Another 40 wins & 37 nominations.,7.7,True,Vera Drake,"3,753,806",04 Feb 2005,83,"UK, France","Imelda Staunton, Richard Graham, Eddie Marsan, Anna Keaveney",R,English,Mike Leigh,tt0383694,Mike Leigh,125 min,"Crime, Drama",http://ia.media-imdb.com/images/M/MV5BMTY4NTI2OTI0MF5BMl5BanBnXkFtZTcwNTMxMzcyMQ@@._V1_SX300.jpg,"19,984"
5706ffab71a0651644a2f2c8,movie,Won 1 Oscar. Another 20 wins & 5 nominations.,7.5,True,Born Into Brothels: Calcutta's Red Light Kids,"3,410,863",11 Mar 2005,78,USA,"Kochi, Avijit Halder, Shanti Das, Manik",R,"Bengali, English","Zana Briski, Ross Kauffman",tt0388789,"Zana Briski, Ross Kauffman",85 min,Documentary,http://ia.media-imdb.com/images/M/MV5BMTY0Nzc4NDEwNl5BMl5BanBnXkFtZTcwMjMyNzcyMQ@@._V1_SX300.jpg,"10,311"
5706ffab71a0651644a2f2c9,movie,N/A,6.9,True,The Work and the Glory,"3,347,439",21 Jan 2005,N/A,USA,"Sam Hennings, Brenda Strong, Eric Johnson, Alexander Carroll",PG,English,Russell Holt,tt0410454,"Russell Holt, Gerald N. Lund (novel)",118 min,"Romance, Drama",http://ia.media-imdb.com/images/M/MV5BMzQzNjI0NzQyN15BMl5BanBnXkFtZTcwNzkwMzcyMQ@@._V1_SX300.jpg,810
5706ffab71a0651644a2f2ca,movie,21 wins & 29 nominations.,7.9,True,Veer-Zaara,"2,921,738",12 Nov 2004,67,India,"Shah Rukh Khan, Preity Zinta, Rani Mukerji, Kiron Kher",N/A,"Hindi, Urdu, Panjabi",Yash Chopra,tt0420332,"Aditya Chopra (dialogue, Aditya Chopra (screenplay, Aditya Chopra (story)",192 min,"Drama, Musical, Romance",http://ia.media-imdb.com/images/M/MV5BMTI1Njc3ODg1Ml5BMl5BanBnXkFtZTcwNDYxNDcyMQ@@._V1_SX300.jpg,"31,858"
5706ffab71a0651644a2f2cb,movie,N/A,5.5,True,Clifford's Really Big Movie,"2,831,130",23 Apr 2004,49,USA,"John Ritter, Wayne Brady, Grey Griffin, Jenna Elfman",G,English,Robert C. Ramirez,tt0398872,"Robert C. Ramirez (screenplay, Rhett Reese (screenplay, Norman Bridwell (book)",73 min,"Animation, Family",http://ia.media-imdb.com/images/M/MV5BMTcyNDEwNjc3Nl5BMl5BanBnXkFtZTcwNjAwMTYyMQ@@._V1_SX300.jpg,508
5706ffab71a0651644a2f2cc,movie,1 nomination.,6.7,True,Bobby Jones: Stroke of Genius,"2,694,071",30 Apr 2004,45,USA,"Jim Caviezel, Claire Forlani, Jeremy Northam, Malcolm McDowell",PG,English,Rowdy Herrington,tt0375104,"Rowdy Herrington (story, Kim Dawson (story, Rowdy Herrington (screenplay, Bill Pryor (screenplay, Tony De Paul (screenplay)",120 min,"Biography, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMTYxMzA4Mjk0M15BMl5BanBnXkFtZTcwNTIwMzcyMQ@@._V1_SX300.jpg,"3,171"
5706ffab71a0651644a2f2cd,movie,N/A,6.4,True,Thérèse: The Story of Saint Thérèse of Lisieux,"101,944",29 Oct 2004,27,USA,"Lindsay Younce, Leonardo Defilippis, Patti Defillipis, Melissa Sumpter",PG,English,Leonardo Defilippis,tt0286218,"Patti Defillipis, Saint Therese of Lisieux",96 min,"Biography, Drama",http://ia.media-imdb.com/images/M/MV5BMTQ2NzI2NjIxMV5BMl5BanBnXkFtZTcwMjI4MjcyMQ@@._V1_SX300.jpg,403
5706ffab71a0651644a2f2ce,movie,9 wins & 9 nominations.,7.8,True,Control Room,"2,586,511",18 Jun 2004,79,USA,"Samir Khader, Josh Rushing, George W. Bush, Hassan Ibrahim",N/A,"Arabic, English",Jehane Noujaim,tt0391024,"Julia Bacha, Jehane Noujaim",84 min,Documentary,http://ia.media-imdb.com/images/M/MV5BMjA2NzM5NTkzOV5BMl5BanBnXkFtZTcwMjExMDcyMQ@@._V1_SX300.jpg,"4,714"
5706ffab71a0651644a2f2cf,movie,N/A,N/A,True,The Dreamers,,17 Nov 2004,N/A,Israel,N/A,N/A,English,Dana Levy,tt1429125,Dana Levy,19 min,"Short, War",N/A,N/A
5706ffab71a0651644a2f2d0,movie,1 win & 1 nomination.,7.9,True,Riding Giants,"2,276,368",13 Aug 2004,80,"USA, France","Jeff Clark, Darrick Doerner, Sarah Gerhardt, Laird John Hamilton",PG-13,English,Stacy Peralta,tt0389326,"Stacy Peralta, Sam George",105 min,"Documentary, History, Sport",http://ia.media-imdb.com/images/M/MV5BMjA3NjczNTgxMF5BMl5BanBnXkFtZTcwMzk2MDYyMQ@@._V1_SX300.jpg,"3,775"
5706ffab71a0651644a2f2d1,movie,6 nominations.,7.0,True,Dans une galaxie près de chez vous - Le film,,09 Apr 2004,N/A,Canada,"Guy Jodoin, Stéphane Crête, Claude Legault, Sylvie Moreau",N/A,French,Claude Desrosiers,tt0385635,"Pierre-Yves Bernard, Claude Legault, Michèle Tougas (collaboration)",109 min,"Adventure, Comedy, Sci-Fi",http://ia.media-imdb.com/images/M/MV5BNDQ5NDQ3NzM0NV5BMl5BanBnXkFtZTgwMTQ1MzY5MTE@._V1_SX300.jpg,836
5706ffab71a0651644a2f2d2,movie,3 nominations.,7.1,True,Intimate Strangers,"2,106,677",03 Sep 2004,71,France,"Sandrine Bonnaire, Fabrice Luchini, Michel Duchaussoy, Anne Brochet",R,French,Patrice Leconte,tt0363532,"Jérôme Tonnerre (scenario and dialogue, Jérôme Tonnerre (adaptation, Patrice Leconte (adaptation)",104 min,"Drama, Romance, Thriller",http://ia.media-imdb.com/images/M/MV5BMTI1MzczNDM1NV5BMl5BanBnXkFtZTcwMTUyMzYyMQ@@._V1_SX300.jpg,"4,111"
5706ffab71a0651644a2f2d3,movie,Won 1 Oscar. Another 65 wins & 34 nominations.,8.1,True,The Sea Inside,"2,086,345",04 Mar 2005,74,"Spain, France, Italy","Javier Bardem, Belén Rueda, Lola Dueñas, Mabel Rivera",PG-13,"Spanish, Catalan, Gallegan",Alejandro Amenábar,tt0369702,"Alejandro Amenábar (screenplay, Mateo Gil (screenplay)",125 min,"Biography, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMjE0NDk2NjgwMV5BMl5BanBnXkFtZTYwMTgyMzA3._V1_SX300.jpg,"63,262"
5706ffab71a0651644a2f2d4,movie,2 wins & 4 nominations.,6.4,True,We Don't Live Here Anymore,,03 Sep 2004,66,"USA, Canada","Mark Ruffalo, Laura Dern, Peter Krause, Naomi Watts",R,English,John Curran,tt0361309,Andre Dubus (short stories \,101 min,"Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMTY2MTA4MjAyMl5BMl5BanBnXkFtZTcwNjYyNjYyMQ@@._V1_SX300.jpg,"8,113"
5706ffab71a0651644a2f2d5,movie,1 win & 6 nominations.,6.3,True,The Blue Butterfly,,26 Aug 2004,N/A,"Canada, USA, UK","William Hurt, Pascale Bussières, Marc Donato, Raoul Max Trujillo",PG,"English, Spanish, French",Léa Pool,tt0313300,Pete McCormack (screenplay),97 min,"Drama, Adventure",http://ia.media-imdb.com/images/M/MV5BMjAxNzYyMjU4MV5BMl5BanBnXkFtZTcwMDgyMDUyMQ@@._V1_SX300.jpg,"1,313"
5706ffab71a0651644a2f2d6,movie,8 wins & 34 nominations.,7.0,True,Main Hoon Na,,30 Apr 2004,N/A,India,"Shah Rukh Khan, Sushmita Sen, Sunil Shetty, Zayed Khan",N/A,Hindi,Farah Khan,tt0347473,"Farah Khan (story, Abbas Tyrewala (screenplay, Farah Khan (screenplay, Rajesh Saathi (screenplay, Abbas Tyrewala (dialogue)",179 min,"Action, Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMjE1Mjg3NTY3NV5BMl5BanBnXkFtZTcwNjQyNDE0MQ@@._V1_SX300.jpg,"21,072"
5706ffab71a0651644a2f2d7,movie,7 wins & 18 nominations.,7.2,True,The Woodsman,"42,069",21 Jan 2005,72,USA,"Kevin Bacon, David Alan Grier, Eve, Kyra Sedgwick",R,English,Nicole Kassell,tt0361127,"Steven Fechter (play, Nicole Kassell (screenplay, Steven Fechter (screenplay)",87 min,Drama,http://ia.media-imdb.com/images/M/MV5BMTk2NDI1NjM2OV5BMl5BanBnXkFtZTcwMjIzMTg4NA@@._V1_SX300.jpg,"27,002"
5706ffab71a0651644a2f2d8,movie,1 win & 10 nominations.,6.7,True,Monica la mitraille,,30 Apr 2004,N/A,Canada,"Céline Bonnier, Roy Dupuis, Patrick Huard, Frank Schorpion",N/A,French,Pierre Houle,tt0385878,"Luc Dionne, Georges-Hébert Germain (book, Sylvain Guy",125 min,Drama,http://ia.media-imdb.com/images/M/MV5BMTc3ODg2MDQ1N15BMl5BanBnXkFtZTgwMTYzODI4MDE@._V1_SX300.jpg,418
5706ffab71a0651644a2f2d9,movie,3 wins & 13 nominations.,6.4,True,Le dernier tunnel,,12 Mar 2004,N/A,Canada,"Michel Côté, Jean Lapointe, Christopher Heyerdahl, Nicolas Canuel",N/A,French,Erik Canuel,tt0373788,"Mario Bolduc, Paul Ohl, Marcel Talon (novel)",109 min,"Crime, Drama",http://ia.media-imdb.com/images/M/MV5BMTg3MjY4NjI5N15BMl5BanBnXkFtZTcwMjU4NDA0MQ@@._V1_SX300.jpg,636
5706ffab71a0651644a2f2da,movie,1 win.,5.1,True,A Dirty Shame,"1,339,668",24 Sep 2004,56,USA,"Tracey Ullman, Johnny Knoxville, Selma Blair, Chris Isaak",NC-17,English,John Waters,tt0365125,John Waters,89 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMjE4MTk4NjgxOV5BMl5BanBnXkFtZTcwOTE4NDYyMQ@@._V1_SX300.jpg,"10,497"
5706ffab71a0651644a2f2db,movie,N/A,5.4,True,Targeted: Osama Bin Laden,,N/A,N/A,USA,"Beau Bowden, Avi K. Garg, Mohammed Hassan",N/A,English,David Keane,tt0382489,Aaron Bowden,91 min,N/A,N/A,32
5706ffab71a0651644a2f2dc,movie,12 wins & 23 nominations.,8.3,True,Swades,"1,223,240",17 Dec 2004,N/A,India,"Shah Rukh Khan, Gayatri Joshi, Kishori Balal, Smith Seth",NOT RATED,"Hindi, English",Ashutosh Gowariker,tt0367110,"M.G. Sathya (story, Ashutosh Gowariker (story, Ashutosh Gowariker (screenplay, Sameer Sharma (screenplay, Lalit Marathe (screenplay, Amin Hajee (screenplay, Charlotte Whitby-Coles (screenplay, Yashodeep Nigudkar (screenplay, Ayan Mukherjee (screenplay, K.P. Saxena (dialogue)",189 min,Drama,http://ia.media-imdb.com/images/M/MV5BNDE2ODEyNTY2OV5BMl5BanBnXkFtZTcwNTA1ODcyMQ@@._V1_SX300.jpg,"54,494"
5706ffab71a0651644a2f2dd,movie,5 wins & 3 nominations.,7.5,True,Metallica: Some Kind of Monster,"1,222,708",30 Jul 2004,74,USA,"James Hetfield, Lars Ulrich, Kirk Hammett, Robert Trujillo",NOT RATED,English,"Joe Berlinger, Bruce Sinofsky",tt0387412,N/A,141 min,"Documentary, Music",http://ia.media-imdb.com/images/M/MV5BMjA4MzY1Nzc3NF5BMl5BanBnXkFtZTYwMzUxNTU3._V1_SX300.jpg,"13,399"
5706ffab71a0651644a2f2de,movie,7 wins & 10 nominations.,6.7,True,Ma vie en cinémascope,,17 Dec 2004,N/A,Canada,"Pascale Bussières, Michel Barrette, Serge Postigo, Denis Bernard",N/A,"French, English, Spanish, Latin",Denise Filiatrault,tt0396112,Denise Filiatrault,105 min,"Biography, Drama, Musical",http://ia.media-imdb.com/images/M/MV5BMTcxMjQyNDY2OV5BMl5BanBnXkFtZTcwOTA5NDEzMQ@@._V1_SX300.jpg,310
5706ffab71a0651644a2f2df,movie,N/A,7.6,True,The Best Two Years,"1,163,450",20 Feb 2004,N/A,USA,"K.C. Clyde, Kirby Heyborne, Cameron Hopkin, David Nibley",PG,English,Scott S. Anderson,tt0377038,Scott S. Anderson,112 min,"Comedy, Drama",http://ia.media-imdb.com/images/M/MV5BMTIwNDc2NDk1OF5BMl5BanBnXkFtZTcwMDc3NDAwMQ@@._V1_SX300.jpg,"1,040"
5706ffab71a0651644a2f2e0,movie,3 wins & 6 nominations.,6.9,True,Les aimants,,01 Oct 2004,N/A,Canada,"Emmanuel Bilodeau, Isabelle Blais, Isabelle Cyr, Josée Deschênes",N/A,French,Yves Pelletier,tt0409673,Yves Pelletier,91 min,"Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMTU1MjM2MDg2NV5BMl5BanBnXkFtZTcwMjk3Mjc0NQ@@._V1_SX300.jpg,552
5706ffab71a0651644a2f2e1,movie,10 wins & 1 nomination.,7.4,True,Paper Clips,"1,095,118",04 Aug 2006,64,USA,"Tom Bosley, Casey Condra, Cassie Crabtree, Rachel Gleitman",G,"English, German","Elliot Berlin, Joe Fab",tt0380615,Joe Fab,82 min,"Documentary, War",http://ia.media-imdb.com/images/M/MV5BMTg3NTMxNzU3N15BMl5BanBnXkFtZTcwNzMxMTcyMQ@@._V1_SX300.jpg,"1,560"
5706ffab71a0651644a2f2e2,movie,10 wins & 7 nominations.,8.1,True,Tae Guk Gi: The Brotherhood of War,"1,110,186",24 Sep 2004,64,South Korea,"Dong-gun Jang, Bin Won, Eun-ju Lee, Hyeong-jin Kong",R,Korean,Je-kyu Kang,tt0386064,"Richard Epcar (dubbed version, Ji-hoon Han, Je-kyu Kang, Sang-don Kim",140 min,"Action, Drama, War",http://ia.media-imdb.com/images/M/MV5BMTc1MDYxMjk1Ml5BMl5BanBnXkFtZTcwMjE4MzcyMQ@@._V1_SX300.jpg,"31,361"
5706ffab71a0651644a2f2e3,movie,7 wins & 14 nominations.,7.7,True,The Machinist,"1,082,044",03 Dec 2004,61,"Spain, USA","Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón, John Sharian",R,"English, Spanish",Brad Anderson,tt0361862,Scott Kosar,101 min,"Drama, Thriller",http://ia.media-imdb.com/images/M/MV5BMTkxMjc0Nzk3Ml5BMl5BanBnXkFtZTcwNDM5MTcyMQ@@._V1_SX300.jpg,"273,016"
5706ffab71a0651644a2f2e4,movie,N/A,N/A,True,The Mother Tree,,N/A,N/A,USA,"J.C. Alvarez, Astarius, Nicki Cushing, Jordan Mandell",N/A,English,Shaeri Richards,tt1454688,Shaeri Richards (screenplay),N/A,Short,N/A,N/A
5706ffab71a0651644a2f2e5,movie,6 wins & 8 nominations.,7.6,True,Ghost in the Shell 2: Innocence,"924,482",24 Sep 2004,66,Japan,"Akio Ôtsuka, Atsuko Tanaka, Kôichi Yamadera, Tamio Ôki",PG-13,"Japanese, Cantonese, English",Mamoru Oshii,tt0347246,Masamune Shirow (comic \,100 min,"Animation, Drama, Sci-Fi",http://ia.media-imdb.com/images/M/MV5BMTE5NTgwNzQ2NV5BMl5BanBnXkFtZTYwOTM4MTY3._V1_SX300.jpg,"25,701"
5706ffab71a0651644a2f2e6,movie,1 win & 4 nominations.,6.8,True,A Home at the End of the World,"1,029,017",14 Oct 2004,59,"USA, Canada","Andrew Chalmers, Ryan Donowho, Asia Vieira, Quancetia Hamilton",R,English,Michael Mayer,tt0359423,"Michael Cunningham (novel, Michael Cunningham (screenplay)",97 min,"Drama, Romance",http://ia.media-imdb.com/images/M/MV5BODExMzEzODA0N15BMl5BanBnXkFtZTcwMjQ2ODUyMQ@@._V1_SX300.jpg,"11,884"
5706ffab71a0651644a2f2e7,movie,1 win & 1 nomination.,6.1,True,Silver City,,24 Sep 2004,47,USA,"Chris Cooper, Richard Dreyfuss, Cajardo Lindsey, John C. Ashton",R,"English, Spanish",John Sayles,tt0376890,John Sayles,128 min,"Comedy, Drama, Mystery",http://ia.media-imdb.com/images/M/MV5BMTgzMjU2MTc4OV5BMl5BanBnXkFtZTcwOTc0ODYyMQ@@._V1_SX300.jpg,"3,463"
5706ffab71a0651644a2f2e8,movie,N/A,6.4,True,Criminal,"923,426",24 Sep 2004,61,USA,"John C. Reilly, Diego Luna, Maggie Gyllenhaal, Peter Mullan",R,"English, Spanish",Gregory Jacobs,tt0362526,"Fabián Bielinsky (film Nueve reinas, Gregory Jacobs (screenplay, Steven Soderbergh (screenplay)",87 min,"Comedy, Crime, Drama",http://ia.media-imdb.com/images/M/MV5BMTg0OTAyODI1NF5BMl5BanBnXkFtZTcwMjU4NzYyMQ@@._V1_SX300.jpg,"8,893"
5706ffab71a0651644a2f2e9,movie,6 wins & 28 nominations.,6.9,True,Mujhse Shaadi Karogi,,30 Jul 2004,N/A,India,"Salman Khan, Akshay Kumar, Priyanka Chopra, Amrish Puri",N/A,Hindi,David Dhawan,tt0418362,"Anees Bazmee, Rumi Jaffery (dialogue)",163 min,"Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BYTg3N2YyZDAtY2QyNy00MDYzLTliYzctZTVkZTE2NzY0NDU4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"7,740"
5706ffab71a0651644a2f2ea,movie,N/A,7.6,True,Intermission,,06 May 2004,N/A,USA,"Julie Brown, Danica McKellar, Joanna Cassidy, Susan Leslie",N/A,English,Laura Cayouette,tt0405048,Laura Cayouette,14 min,Short,N/A,36
5706ffab71a0651644a2f2eb,movie,13 wins & 24 nominations.,7.1,True,Hum Tum,,28 May 2004,N/A,India,"Saif Ali Khan, Rani Mukerji, Kiron Kher, Rati Agnihotri",N/A,"Hindi, English",Kunal Kohli,tt0378072,"Siddharth Anand (screenplay, Kunal Kohli",142 min,"Drama, Romance, Comedy",http://ia.media-imdb.com/images/M/MV5BMTAzNzQyNDY5NTheQTJeQWpwZ15BbWU3MDkzMzIyMzE@._V1_SX300.jpg,"8,923"
5706ffab71a0651644a2f2ec,movie,3 wins & 1 nomination.,7.2,True,Stage Beauty,"776,691",29 Oct 2004,64,"UK, USA, Germany","Derek Hutchinson, Mark Letheren, Claire Danes, Billy Crudup",R,English,Richard Eyre,tt0368658,"Jeffrey Hatcher (play, Jeffrey Hatcher (screenplay)",106 min,Drama,http://ia.media-imdb.com/images/M/MV5BMjE4NjI5Mzk3MF5BMl5BanBnXkFtZTcwODI1MzYyMQ@@._V1_SX300.jpg,"8,677"
5706ffab71a0651644a2f2ed,movie,3 wins & 10 nominations.,8.0,True,Lakshya,"752,344",18 Jun 2004,N/A,India,"Amitabh Bachchan, Hrithik Roshan, Preity Zinta, Om Puri",N/A,"Hindi, English",Farhan Akhtar,tt0323013,"Javed Akhtar (dialogue, Javed Akhtar (screenplay, Javed Akhtar (story, Karan Kashyap (dialogue supervisor)",186 min,"War, Drama, Romance",http://ia.media-imdb.com/images/M/MV5BMjM5MzQwNTk4OF5BMl5BanBnXkFtZTgwMDc2MTYzNjE@._V1_SX300.jpg,"10,051"
5706ffab71a0651644a2f2ee,movie,1 nomination.,6.9,True,Fade to Black,"728,243",05 Nov 2004,59,USA,"Jay Z, Fonzworth Bentley, Memphis Bleek, Mary J. Blige",R,English,"Patrick Paulson, Michael John Warren",tt0428518,N/A,109 min,Documentary,http://ia.media-imdb.com/images/M/MV5BMjAwMDI4NDkwN15BMl5BanBnXkFtZTcwMTQyMzcyMQ@@._V1_SX300.jpg,843
5706ffab71a0651644a2f2ef,movie,2 wins & 4 nominations.,7.0,True,The Assassination of Richard Nixon,"10,050",22 Oct 2004,63,"USA, Mexico","Sean Penn, Naomi Watts, Don Cheadle, Jack Thompson",R,English,Niels Mueller,tt0364961,"Kevin Kennedy, Niels Mueller",95 min,"Biography, Drama",http://ia.media-imdb.com/images/M/MV5BNDUxNzYxNjk5Nl5BMl5BanBnXkFtZTcwNDg5NTcyMQ@@._V1_SX300.jpg,"23,045"
5706ffab71a0651644a2f2f0,movie,2 nominations.,6.8,True,Red Lights,"49,251",03 Mar 2004,74,France,"Jean-Pierre Darroussin, Carole Bouquet, Vincent Deniard, Alain Dion",UNRATED,"French, Serbo-Croatian, English",Cédric Kahn,tt0365190,"Georges Simenon (novel, Laurence Ferreira Barbosa, Cédric Kahn, Gilles Marchand",105 min,"Crime, Drama, Mystery",http://ia.media-imdb.com/images/M/MV5BMTgxNDY2Mjk5N15BMl5BanBnXkFtZTcwMDcyODYyMQ@@._V1_SX300.jpg,"2,292"
5706ffab71a0651644a2f2f1,movie,N/A,7.7,True,Going Upriver: The Long War of John Kerry,"613,252",01 Oct 2004,70,USA,"David Alston, Dan Barbiero, Douglas Brinkley, Harvey Bundy",PG-13,English,George Butler,tt0407263,"Douglas Brinkley (book, Joseph Dorman",87 min,"Documentary, Biography, History",http://ia.media-imdb.com/images/M/MV5BMTYyMTY0ODU5Ml5BMl5BanBnXkFtZTcwMzM0MTcyMQ@@._V1_SX300.jpg,848
5706ffab71a0651644a2f2f2,movie,4 wins & 4 nominations.,7.3,True,Mean Creek,"603,943",29 Sep 2004,74,USA,"Rory Culkin, Ryan Kelley, Scott Mechlowicz, Trevor Morgan",R,English,Jacob Aaron Estes,tt0377091,Jacob Aaron Estes,90 min,"Crime, Drama",http://ia.media-imdb.com/images/M/MV5BMTc1NjAwNjI0Ml5BMl5BanBnXkFtZTYwMjY0NTU3._V1_SX300.jpg,"25,719"
5706ffab71a0651644a2f2f3,movie,20 nominations.,7.6,True,Khakee,,23 Jan 2004,N/A,India,"Amitabh Bachchan, Akshay Kumar, Ajay Devgn, Aishwarya Rai Bachchan",N/A,"Hindi, Urdu",Rajkumar Santoshi,tt0347332,"Shridhar Raghavan, Rajkumar Santoshi (dialogue, Rajkumar Santoshi",174 min,"Action, Drama",http://ia.media-imdb.com/images/M/MV5BMTY3MDE4MDY1Ml5BMl5BanBnXkFtZTcwMzE2ODgzMQ@@._V1_SX300.jpg,"9,052"
5706ffab71a0651644a2f2f4,movie,4 nominations.,6.6,True,Touch of Pink,"564,535",16 Jul 2004,46,"Canada, UK","Jimi Mistry, Kyle MacLachlan, Suleka Mathew, Kris Holden-Ried",R,English,Ian Iqbal Rashid,tt0374277,"Ian Iqbal Rashid, Ken Chubb (story)",91 min,"Drama, Comedy, Romance",http://ia.media-imdb.com/images/M/MV5BMTY5Mzc3NjUwM15BMl5BanBnXkFtZTcwOTcxNTYyMQ@@._V1_SX300.jpg,"3,460"
5706ffab71a0651644a2f2f5,movie,1 win & 4 nominations.,6.2,True,The Final Cut,"135,856",15 Oct 2004,43,"USA, Canada, Germany","Robin Williams, Mira Sorvino, Jim Caviezel, Mimi Kuzyk",PG-13,English,Omar Naim,tt0364343,Omar Naim,95 min,"Action, Sci-Fi, Thriller",http://ia.media-imdb.com/images/M/MV5BMjkxNjA4NjM0M15BMl5BanBnXkFtZTcwMTU3MDcyMQ@@._V1_SX300.jpg,"26,583"
5706ffab71a0651644a2f2f6,movie,N/A,5.5,True,The Return of James Battle,"1,328,321",21 Jul 2004,N/A,"France, Germany, UK","Vanessa Paradis, Jason Flemyng, Benoît Poelvoorde, Jean-Pierre Marielle",N/A,French,"Didier Poiraud, Thierry Poiraud",tt0362084,"Jean-Phillippe Dugand, Didier Poiraud, Thierry Poiraud, Vincent Tavier, Marie Garel Weiss",92 min,"Adventure, Comedy, Horror",N/A,"1,210"
5706ffab71a0651644a2f2f7,movie,N/A,6.3,True,L'incomparable mademoiselle C.,,31 Jan 2007,N/A,Canada,"Marie-Chantal Perron, Pierre Lebeau, Michel Laperrière, Mylène St-Sauveur",N/A,French,Richard Ciupka,tt0385779,Dominique Demers (novel),103 min,Comedy,N/A,97
5706ffab71a0651644a2f2f8,movie,N/A,5.7,True,The Last Shot,"463,730",05 Nov 2004,47,USA,"Matthew Broderick, Alec Baldwin, Toni Collette, Tony Shalhoub",R,English,Jeff Nathanson,tt0357054,"Steve Fishman (article, Jeff Nathanson",93 min,Comedy,http://ia.media-imdb.com/images/M/MV5BMTczMTAyNjI3M15BMl5BanBnXkFtZTcwNzk2ODYyMQ@@._V1_SX300.jpg,"3,750"
5706ffab71a0651644a2f2f9,movie,N/A,7.7,True,Outfoxed: Rupert Murdoch's War on Journalism,"237,277",13 Jul 2004,58,USA,"Roger Ailes, Eric Alterman, Christiane Amanpour, Harry Belafonte",UNRATED,English,Robert Greenwald,tt0418038,N/A,78 min,Documentary,http://ia.media-imdb.com/images/M/MV5BMjEyMzI1NDIxMl5BMl5BanBnXkFtZTcwNTg5NDYyMQ@@._V1_SX300.jpg,"5,782"
5706ffab71a0651644a2f2fa,movie,3 wins & 7 nominations.,7.0,True,Primer,"424,760",27 May 2005,68,USA,"Shane Carruth, David Sullivan, Casey Gooden, Anand Upadhyaya",PG-13,"English, French",Shane Carruth,tt0390384,Shane Carruth,77 min,"Drama, Sci-Fi, Thriller",http://ia.media-imdb.com/images/M/MV5BMTgwNjY5MDkzOF5BMl5BanBnXkFtZTcwOTAxMTcyMQ@@._V1_SX300.jpg,"69,273"
5706ffab71a0651644a2f2fb,movie,N/A,N/A,True,Broken Wings: Interview Nir Bergman,,09 Dec 2004,N/A,France,N/A,N/A,French,N/A,tt0484409,N/A,17 min,"Documentary, Short",N/A,N/A
5706ffab71a0651644a2f2fc,movie,Nominated for 1 Primetime Emmy. Another 2 wins & 5 nominations.,7.4,True,In the Realms of the Unreal,"413,708",29 Mar 2008,74,USA,"Larry Pine, Dakota Fanning, Frier McCollister, Wally Wingert",UNRATED,English,Jessica Yu,tt0390123,"Henry Darger (writings, Jessica Yu",81 min,"Documentary, Biography",http://ia.media-imdb.com/images/M/MV5BMTUwMjU5MTk0Nl5BMl5BanBnXkFtZTcwOTM0NjcyMQ@@._V1_SX300.jpg,"1,729"
5706ffab71a0651644a2f2fd,movie,6 wins & 5 nominations.,6.6,True,Head in the Clouds,"398,179",30 Oct 2004,40,"UK, Canada","Charlize Theron, Penélope Cruz, Stuart Townsend, Thomas Kretschmann",R,"English, German, French, Spanish",John Duigan,tt0338097,John Duigan,132 min,"Drama, Romance, War",http://ia.media-imdb.com/images/M/MV5BMjE2NDg4NTcxMF5BMl5BanBnXkFtZTcwNjk5NDcyMQ@@._V1_SX300.jpg,"12,376"
