_id,Title,Actors,Director,Box_office,Country,imdbRating,imdbID,Released,Rated,Language,Genre,Metascore,imdbVotes,Awards,Writer,Type,Poster,Runtime,Response
57073cbc71a065156093986f,Toy Story 3,"Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty",Lee Unkrich,"414,984,497",USA,8.4,tt0435761,18 Jun 2010,G,"English, Spanish","Animation, Adventure, Comedy",92,"521,862",Won 2 Oscars. Another 56 wins & 85 nominations.,"John Lasseter (story, Andrew Stanton (story, Lee Unkrich (story, Michael Arndt (screenplay)",movie,http://ia.media-imdb.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg,103 min,True
57073cbc71a0651560939870,Iron Man 2,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Scarlett Johansson",Jon Favreau,"312,057,433",USA,7.0,tt1228705,07 May 2010,PG-13,"English, French, Russian","Action, Adventure, Sci-Fi",57,"495,250",Nominated for 1 Oscar. Another 7 wins & 40 nominations.,"Justin Theroux (screenplay, Stan Lee (Marvel comic book, Don Heck (Marvel comic book, Larry Lieber (Marvel comic book, Jack Kirby (Marvel comic book)",movie,http://ia.media-imdb.com/images/M/MV5BMTM0MDgwNjMyMl5BMl5BanBnXkFtZTcwNTg3NzAzMw@@._V1_SX300.jpg,124 min,True
57073cbc71a0651560939871,The Twilight Saga: Eclipse,"Xavier Samuel, Kristen Stewart, Robert Pattinson, Billy Burke",David Slade,"300,523,113",USA,4.9,tt1325004,30 Jun 2010,PG-13,English,"Adventure, Drama, Fantasy",58,"180,417",23 wins & 33 nominations.,"Melissa Rosenberg (screenplay, Stephenie Meyer (novel)",movie,http://ia.media-imdb.com/images/M/MV5BNDMwNjAzNzYwOF5BMl5BanBnXkFtZTcwMDY5NzcyMw@@._V1_SX300.jpg,124 min,True
57073cbc71a0651560939872,Harry Potter and the Deathly Hallows: Part 1,"Bill Nighy, Emma Watson, Richard Griffiths, Harry Melling",David Yates,"294,980,434","UK, USA",7.7,tt0926084,19 Nov 2010,PG-13,English,"Adventure, Family, Fantasy",65,"317,151",Nominated for 2 Oscars. Another 14 wins & 50 nominations.,"Steve Kloves (screenplay, J.K. Rowling (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMTQ2OTE1Mjk0N15BMl5BanBnXkFtZTcwODE3MDAwNA@@._V1_SX300.jpg,146 min,True
57073cbc71a0651560939873,Inception,"Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy",Christopher Nolan,"292,568,851","USA, UK",8.8,tt1375666,16 Jul 2010,PG-13,"English, Japanese, French","Action, Mystery, Sci-Fi",74,"1,405,608",Won 4 Oscars. Another 139 wins & 192 nominations.,Christopher Nolan,movie,http://ia.media-imdb.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_SX300.jpg,148 min,True
57073cbc71a0651560939874,Despicable Me,"Steve Carell, Jason Segel, Russell Brand, Julie Andrews","Pierre Coffin, Chris Renaud","251,501,645","USA, France",7.7,tt1323594,09 Jul 2010,PG,English,"Animation, Comedy, Family",72,"372,510",Nominated for 1 Golden Globe. Another 3 wins & 38 nominations.,"Cinco Paul (screenplay, Ken Daurio (screenplay, Sergio Pablos (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX300.jpg,95 min,True
57073cbc71a0651560939875,Shrek Forever After,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas",Mike Mitchell,"238,371,987",USA,6.4,tt0892791,21 May 2010,PG,English,"Animation, Adventure, Comedy",58,"133,915",1 win & 12 nominations.,"William Steig (book, Josh Klausner, Darren Lemke",movie,http://ia.media-imdb.com/images/M/MV5BMTY0OTU1NzkxMl5BMl5BanBnXkFtZTcwMzI2NDUzMw@@._V1_SX300.jpg,93 min,True
57073cbc71a0651560939876,How to Train Your Dragon,"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera","Dean DeBlois, Chris Sanders",,USA,8.2,tt0892769,26 Mar 2010,PG,English,"Animation, Action, Adventure",74,"463,155",Nominated for 2 Oscars. Another 25 wins & 57 nominations.,"William Davies (screenplay, Dean DeBlois (screenplay, Chris Sanders (screenplay, Cressida Cowell (book)",movie,http://ia.media-imdb.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_SX300.jpg,98 min,True
57073cbc71a0651560939877,Tangled,"Mandy Moore, Zachary Levi, Donna Murphy, Ron Perlman","Nathan Greno, Byron Howard","200,807,262",USA,7.8,tt0398286,24 Nov 2010,PG,English,"Animation, Adventure, Comedy",71,"279,511",Nominated for 1 Oscar. Another 8 wins & 38 nominations.,"Dan Fogelman (screenplay, Jacob Grimm (based upon the fairy tale \",movie,http://ia.media-imdb.com/images/M/MV5BMTAxNDYxMjg0MjNeQTJeQWpwZ15BbWU3MDcyNTk2OTM@._V1_SX300.jpg,100 min,True
57073cbc71a0651560939878,The Karate Kid,"Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han",Harald Zwart,"176,591,618","USA, China",6.2,tt1155076,11 Jun 2010,PG,"English, Chinese","Action, Drama, Family",61,"115,422",5 wins & 13 nominations.,"Christopher Murphey (screenplay, Robert Mark Kamen (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTQ0ODg3ODEyMF5BMl5BanBnXkFtZTcwNjI1MTgxMw@@._V1_SX300.jpg,140 min,True
57073cbc71a0651560939879,TRON: Legacy,"Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner",Joseph Kosinski,"172,051,787",USA,6.8,tt1104001,17 Dec 2010,PG,English,"Action, Adventure, Sci-Fi",49,"259,141",Nominated for 1 Oscar. Another 10 wins & 45 nominations.,"Edward Kitsis (screenplay, Adam Horowitz (screenplay, Edward Kitsis (story, Adam Horowitz (story, Brian Klugman (story, Lee Sternthal (story, Steven Lisberger (characters, Bonnie MacBird (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMTk4NTk4MTk1OF5BMl5BanBnXkFtZTcwNTE2MDIwNA@@._V1_SX300.jpg,125 min,True
57073cbc71a065156093987a,True Grit,"Jeff Bridges, Hailee Steinfeld, Matt Damon, Josh Brolin","Ethan Coen, Joel Coen","171,031,347",USA,7.7,tt1403865,22 Dec 2010,PG-13,English,"Adventure, Drama, Western",80,"234,121",Nominated for 10 Oscars. Another 36 wins & 147 nominations.,"Joel Coen (screenplay, Ethan Coen (screenplay, Charles Portis (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMjIxNjAzODQ0N15BMl5BanBnXkFtZTcwODY2MjMyNA@@._V1_SX300.jpg,110 min,True
57073cbc71a065156093987b,Grown Ups,"Adam Sandler, Kevin James, Chris Rock, David Spade",Dennis Dugan,"162,001,186",USA,6.0,tt1375670,25 Jun 2010,PG-13,"English, Spanish",Comedy,30,"175,871",3 wins & 4 nominations.,"Adam Sandler, Fred Wolf",movie,http://ia.media-imdb.com/images/M/MV5BMjA0ODYwNzU5Nl5BMl5BanBnXkFtZTcwNTI1MTgxMw@@._V1_SX300.jpg,102 min,True
57073cbc71a065156093987c,Little Fockers,"Robert De Niro, Ben Stiller, Owen Wilson, Dustin Hoffman",Paul Weitz,"148,383,780",USA,5.5,tt0970866,22 Dec 2010,PG-13,English,"Comedy, Romance",27,"83,344",3 wins & 4 nominations.,"John Hamburg, Larry Stuckey, Greg Glienna (characters, Mary Ruth Clarke (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMTkwNjE3NjQwOV5BMl5BanBnXkFtZTcwNzAyNTMwNA@@._V1_SX300.jpg,98 min,True
57073cbc71a065156093987d,Megamind,"Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill",Tom McGrath,"148,337,537",USA,7.3,tt1001526,05 Nov 2010,PG,English,"Animation, Action, Comedy",63,"165,798",2 wins & 16 nominations.,"Alan Schoolcraft, Brent Simons",movie,http://ia.media-imdb.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1_SX300.jpg,95 min,True
57073cbc71a065156093987e,The King's Speech,"Colin Firth, Helena Bonham Carter, Derek Jacobi, Robert Portal",Tom Hooper,"138,795,342","UK, USA, Australia",8.0,tt1504320,25 Dec 2010,R,English,"Biography, Drama, History",88,"485,367",Won 4 Oscars. Another 100 wins & 185 nominations.,David Seidler (screenplay),movie,http://ia.media-imdb.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_SX300.jpg,118 min,True
57073cbc71a065156093987f,The Last Airbender,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone",M. Night Shyamalan,"131,564,731",USA,4.2,tt0938283,01 Jul 2010,PG,English,"Action, Adventure, Family",20,"116,025",8 wins & 12 nominations.,M. Night Shyamalan,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NjE0NDA0MV5BMl5BanBnXkFtZTcwODE4NDg1Mw@@._V1_SX300.jpg,103 min,True
57073cbc71a0651560939880,Shutter Island,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow",Martin Scorsese,"127,968,405",USA,8.1,tt1130884,19 Feb 2010,R,"English, German","Mystery, Thriller",63,"754,912",7 wins & 56 nominations.,"Laeta Kalogridis (screenplay, Dennis Lehane (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMTMxMTIyNzMxMV5BMl5BanBnXkFtZTcwOTc4OTI3Mg@@._V1_SX300.jpg,138 min,True
57073cbc71a0651560939881,The Other Guys,"Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes",Adam McKay,"119,219,978",USA,6.7,tt1386588,06 Aug 2010,PG-13,English,"Action, Comedy, Crime",64,"184,228",3 wins & 14 nominations.,"Adam McKay, Chris Henchy",movie,http://ia.media-imdb.com/images/M/MV5BMTc0NDQzNTA2Ml5BMl5BanBnXkFtZTcwNzI2OTQzMw@@._V1_SX300.jpg,107 min,True
57073cbc71a0651560939882,Salt,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",Phillip Noyce,"118,311,368",USA,6.4,tt0944835,23 Jul 2010,PG-13,"English, Russian, Korean","Action, Crime, Mystery",65,"239,529",Nominated for 1 Oscar. Another 4 wins & 15 nominations.,Kurt Wimmer,movie,http://ia.media-imdb.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_SX300.jpg,100 min,True
57073cbc71a0651560939883,Valentine's Day,"Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper",Garry Marshall,"110,476,776",USA,5.7,tt0817230,12 Feb 2010,PG-13,"English, Spanish, Russian, Italian","Comedy, Romance",34,"93,100",6 wins & 12 nominations.,"Katherine Fugate (screenplay, Katherine Fugate (story, Abby Kohn (story, Marc Silverstein (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTk3MTIwNDIxNF5BMl5BanBnXkFtZTcwMDMyMzcwMw@@._V1_SX300.jpg,125 min,True
57073cbc71a0651560939884,Black Swan,"Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey",Darren Aronofsky,"106,952,327",USA,8.0,tt0947798,17 Dec 2010,R,"English, French, Italian","Drama, Thriller",79,"534,796",Won 1 Oscar. Another 87 wins & 233 nominations.,"Mark Heyman (screenplay, Andres Heinz (screenplay, John J. McLaughlin (screenplay, Andres Heinz (story)",movie,http://ia.media-imdb.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_SX300.jpg,108 min,True
57073cbc71a0651560939885,Robin Hood,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt",Ridley Scott,"105,219,735","USA, UK",6.7,tt0955308,14 May 2010,PG-13,"English, French","Action, Adventure, Drama",53,"206,706",1 win & 15 nominations.,"Brian Helgeland (screenplay, Brian Helgeland (story, Ethan Reiff (story, Cyrus Voris (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_SX300.jpg,140 min,True
57073cbc71a0651560939886,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter",Michael Apted,"104,383,624",USA,6.3,tt0980970,10 Dec 2010,PG,English,"Adventure, Family, Fantasy",53,"102,187",Nominated for 1 Golden Globe. Another 1 win & 16 nominations.,"Christopher Markus (screenplay, Stephen McFeely (screenplay, Michael Petroni (screenplay, C.S. Lewis (novel)",movie,http://ia.media-imdb.com/images/M/MV5BNjQ2MDQzMzExNl5BMl5BanBnXkFtZTcwMTYzOTc5Mw@@._V1_SX300.jpg,113 min,True
57073cbc71a0651560939887,The Expendables,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",Sylvester Stallone,"102,981,571",USA,6.5,tt1320253,13 Aug 2010,R,"English, Spanish","Action, Adventure, Thriller",45,"262,243",3 wins & 5 nominations.,"Dave Callaham (screenplay, Sylvester Stallone (screenplay, Dave Callaham (story)",movie,http://ia.media-imdb.com/images/M/MV5BNTUwODQyNjM0NF5BMl5BanBnXkFtZTcwNDMwMTU1Mw@@._V1_SX300.jpg,103 min,True
57073cbc71a0651560939888,Due Date,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx",Todd Phillips,"100,448,498",USA,6.6,tt1231583,05 Nov 2010,R,"English, Spanish","Adventure, Comedy",51,"266,705",6 nominations.,"Alan R. Cohen (screenplay, Alan Freedland (screenplay, Adam Sztykiel (screenplay, Todd Phillips (screenplay, Alan R. Cohen (story, Alan Freedland (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTU5MTgxODM3Nl5BMl5BanBnXkFtZTcwMjMxNDEwNA@@._V1_SX300.jpg,95 min,True
57073cbc71a0651560939889,Yogi Bear,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh",Eric Brevig,"100,169,068","USA, New Zealand",4.6,tt1302067,17 Dec 2010,PG,English,"Animation, Adventure, Comedy",35,"15,909",2 wins & 1 nomination.,"Jennifer Ventimilia, Joshua Sternin, Brad Copeland",movie,http://ia.media-imdb.com/images/M/MV5BMTczMjU1NTQ0M15BMl5BanBnXkFtZTcwMjIxMTA3Mw@@._V1_SX300.jpg,80 min,True
57073cbc71a065156093988a,Date Night,"Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson",Shawn Levy,"98,711,404",USA,6.3,tt1279935,09 Apr 2010,PG-13,"English, Hebrew","Comedy, Crime, Romance",56,"124,217",4 wins & 7 nominations.,Josh Klausner,movie,http://ia.media-imdb.com/images/M/MV5BODgwMjM2ODE4M15BMl5BanBnXkFtZTcwMTU2MDcyMw@@._V1_SX300.jpg,88 min,True
57073cbc71a065156093988b,The Social Network,"Jesse Eisenberg, Rooney Mara, Bryan Barter, Dustin Fitzsimons",David Fincher,"96,917,897",USA,7.7,tt1285016,01 Oct 2010,PG-13,"English, French","Biography, Drama",95,"462,323",Won 3 Oscars. Another 157 wins & 157 nominations.,"Aaron Sorkin (screenplay, Ben Mezrich (book)",movie,http://ia.media-imdb.com/images/M/MV5BMTM2ODk0NDAwMF5BMl5BanBnXkFtZTcwNTM1MDc2Mw@@._V1_SX300.jpg,120 min,True
57073cbc71a065156093988c,Sex and the City 2,"Sarah Jessica Parker, Kristin Davis, Cynthia Nixon, Kim Cattrall",Michael Patrick King,"95,328,937",USA,4.3,tt1261945,27 May 2010,R,"English, Arabic","Comedy, Drama, Romance",27,"58,004",8 wins & 8 nominations.,"Michael Patrick King, Candace Bushnell (characters from the book by, Darren Star (television series creator)",movie,http://ia.media-imdb.com/images/M/MV5BMTM3OTUyNTI3MF5BMl5BanBnXkFtZTcwODcyMzM0Mw@@._V1_SX300.jpg,146 min,True
57073cbc71a065156093988d,The Book of Eli,"Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson","Albert Hughes, Allen Hughes","94,822,707",USA,6.9,tt1037705,15 Jan 2010,R,English,"Action, Adventure, Drama",53,"219,189",3 wins & 16 nominations.,Gary Whitta,movie,http://ia.media-imdb.com/images/M/MV5BNTE1OWI1YzgtZjEyMy00MjQ4LWE0NWMtYTNhYjc0ZDQ3ZGRkXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,118 min,True
57073cbc71a065156093988e,The Fighter,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo",David O. Russell,"93,571,803",USA,7.9,tt0964517,17 Dec 2010,R,English,"Biography, Drama, Sport",79,"269,307",Won 2 Oscars. Another 69 wins & 112 nominations.,"Scott Silver (screenplay, Paul Tamasy (screenplay, Eric Johnson (screenplay, Paul Tamasy (story, Eric Johnson (story, Keith Dorrington (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_SX300.jpg,116 min,True
57073cbc71a065156093988f,The Town,"Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner",Ben Affleck,"92,173,235",USA,7.6,tt0840361,17 Sep 2010,R,English,"Crime, Drama, Thriller",74,"272,146",Nominated for 1 Oscar. Another 9 wins & 44 nominations.,"Peter Craig (screenplay, Ben Affleck (screenplay, Aaron Stockard (screenplay, Chuck Hogan (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SX300.jpg,125 min,True
57073cbc71a0651560939890,Prince of Persia: The Sands of Time,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina",Mike Newell,"90,755,643",USA,6.6,tt0473075,28 May 2010,PG-13,English,"Action, Adventure, Fantasy",50,"215,356",9 nominations.,"Boaz Yakin (screenplay, Doug Miro (screenplay, Carlo Bernard (screenplay, Jordan Mechner (screen story, Jordan Mechner (video game series \",movie,http://ia.media-imdb.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_SX300.jpg,116 min,True
57073cbc71a0651560939891,RED,"Bruce Willis, Mary-Louise Parker, Heidi von Palleske, Karl Urban",Robert Schwentke,"90,356,857",USA,7.1,tt1245526,15 Oct 2010,PG-13,"English, Russian","Action, Comedy, Crime",60,"232,293",Nominated for 1 Golden Globe. Another 2 wins & 16 nominations.,"Jon Hoeber (screenplay, Erich Hoeber (screenplay, Warren Ellis (graphic novel, Cully Hamner (graphic novel)",movie,http://ia.media-imdb.com/images/M/MV5BMzg2Mjg1OTk0NF5BMl5BanBnXkFtZTcwMjQ4MTA3Mw@@._V1_SX300.jpg,111 min,True
57073cbc71a0651560939892,Percy Jackson & the Olympians: The Lightning Thief,"Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Jake Abel",Chris Columbus,"88,761,720","UK, Canada, USA",5.9,tt0814255,12 Feb 2010,PG,"English, Greek,  Ancient (to 1453)","Adventure, Family, Fantasy",47,"137,697",11 nominations.,"Craig Titley (screenplay, Rick Riordan (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMTQ0MzY5OTQ2N15BMl5BanBnXkFtZTcwNzI1MTU5Mg@@._V1_SX300.jpg,118 min,True
57073cbc71a0651560939893,Paranormal Activity 2,"David Bierend, Brian Boland, Molly Ephraim, Katie Featherston",Tod Williams,"84,749,884",USA,5.7,tt1536044,22 Oct 2010,R,"English, Spanish",Horror,53,"79,949",1 win & 2 nominations.,"Michael R. Perry (screenplay, Christopher Landon (screenplay, Tom Pabst (screenplay, Michael R. Perry (story, Oren Peli (film \",movie,http://ia.media-imdb.com/images/M/MV5BMjE4NDgwMzAxNF5BMl5BanBnXkFtZTcwNTE3OTk4Mw@@._V1_SX300.jpg,91 min,True
57073cbc71a0651560939894,Unstoppable,"Denzel Washington, Chris Pine, Rosario Dawson, Ethan Suplee",Tony Scott,"81,557,479",USA,6.8,tt0477080,12 Nov 2010,PG-13,English,"Action, Thriller",69,"145,672",Nominated for 1 Oscar. Another 1 win & 12 nominations.,Mark Bomback,movie,http://ia.media-imdb.com/images/M/MV5BMjI4NDQwMDM0N15BMl5BanBnXkFtZTcwMzY1ODMwNA@@._V1_SX300.jpg,98 min,True
57073cbc71a0651560939895,Eat Pray Love,"Julia Roberts, I. Gusti Ayu Puspawati, Hadi Subiyanto, Billy Crudup",Ryan Murphy,"80,574,010",USA,5.7,tt0879870,13 Aug 2010,PG-13,"English, Italian, Portuguese","Drama, Romance",50,"61,025",1 win & 2 nominations.,"Ryan Murphy (screenplay, Jennifer Salt (screenplay, Elizabeth Gilbert (book)",movie,http://ia.media-imdb.com/images/M/MV5BMTY5NDkyNzkyM15BMl5BanBnXkFtZTcwNDQyNDk0Mw@@._V1_SX300.jpg,133 min,True
57073cbc71a0651560939896,Dear John,"Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas",Lasse Hallström,,USA,6.3,tt0989757,05 Feb 2010,PG-13,English,"Drama, Romance, War",43,"99,269",4 wins & 7 nominations.,"Jamie Linden (screenplay, Nicholas Sparks (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMTk1NDEzMTU5NV5BMl5BanBnXkFtZTcwNTI3MTk5Mg@@._V1_SX300.jpg,108 min,True
57073cbc71a0651560939897,The A-Team,"Liam Neeson, Bradley Cooper, Jessica Biel, Quinton 'Rampage' Jackson",Joe Carnahan,"77,213,489",USA,6.8,tt0429493,11 Jun 2010,PG-13,"English, Spanish, French, Swahili, German","Action, Adventure, Comedy",47,"206,449",1 win & 4 nominations.,"Joe Carnahan, Brian Bloom, Skip Woods, Frank Lupo (television series \",movie,http://ia.media-imdb.com/images/M/MV5BMTc4ODc4NTQ1N15BMl5BanBnXkFtZTcwNDUxODUyMw@@._V1_SX300.jpg,117 min,True
57073cbc71a0651560939898,Knight and Day,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Mollà",James Mangold,"76,418,654",USA,6.3,tt1013743,23 Jun 2010,PG-13,"English, German, Spanish","Action, Comedy, Romance",46,"145,231",4 nominations.,Patrick O'Neill,movie,http://ia.media-imdb.com/images/M/MV5BMTM0Mzg0MzI3Ml5BMl5BanBnXkFtZTcwNjIyNzk1Mw@@._V1_SX300.jpg,109 min,True
57073cbc71a0651560939899,Dinner for Schmucks,"Steve Carell, Paul Rudd, Zach Galifianakis, Jemaine Clement",Jay Roach,"72,980,108",USA,5.9,tt0427152,30 Jul 2010,PG-13,English,Comedy,56,"78,176",1 nomination.,"David Guion (screenplay, Michael Handelman (screenplay, Francis Veber (film \",movie,http://ia.media-imdb.com/images/M/MV5BOTk5MTYzNTIyMl5BMl5BanBnXkFtZTcwOTM3MTQ2Mw@@._V1_SX300.jpg,114 min,True
57073cbc71a065156093989a,The Tourist,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton",Florian Henckel von Donnersmarck,"67,631,157","USA, France, Italy",6.0,tt1243957,10 Dec 2010,PG-13,"English, French, Italian, Russian, Spanish","Action, Romance, Thriller",37,"170,856",Nominated for 3 Golden Globes. Another 3 wins & 2 nominations.,"Florian Henckel von Donnersmarck (screenplay, Christopher McQuarrie (screenplay, Julian Fellowes (screenplay, Jérôme Salle (motion picture \",movie,http://ia.media-imdb.com/images/M/MV5BMTMyMzc3OTkwMV5BMl5BanBnXkFtZTcwMjc0MTgwNA@@._V1_SX300.jpg,103 min,True
57073cbc71a065156093989b,The Bounty Hunter,"Gerard Butler, Jennifer Aniston, Gio Perez, Joel Marsh Garland",Andy Tennant,"67,061,228",USA,5.5,tt1038919,19 Mar 2010,PG-13,English,"Action, Comedy, Romance",22,"93,648",1 win & 5 nominations.,Sarah Thorp,movie,http://ia.media-imdb.com/images/M/MV5BMTUwNjY4MjY0MV5BMl5BanBnXkFtZTcwNTA2OTYwMw@@._V1_SX300.jpg,110 min,True
57073cbc71a065156093989c,Diary of a Wimpy Kid,"Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn",Thor Freudenthal,,USA,6.2,tt1196141,19 Mar 2010,PG,English,"Comedy, Family",56,"30,866",5 wins & 8 nominations.,"Jackie Filgo (screenplay, Jeff Filgo (screenplay, Gabe Sachs (screenplay, Jeff Judah (screenplay, Jeff Kinney (book)",movie,http://ia.media-imdb.com/images/M/MV5BMTg3NzQ2NDgyNF5BMl5BanBnXkFtZTcwMDc1NzIyMw@@._V1_SX300.jpg,94 min,True
57073cbc71a065156093989d,The Sorcerer's Apprentice,"Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer",Jon Turteltaub,"63,143,812",USA,6.1,tt0963966,14 Jul 2010,PG,"English, Cantonese","Action, Adventure, Family",46,"121,464",1 win & 1 nomination.,"Lawrence Konner (screen story, Mark Rosenthal (screen story, Matt Lopez (screen story, Matt Lopez (screenplay, Doug Miro (screenplay, Carlo Bernard (screenplay)",movie,http://ia.media-imdb.com/images/M/MV5BNDY3NzQ0NjYxM15BMl5BanBnXkFtZTcwMDkzODM2Mw@@._V1_SX300.jpg,109 min,True
57073cbc71a065156093989e,The Last Song,"Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth",Julie Anne Robinson,"62,933,793",USA,5.8,tt1294226,31 Mar 2010,PG,English,"Drama, Romance",33,"60,524",4 wins & 9 nominations.,"Nicholas Sparks (screenplay, Jeff Van Wie (screenplay, Nicholas Sparks (book)",movie,http://ia.media-imdb.com/images/M/MV5BMjE2MTcyMjMyNF5BMl5BanBnXkFtZTgwODg2ODU1MDE@._V1_SX300.jpg,107 min,True
57073cbc71a065156093989f,The Wolfman,"Simon Merrells, Gemma Whelan, Emily Blunt, Benicio Del Toro",Joe Johnston,"61,937,495",USA,5.8,tt0780653,12 Feb 2010,R,"English, Romany","Drama, Fantasy, Horror",43,"88,189",Won 1 Oscar. Another 2 wins & 7 nominations.,"Andrew Kevin Walker (screenplay, David Self (screenplay, Curt Siodmak",movie,http://ia.media-imdb.com/images/M/MV5BOTUyODEyMDIyM15BMl5BanBnXkFtZTcwNTYxMzg5Mg@@._V1_SX300.jpg,103 min,True
57073cbc71a06515609398a0,Get Him to the Greek,"Russell Brand, Rose Byrne, Tyler McKinney, Zoe Salmon",Nicholas Stoller,"60,923,325",USA,6.4,tt1226229,04 Jun 2010,R,English,"Comedy, Music",65,"144,191",14 nominations.,"Nicholas Stoller, Jason Segel (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMjIyMzQ0MjExNV5BMl5BanBnXkFtZTcwMzkyMzgxMw@@._V1_SX300.jpg,109 min,True
57073cbc71a06515609398a1,Resident Evil: Afterlife,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts",Paul W.S. Anderson,"60,128,566","Germany, France, USA, Canada",5.9,tt1220634,10 Sep 2010,R,"English, Japanese, Spanish","Action, Adventure, Horror",37,"127,715",2 wins & 8 nominations.,Paul W.S. Anderson,movie,http://ia.media-imdb.com/images/M/MV5BMTkxNzM3OTg5OF5BMl5BanBnXkFtZTcwMDA5MDA2Mw@@._V1_SX300.jpg,97 min,True
57073cbc71a06515609398a2,Tooth Fairy,"Dwayne Johnson, Ashley Judd, Stephen Merchant, Ryan Sheckler",Michael Lembeck,,"USA, Canada",5.0,tt0808510,22 Jan 2010,PG,English,"Comedy, Family, Fantasy",36,"29,161",1 win & 4 nominations.,"Lowell Ganz (screenplay, Babaloo Mandel (screenplay, Joshua Sternin (screenplay, Jennifer Ventimilia (screenplay, Randi Mayem Singer (screenplay, Jim Piddock (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTQ4NjQzMjQxNF5BMl5BanBnXkFtZTcwNTEzMDY4Mg@@._V1_SX300.jpg,101 min,True
