_id,Title,Awards,Metascore,Country,Runtime,Rated,Director,imdbID,imdbVotes,Language,Actors,Poster,Type,Writer,Genre,Response,Released,imdbRating,Box_office
5707157a71a065165c8c3b0a,Eating Out 2: Sloppy Seconds,N/A,39,USA,79 min,NOT RATED,Phillip J. Bartell,tt0795376,"2,985",English,"Jim Verraros, Emily Brooke Hands, Rebekah Kochan, Brett Chukerman",http://ia.media-imdb.com/images/M/MV5BMTczNjIzOTU4Nl5BMl5BanBnXkFtZTcwNzc0MzI4Mg@@._V1_SX300.jpg,movie,"Phillip J. Bartell, Q. Allan Brocka","Comedy, Romance",True,05 Jul 2007,6.4,
5707157a71a065165c8c3b0b,Monkey Warfare,7 wins & 2 nominations.,N/A,Canada,75 min,N/A,Reginald Harkema,tt0832906,473,English,"Don McKellar, Tracy Wright, Nadia Litz, Marya Delver",http://ia.media-imdb.com/images/M/MV5BMjA5NzU0Mzk4OF5BMl5BanBnXkFtZTcwNzc0ODU2MQ@@._V1_SX300.jpg,movie,Reginald Harkema,"Comedy, Drama",True,10 Sep 2006,6.6,
5707157a71a065165c8c3b0c,Been Rich All My Life,1 win.,67,USA,81 min,N/A,Heather MacDonald,tt0810768,88,English,"Marion Coles, Elaine Ellis, Cleo Hayes, Fay Ray",http://ia.media-imdb.com/images/M/MV5BMTI2NTU5NTgzN15BMl5BanBnXkFtZTcwMjk1NzkzMQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,04 Jan 2006,8.3,"33,745"
5707157a71a065165c8c3b0d,Can Mr. Smith Get to Washington Anymore?,1 win.,N/A,USA,82 min,NOT RATED,Frank Popper,tt1014673,202,English,"Nick Adams, Joan Barry, Charles Brennan, Russ Carnahan",http://ia.media-imdb.com/images/M/MV5BMzM5NjgxNjg3NF5BMl5BanBnXkFtZTcwNDgwMjU1MQ@@._V1_SX300.jpg,movie,"Matt Coen, Mike Kime, Frank Popper",Documentary,True,24 Nov 2006,7.4,
5707157a71a065165c8c3b0e,City Swimmers,N/A,N/A,N/A,54 min,N/A,Margaret Dickinson,tt1540821,N/A,N/A,N/A,N/A,movie,N/A,Documentary,True,N/A,N/A,
5707157a71a065165c8c3b0f,"My Country, My Country",Nominated for 1 Oscar. Another 2 nominations.,N/A,USA,90 min,N/A,Laura Poitras,tt4425258,118,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjRiNmZiMDMtZDcyMS00NjQ0LWE2NjctNzY3MDA4YmJlMzAxXkEyXkFqcGdeQXVyMzE5MDE0OTQ@._V1_SX300.jpg,movie,Laura Poitras,Documentary,True,04 Aug 2006,7.2,
5707157a71a065165c8c3b10,Making 'Loverboy',N/A,N/A,USA,16 min,N/A,Phil Leirness,tt1379187,N/A,English,"Kevin Bacon, Daniel Bigel, Dominic Scott Kay, Kyra Sedgwick",N/A,movie,N/A,Short,True,19 Sep 2006,N/A,
5707157a71a065165c8c3b11,Nathalie perd le nord,N/A,N/A,France,N/A,N/A,Frédéric Compain,tt0801518,N/A,French,N/A,N/A,movie,N/A,Documentary,True,N/A,N/A,
5707157a71a065165c8c3b12,Broken Sky,1 win.,35,Mexico,140 min,PG-13,Julián Hernández,tt0783695,997,Spanish,"Miguel Ángel Hoppe, Fernando Arroyo, Alejandro Rojo, Ignacio Pereda",http://ia.media-imdb.com/images/M/MV5BMjEyMTgwMzgwNF5BMl5BanBnXkFtZTcwNTYyNTY1Mw@@._V1_SX300.jpg,movie,Julián Hernández,"Drama, Romance",True,29 Sep 2006,5.8,"28,683"
5707157a71a065165c8c3b13,Things You Don't Tell...,N/A,N/A,USA,100 min,R,Alex Melli,tt0487894,39,English,"Ryan Reyes, Noel Thurman, Amanda Bauman, Edward F. Villaume",http://ia.media-imdb.com/images/M/MV5BMTQ3MTM1NjgzOF5BMl5BanBnXkFtZTcwMzkwMDkzMQ@@._V1_SX300.jpg,movie,"Bibi Ong-VanZandt, Gloria Uhler",Thriller,True,N/A,5.4,
5707157a71a065165c8c3b14,Who Gets to Call It Art?,N/A,70,USA,78 min,N/A,Peter Rosen,tt0472210,123,English,"John Chamberlain, Ivan Karp, George Lois, Frank Stella",http://ia.media-imdb.com/images/M/MV5BODk1NzY4MzIwMF5BMl5BanBnXkFtZTcwMDM4OTkwMw@@._V1_SX300.jpg,movie,N/A,Documentary,True,01 Feb 2006,6.8,"27,344"
5707157a71a065165c8c3b15,Abduction: The Megumi Yokota Story,4 wins.,72,"UK, USA",85 min,N/A,"Patty Kim, Chris Sheridan",tt0495060,170,Japanese,"Teruaki Masumoto, Megumi Yokota, Sakie Yokota, Shigeru Yokota",http://ia.media-imdb.com/images/M/MV5BMjE5MzI3MTAyMF5BMl5BanBnXkFtZTcwMTc2MDUzMQ@@._V1_SX300.jpg,movie,Patty Kim,"Documentary, Crime, Mystery",True,25 Nov 2006,7.9,
5707157a71a065165c8c3b16,Wrestling with Angels: Playwright Tony Kushner,N/A,64,USA,98 min,N/A,Freida Lee Mock,tt0493081,70,English,"Firdous Bamji, Bill Camp, Harrison Chad, Jay Charan",http://ia.media-imdb.com/images/M/MV5BMjE4NjA1ODE0Nl5BMl5BanBnXkFtZTcwOTI5NzgzMQ@@._V1_SX300.jpg,movie,Freida Lee Mock,Documentary,True,01 Jan 2006,7.8,"24,729"
5707157a71a065165c8c3b17,Off the Black,N/A,62,USA,90 min,R,James Ponsoldt,tt0479965,"1,141",English,"Trevor Morgan, Nick Nolte, Rosemarie DeWitt, Thomas Schall",http://ia.media-imdb.com/images/M/MV5BMjEyNDYwODk5NF5BMl5BanBnXkFtZTYwMjE3MjA3._V1_SX300.jpg,movie,James Ponsoldt,Drama,True,08 Dec 2006,6.7,"24,035"
5707157a71a065165c8c3b18,The Strange Case of Dr. Jekyll and Mr. Hyde,N/A,N/A,USA,89 min,R,John Carl Buechler,tt0472186,259,English,"Tony Todd, Tracy Scoggins, Vernon Wells, Stephen Wastell",http://ia.media-imdb.com/images/M/MV5BMjU3MzEzNjU2MV5BMl5BanBnXkFtZTcwMzI4NjkzMQ@@._V1_SX300.jpg,movie,"John Carl Buechler (screenplay, Robert Louis Stevenson (novel)",Horror,True,29 Sep 2006,3.8,"19,111"
5707157a71a065165c8c3b19,Islam: What the West Needs to Know,N/A,N/A,USA,98 min,NOT RATED,"Bryan Daly, Gregory M. Davis",tt0818682,522,English,"Abdullah Al-Araby, Walid Shoebat, Robert Spencer, Serge Trifkovic",http://ia.media-imdb.com/images/M/MV5BMTk5MDMyNzAwN15BMl5BanBnXkFtZTcwODkzMzQzMQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,15 Jan 2006,6.7,"12,184"
5707157a71a065165c8c3b1a,Ambrose Bierce: Civil War Stories,N/A,N/A,USA,93 min,N/A,"Don Maxwell, Brian James Egen",tt0476053,103,English,"Campbell Scott, Vivian Schilling, Nathan Darrow, T. Max Graham",http://ia.media-imdb.com/images/M/MV5BMTMxODk5ODM2N15BMl5BanBnXkFtZTcwNTE3MjEzMQ@@._V1_SX300.jpg,movie,"Ambrose Bierce (short stories, Brian James Egen (screenplay, Kathrin Gnorski, Don Maxwell","Biography, Drama, History",True,15 Sep 2006,6.2,"6,820"
5707157a71a065165c8c3b1b,Holy F#@k! It's Huge!,N/A,N/A,N/A,N/A,N/A,Juan Cuba,tt1027068,N/A,N/A,"Jayden Jaymes, Isabella, Veronica Stone, Aline",N/A,movie,N/A,Adult,True,N/A,N/A,
5707157a71a065165c8c3b1c,So Much So Fast,1 win & 2 nominations.,79,USA,87 min,N/A,"Steven Ascher, Jeanne Jordan",tt0492488,195,English,"Jesse Abbott-Dallamora, Robert Bonazoli, Tyler DiVittorio, Benjamin Heywood",http://ia.media-imdb.com/images/M/MV5BMjA0MDE1MTI1MF5BMl5BanBnXkFtZTcwOTc1MDkzMQ@@._V1_SX300.jpg,movie,"Steven Ascher, Jeanne Jordan",Documentary,True,11 Oct 2006,7.6,"11,167"
5707157a71a065165c8c3b1d,London,N/A,N/A,"UK, USA",120 min,X,Collin O'Neal,tt0939895,7,English,"Edu Boxer, Fred Colcci, Forneus, Jean Francko",N/A,movie,N/A,Adult,True,N/A,7.0,
5707157a71a065165c8c3b1e,The Ground Truth,1 win & 1 nomination.,74,USA,72 min,R,Patricia Foulkrod,tt0446345,687,English,"Robert Acosta, Kelly Dougherty, Patricia Foulkrod, Nicole Huze",http://ia.media-imdb.com/images/M/MV5BMTI3MzcyNDY0OF5BMl5BanBnXkFtZTcwMTU4MjYzMQ@@._V1_SX300.jpg,movie,Patricia Foulkrod,"Documentary, War",True,19 Jan 2006,7.6,"12,207"
5707157a71a065165c8c3b1f,The Dead Girl,2 wins & 4 nominations.,65,USA,85 min,R,Karen Moncrieff,tt0783238,"12,079",English,"Toni Collette, Piper Laurie, Donnie Smith, Michael Raysses",http://ia.media-imdb.com/images/M/MV5BNzE4MDYzMzg3MF5BMl5BanBnXkFtZTcwNDU2ODA0MQ@@._V1_SX300.jpg,movie,Karen Moncrieff,"Crime, Drama, Mystery",True,26 Apr 2007,6.7,"17,311"
5707157a71a065165c8c3b20,El perro catalán,N/A,N/A,Spain,N/A,N/A,Wilson Solon,tt2648056,N/A,Spanish,"Pep Mogas, Jaume Najarro",N/A,movie,Josep Mogas,"Short, Comedy",True,08 Nov 2006,N/A,
5707157a71a065165c8c3b21,Suicide Killers,N/A,N/A,USA,80 min,N/A,Pierre Rehov,tt0830968,196,"Italian, Arabic, French, Hebrew, Spanish, English","Chadhoorth Djawann, Jacinto Dumbal, Judge Dumbroso, Boaz Ganor",http://ia.media-imdb.com/images/M/MV5BMTkzNjYwOTg3Ml5BMl5BanBnXkFtZTcwNDIzMDQ0MQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,25 Aug 2006,6.6,"10,601"
5707157a71a065165c8c3b22,Ever Again,N/A,N/A,USA,73 min,N/A,Richard Trank,tt0930057,42,English,"Kevin Costner, Milo Adoner, Yusuf Al-Qaradawi, Hani Al-Sibai",http://ia.media-imdb.com/images/M/MV5BMTMyMDYyMjY2MV5BMl5BanBnXkFtZTcwODE4ODM4Mg@@._V1_SX300.jpg,movie,"Marvin Hier, Richard Trank (screenplay)","Documentary, History, War",True,08 Dec 2006,6.5,
5707157a71a065165c8c3b23,Matthew Barney: No Restraint,1 nomination.,59,USA,72 min,N/A,Alison Chernick,tt0481574,99,"Japanese, English","Matthew Barney, Björk",http://ia.media-imdb.com/images/M/MV5BMTk1OTY5OTc3Nl5BMl5BanBnXkFtZTcwMDc2Mjc0MQ@@._V1_SX300.jpg,movie,Alison Chernick,Documentary,True,04 Oct 2008,6.3,"16,136"
5707157a71a065165c8c3b24,Sleeping Dogs Lie,3 nominations.,63,USA,87 min,R,Bobcat Goldthwait,tt0492492,"2,726",English,"Melinda Page Hamilton, Bryce Johnson, Geoff Pierson, Colby French",http://ia.media-imdb.com/images/M/MV5BMTQwODU4MTQ4OV5BMl5BanBnXkFtZTcwOTAwNjI0MQ@@._V1_SX300.jpg,movie,Bobcat Goldthwait,"Comedy, Drama, Romance",True,21 Feb 2007,5.9,"10,890"
5707157a71a065165c8c3b25,See No Evil,N/A,17,"USA, Australia",84 min,R,Gregory Dark,tt0437179,"21,405",English,"Glenn Jacobs, Christina Vidal, Michael J. Pagan, Samantha Noble",http://ia.media-imdb.com/images/M/MV5BMTg3MTgxNDI1MV5BMl5BanBnXkFtZTcwMTkzMjYzMQ@@._V1_SX300.jpg,movie,Dan Madigan,"Action, Horror, Thriller",True,19 May 2006,5.1,"15,019,200"
5707157a71a065165c8c3b26,My First Wedding,N/A,N/A,"Canada, UK",94 min,PG-13,Laurent Firode,tt0388288,929,English,"Rachael Leigh Cook, Kenny Doughty, Paul Hopkins, Valerie Mahaffey",http://ia.media-imdb.com/images/M/MV5BMTgyOTcxNjQ2N15BMl5BanBnXkFtZTcwNDgxNTkzMQ@@._V1_SX300.jpg,movie,Joan Carr-Wiggin,"Comedy, Romance",True,15 Mar 2007,4.8,
5707157a71a065165c8c3b27,Hannari: Geisha Modern,N/A,N/A,Japan,94 min,N/A,Miyuki Sohara,tt1114678,N/A,Japanese,"Maxwell Caulfield, Kentarô Kajino",N/A,movie,"Kentarô Kajino, Miyuki Sohara",Documentary,True,01 Nov 2006,N/A,
5707157a71a065165c8c3b28,Opal Dream,1 win & 2 nominations.,56,"Australia, UK",86 min,PG,Peter Cattaneo,tt0420835,802,English,"Sapphire Boyce, Christian Byers, Vince Colosimo, Jacqueline McKenzie",http://ia.media-imdb.com/images/M/MV5BMTY4OTA1NDk4Ml5BMl5BanBnXkFtZTcwNTQ3NjI0MQ@@._V1_SX300.jpg,movie,"Peter Cattaneo (screenplay, Phil Traill (screenplay, Ben Rice (screenplay, Ben Rice (novel)","Drama, Family",True,22 Nov 2006,6.7,"13,751"
5707157a71a065165c8c3b29,The Architect,N/A,47,USA,82 min,R,Matt Tauber,tt0466665,935,English,"Anthony LaPaglia, Viola Davis, Isabella Rossellini, Hayden Panettiere",http://ia.media-imdb.com/images/M/MV5BMTUzMzAzNjU5OV5BMl5BanBnXkFtZTcwMTg3MDA0MQ@@._V1_SX300.jpg,movie,"David Greig, Matt Tauber",Drama,True,01 Apr 2006,5.6,"12,644"
5707157a71a065165c8c3b2a,Who the #$&% Is Jackson Pollock?,N/A,70,USA,74 min,PG-13,Harry Moses,tt0487092,"1,016",English,"Teri Horton, Tod M. Volpe, Ben Heller, Nick Carone",http://ia.media-imdb.com/images/M/MV5BMTcyMTQ1Mzk1OV5BMl5BanBnXkFtZTcwMDM3OTY0MQ@@._V1_SX300.jpg,movie,Harry Moses,Documentary,True,09 Nov 2006,7.1,
5707157a71a065165c8c3b2b,I Trust You to Kill Me,N/A,53,USA,105 min,R,Manu Boyer,tt0800081,289,English,"David Beste, Ryan Carman, Greg Velasquez, Jon Cassar",http://ia.media-imdb.com/images/M/MV5BMTI0NjA0MjQwMF5BMl5BanBnXkFtZTcwOTIxOTI0MQ@@._V1_SX300.jpg,movie,N/A,"Documentary, Music",True,22 Apr 2006,7.5,"12,737"
5707157a71a065165c8c3b2c,Christmas at Maxwell's,N/A,N/A,USA,94 min,PG,William C. Laufer,tt0420550,71,English,"Andrew May, Jack Hourigan, Helen Welch, Andras Antal",http://ia.media-imdb.com/images/M/MV5BMTI4OTcyNTU3NV5BMl5BanBnXkFtZTcwNDA0MjA3MQ@@._V1_SX300.jpg,movie,William C. Laufer,Drama,True,01 Dec 2006,6.2,
5707157a71a065165c8c3b2d,'Tis Autumn: The Search for Jackie Paris,1 win & 1 nomination.,73,USA,100 min,N/A,Raymond De Felitta,tt0491877,50,English,"Jackie Paris, Anne Marie Moss, Peter Bogdanovich, Harlan Ellison",http://ia.media-imdb.com/images/M/MV5BMTI2NDY2NDkyNV5BMl5BanBnXkFtZTcwNzM2Mjc1Mg@@._V1_SX300.jpg,movie,Raymond De Felitta,Documentary,True,21 Nov 2008,7.2,
5707157a71a065165c8c3b2e,Waltzing Anna,N/A,N/A,USA,101 min,PG-13,"Doug Bollinger, Bx Giongrete",tt0431461,171,English,"Margery Beddow, Robert Capelli Jr., Emmanuelle Chriqui, Marilyn Chris",http://ia.media-imdb.com/images/M/MV5BMjE3OTQ3MDQyMV5BMl5BanBnXkFtZTcwNjk5MTQzMQ@@._V1_SX300.jpg,movie,"Doug Bollinger, Robert Capelli Jr., Guy Shockley",Comedy,True,11 Aug 2006,4.9,
5707157a71a065165c8c3b2f,The Conrad Boys,N/A,N/A,USA,94 min,NOT RATED,Justin Lo,tt0468463,789,English,"Justin Lo, Booboo Stewart, Nick Bartzen, Barry Shay",http://ia.media-imdb.com/images/M/MV5BMTM1MzY2OTY5OF5BMl5BanBnXkFtZTcwNjM2NzYzMQ@@._V1_SX300.jpg,movie,Justin Lo,"Drama, Romance",True,24 Apr 2006,6.1,
5707157a71a065165c8c3b30,Forgiving Dr. Mengele,N/A,69,USA,82 min,N/A,"Bob Hercules, Cheri Pugh",tt0489707,474,English,"Eva Mozes Kor, Sami Adwan, Dan Bar-On, Michael Berenbaum",http://ia.media-imdb.com/images/M/MV5BMjA2MTg2NzYwMV5BMl5BanBnXkFtZTcwMDk2MDg0MQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,01 Jan 2006,7.1,"10,403"
5707157a71a065165c8c3b31,...So Goes the Nation,N/A,65,USA,90 min,NOT RATED,"Adam Del Deo, James D. Stern",tt0432337,361,English,"William Bacon, James Baker III, Bob Beckwith, Paul Begala",http://ia.media-imdb.com/images/M/MV5BMTQ1MDI0MTMyNl5BMl5BanBnXkFtZTcwMTQxNDgzMQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,04 Oct 2006,6.2,"10,241"
5707157a71a065165c8c3b32,Making 'Sólo con tu pareja',N/A,N/A,"USA, Mexico",29 min,N/A,N/A,tt0896833,16,"English, Spanish","Alfonso Cuarón, Carlos Cuarón, Daniel Giménez Cacho",N/A,movie,N/A,"Documentary, Short",True,17 Oct 2006,6.1,
5707157a71a065165c8c3b33,Requiem,16 wins & 15 nominations.,82,Germany,93 min,N/A,Hans-Christian Schmid,tt0454931,"4,780",German,"Sandra Hüller, Burghart Klaußner, Imogen Kogge, Anna Blomeier",http://ia.media-imdb.com/images/M/MV5BMTMwMTg0MTczNV5BMl5BanBnXkFtZTcwNzEzNjgzMQ@@._V1_SX300.jpg,movie,Bernd Lange,Drama,True,02 Mar 2006,7.0,"8,632"
5707157a71a065165c8c3b34,Illusion,N/A,N/A,France,8 min,N/A,Bertrand Normand,tt0898923,N/A,French,"Sabine Crossen, Michel Debrane, Bertrand Normand",N/A,movie,Bertrand Normand,"Short, Fantasy",True,12 Jul 2006,N/A,
5707157a71a065165c8c3b35,Kill Your Idols: More.,N/A,N/A,USA,57 min,N/A,Scott Crary,tt1268969,11,English,"Angus Andrew, Tristan Bechet, Hisham Bharoocha, Glenn Branca",http://ia.media-imdb.com/images/M/MV5BMTUxMjU3NjE3Ml5BMl5BanBnXkFtZTgwNDM4NjIzMjE@._V1_SX300.jpg,movie,N/A,Documentary,True,29 Aug 2006,9.2,
5707157a71a065165c8c3b36,loudQUIETloud: A Film About the Pixies,N/A,63,USA,85 min,N/A,"Steven Cantor, Matthew Galkin",tt0449121,"1,111",English,"Frank Black, Kim Deal, David Lovering, Joey Santiago",http://ia.media-imdb.com/images/M/MV5BMTUyMDQ3ODc5Ml5BMl5BanBnXkFtZTcwMzAwMTUzMQ@@._V1_SX300.jpg,movie,N/A,"Documentary, Music",True,03 Feb 2007,7.2,"3,792"
5707157a71a065165c8c3b37,Kettle of Fish,N/A,38,USA,97 min,R,Claudia Myers,tt0473500,571,English,"Matthew Modine, Gina Gershon, Christy Scott Cashman, Isiah Whitlock Jr.",http://ia.media-imdb.com/images/M/MV5BMTcyOTMwMjI4NF5BMl5BanBnXkFtZTcwNzA1MDA0MQ@@._V1_SX300.jpg,movie,Claudia Myers,"Comedy, Romance",True,06 Oct 2006,5.2,
5707157a71a065165c8c3b38,Saint of 9/11,N/A,67,USA,90 min,N/A,Glenn Holsten,tt0795458,175,English,"Ian McKellen, Larry Boes, Everald Brathwaite, Thomas Paul Carey",http://ia.media-imdb.com/images/M/MV5BMTIzNjY4OTQzNl5BMl5BanBnXkFtZTcwMTQwODgzMQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,27 Apr 2006,7.8,"4,901"
5707157a71a065165c8c3b39,"No Apologies: 'Sorry, Haters' Roundtable",N/A,N/A,USA,14 min,N/A,Ken Kristensen,tt0883376,11,English,"Lisa Hintelmann, Mary-Louise Parker, Tim Robbins, Julian Schnabel",N/A,movie,N/A,Documentary,True,01 Mar 2006,6.5,
5707157a71a065165c8c3b3a,We Go Way Back,2 wins.,N/A,USA,80 min,N/A,Lynn Shelton,tt0468580,103,English,"Kate Bayley, Aaron Blakely, Maggie Brown, Sullivan Brown",http://ia.media-imdb.com/images/M/MV5BMTIwODczNjE3Ml5BMl5BanBnXkFtZTcwNDYzOTUzMQ@@._V1_SX300.jpg,movie,Lynn Shelton,N/A,True,29 Apr 2011,5.2,
5707157a71a065165c8c3b3b,Dreamland,3 wins & 1 nomination.,57,USA,88 min,R,Jason Matzner,tt0417614,"2,203",English,"Agnes Bruckner, Kelli Garner, Justin Long, John Corbett",http://ia.media-imdb.com/images/M/MV5BMTcxNTQyNDA1N15BMl5BanBnXkFtZTcwMzg2NTkzMQ@@._V1_SX300.jpg,movie,Tom Willett,Drama,True,01 Aug 2007,6.4,"4,350"
5707157a71a065165c8c3b3c,Almost Jailbait 5,N/A,N/A,USA,140 min,N/A,Chucky Sleaze,tt4509252,N/A,English,"Andrew Andretti, Dick Delaware, Danae Denton, Nick East",N/A,movie,N/A,Adult,True,05 Dec 2006,N/A,
5707157a71a065165c8c3b3d,World Record Pizza,N/A,N/A,Australia,N/A,N/A,N/A,tt0810712,44,English,"Paul Fenech, Tahir Bilgic, Kevin Taumata, Katrina Spadone",N/A,series,N/A,Comedy,True,30 Oct 2006,7.3,
5707157a71a065165c8c3b3e,Land of the Blind,N/A,32,"UK, USA",110 min,R,Robert Edwards,tt0433405,"3,137",English,"Ralph Fiennes, Donald Sutherland, Tom Hollander, Lara Flynn Boyle",http://ia.media-imdb.com/images/M/MV5BMTU5ODAyMTAxNl5BMl5BanBnXkFtZTcwNDk3OTQzMQ@@._V1_SX300.jpg,movie,Robert Edwards,"Drama, Thriller",True,25 Oct 2007,6.6,
5707157a71a065165c8c3b3f,The Lost Room,Nominated for 2 Primetime Emmys. Another 10 nominations.,N/A,USA,270 min,N/A,N/A,tt0830361,"22,856",English,"Peter Krause, Julianna Margulies, Peter Jacobson, Dennis Christopher",http://ia.media-imdb.com/images/M/MV5BMzIyMzQ2ODgxOV5BMl5BanBnXkFtZTcwMzk1MTc0MQ@@._V1_SX300.jpg,series,N/A,"Action, Fantasy, Mystery",True,11 Dec 2006,8.3,
5707157a71a065165c8c3b40,King Leopold's Ghost,1 win.,71,USA,108 min,PG-13,"Pippa Scott, Oreet Rees",tt0455581,62,"French, English","Philippe Bergeron, Don Cheadle, James Cromwell, Frank McCourt",http://ia.media-imdb.com/images/M/MV5BNTkyOTA1ODI0Nl5BMl5BanBnXkFtZTgwNjI1MjEwNDE@._V1_SX300.jpg,movie,"Adam Hochschild (book, Pippa Scott",Documentary,True,28 May 2006,8.1,
5707157a71a065165c8c3b41,Pirate Baby's Cabana Battle Street Fight 2006,N/A,N/A,Australia,12 min,N/A,Paul Robertson,tt2886568,N/A,English,N/A,N/A,movie,"Teuvo Heikkila (additional material, Gareth Keats (additional material, Paul Robertson, Rudyard Tinker (additional material)","Animation, Short, Fantasy",True,20 Apr 2006,N/A,
5707157a71a065165c8c3b42,Coffee Date,2 wins & 1 nomination.,47,USA,91 min,NOT RATED,Stewart Wade,tt0473174,"1,121",English,"Jonathan Bray, Jonathan Silverman, Wilson Cruz, Giovanni Ortega",http://ia.media-imdb.com/images/M/MV5BNjQ1NTM1OTU5M15BMl5BanBnXkFtZTcwNjE0MDMzMQ@@._V1_SX300.jpg,movie,Stewart Wade,"Comedy, Romance",True,10 Nov 2006,6.5,
5707157a71a065165c8c3b43,Soap,4 nominations.,N/A,Finland,97 min,N/A,Janne Kuusi,tt0460557,588,Finnish,"Pamela Tola, Mikko Leppilampi, Outi Mäenpää, Teijo Eloranta",http://ia.media-imdb.com/images/M/MV5BMTYwNjkxMDc4NF5BMl5BanBnXkFtZTcwNTg3MDg5MQ@@._V1_SX300.jpg,movie,Aleksi Bardy,"Comedy, Romance",True,10 Feb 2006,5.3,
5707157a71a065165c8c3b44,Simon Says,N/A,N/A,USA,87 min,R,William Dear,tt0458480,"2,663",English,"Crispin Glover, Margo Harshman, Greg Cipes, Kelly Vitz",http://ia.media-imdb.com/images/M/MV5BMTk2OTkzODUzOF5BMl5BanBnXkFtZTcwNjU4OTI1Mg@@._V1_SX300.jpg,movie,William Dear,"Horror, Thriller",True,24 Sep 2006,4.3,
5707157a71a065165c8c3b45,Psychopathia Sexualis,N/A,40,USA,102 min,R,Bret Wood,tt0419081,441,English,"Kristi Casey, David Weber, Zoe Cooper, Patrick Parker",http://ia.media-imdb.com/images/M/MV5BMTI5OTAyNzI0MF5BMl5BanBnXkFtZTcwNjMyMTcyMQ@@._V1_SX300.jpg,movie,Bret Wood,Drama,True,08 Jun 2006,3.8,"3,602"
5707157a71a065165c8c3b46,Going Under,1 win & 2 nominations.,N/A,USA,109 min,X,Andrew Rosen,tt1230458,N/A,English,"Ivan Andros, Travis Carlson, Shane Collins, Derek Cruz",N/A,movie,Jack Rabbit,Adult,True,N/A,N/A,
5707157a71a065165c8c3b47,Shock to the System,N/A,54,"USA, Canada",91 min,R,Ron Oliver,tt0780606,799,English,"Chad Allen, Sebastian Spence, Michael Woods, Daryl Shuttleworth",http://ia.media-imdb.com/images/M/MV5BMTg1ODI4NzM3NF5BMl5BanBnXkFtZTcwNzQyMzE0MQ@@._V1_SX300.jpg,movie,"Ron McGee, Richard Stevenson (based on the book by)","Crime, Drama, Mystery",True,16 Jul 2006,6.7,"3,665"
5707157a71a065165c8c3b48,George Bush Goes to Heaven,N/A,N/A,USA,85 min,N/A,Jonathan Liebert,tt0818490,65,English,"John Ross Clark, Jean St. James, Kevin A. Klein, Sam Scarber",http://ia.media-imdb.com/images/M/MV5BMTI2NjI3NzIzNF5BMl5BanBnXkFtZTcwNjM2NTYzMQ@@._V1_SX300.jpg,movie,Jonathan Liebert,Drama,True,09 Jun 2006,7.2,
5707157a71a065165c8c3b49,Dog Lover's Symphony,N/A,N/A,USA,103 min,PG,Ted Fukuda,tt0818669,108,English,"Alaina Huffman, Jesse Bernstein, Maxwell Caulfield, Nikki Bohannon",http://ia.media-imdb.com/images/M/MV5BMTU0NTQ0MDkxN15BMl5BanBnXkFtZTcwMzI3NjUzMQ@@._V1_SX300.jpg,movie,Ted Fukuda,"Comedy, Family",True,13 May 2006,2.7,
5707157a71a065165c8c3b4a,Out of Place: Memories of Edward Said,N/A,N/A,Japan,138 min,N/A,Makoto Satô,tt1172068,7,English,"Daniel Barenboim, Noam Chomsky, Elias Khoury, Marian Said",N/A,movie,N/A,Documentary,True,11 Oct 2006,6.3,
5707157a71a065165c8c3b4b,Herbie Hancock: Possibilities,N/A,54,USA,90 min,PG,"Doug Biro, Jon Fine",tt0479409,109,English,"Christina Aguilera, Trey Anastasio, Brian Eno, Gina Gershon",http://ia.media-imdb.com/images/M/MV5BNTcwNTY5MTEzNV5BMl5BanBnXkFtZTcwNzkxNzIzMQ@@._V1_SX300.jpg,movie,N/A,"Documentary, Music",True,14 Apr 2006,7.2,
5707157a71a065165c8c3b4c,Rank,N/A,63,USA,90 min,N/A,John Hyams,tt0498379,124,English,"Mike Lee, Justin McBride, Adriano Moraes, Dillon Page",http://ia.media-imdb.com/images/M/MV5BMjAxNjg1MDQ0Nl5BMl5BanBnXkFtZTcwOTU0MDkzMQ@@._V1_SX300.jpg,movie,N/A,Documentary,True,10 Mar 2006,7.0,"2,485"
5707157a71a065165c8c3b4d,Mirage,2 wins.,N/A,USA,9 min,N/A,Youngwoong Jang,tt1008003,18,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMjMyOTUzOTE2NF5BMl5BanBnXkFtZTgwNjQ4MTA2MDE@._V1_SX300.jpg,movie,Youngwoong Jang,"Animation, Short",True,14 Oct 2006,7.9,
5707157a71a065165c8c3b4e,The Surfer King,N/A,N/A,USA,95 min,PG-13,Bernard Murray Jr.,tt0418206,317,English,"Randy Wayne, Ben Ziff, Cerina Vincent, Keri Lynn Pratt",http://ia.media-imdb.com/images/M/MV5BMTk3MzAyMzIwMl5BMl5BanBnXkFtZTcwOTM4NjE1MQ@@._V1_SX300.jpg,movie,Bernard Murray Jr.,Comedy,True,N/A,3.8,
