_id,imdbVotes,Language,Rated,Type,Awards,Director,Metascore,Actors,imdbID,Box_office,Genre,Title,Runtime,Country,imdbRating,Writer,Poster,Response,Released
570628e471a0651484e0b673,"8,820",English,R,movie,1 win.,Christine Jeffs,56,"David Birkin, Alison Bruce, Amira Casar, Daniel Craig",tt0325055,"12,583","Biography, Drama, Romance",Sylvia,100 min,UK,6.3,John Brownlow (screenplay),http://ia.media-imdb.com/images/M/MV5BMTUyMjUwMzQ5MF5BMl5BanBnXkFtZTYwMTc0NzU3._V1_SX300.jpg,True,31 Oct 2003
570628e471a0651484e0b674,"69,464","English, German",R,movie,8 wins & 11 nominations.,Gus Van Sant,70,"Alex Frost, Eric Deulen, John Robinson, Elias McConnell",tt0363589,"1,227,000","Crime, Drama, Thriller",Elephant,81 min,USA,7.2,Gus Van Sant,http://ia.media-imdb.com/images/M/MV5BMTQ3NjI4ODYzN15BMl5BanBnXkFtZTcwMzExMTYyMQ@@._V1_SX300.jpg,True,14 Nov 2003
570628e471a0651484e0b675,"2,990","Hindi, English",N/A,movie,3 nominations.,Sooraj R. Barjatya,N/A,"Hrithik Roshan, Kareena Kapoor, Abhishek Bachchan, Johnny Lever",tt0265148,"1,225,908","Musical, Drama, Romance",Main Prem Ki Diwani Hoon,197 min,India,4.0,Sooraj R. Barjatya,http://ia.media-imdb.com/images/M/MV5BMTg5OTk5MDI3OV5BMl5BanBnXkFtZTcwNjE3NTAxMw@@._V1_SX300.jpg,True,27 Jun 2003
570628e471a0651484e0b676,"5,493",English,R,movie,2 wins & 4 nominations.,Tim Fywell,63,"Romola Garai, Sophie Stuckey, Bill Nighy, Helena Little",tt0300015,"1,174,139","Drama, Romance",I Capture the Castle,113 min,UK,7.1,"Dodie Smith (novel, Heidi Thomas (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTI2MjU3NzQ0MF5BMl5BanBnXkFtZTcwMDQ1MTAwMQ@@._V1_SX300.jpg,True,08 Aug 2003
570628e471a0651484e0b677,15,English,UNRATED,movie,N/A,Carl Diebold,N/A,"Tai Anderson, Brad Avery, David Carr, Mark Lee",tt0462044,,Music,Third Day Live in Concert: The Come Together Tour,N/A,USA,7.9,N/A,http://ia.media-imdb.com/images/M/MV5BMTMyOTEwMDgyMF5BMl5BanBnXkFtZTcwMDE4NzUxMQ@@._V1_SX300.jpg,True,01 Apr 2003
570628e471a0651484e0b678,636,English,PG,movie,N/A,Kurt Hale,N/A,"Kirby Heyborne, Daryn Tufts, Will Swenson, Britani Bateman",tt0341540,"1,111,615","Comedy, Crime, Family",The R.M.,101 min,USA,5.9,"Kurt Hale, John E. Moyer",http://ia.media-imdb.com/images/M/MV5BMTcyMTUyODAyM15BMl5BanBnXkFtZTYwMDc1NDk5._V1_SX300.jpg,True,31 Jan 2003
570628e471a0651484e0b679,"7,946","Hindi, Awadhi",N/A,movie,2 wins & 20 nominations.,Ravi Chopra,N/A,"Amitabh Bachchan, Hema Malini, Aman Verma, Samir Soni",tt0337578,,"Drama, Romance",Baghban,181 min,India,7.5,"Shafiq Ansari (screenplay, Satish Bhatnagar (screenplay, B.R. Chopra (story, Ram Govind (screenplay, Achala Nagar (dialogue, Achala Nagar (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjA2NTEyODY4Ml5BMl5BanBnXkFtZTcwOTk2ODgzMQ@@._V1_SX300.jpg,True,03 Oct 2003
570628e471a0651484e0b67a,"10,413",English,R,movie,3 wins & 5 nominations.,Richard Kwietniowski,70,"Philip Seymour Hoffman, Minnie Driver, John Hurt, Maury Chaykin",tt0285861,"1,011,054","Crime, Drama, Thriller",Owning Mahowny,104 min,"Canada, UK",7.2,"Gary Stephen Ross (book, Maurice Chauvet (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTk0NjA1NDk2MF5BMl5BanBnXkFtZTcwMjg1MTYyMQ@@._V1_SX300.jpg,True,25 Sep 2003
570628e471a0651484e0b67b,828,"French, English",N/A,movie,6 wins & 13 nominations.,Louis Bélanger,N/A,"Serge Thériault, Gilles Renaud, Sébastien Delorme, Danny Gilmore",tt0379298,,"Drama, Comedy",Gaz Bar Blues,115 min,Canada,7.4,Louis Bélanger,N/A,True,01 Jul 2005
570628e471a0651484e0b67c,"10,919",Hindi,N/A,movie,16 nominations.,Aziz Mirza,N/A,"Shah Rukh Khan, Rani Mukerji, Jas Arora, Satish Shah",tt0346723,,"Drama, Romance",Chalte Chalte,167 min,India,6.6,"Aziz Mirza (story, Robin Bhatt (story, Aziz Mirza (screenplay, Robin Bhatt (screenplay, Pramod Sharma (dialogue, Ashish Kariya (dialogue, Rumi Jaffery (dialogue)",http://ia.media-imdb.com/images/M/MV5BMjE5NzQ5NzMxOF5BMl5BanBnXkFtZTcwOTIwMDE0MQ@@._V1_SX300.jpg,True,13 Jun 2003
570628e471a0651484e0b67d,"4,179","English, German, Italian, Latin, French",R,movie,4 wins.,Norman Jewison,45,"Michael Caine, Tilda Swinton, Jeremy Northam, Alan Bates",tt0340376,"763,044","Thriller, Drama",The Statement,120 min,"Canada, France, UK",6.2,"Ronald Harwood (screenplay, Brian Moore (novel)",http://ia.media-imdb.com/images/M/MV5BMTI5MDIzNDAzN15BMl5BanBnXkFtZTcwMTM0NjQyMQ@@._V1_SX300.jpg,True,27 Feb 2004
570628e471a0651484e0b67e,"4,230",English,UNRATED,movie,3 wins & 18 nominations.,Rolf de Heer,62,"Gary Sweet, Helen Buday, Bogdan Koca, Samantha Knigge",tt0338706,"210,316","Drama, Mystery, Thriller",Alexandra's Project,103 min,Australia,6.6,Rolf de Heer,http://ia.media-imdb.com/images/M/MV5BODIxNTE3NDcyMV5BMl5BanBnXkFtZTcwMzI2ODc4Mw@@._V1_SX300.jpg,True,08 May 2003
570628e471a0651484e0b67f,"12,440",English,R,movie,3 nominations.,"Fenton Bailey, Randy Barbato",36,"Seth Green, Macaulay Culkin, Diana Scarwid, Chloë Sevigny",tt0320244,"296,665","Biography, Crime, Drama",Party Monster,98 min,"USA, Netherlands",6.3,"Fenton Bailey, Randy Barbato, James St. James (book)",http://ia.media-imdb.com/images/M/MV5BMTY4MDE1NzUwNV5BMl5BanBnXkFtZTcwNTg1MTYyMQ@@._V1_SX300.jpg,True,17 Oct 2003
570628e471a0651484e0b680,"9,524",English,R,movie,1 nomination.,Neil LaBute,59,"Gretchen Mol, Paul Rudd, Rachel Weisz, Frederick Weller",tt0308878,"732,241","Comedy, Drama, Romance",The Shape of Things,96 min,"USA, France, UK",6.8,"Neil LaBute (play, Neil LaBute (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTQ5NTUxODI1OV5BMl5BanBnXkFtZTcwODY2ODUyMQ@@._V1_SX300.jpg,True,16 May 2003
570628e471a0651484e0b681,"11,632","Hindi, English",N/A,movie,25 wins & 30 nominations.,Rakesh Roshan,N/A,"Rekha, Hrithik Roshan, Preity Zinta, Rakesh Roshan",tt0254481,,"Drama, Fantasy, Romance",Koi... Mil Gaya,171 min,India,7.1,"Rakesh Roshan (story, Rakesh Roshan (screenplay, Honey Irani (screenplay, Sachin Bhowmick (screenplay, Robin Bhatt (screenplay, Javed Siddiqui (dialogue)",http://ia.media-imdb.com/images/M/MV5BMTIxNjg4NzkwOV5BMl5BanBnXkFtZTcwNzU2OTUyMQ@@._V1_SX300.jpg,True,08 Aug 2003
570628e471a0651484e0b682,"5,516","English, Japanese",R,movie,20 wins & 12 nominations.,Sue Brooks,73,"Toni Collette, Gotaro Tsunashima, Matthew Dyktynski, Lynette Curran",tt0304229,"5,860","Drama, Romance",Japanese Story,110 min,Australia,6.7,Alison Tilson,http://ia.media-imdb.com/images/M/MV5BMTU0NTc4MDY3MF5BMl5BanBnXkFtZTcwNjczMzUyMQ@@._V1_SX300.jpg,True,25 Sep 2003
570628e471a0651484e0b683,N/A,French,N/A,movie,N/A,Ara Sahiner,N/A,Shahnour Sahiner,tt0396583,,Documentary,Entre père et fils,53 min,France,N/A,N/A,N/A,True,24 Nov 2003
570628e471a0651484e0b684,"1,693",Hindi,N/A,movie,3 wins & 10 nominations.,J.P. Dutta,N/A,"Sanjay Dutt, Ajay Devgn, Saif Ali Khan, Sunil Shetty",tt0347416,,"Drama, War",LOC: Kargil,255 min,India,5.1,"J.P. Dutta, O.P. Dutta (dialogue)",http://ia.media-imdb.com/images/M/MV5BMTg3NzUyMzg4N15BMl5BanBnXkFtZTcwODEyMzUyMQ@@._V1_SX300.jpg,True,12 Dec 2003
570628e471a0651484e0b685,"3,789",English,PG-13,movie,N/A,C.B. Harding,70,"Jeff Foxworthy, Bill Engvall, Ron White, Larry the Cable Guy",tt0330069,,"Comedy, Documentary",Blue Collar Comedy Tour: The Movie,105 min,USA,7.2,"Bill Engvall, Jeff Foxworthy, Larry the Cable Guy, Ron White",http://ia.media-imdb.com/images/M/MV5BMTQyNzY0ODA4Ml5BMl5BanBnXkFtZTYwOTc3MTg5._V1_SX300.jpg,True,28 Mar 2003
570628e471a0651484e0b686,N/A,English,N/A,movie,N/A,Chris Hooke,N/A,Ben Kingsley,tt1365462,,History,Helena: First Pilgrim to the Holy Land,58 min,USA,N/A,"Gerry Branigan, Julian Norridge",N/A,True,N/A
570628e471a0651484e0b687,"9,108",English,R,movie,4 wins & 10 nominations.,David Gordon Green,71,"Paul Schneider, Zooey Deschanel, Shea Whigham, Danny McBride",tt0299458,"548,712","Drama, Romance",All the Real Girls,108 min,USA,6.9,"David Gordon Green (story, Paul Schneider (story, David Gordon Green",http://ia.media-imdb.com/images/M/MV5BMTQ2MTI5NDY2M15BMl5BanBnXkFtZTYwNDc1MDI3._V1_SX300.jpg,True,01 Aug 2003
570628e471a0651484e0b688,"3,925",English,PG-13,movie,N/A,Larry Charles,32,"Bob Dylan, Jeff Bridges, Penélope Cruz, John Goodman",tt0319829,"533,344","Comedy, Drama, Music",Masked and Anonymous,112 min,"USA, UK",5.5,"Bob Dylan, Larry Charles",http://ia.media-imdb.com/images/M/MV5BMTM2NTA0MzAwMF5BMl5BanBnXkFtZTcwMTg0MTYyMQ@@._V1_SX300.jpg,True,08 Aug 2003
570628e471a0651484e0b689,75,"English, Hungarian",NOT RATED,movie,N/A,Matthew Barney,N/A,Matthew Barney,tt1992236,,"Drama, Fantasy, Horror",The Cremaster Cycle,398 min,USA,6.9,Matthew Barney,N/A,True,25 Apr 2003
570628e471a0651484e0b68a,724,English,G,movie,2 wins & 5 nominations.,LeVar Burton,N/A,"Paul Bates, Brenda Blethyn, Brittany Bristow, Leif Bristow",tt0309372,,"Comedy, Family",Blizzard,93 min,"USA, Canada",5.7,"Agnes Bristow (story, Leif Bristow (story, Murray McRae",http://ia.media-imdb.com/images/M/MV5BMjAxOTAyMzA3MV5BMl5BanBnXkFtZTcwMDE3MzEzMQ@@._V1_SX300.jpg,True,24 Dec 2003
570628e471a0651484e0b68b,"30,567",French,NOT RATED,movie,N/A,Gérard Krawczyk,N/A,"Samy Naceri, Frédéric Diefenthal, Bernard Farcy, Bai Ling",tt0295721,"1,777,719","Action, Comedy",Taxi 3,84 min,France,5.7,Luc Besson (scenario),http://ia.media-imdb.com/images/M/MV5BMTcyOTI3MDU2MV5BMl5BanBnXkFtZTcwMzI0MDUzMQ@@._V1_SX300.jpg,True,29 Jan 2003
570628e471a0651484e0b68c,"1,866","English, Spanish",R,movie,1 nomination.,John Sayles,55,"Angelina Peláez, Lizzie Curry Martinez, Vanessa Martinez, Amanda Álvarez",tt0303830,"475,940",Drama,Casa de los babys,95 min,"USA, Mexico",6.5,John Sayles,http://ia.media-imdb.com/images/M/MV5BMTM0MzI0Mjk5MV5BMl5BanBnXkFtZTcwMjc5MDYyMQ@@._V1_SX300.jpg,True,01 Jan 2004
570628e471a0651484e0b68d,"7,965",English,R,movie,N/A,William Phillips,N/A,"Ryan Reynolds, Kristin Booth, Joris Jarsky, Sean Sullivan",tt0356614,,"Action, Comedy, Crime",Foolproof,94 min,Canada,6.5,William Phillips,http://ia.media-imdb.com/images/M/MV5BMTQ3NjQxMTkxMV5BMl5BanBnXkFtZTcwNTU5MDUyMQ@@._V1_SX300.jpg,True,03 Oct 2003
570628e471a0651484e0b68e,33,English,N/A,movie,N/A,"Catherine Hollander, Laura Nix",N/A,"Erwin Chemerinsky, Harold Velde, James Lafferty, Nancy Chang",tt0367978,,"Documentary, Short",Lockdown on Main Street,25 min,USA,4.8,N/A,N/A,True,N/A
570628e471a0651484e0b68f,111,"Hindi, Panjabi",N/A,movie,N/A,Ammtoje Mann,N/A,"Babbu Mann, Ammtoje Mann, Mahie Gill, Mukul Dev",tt0378025,,"Drama, Romance",Hawayein,176 min,India,6.0,"Ammtoje Mann (screenplay, Harjit Singh (dialogue)",N/A,True,22 Aug 2003
570628e471a0651484e0b690,"20,843",English,R,movie,16 wins & 15 nominations.,Isabel Coixet,57,"Sarah Polley, Amanda Plummer, Scott Speedman, Leonor Watling",tt0314412,"395,592","Drama, Romance",My Life Without Me,106 min,"Spain, Canada",7.6,"Isabel Coixet, Nanci Kincaid (book)",http://ia.media-imdb.com/images/M/MV5BMTM1NjY0NTEwNF5BMl5BanBnXkFtZTcwNTkyMDUyMQ@@._V1_SX300.jpg,True,07 Mar 2003
570628e471a0651484e0b691,469,"English, Japanese, German",R,movie,N/A,N/A,N/A,N/A,tt0372763,,"Animation, Comedy",The Animation Show,94 min,USA,7.6,N/A,http://ia.media-imdb.com/images/M/MV5BMTI3MzE1NTU1M15BMl5BanBnXkFtZTcwNzg1NTA0MQ@@._V1_SX300.jpg,True,18 Jul 2003
570628e471a0651484e0b692,283,French,N/A,movie,1 win & 3 nominations.,Sébastien Rose,N/A,"Micheline Lanctôt, Paul Ahmarani, Lucie Laurier, Sylvie Moreau",tt0315426,,"Comedy, Drama",Comment ma mère accoucha de moi durant sa ménopause,99 min,Canada,6.5,Sébastien Rose,N/A,True,07 Feb 2003
570628e471a0651484e0b693,"6,997",English,R,movie,1 win & 3 nominations.,Keith Gordon,45,"Robert Downey Jr., Robin Wright, Mel Gibson, Jeremy Northam",tt0314676,"336,456","Comedy, Crime, Musical",The Singing Detective,109 min,USA,5.6,"Dennis Potter (screenplay, Dennis Potter (television series)",http://ia.media-imdb.com/images/M/MV5BMjE0NTExOTA2Ml5BMl5BanBnXkFtZTcwOTIyNTAwMQ@@._V1_SX300.jpg,True,14 Nov 2003
570628e471a0651484e0b694,"1,762",English,R,movie,4 wins & 2 nominations.,Mark Rucker,54,"Charles Busch, Angela Paton, Jason Priestley, Natasha Lyonne",tt0322023,,Comedy,"Die, Mommie, Die!",90 min,USA,6.5,"Charles Busch (play, Charles Busch (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTI5MzIxNDg2NV5BMl5BanBnXkFtZTcwNzk5MTQyMQ@@._V1_SX300.jpg,True,31 Oct 2003
570628e471a0651484e0b695,126,English,N/A,movie,N/A,Mark Cross,N/A,"Heather Shrake, Courtney Cole-Fendley, Larry Bagby, Heather Elizabeth",tt0293961,,"Horror, Action, Thriller",The Trip,87 min,USA,2.8,Mark Cross,http://ia.media-imdb.com/images/M/MV5BMTI1MjcyNDQxN15BMl5BanBnXkFtZTcwMzUyNzMzMg@@._V1_SX300.jpg,True,N/A
570628e471a0651484e0b696,"1,173",Hindi,N/A,movie,N/A,"Surya S.J., Sunil Kumar Agrawal",N/A,"Fardeen Khan, Kareena Kapoor, Amrish Puri, Amitabh Bachchan",tt0348656,"305,205","Action, Drama, Romance",Khushi,N/A,India,4.5,"Aman Jaffery (dialogue, Bolu Khan (dialogue, Surya S.J. (story)",http://ia.media-imdb.com/images/M/MV5BMTc2NTM0Mzk3Ml5BMl5BanBnXkFtZTcwMDc1ODgzMQ@@._V1_SX300.jpg,True,07 Feb 2003
570628e471a0651484e0b697,286,"English, German",N/A,movie,N/A,Martin Doblmeier,N/A,"Martin Doblmeier, Klaus Maria Brandauer, Adele Schmidt, Richard Mancini",tt0371583,"163,720","Documentary, Biography, History",Bonhoeffer,93 min,USA,7.2,Martin Doblmeier,http://ia.media-imdb.com/images/M/MV5BMTY1NDg1MTkzMF5BMl5BanBnXkFtZTgwOTYzNjY2MDE@._V1_SX300.jpg,True,20 Jun 2003
570628e471a0651484e0b698,"1,288",Hindi,N/A,movie,6 nominations.,Anil Sharma,N/A,"Sunny Deol, Preity Zinta, Priyanka Chopra, Amrish Puri",tt0347167,"269,194","Action, Adventure, Drama",The Hero: Love Story of a Spy,160 min,India,5.2,Shaktimaan Talwar,http://ia.media-imdb.com/images/M/MV5BMTQyNDAzNDE3M15BMl5BanBnXkFtZTgwNjY0NjE0NDE@._V1_SX300.jpg,True,10 Apr 2003
570628e471a0651484e0b699,"3,746","English, German",PG-13,movie,N/A,"Efram Potelle, Kyle Rankin",33,"Shia LaBeouf, Elden Henson, Amy Smart, Billy Kay",tt0357470,"279,282","Drama, Romance, Comedy",The Battle of Shaker Heights,79 min,USA,6.1,Erica Beeney,http://ia.media-imdb.com/images/M/MV5BMTM2NjA3OTE3MV5BMl5BanBnXkFtZTcwMTIyNDYyMQ@@._V1_SX300.jpg,True,22 Aug 2003
570628e471a0651484e0b69a,225,Spanish,NOT RATED,movie,2 wins.,Daniel Barone,N/A,"Adrián Suar, Leticia Brédice, Alfredo Casero, Jorge Marrale",tt0362582,,"Drama, Romance",El día que me amen,110 min,Argentina,6.3,"Marcos Carnevale, Marcela Guerty, Adrián Suar (idea)",http://ia.media-imdb.com/images/M/MV5BMTcyOTM0OTk5M15BMl5BanBnXkFtZTcwMTA1MTc0MQ@@._V1_SX300.jpg,True,12 Jun 2003
570628e471a0651484e0b69b,941,Spanish,R,movie,4 nominations.,Antonio Serrano,51,"Cecilia Roth, Carlos Álvarez-Nóvoa, Kuno Becker, Margarita Isabel",tt0314170,"267,495","Adventure, Comedy, Crime","Lucía, Lucía",110 min,"Mexico, Spain",6.2,"Rosa Montero (novel, Antonio Serrano (screenplay, Marcela Fuentes-Berain (screenplay)",http://ia.media-imdb.com/images/M/MV5BNTI1ODgzMjY3MV5BMl5BanBnXkFtZTcwNzE4MzAwMQ@@._V1_SX300.jpg,True,25 Jul 2003
570628e471a0651484e0b69c,N/A,English,N/A,movie,1 win.,Andrew Lewis,N/A,"Grant Bowler, Michelle Fornasier, Jodie Dorday, William Anderson",tt0367578,,"Short, Drama",Calling Gerry Molloy,15 min,Australia,N/A,Sarah Smith,N/A,True,06 Sep 2003
570628e471a0651484e0b69d,N/A,French,N/A,movie,N/A,Yorick Le Saux,N/A,"Olivier Assayas, Charles Berling, Gina Gershon, Denis Lenoir",tt0454888,,Documentary,Making of 'Demonlover',57 min,France,N/A,N/A,N/A,True,N/A
570628e471a0651484e0b69e,"1,816",Hindi,N/A,movie,1 win & 1 nomination.,Rohan Sippy,N/A,"Aishwarya Rai Bachchan, Abhishek Bachchan, Satish Shah, Suhasini Mulay",tt0369637,,"Drama, Romance",Kuch Naa Kaho,169 min,India,5.5,"Rohena Gera (story, Naushil Mehta (dialogue, Nidhi Tuli (dialogue, Neeraj Vora (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTYzMjE1Nzg2NV5BMl5BanBnXkFtZTcwODI2ODgzMQ@@._V1_SX300.jpg,True,26 Aug 2003
570628e471a0651484e0b69f,"5,712",English,R,movie,1 win.,Ed Solomon,45,"Billy Bob Thornton, Morgan Freeman, Holly Hunter, Kirsten Dunst",tt0304328,"209,151","Crime, Drama",Levity,100 min,"USA, France",6.5,Ed Solomon,http://ia.media-imdb.com/images/M/MV5BMTczOTY1MjA0MV5BMl5BanBnXkFtZTYwMTQ1NjQ3._V1_SX300.jpg,True,29 Aug 2003
570628e471a0651484e0b6a0,314,English,N/A,game,N/A,N/A,N/A,"Giselle Loren, Nicholas Brendon, Kari Wahlgren, Anthony Head",tt0365022,,"Animation, Action, Fantasy",Buffy the Vampire Slayer: Chaos Bleeds,N/A,UK,7.5,"Christopher Golden, Tom Sniegoski",N/A,True,27 Aug 2003
570628e471a0651484e0b6a1,505,"English, Arabic, Dinka, Swahili",UNRATED,movie,3 wins & 3 nominations.,"Megan Mylan, Jon Shenk",78,"Santino Majok Chuor, Jarrid Geduld, Peter Kon Dut",tt0383475,"120,651",Documentary,Lost Boys of Sudan,87 min,USA,7.6,N/A,http://ia.media-imdb.com/images/M/MV5BMTI1ODI4MTQyN15BMl5BanBnXkFtZTcwNTc0MDcyMQ@@._V1_SX300.jpg,True,24 Apr 2003
570628e471a0651484e0b6a2,"2,556",French,R,movie,2 nominations.,Claude Chabrol,67,"Nathalie Baye, Benoît Magimel, Suzanne Flon, Bernard Le Coq",tt0322289,"181,798",Drama,The Flower of Evil,104 min,France,6.6,"Caroline Eliacheff (original scenario, Louise L. Lambrichs (original scenario, Claude Chabrol (adaptation)",http://ia.media-imdb.com/images/M/MV5BMjAyNDI1ODA3OF5BMl5BanBnXkFtZTcwMzQwMTUyMQ@@._V1_SX300.jpg,True,19 Feb 2003
570628e471a0651484e0b6a3,"2,098",English,PG-13,movie,N/A,Rafal Zielinski,N/A,"David Keith, Mel Harris, Leighton Meester, Douglas Smith",tt0342508,,"Horror, Mystery, Thriller",Hangman's Curse,106 min,USA,5.0,"Frank Peretti (novel, Kathy Mackel (screenplay, Stan Foster (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTI0MTc2NzM4Nl5BMl5BanBnXkFtZTcwNzExNTAwMQ@@._V1_SX300.jpg,True,12 Sep 2003
570628e471a0651484e0b6a4,73,English,PG,movie,1 win.,Chris Boebel,57,"Alison Elliott, Leo Burmester, Lois Smith, Chad Lowe",tt0284426,,"Drama, Family, Romance",Red Betsy,98 min,USA,7.2,"Charles E. Boebel (story, Chris Boebel",http://ia.media-imdb.com/images/M/MV5BMTc5NTYzMTIzMF5BMl5BanBnXkFtZTcwMzA5NTAwMQ@@._V1_SX300.jpg,True,27 Mar 2003
570628e471a0651484e0b6a5,15,Portuguese,N/A,movie,N/A,Marcos Guttmann,N/A,"Caco Ciocler, Maria Ribeiro",tt0400583,,Short,Km 0,N/A,Brazil,5.3,N/A,N/A,True,30 Aug 2003
570628e471a0651484e0b6a6,36,English,N/A,movie,N/A,Paul Fox,N/A,"Joe Dinicol, John White, David Hewlett, Soo Garay",tt0357680,,"Drama, Short",Friday Night,N/A,Canada,2.5,Paul Fox,N/A,True,N/A
570628e471a0651484e0b6a7,441,English,PG,movie,N/A,Philip Boston,50,"Shawn Barron, Fred Basse, Layne Beachley, Ken Bradshaw",tt0379713,"54,000","Documentary, Action, Adventure",Billabong Odyssey,88 min,USA,6.9,N/A,http://ia.media-imdb.com/images/M/MV5BOTU4NTg4ODE4MV5BMl5BanBnXkFtZTcwMzY5MzQyMQ@@._V1_SX300.jpg,True,25 Mar 2004
570628e471a0651484e0b6a8,"2,033","English, Spanish",UNRATED,movie,13 wins & 3 nominations.,"Kim Bartley, Donnacha O'Briain",81,"Hugo Chávez, Pedro Carmona, Jesse Helms, Colin Powell",tt0363510,,Documentary,The Revolution Will Not Be Televised,74 min,"Ireland, Netherlands, USA, Germany, Finland, UK",8.5,N/A,N/A,True,12 Sep 2003
570628e471a0651484e0b6a9,501,English,N/A,game,N/A,"Hideaki Itsuno, Carole Ruggier",N/A,"Flo Di Re, Françoise Gralewski, Sherman Howard, Matt Kaminsky",tt0319285,,"Action, Adventure, Fantasy",Devil May Cry 2,N/A,Japan,6.6,"Katsuya Akitomo, Shusaku Matsukawa (scenario design, Masashi Takimoto (scenario design)",N/A,True,25 Jan 2003
570628e471a0651484e0b6aa,"1,235",English,R,movie,5 wins.,Richard Day,52,"Jack Plotnick, Clinton Leupp, Jeffery Roberson, Ron Mathews",tt0339071,"147,235","Comedy, Romance",Girls Will Be Girls,79 min,USA,6.9,Richard Day,http://ia.media-imdb.com/images/M/MV5BMTY0OTUzNjQwOV5BMl5BanBnXkFtZTcwMjk3MTUyMQ@@._V1_SX300.jpg,True,05 Jul 2006
570628e471a0651484e0b6ab,"1,425",English,PG-13,movie,1 win.,David Leland,82,"Joe Brown, Eric Clapton, Jools Holland, Sam Brown",tt0380275,"70,000","Documentary, Music",Concert for George,146 min,"UK, USA",8.7,N/A,http://ia.media-imdb.com/images/M/MV5BMTYwODMyMTM1NV5BMl5BanBnXkFtZTcwNzEwMTYyMQ@@._V1_SX300.jpg,True,03 Mar 2004
570628e471a0651484e0b6ac,"1,965",Hindi,N/A,movie,2 nominations.,Prawaal Raman,N/A,"Sameera Reddy, Antara Mali, Sohail Khan, Saif Ali Khan",tt0349333,,"Horror, Adventure",Darna Mana Hai,121 min,India,6.3,"Atul Sabharwal, Rajnish Thakur, Abbas Tyrewala",http://ia.media-imdb.com/images/M/MV5BMTQ0Njk4NTQyM15BMl5BanBnXkFtZTcwNzg2ODgzMQ@@._V1_SX300.jpg,True,25 Jul 2003
570628e471a0651484e0b6ad,171,English,N/A,movie,N/A,Bala Rajasekharuni,31,"Vikram Dasu, Purva Bedi, Deep Katdare, Chayton Arvin",tt0292527,"112,746","Comedy, Drama, Romance",Green Card Fever,100 min,USA,5.8,Bala Rajasekharuni,http://ia.media-imdb.com/images/M/MV5BNzU3NzYzNzI0OF5BMl5BanBnXkFtZTcwNzQzMDUyMQ@@._V1_SX300.jpg,True,29 Aug 2003
570628e471a0651484e0b6ae,"2,268",Hindi,N/A,movie,10 wins & 11 nominations.,Ram Gopal Varma,N/A,"Ajay Devgn, Urmila Matondkar, Nana Patekar, Rekha",tt0341266,,"Horror, Thriller",Bhoot,113 min,India,6.4,"Lalit Marathe, Sameer Sharma",http://ia.media-imdb.com/images/M/MV5BMTc2MDUyMDk3M15BMl5BanBnXkFtZTcwMDQ1MjUyMQ@@._V1_SX300.jpg,True,30 May 2003
570628e471a0651484e0b6af,47,Finnish,N/A,series,N/A,N/A,N/A,"Jussi Chydenius, Samuli Edelmann, Janus Hanski, Kari Hietalahti",tt1781732,,Comedy,Vintiöt - Ten years after,25 min,Finland,6.6,N/A,N/A,True,N/A
570628e471a0651484e0b6b0,N/A,English,N/A,movie,N/A,Steve Race,N/A,Galley Molina,tt0374803,,"Documentary, Music",Kings and Queens of Freestyle: Best of Stevie B,77 min,USA,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTc0Mzc0NzE4Nl5BMl5BanBnXkFtZTgwMjg3MDgxNjE@._V1_SX300.jpg,True,06 May 2003
570628e471a0651484e0b6b1,48,"English, Spanish, Japanese",R,movie,N/A,Andrew Molina,21,"Eishy Hayata, Lucho Velasco, Juan Pablo Shuk, John K. Anderson",tt0289176,"100,976","Documentary, Drama",Emerald Cowboy,90 min,Colombia,7.1,Eishy Hayata,http://ia.media-imdb.com/images/M/MV5BMTY5OTE5NDAwNF5BMl5BanBnXkFtZTcwOTQ0NzQ0MQ@@._V1_SX300.jpg,True,17 Nov 2004
570628e471a0651484e0b6b2,"1,233",Hindi,N/A,movie,6 nominations.,Eeshwar Nivas,N/A,"Vivek Oberoi, Dia Mirza, Atul Kulkarni, Mukesh Rishi",tt0314006,"101,000","Action, Crime, Drama",Dum,N/A,India,5.5,"Mehran (dialogue, Mehran (screenplay, Eeshwar Nivas (screenplay, Bunty Soorma (story)",http://ia.media-imdb.com/images/M/MV5BMjQ4NDY0ODQzMl5BMl5BanBnXkFtZTcwODc1ODgzMQ@@._V1_SX300.jpg,True,24 Jan 2003
570628e471a0651484e0b6b3,958,"Hindi, English",PG-13,movie,N/A,Benny Mathews,56,"Diwakar Pathak, Sunil Malhotra, Indravadan Tridevi, Arun Bakshi",tt0306228,"48,832",Comedy,Where's the Party Yaar?,110 min,USA,5.1,"Benny Mathews, Soham Mehta, Sunil Thakkar",http://ia.media-imdb.com/images/M/MV5BMjA4MzAzMjY0MF5BMl5BanBnXkFtZTcwNDI1MzE2MQ@@._V1_SX300.jpg,True,28 May 2004
