_id,Rated,Genre,Title,Type,imdbID,Writer,Runtime,Actors,imdbVotes,Language,Country,Box_office,Released,imdbRating,Awards,Metascore,Response,Director,Poster
56fbc16471a06513d47fb552,R,"Biography, Drama, Romance",The Lover,movie,tt0101316,"Marguerite Duras (based on the novel, Gérard Brach (adaptation, Jean-Jacques Annaud (adaptation)",115 min,"Jane March, Tony Ka Fai Leung, Frédérique Meininger, Arnaud Giovaninetti","14,477",English,"France, UK, Vietnam","4,899,194",30 Oct 1992,6.9,Nominated for 1 Oscar. Another 3 wins & 6 nominations.,N/A,True,Jean-Jacques Annaud,http://ia.media-imdb.com/images/M/MV5BMTU0MTYzMDQxOV5BMl5BanBnXkFtZTcwODUzNzA2NA@@._V1_SX300.jpg
56fbc16471a06513d47fb553,R,"Drama, Sport",Diggstown,movie,tt0104107,"Leonard Wise (novel, Steven McKay (screenplay)",98 min,"James Woods, Louis Gossett Jr., Bruce Dern, Oliver Platt","5,566",English,USA,"4,836,637",14 Aug 1992,7.0,N/A,N/A,True,Michael Ritchie,http://ia.media-imdb.com/images/M/MV5BMTQ5NDM0MDc5M15BMl5BanBnXkFtZTcwMzc4NzUyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb554,R,Drama,Passion Fish,movie,tt0105107,John Sayles,135 min,"Mary McDonnell, Angela Bassett, Lenore Banks, Will Mahoney","4,198",English,USA,"5,414,619",11 Dec 1992,7.5,Nominated for 2 Oscars. Another 2 wins & 8 nominations.,N/A,True,John Sayles,http://ia.media-imdb.com/images/M/MV5BMjcyOTM0NTAzOF5BMl5BanBnXkFtZTYwNDIyMDU5._V1_SX300.jpg
56fbc16471a06513d47fb555,PG-13,Drama,Radio Flyer,movie,tt0105211,David M. Evans,114 min,"Lorraine Bracco, John Heard, Adam Baldwin, Elijah Wood","10,223",English,USA,"4,651,977",21 Feb 1992,6.9,1 win & 2 nominations.,N/A,True,"Richard Donner, David M. Evans",http://ia.media-imdb.com/images/M/MV5BMTI0ODQxMjU3MF5BMl5BanBnXkFtZTcwMDUyNDc0MQ@@._V1_SX300.jpg
56fbc16471a06513d47fb556,R,Comedy,Bob Roberts,movie,tt0103850,Tim Robbins,102 min,"Tim Robbins, Giancarlo Esposito, Alan Rickman, Ray Wise","11,311",English,"USA, UK","4,479,470",04 Sep 1992,7.0,Nominated for 1 Golden Globe. Another 4 wins & 2 nominations.,N/A,True,Tim Robbins,http://ia.media-imdb.com/images/M/MV5BMTY1NzI0Mjg3MV5BMl5BanBnXkFtZTcwMTQ4MjAyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb557,R,"Drama, Horror, Mystery",Twin Peaks: Fire Walk with Me,movie,tt0105665,"David Lynch, Robert Engels, Mark Frost (television series Twin Peaks, David Lynch (television series Twin Peaks)",135 min,"Sheryl Lee, Ray Wise, Mädchen Amick, Dana Ashbrook","53,663",English,"France, USA","4,160,851",28 Aug 1992,7.2,3 wins & 6 nominations.,28,True,David Lynch,http://ia.media-imdb.com/images/M/MV5BNDg0NzU3NjMzNV5BMl5BanBnXkFtZTYwODAxMTI5._V1_SX300.jpg
56fbc16471a06513d47fb558,PG-13,"Comedy, Romance",Man Trouble,movie,tt0104804,Carole Eastman,100 min,"Jack Nicholson, Ellen Barkin, Harry Dean Stanton, Beverly D'Angelo","2,388",English,"USA, Italy","4,096,030",17 Jul 1992,4.6,1 nomination.,N/A,True,Bob Rafelson,http://ia.media-imdb.com/images/M/MV5BMTc2MjAxODkxNV5BMl5BanBnXkFtZTcwMjg3MTcyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb559,R,"Comedy, Drama, Romance",Peter's Friends,movie,tt0105130,"Rita Rudner, Martin Bergman",101 min,"Hugh Laurie, Kenneth Branagh, Stephen Fry, Alphonsia Emmanuel","8,321",English,UK,"4,058,564",25 Dec 1992,7.0,4 wins & 2 nominations.,N/A,True,Kenneth Branagh,http://ia.media-imdb.com/images/M/MV5BMjIxODM3MTI4M15BMl5BanBnXkFtZTcwNTIzNzU2NA@@._V1_SX300.jpg
56fbc16471a06513d47fb55a,PG-13,Comedy,Passed Away,movie,tt0105103,Charlie Peters,96 min,"Bob Hoskins, Jack Warden, William Petersen, Diana Bellamy","1,003",English,USA,"4,030,793",24 Apr 1992,5.9,1 nomination.,N/A,True,Charlie Peters,http://ia.media-imdb.com/images/M/MV5BMTI2ODI1ODE2OV5BMl5BanBnXkFtZTcwNzcyNTUyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb55b,PG-13,"Comedy, Mystery",The Gun in Betty Lou's Handbag,movie,tt0104376,Grace Cary Bickley,89 min,"Penelope Ann Miller, Eric Thal, Alfre Woodard, Julianne Moore","1,348",English,USA,"3,721,911",21 Aug 1992,5.0,N/A,N/A,True,Allan Moyle,http://ia.media-imdb.com/images/M/MV5BMTg4OTcxMjA2N15BMl5BanBnXkFtZTcwNzM0NjUyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb55c,R,"Crime, Drama, Mystery",Traces of Red,movie,tt0105631,Jim Piddock,105 min,"James Belushi, Lorraine Bracco, Tony Goldwyn, William Russ","1,197",English,USA,"3,206,713",11 Nov 1992,5.1,1 nomination.,N/A,True,Andy Wolk,http://ia.media-imdb.com/images/M/MV5BMTI3MzUyMDgyMV5BMl5BanBnXkFtZTcwNzg0MDQyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb55d,PG-13,Comedy,Blame It on the Bellboy,movie,tt0103827,Mark Herman,78 min,"Dudley Moore, Bryan Brown, Richard Griffiths, Andreas Katsulas","2,041",English,"UK, USA","3,104,545",06 Mar 1992,5.4,N/A,N/A,True,Mark Herman,http://ia.media-imdb.com/images/M/MV5BMTcxNzg3NDM4OF5BMl5BanBnXkFtZTcwNDgyNTUyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb55e,R,"Crime, Drama, Romance",The Public Eye,movie,tt0105187,Howard Franklin,99 min,"Joe Pesci, Richard Riehle, Bryan Travis Smith, Max Brooks","2,561",English,USA,"3,067,917",16 Oct 1992,6.5,N/A,N/A,True,Howard Franklin,http://ia.media-imdb.com/images/M/MV5BMjAxMDQ1NzQ4OF5BMl5BanBnXkFtZTcwMzQ5ODcxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb55f,R,"Crime, Drama",CrissCross,movie,tt0104027,"Scott Sommer (novel, Scott Sommer (screenplay)",100 min,"Goldie Hawn, Arliss Howard, James Gammon, David Arnott","1,215",English,USA,"3,052,738",08 May 1992,5.7,N/A,N/A,True,Chris Menges,http://ia.media-imdb.com/images/M/MV5BMTY1Nzc2OTIxNl5BMl5BanBnXkFtZTcwMTg3MTUyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb560,PG-13,Drama,This Is My Life,movie,tt0105577,"Meg Wolitzer (book, Nora Ephron (screenplay, Delia Ephron (screenplay)",105 min,"Julie Kavner, Samantha Mathis, Gaby Hoffmann, Carrie Fisher",883,English,USA,"2,922,094",21 Feb 1992,6.0,3 nominations.,N/A,True,Nora Ephron,http://ia.media-imdb.com/images/M/MV5BNjMwMTc4NjYyMl5BMl5BanBnXkFtZTYwNDM4MDk5._V1_SX300.jpg
56fbc16471a06513d47fb561,R,"Crime, Thriller",Reservoir Dogs,movie,tt0105236,"Quentin Tarantino, Roger Avary (background radio dialog, Quentin Tarantino (background radio dialog)",99 min,"Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn","636,075",English,USA,"2,812,029",02 Sep 1992,8.4,9 wins & 15 nominations.,78,True,Quentin Tarantino,http://ia.media-imdb.com/images/M/MV5BMTQxMTAwMDQ3Nl5BMl5BanBnXkFtZTcwODMwNTgzMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb562,PG-13,Drama,The Power of One,movie,tt0105159,"Bryce Courtenay (novel, Robert Mark Kamen (screenplay)",127 min,"Nomadlozi Kubheka, Agatha Hurle, Nigel Ivy, Tracy Brooks Swope","7,279",English,"Australia, France, USA","2,827,107",27 Mar 1992,7.2,1 win & 4 nominations.,N/A,True,John G. Avildsen,http://ia.media-imdb.com/images/M/MV5BMjE1MjA3NDM0OV5BMl5BanBnXkFtZTcwNDgwMTEyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb563,PG,"Drama, Family, History",Newsies,movie,tt0104990,"Bob Tzudiker, Noni White",121 min,"Christian Bale, David Moscow, Luke Edwards, Max Casella","15,174",English,USA,"2,819,485",10 Apr 1992,6.9,1 win & 6 nominations.,46,True,Kenny Ortega,http://ia.media-imdb.com/images/M/MV5BMTc0MDAwNDk4MF5BMl5BanBnXkFtZTYwMTcwNDg4._V1_SX300.jpg
56fbc16471a06513d47fb564,PG-13,"Action, Adventure, Romance",Year of the Comet,movie,tt0105871,William Goldman,91 min,"Penelope Ann Miller, Tim Daly, Louis Jourdan, Art Malik","1,127",English,USA,"2,791,515",24 Apr 1992,5.8,N/A,N/A,True,Peter Yates,http://ia.media-imdb.com/images/M/MV5BMTk1MTg4NjQ2OV5BMl5BanBnXkFtZTcwODQ2NzQyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb565,R,"Action, Drama",Aces: Iron Eagle III,movie,tt0103617,"Kevin Alyn Elders (characters, Sidney J. Furie (characters, Kevin Alyn Elders",98 min,"Louis Gossett Jr., Rachel McLish, Paul Freeman, Horst Buchholz","2,248",English,"UK, USA","2,517,600",12 Jun 1992,3.4,N/A,N/A,True,John Glen,http://ia.media-imdb.com/images/M/MV5BNzYxNTQ0NDg2Nl5BMl5BanBnXkFtZTcwMTMyNTYyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb566,R,"Romance, Thriller",Love Crimes,movie,tt0102340,"Allan Moyle (story, Allan Moyle (screenplay, Laurie Frank (screenplay)",90 min,"Sean Young, Patrick Bergin, Arnetia Walker, James Read",685,English,"UK, USA","2,387,928",24 Jan 1992,4.1,1 nomination.,N/A,True,Lizzie Borden,http://ia.media-imdb.com/images/M/MV5BNTA1ODY4NDI0Ml5BMl5BanBnXkFtZTcwODA0NzA2NA@@._V1_SX300.jpg
56fbc16471a06513d47fb567,PG-13,Comedy,Noises Off...,movie,tt0105017,"Michael Frayn (play, Marty Kaplan (screenplay)",101 min,"Carol Burnett, Michael Caine, Denholm Elliott, Julie Hagerty","8,049",English,USA,"2,280,148",20 Mar 1992,7.5,1 win.,N/A,True,Peter Bogdanovich,http://ia.media-imdb.com/images/M/MV5BMTc0NjAyMzA1NF5BMl5BanBnXkFtZTcwNzUyMzUyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb568,N/A,"Documentary, Short",The Making of 'A Brief History of Time',movie,tt1169938,N/A,26 min,"Ted Bafaloukos, Randall Balsmeyer, Philip Glass, Stephen Hawking",5,English,UK,,N/A,7.6,N/A,N/A,True,Edmund Coulthard,N/A
56fbc16471a06513d47fb569,PG,"Adventure, Comedy, Family",Mom and Dad Save the World,movie,tt0104905,"Chris Matheson, Ed Solomon",88 min,"Teri Garr, Jeffrey Jones, Jon Lovitz, Thalmus Rasulala","3,404",English,USA,"2,034,470",24 Jul 1992,5.2,1 nomination.,N/A,True,Greg Beeman,http://ia.media-imdb.com/images/M/MV5BMTUxNTIwMTY3MF5BMl5BanBnXkFtZTgwMDU0MTQ5MDE@._V1_SX300.jpg
56fbc16471a06513d47fb56a,R,"Crime, Drama",Bad Lieutenant,movie,tt0103759,"Zoë Lund, Abel Ferrara",96 min,"Harvey Keitel, Victor Argo, Paul Calderon, Leonard L. Thomas","28,933","English, Spanish",USA,"2,000,022",17 Dec 1992,7.1,2 wins & 4 nominations.,67,True,Abel Ferrara,http://ia.media-imdb.com/images/M/MV5BMjA0NDkyNjY3OV5BMl5BanBnXkFtZTcwNDg5OTg5NA@@._V1_SX300.jpg
56fbc16471a06513d47fb56b,R,"Drama, Thriller",Poison Ivy,movie,tt0105156,"Melissa Goddard (story, Andy Ruben (screenplay, Katt Shea (screenplay)",90 min,"Sara Gilbert, Drew Barrymore, Tom Skerritt, Cheryl Ladd","13,325",English,USA,"1,829,804",08 May 1992,5.3,2 nominations.,N/A,True,Katt Shea,http://ia.media-imdb.com/images/M/MV5BMTUyMjI1NjA1M15BMl5BanBnXkFtZTgwMDQ2Mzk5MDE@._V1_SX300.jpg
56fbc16471a06513d47fb56c,R,Drama,The Waterdance,movie,tt0105789,Neal Jimenez,106 min,"Eric Stoltz, Helen Hunt, William Allen Young, James Roach","2,255",English,USA,"1,723,319",13 May 1992,6.9,5 wins & 5 nominations.,N/A,True,"Neal Jimenez, Michael Steinberg",http://ia.media-imdb.com/images/M/MV5BMTU5MDgxMzM5M15BMl5BanBnXkFtZTcwOTgyMTAyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb56d,PG,Comedy,Out on a Limb,movie,tt0105078,"Daniel Goldin, Joshua Goldin",93 min,"Matthew Broderick, Jeffrey Jones, Heidi Kling, John C. Reilly","1,278",English,USA,"1,659,542",04 Sep 1992,5.2,1 win.,N/A,True,Francis Veber,http://ia.media-imdb.com/images/M/MV5BODMxODY5OTA0M15BMl5BanBnXkFtZTcwNjU2NDAxMw@@._V1_SX300.jpg
56fbc16471a06513d47fb56e,R,"Drama, Romance",Zebrahead,movie,tt0105885,Anthony Drazan,100 min,"Michael Rapaport, Kevin Corrigan, Lois Bendler, Dan Ziskie",990,English,USA,"1,468,300",23 Oct 1992,6.3,2 wins & 5 nominations.,N/A,True,Anthony Drazan,http://ia.media-imdb.com/images/M/MV5BMTcxMjc5NDcwN15BMl5BanBnXkFtZTcwODY4NzcxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb56f,R,"Crime, Drama",One False Move,movie,tt0102592,"Billy Bob Thornton, Tom Epperson",105 min,"Bill Paxton, Cynda Williams, Billy Bob Thornton, Michael Beach","7,001",English,USA,"1,543,112",08 May 1992,7.2,8 wins & 8 nominations.,87,True,Carl Franklin,http://ia.media-imdb.com/images/M/MV5BMTg1NzQ3NjQzMl5BMl5BanBnXkFtZTcwOTc0NjAwMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb570,R,"Drama, War",A Midnight Clear,movie,tt0102443,"William Wharton (novel, Keith Gordon (screenplay)",108 min,"Peter Berg, Kevin Dillon, Arye Gross, Ethan Hawke","6,978",English,USA,"1,526,697",24 Apr 1992,7.2,1 nomination.,N/A,True,Keith Gordon,http://ia.media-imdb.com/images/M/MV5BMTIwNzUwODMyM15BMl5BanBnXkFtZTcwNzU4MDQyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb571,R,"Comedy, Drama",Leaving Normal,movie,tt0104697,Ed Solomon,110 min,"Meg Tilly, Christine Lahti, Patrika Darbo, Lenny von Dohlen","1,171",English,USA,"1,514,114",29 Apr 1992,6.7,N/A,N/A,True,Edward Zwick,http://ia.media-imdb.com/images/M/MV5BMTc4MjY5ODQzNV5BMl5BanBnXkFtZTcwMDQxNTAyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb572,NOT RATED,"Animation, Short, Sci-Fi",The Superdimensional Fortress Macross II: Lovers Again,series,tt0113726,N/A,150 min,Tsutomu Takayama,457,"Japanese, English",Japan,,04 Jun 1993,6.0,N/A,N/A,True,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ2NjYyOTg3N15BMl5BanBnXkFtZTYwNTc0NzA5._V1_SX300.jpg
56fbc16471a06513d47fb573,R,"Crime, Drama",South Central,movie,tt0105450,"Stephen Milburn Anderson (screenplay, Donald Bakeer (book)",99 min,"Glenn Plummer, Byron Minns, Lexie Bigham, Vincent Craig Dupree","3,132",English,USA,"1,373,196",18 Sep 1992,6.8,3 nominations.,N/A,True,Stephen Milburn Anderson,http://ia.media-imdb.com/images/M/MV5BMjAwOTI4NDE2OF5BMl5BanBnXkFtZTcwNTk2NjAyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb574,R,"Drama, Romance","Gas, Food Lodging",movie,tt0104321,"Richard Peck (novel, Allison Anders (screenplay)",101 min,"Brooke Adams, Ione Skye, Fairuza Balk, James Brolin","2,695","English, Spanish",USA,"1,345,236",10 Jul 1992,6.8,4 wins & 6 nominations.,N/A,True,Allison Anders,http://ia.media-imdb.com/images/M/MV5BMTcwMTYyMjU3Nl5BMl5BanBnXkFtZTcwMjI3NTcyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb575,NOT RATED,"Documentary, Crime, Mystery",Brother's Keeper,movie,tt0103888,N/A,104 min,"Delbert Ward, Roscoe Ward, Lyman Ward, Walt Geisler","2,920",English,USA,"1,305,915",09 Sep 1992,7.7,10 wins & 3 nominations.,N/A,True,"Joe Berlinger, Bruce Sinofsky",http://ia.media-imdb.com/images/M/MV5BMTU4ODU1NDQyNl5BMl5BanBnXkFtZTcwOTg3NzUxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb576,N/A,"Biography, Drama, Romance",The Best Intentions,movie,tt0104350,Ingmar Bergman,182 min,"Samuel Fröler, Pernilla August, Max von Sydow, Ghita Nørby","2,004",Swedish,"Sweden, Denmark, Finland, France, Germany, UK, Italy, Norway, Iceland","1,300,000",10 Jul 1992,8.0,4 wins & 5 nominations.,N/A,True,Bille August,http://ia.media-imdb.com/images/M/MV5BMTQyMjQwNjEwNF5BMl5BanBnXkFtZTYwMzk5NTg5._V1_SX300.jpg
56fbc16471a06513d47fb577,PG,"Animation, Adventure, Fantasy",Freddie as F.R.O.7.,movie,tt0104298,"Jon Acevski (script, David Ashton (script, Peter Gardner (additional writer)",90 min,"Ben Kingsley, Jenny Agutter, David Ashton, Brian Blessed",500,English,UK,"1,119,368",28 Aug 1992,5.0,N/A,N/A,True,Jon Acevski,http://ia.media-imdb.com/images/M/MV5BMTg3NzE4NDQ4N15BMl5BanBnXkFtZTcwNDUzODUxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb578,R,"Comedy, Drama",Mistress,movie,tt0104892,"Barry Primus (story, Barry Primus (screenplay, J.F. Lawton (screenplay)",110 min,"Robert Wuhl, Martin Landau, Vasek Simek, Thomas R. Voth","1,614",English,USA,"1,102,469",24 Jul 1992,5.4,N/A,N/A,True,Barry Primus,http://ia.media-imdb.com/images/M/MV5BMTIwODI5OTcwMl5BMl5BanBnXkFtZTcwMTM0MzkxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb579,R,"Drama, Mystery",Waterland,movie,tt0105790,"Graham Swift (novel, Peter Prince (screenplay)",95 min,"Jeremy Irons, Sinéad Cusack, Grant Warnock, Lena Headey","1,707",English,UK,"1,034,287",30 Oct 1992,6.7,1 win.,N/A,True,Stephen Gyllenhaal,http://ia.media-imdb.com/images/M/MV5BMjAwOTcyNTEwNV5BMl5BanBnXkFtZTcwOTc4NzIzMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb57a,R,"Crime, Drama",Light Sleeper,movie,tt0102307,Paul Schrader,103 min,"Willem Dafoe, Susan Sarandon, Dana Delany, David Clennon","3,551",English,USA,"1,100,000",13 Mar 1992,6.8,1 win & 6 nominations.,N/A,True,Paul Schrader,http://ia.media-imdb.com/images/M/MV5BMTM3MDU4NzMzMV5BMl5BanBnXkFtZTcwMzExNzEwMg@@._V1_SX300.jpg
56fbc16471a06513d47fb57b,R,"Crime, Drama",Ruby,movie,tt0105291,"Stephen Davis (play, Stephen Davis (screenplay)",110 min,"Danny Aiello, Sherilyn Fenn, Tobin Bell, Joe Cortese","1,164",English,"UK, USA, Japan","919,286",27 Mar 1992,5.5,N/A,N/A,True,John Mackenzie,http://ia.media-imdb.com/images/M/MV5BMTcyNzI5NjI5N15BMl5BanBnXkFtZTcwNzc3NzUxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb57c,PG,Comedy,Brain Donors,movie,tt0103872,"Pat Proft (screenplay, George S. Kaufman (screenplay, Morrie Ryskind (screenplay, James Kevin McGuinness (story)",80 min,"John Turturro, Bob Nelson, Mel Smith, George De La Pena","3,281",English,USA,"918,239",17 Apr 1992,7.1,N/A,44,True,Dennis Dugan,http://ia.media-imdb.com/images/M/MV5BMTIwMDQ3MTIzOF5BMl5BanBnXkFtZTcwNzU4MDcyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb57d,N/A,Horror,Zombie Rampage 2,movie,tt0197118,N/A,70 min,N/A,44,English,USA,,N/A,2.1,N/A,N/A,True,Todd Sheets,N/A
56fbc16471a06513d47fb57e,R,"Drama, Thriller",Turtle Beach,movie,tt0103141,"Blanche D'Alpuget (novel, Ann Turner",90 min,"Greta Scacchi, Joan Chen, Jack Thompson, Art Malik",186,English,Australia,"778,535",01 May 1992,4.8,N/A,N/A,True,Stephen Wallace,http://ia.media-imdb.com/images/M/MV5BMTkxNDk1NzQwN15BMl5BanBnXkFtZTYwODAxMTk5._V1_SX300.jpg
56fbc16471a06513d47fb57f,PG-13,"Comedy, Fantasy, Romance",Love Potion No. 9,movie,tt0102343,Dale Launer,92 min,"Tate Donovan, Sandra Bullock, Mary Mara, Dale Midkiff","10,136",English,USA,"754,935",13 Nov 1992,5.6,N/A,N/A,True,Dale Launer,http://ia.media-imdb.com/images/M/MV5BMTkwOTc1NzAyMV5BMl5BanBnXkFtZTcwMDA3NjUxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb580,UNRATED,"Comedy, Drama",The Living End,movie,tt0104745,Gregg Araki,92 min,"Mike Dytri, Craig Gilmore, Mark Finch, Mary Woronov","1,945",English,USA,"692,585",21 Aug 1992,6.5,1 nomination.,N/A,True,Gregg Araki,http://ia.media-imdb.com/images/M/MV5BOTQwOTA4MTA0OV5BMl5BanBnXkFtZTcwNzQ5MTk2MQ@@._V1_SX300.jpg
56fbc16471a06513d47fb581,PG,"Documentary, History",Incident at Oglala,movie,tt0104504,N/A,89 min,"Norman Zigrossi, Robert Sikma, Darelle 'Dino' Butler, Bob Robideau",872,English,USA,"536,848",26 Jun 1992,7.6,1 win & 1 nomination.,N/A,True,Michael Apted,http://ia.media-imdb.com/images/M/MV5BMjE0MzgxODUwOF5BMl5BanBnXkFtZTcwMjcwMDYyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb582,N/A,Drama,The Burden of Proof,movie,tt0103897,"Scott Turow (book, John Gay (teleplay)",184 min,"Hector Elizondo, Brian Dennehy, Mel Harris, Adrienne Barbeau",176,English,USA,,09 Feb 1992,5.8,Nominated for 2 Primetime Emmys. Another 1 win & 3 nominations.,N/A,True,Mike Robe,http://ia.media-imdb.com/images/M/MV5BMTQ2MTgzNjA3OF5BMl5BanBnXkFtZTYwOTU0MDA5._V1_SX300.jpg
56fbc16471a06513d47fb583,R,"Comedy, Drama",Crossing the Bridge,movie,tt0104030,Mike Binder,103 min,"Josh Charles, Jason Gedrick, Stephen Baldwin, Cheryl Pollak",643,English,USA,"479,676",11 Sep 1992,6.5,N/A,N/A,True,Mike Binder,http://ia.media-imdb.com/images/M/MV5BMTY5Mzg4MDQ0Nl5BMl5BanBnXkFtZTcwNjI2OTYxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb584,R,"Drama, Mystery, Thriller",Storyville,movie,tt0105480,"Frank Galbally (novel, Robert Macklin (novel, Mark Frost (screenplay, Lee Reynolds (screenplay)",113 min,"James Spader, Joanne Whalley, Jason Robards, Charlotte Lewis",870,English,USA,"422,503",30 Sep 1992,5.8,1 nomination.,N/A,True,Mark Frost,http://ia.media-imdb.com/images/M/MV5BMjA3OTEzMTI1Nl5BMl5BanBnXkFtZTcwODk4MzQyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb585,PG-13,"Comedy, Drama",Monster in a Box,movie,tt0102467,Spalding Gray,87 min,Spalding Gray,654,English,"UK, USA","311,245",01 Jun 1992,7.5,N/A,N/A,True,Nick Broomfield,http://ia.media-imdb.com/images/M/MV5BMTQ0ODIwNDcwOV5BMl5BanBnXkFtZTcwNzI2NzczMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb586,N/A,"Documentary, History, War",The Panama Deception,movie,tt0105089,David Kasper,91 min,"Elizabeth Montgomery, Abraham Alvarez, Carlos Cantú, Diviana Ingravallo",799,English,"USA, UK","309,596",31 Jul 1992,7.5,N/A,N/A,True,Barbara Trent,http://ia.media-imdb.com/images/M/MV5BMTk1MTEyOTc0NF5BMl5BanBnXkFtZTcwMDA3ODk0MQ@@._V1_SX300.jpg
56fbc16471a06513d47fb587,PG,Comedy,Big Girls Don't Cry... They Get Even,movie,tt0101444,"Frank Mugavero (story, Mark Goddard (story, Melissa Goddard (story, Frank Mugavero (screenplay)",96 min,"Griffin Dunne, Dan Futterman, Patricia Kalember, Jenny Lewis","1,401",English,USA,,08 May 1992,6.4,N/A,N/A,True,Joan Micklin Silver,http://ia.media-imdb.com/images/M/MV5BMTU4NDU2MDIzN15BMl5BanBnXkFtZTcwMDE1NDAzMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb588,N/A,"Biography, Drama, Music",The Jacksons: An American Dream,movie,tt0104541,Joyce Eliason,240 min,"Lawrence Hilton-Jacobs, Angela Bassett, Holly Robinson Peete, Margaret Avery","2,278",English,USA,,15 Nov 1992,7.4,Won 1 Primetime Emmy. Another 2 wins & 5 nominations.,N/A,True,Karen Arthur,http://ia.media-imdb.com/images/M/MV5BNDQ0Nzk5NTYyNV5BMl5BanBnXkFtZTcwOTA5ODMyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb589,R,"Comedy, Drama",In the Soup,movie,tt0104503,"Sollace Mitchell, Alexandre Rockwell",93 min,"Steve Buscemi, Seymour Cassel, Jennifer Beals, Pat Moya","1,852",English,"USA, France, Germany, Japan, Italy, Spain","256,249",13 Aug 1992,7.1,5 wins & 3 nominations.,N/A,True,Alexandre Rockwell,http://ia.media-imdb.com/images/M/MV5BMTU0NjMxMjkzNl5BMl5BanBnXkFtZTcwMjIxNDYyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb58a,PG-13,"Drama, Music",Falling from Grace,movie,tt0104225,Larry McMurtry,100 min,"John Mellencamp, Mariel Hemingway, Claude Akins, Dub Taylor",420,English,USA,"231,826",21 Feb 1992,5.7,N/A,N/A,True,John Mellencamp,http://ia.media-imdb.com/images/M/MV5BMTMxMjMwMDMxNl5BMl5BanBnXkFtZTcwOTYwMDcyMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb58b,R,Drama,Terminal Bliss,movie,tt0105562,Jordan Alan,93 min,"Tim Owen, Luke Perry, Estee Chandler, Sonia Curtis",179,English,USA,"215,500",06 Mar 1992,5.5,N/A,N/A,True,Jordan Alan,http://ia.media-imdb.com/images/M/MV5BMjA2OTQyNjUzNl5BMl5BanBnXkFtZTYwMzQ3MDk5._V1_SX300.jpg
56fbc16471a06513d47fb58c,PG,"Comedy, Drama",The Efficiency Expert,movie,tt0102969,"Max Dann, Andrew Knight",85 min,"Anthony Hopkins, Ben Mendelsohn, Alwyn Kurts, Bruno Lawrence","1,355",English,Australia,"101,307",06 Nov 1992,6.3,3 wins & 7 nominations.,N/A,True,Mark Joffe,http://ia.media-imdb.com/images/M/MV5BMTYyNDk0NTU4NV5BMl5BanBnXkFtZTcwOTk5NDgxMQ@@._V1_SX300.jpg
56fbc16471a06513d47fb58d,R,Comedy,My New Gun,movie,tt0104954,Stacy Cochran,99 min,"Diane Lane, James Le Gros, Stephen Collins, Tess Harper",556,English,USA,"123,587",26 Oct 1992,5.6,1 nomination.,N/A,True,Stacy Cochran,http://ia.media-imdb.com/images/M/MV5BMTQwODA5OTc3NV5BMl5BanBnXkFtZTcwMjI3OTYyMQ@@._V1_SX300.jpg
