_id,imdbRating,imdbID,Released,Awards,Rated,Director,Genre,imdbVotes,Runtime,Box_office,Poster,Response,Language,Type,Title,Metascore,Writer,Country,Actors
56fba52871a0651b4c7744b6,6.2,tt0096426,17 Jun 1988,2 wins & 4 nominations.,R,Anthony Hickox,"Comedy, Horror","7,661",95 min,"808,114",http://ia.media-imdb.com/images/M/MV5BMTI5MDAxMTg3MV5BMl5BanBnXkFtZTcwOTk2NzgyMQ@@._V1_SX300.jpg,True,English,movie,Waxwork,N/A,Anthony Hickox,"USA, West Germany, UK","Zach Galligan, Jennifer Bassey, Joe Baker, Deborah Foreman"
56fba52871a0651b4c7744b7,6.0,tt0094783,23 Dec 1988,1 nomination.,R,Harold Becker,"Drama, Romance","1,475",95 min,"784,990",http://ia.media-imdb.com/images/M/MV5BMTYyNDIyNjI4NV5BMl5BanBnXkFtZTcwNDE0NjUyMQ@@._V1_SX300.jpg,True,English,movie,The Boost,N/A,"Ben Stein (book, Darryl Ponicsan (screenplay)",USA,"James Woods, Sean Young, John Kapelos, Steven Hill"
56fba52871a0651b4c7744b8,4.2,tt0092559,04 Mar 1988,1 nomination.,R,Roger Vadim,"Comedy, Drama, Romance","1,387",100 min,"717,376",http://ia.media-imdb.com/images/M/MV5BMTY2OTQ2OTAwMV5BMl5BanBnXkFtZTcwMjA0NjY0MQ@@._V1_SX300.jpg,True,English,movie,And God Created Woman,N/A,R.J. Stewart,USA,"Rebecca De Mornay, Vincent Spano, Frank Langella, Donovan Leitch Jr."
56fba52871a0651b4c7744b9,5.2,tt0096161,11 Nov 1988,1 nomination.,R,David Drury,"Action, Drama",600,95 min,"695,822",http://ia.media-imdb.com/images/M/MV5BMTc1OTM0MDg1M15BMl5BanBnXkFtZTcwNTE5NTYyMQ@@._V1_SX300.jpg,True,English,movie,Split Decisions,N/A,"David Fallon (screenplay, David Fallon (story)",USA,"Craig Sheffer, Jeff Fahey, Gene Hackman, John McLiam"
56fba52871a0651b4c7744ba,6.0,tt0095583,13 May 1988,N/A,R,William Lustig,"Action, Crime, Horror","9,305",85 min,"671,382",http://ia.media-imdb.com/images/M/MV5BMTgyMjM5MDI5OV5BMl5BanBnXkFtZTcwNDM3NjgzMQ@@._V1_SX300.jpg,True,English,movie,Maniac Cop,N/A,Larry Cohen,USA,"Tom Atkins, Bruce Campbell, Laurene Landon, Richard Roundtree"
56fba52871a0651b4c7744bb,5.8,tt0096152,23 Sep 1988,N/A,R,Janet Greek,"Drama, Horror, Romance","1,318",99 min,"1,938,049",http://ia.media-imdb.com/images/M/MV5BMjIzNDkzMjY1NV5BMl5BanBnXkFtZTcwMzgxMTM4NA@@._V1_SX300.jpg,True,English,movie,Spellbinder,N/A,Tracy Tormé,USA,"Tim Daly, Kelly Preston, Rick Rossovich, Audra Lindley"
56fba52871a0651b4c7744bc,6.4,tt0094934,01 Jul 1988,1 win & 1 nomination.,PG,Matt Clark,"Drama, Fantasy",371,102 min,"604,532",http://ia.media-imdb.com/images/M/MV5BNjU3MTc0MzQ1Nl5BMl5BanBnXkFtZTcwODk2NzcxMQ@@._V1_SX300.jpg,True,English,movie,Da,N/A,"Hugh Leonard (play, Hugh Leonard (screenplay)",USA,"Barnard Hughes, Martin Sheen, William Hickey, Karl Hayden"
56fba52871a0651b4c7744bd,6.0,tt0096156,11 Nov 1988,1 nomination.,R,Paul Morrissey,"Comedy, Drama",302,100 min,"623,112",http://ia.media-imdb.com/images/M/MV5BNTQxNTc3MDg4MV5BMl5BanBnXkFtZTcwOTU1NDM0MQ@@._V1_SX300.jpg,True,English,movie,Spike of Bensonhurst,N/A,"Alan Bowne (additional dialogue, Paul Morrissey (story)",USA,"Sasha Mitchell, Ernest Borgnine, Anne De Salvo, Sylvia Miles"
56fba52871a0651b4c7744be,6.7,tt0096236,28 Jul 1988,N/A,TV-MA,Woo-Ping Yuen,"Action, Comedy, Crime",430,92 min,,http://ia.media-imdb.com/images/M/MV5BMTc0NzIwNTUyM15BMl5BanBnXkFtZTcwODgwNTcxMQ@@._V1_SX300.jpg,True,"Cantonese, English",movie,Tiger Cage,N/A,"Wing-Fai Wong (scriptwriter, Kwong Kim Yip (scriptwriter)",Hong Kong,"Jacky Cheung, Carol 'Do Do' Cheng, Simon Yam, Man Tat Ng"
56fba52871a0651b4c7744bf,7.4,tt0095895,30 Sep 1988,N/A,G,Godfrey Reggio,"Documentary, Music","5,811",99 min,"589,244",http://ia.media-imdb.com/images/M/MV5BMTkyMDI5Mzk5NV5BMl5BanBnXkFtZTcwMzkwOTc2NA@@._V1_SX300.jpg,True,"Hopi, English, Spanish",movie,Powaqqatsi,N/A,"Godfrey Reggio, Ken Richards",USA,"Christie Brinkley, David Brinkley, Pope John Paul II, Dan Rather"
56fba52871a0651b4c7744c0,4.9,tt0095894,18 Mar 1988,N/A,G,Pierre DeCelles,"Animation, Comedy, Family",441,76 min,"504,636",http://ia.media-imdb.com/images/M/MV5BMjM4ODYyMzc2M15BMl5BanBnXkFtZTcwMDcxODA4MQ@@._V1_SX300.jpg,True,English,movie,Pound Puppies and the Legend of Big Paw,N/A,"Terrence McDonnell, Jim Carlson",USA,"Greg Berg, Ruth Buzzi, Nancy Cartwright, Cathy Cavadini"
56fba52871a0651b4c7744c1,5.7,tt0094819,23 Nov 1988,Nominated for 1 Oscar. Another 4 wins.,R,David Green,"Adventure, Biography, Comedy","2,566",91 min,"540,000",http://ia.media-imdb.com/images/M/MV5BMTY1ODA3NjU0NV5BMl5BanBnXkFtZTcwMDU1NTQyMQ@@._V1_SX300.jpg,True,"English, Spanish",movie,Buster,N/A,Colin Shindler (screenplay),UK,"Phil Collins, Julie Walters, Larry Lamb, Stephanie Lawrence"
56fba52871a0651b4c7744c2,6.2,tt0095333,04 Mar 1988,1 win.,PG,Peter Yates,"Drama, Thriller","1,691",101 min,"459,824",http://ia.media-imdb.com/images/M/MV5BMTg2NTQzMjcxM15BMl5BanBnXkFtZTcwMjA5MTAyMQ@@._V1_SX300.jpg,True,English,movie,The House on Carroll Street,N/A,Walter Bernstein,USA,"Kelly McGillis, Jeff Daniels, Mandy Patinkin, Jessica Tandy"
56fba52871a0651b4c7744c3,5.6,tt0095186,23 Nov 1988,1 nomination.,R,Peter Masterson,"Comedy, Drama, Romance",517,95 min,"450,726",http://ia.media-imdb.com/images/M/MV5BNzgxNTQ5MDM5NV5BMl5BanBnXkFtZTcwNTcxNjkyMQ@@._V1_SX300.jpg,True,English,movie,Full Moon in Blue Water,N/A,Bill Bozzone,USA,"Gene Hackman, Teri Garr, Burgess Meredith, Elias Koteas"
56fba52871a0651b4c7744c4,5.9,tt0096294,12 Jul 1988,1 win & 2 nominations.,R,Nicolas Roeg,"Drama, Mystery","1,434",90 min,"429,028",http://ia.media-imdb.com/images/M/MV5BMjE4MzcyMzUzN15BMl5BanBnXkFtZTcwMDQ4MTYyMQ@@._V1_SX300.jpg,True,English,movie,Track 29,N/A,Dennis Potter,"UK, USA","Theresa Russell, Gary Oldman, Christopher Lloyd, Colleen Camp"
56fba52871a0651b4c7744c5,4.7,tt0096267,12 May 1988,N/A,R,Amin Q. Chaudhri,Drama,531,93 min,"422,667",http://ia.media-imdb.com/images/M/MV5BNjA2NzA2NTM3NV5BMl5BanBnXkFtZTcwMjExMzgzMQ@@._V1_SX300.jpg,True,English,movie,Tiger Warsaw,N/A,Roy London,USA,"Patrick Swayze, Piper Laurie, Lee Richardson, Mary McDonnell"
56fba52871a0651b4c7744c6,5.8,tt0094637,26 Feb 1988,N/A,PG,Tommy Lee Wallace,"Comedy, Drama",184,98 min,"418,379",http://ia.media-imdb.com/images/M/MV5BNjI0NTMxMTY1NF5BMl5BanBnXkFtZTgwMjg4MjE1NjE@._V1_SX300.jpg,True,English,movie,Aloha Summer,N/A,"Mike Greco (story, Mike Greco (screenplay, Bob Benedetto (screenplay)",USA,"Chris Makepeace, Yuji Okumoto, Don Michael Paul, Andy Bumatai"
56fba52871a0651b4c7744c7,6.0,tt0098356,09 Sep 1988,1 win.,R,Michael Hoffman,"Comedy, Drama, Romance","2,088",94 min,"401,421",http://ia.media-imdb.com/images/M/MV5BMjE3Njk2NTI4MF5BMl5BanBnXkFtZTcwNzM0MjI3NA@@._V1_SX300.jpg,True,"English, French",movie,Some Girls,N/A,Rupert Walters,"UK, USA","Patrick Dempsey, Jennifer Connelly, Sheila Kelley, Lance Edwards"
56fba52871a0651b4c7744c8,7.3,tt0094980,24 Aug 1989,N/A,R,Penelope Spheeris,"Documentary, Music","2,144",93 min,"373,743",http://ia.media-imdb.com/images/M/MV5BMTk2MDMxNjM5MV5BMl5BanBnXkFtZTcwNjI2NDAxMw@@._V1_SX300.jpg,True,English,movie,The Decline of Western Civilization Part II: The Metal Years,N/A,N/A,USA,"Steven Tyler, Joe Perry, Alice Cooper, Gene Simmons"
56fba52871a0651b4c7744c9,7.3,tt0346962,01 Jan 1988,1 nomination.,N/A,Alan Berliner,Documentary,33,60 min,,http://ia.media-imdb.com/images/M/MV5BMjEzNTYxOTE1N15BMl5BanBnXkFtZTcwMjk4ODQxMQ@@._V1_SX300.jpg,True,English,movie,The Family Album,N/A,N/A,USA,N/A
56fba52871a0651b4c7744ca,6.1,tt0094979,02 Sep 1988,N/A,PG-13,Nicholas Meyer,"Adventure, Drama, Thriller",722,102 min,"346,297",http://ia.media-imdb.com/images/M/MV5BMTIwNzczNDczMF5BMl5BanBnXkFtZTcwNDc1NTcyMQ@@._V1_SX300.jpg,True,"English, Hindi, Sanskrit, Rajasthani",movie,The Deceivers,N/A,"John Masters (novel, Michael Hirst (screenplay)","UK, India","Pierce Brosnan, Shashi Kapoor, Saeed Jaffrey, Helena Michell"
56fba52871a0651b4c7744cb,6.3,tt0095905,12 Oct 1988,N/A,N/A,Charlotte Silvera,"Crime, Drama",45,99 min,,N/A,True,French,movie,Women in Prison,N/A,Charlotte Silvera,France,"Marie-Christine Barrault, Annie Girardot, Bernadette Lafont, Milva"
56fba52871a0651b4c7744cc,5.8,tt0096223,21 Oct 1988,N/A,R,Bill Fishman,"Comedy, Music","3,159",93 min,"343,786",http://ia.media-imdb.com/images/M/MV5BMTQ1OTY4NjAzMF5BMl5BanBnXkFtZTcwMzA4MTYyMQ@@._V1_SX300.jpg,True,English,movie,Tapeheads,N/A,"Bill Fishman (story, Peter McCarthy (story, Jim Herzfeld (story, Ryan Rowe (story, Bill Fishman (screenplay, Peter McCarthy (screenplay)",USA,"John Cusack, Tim Robbins, Mary Crosby, Clu Gulager"
56fba52871a0651b4c7744cd,N/A,tt1454113,N/A,N/A,N/A,Richard Rich,"Animation, Short, Biography",N/A,30 min,,N/A,True,English,movie,Journey to the Promised Land,N/A,Orson Scott Card (screenplay),USA,"Geoffrey Bennett, Walter Boyden, Kim Blackett, William M. Bisson"
56fba52871a0651b4c7744ce,6.9,tt0094869,18 Nov 1988,2 nominations.,R,Keith Gordon,Drama,"1,683",100 min,"303,624",http://ia.media-imdb.com/images/M/MV5BNzM4NDY3MjA4OF5BMl5BanBnXkFtZTcwMzMwMDQ0MQ@@._V1_SX300.jpg,True,English,movie,The Chocolate War,N/A,"Robert Cormier (novel, Keith Gordon",USA,"John Glover, Ilan Mitchell-Smith, Wallace Langham, Doug Hutchison"
56fba52871a0651b4c7744cf,4.2,tt0095357,13 May 1988,N/A,PG,Peter Bogdanovich,Comedy,689,102 min,"259,019",http://ia.media-imdb.com/images/M/MV5BOTQ3MTUyNDUwOF5BMl5BanBnXkFtZTcwNTgzNzA2NA@@._V1_SX300.jpg,True,English,movie,Illegally Yours,N/A,"Max Dickens, Michael Kaplan",USA,"Rob Lowe, Colleen Camp, Kenneth Mars, Kim Myers"
56fba52871a0651b4c7744d0,5.3,tt0094827,03 Jun 1989,1 win & 1 nomination.,R,Sollace Mitchell,"Drama, Thriller",380,96 min,"251,819",http://ia.media-imdb.com/images/M/MV5BODUxNjkxNDAwMl5BMl5BanBnXkFtZTcwNjU3MTExOA@@._V1_SX300.jpg,True,English,movie,Call Me,N/A,"Karyn Kay (screenplay, Karyn Kay (story, Sollace Mitchell (story)",USA,"Patricia Charbonneau, Stephen McHattie, Boyd Gaines, Sam Freed"
56fba52871a0651b4c7744d1,6.0,tt0093558,21 Sep 1989,N/A,UNRATED,Harvey Keith,"Documentary, Comedy, Music",130,83 min,"193,209",http://ia.media-imdb.com/images/M/MV5BMTM0MjIxNTQyMF5BMl5BanBnXkFtZTcwNTQ3OTgwMw@@._V1_SX300.jpg,True,English,movie,Mondo New York,N/A,"Harvey Keith, David Silver",USA,"Joseph Arias, Rick Aviles, Charlie Barnett, Joe Coleman"
56fba52871a0651b4c7744d2,5.6,tt0095640,16 Sep 1988,1 nomination.,R,Gary Sinise,"Action, Crime, Drama","1,039",108 min,"188,964",http://ia.media-imdb.com/images/M/MV5BMTY0NDYwOTY0OV5BMl5BanBnXkFtZTYwMDE2OTk5._V1_SX300.jpg,True,English,movie,Miles from Home,N/A,Chris Gerolmo,USA,"Brian Dennehy, Jason Campbell, Austin Bamgarner, Larry Poling"
56fba52871a0651b4c7744d3,6.5,tt0096003,02 Sep 1988,N/A,PG,Daniel Petrie,Drama,"1,470",99 min,"187,349",http://ia.media-imdb.com/images/M/MV5BMTU3MjE4NDMwM15BMl5BanBnXkFtZTcwMDA5NDIyMQ@@._V1_SX300.jpg,True,English,movie,Rocket Gibraltar,N/A,Amos Poe,USA,"Burt Lancaster, Suzy Amis, Patricia Clarkson, Frances Conroy"
56fba52871a0651b4c7744d4,4.6,tt0096072,16 Sep 1988,N/A,R,Beau Bridges,"Action, Crime, Drama",185,90 min,"177,820",http://ia.media-imdb.com/images/M/MV5BMTk5ODcyNDk1NV5BMl5BanBnXkFtZTcwMzcwOTc2NA@@._V1_SX300.jpg,True,English,movie,Seven Hours to Judgment,N/A,"Walter Halsey Davis (story, Walter Halsey Davis (screenplay, Elliot Stephens (screenplay)",USA,"Beau Bridges, Ron Leibman, Julianne Phillips, Tiny Ron"
56fba52871a0651b4c7744d5,6.1,tt0095832,04 Mar 1988,N/A,R,David Beaird,Comedy,377,93 min,"169,785",N/A,True,English,movie,Pass the Ammo,N/A,"Joel Cohen, Neil Cohen",USA,"Bill Paxton, Linda Kozlowski, Tim Curry, Annie Potts"
56fba52871a0651b4c7744d6,5.2,tt0094768,22 Apr 1988,N/A,R,John Lafia,"Action, Comedy, Mystery",394,90 min,"161,398",http://ia.media-imdb.com/images/M/MV5BMTg4NjM5MTk5Ml5BMl5BanBnXkFtZTcwNDA1NzIzMQ@@._V1_SX300.jpg,True,English,movie,The Blue Iguana,N/A,John Lafia,"USA, Mexico","Dylan McDermott, Jessica Harper, James Russo, Pamela Gidley"
56fba52871a0651b4c7744d7,7.4,tt0094716,07 Sep 1988,1 win.,R,Kevin Reynolds,War,"7,082",111 min,"161,004",http://ia.media-imdb.com/images/M/MV5BMTMyNzYyODM3OV5BMl5BanBnXkFtZTYwNzY2MDc5._V1_SX300.jpg,True,"English, Pushto",movie,The Beast of War,N/A,"William Mastrosimone (screenplay, William Mastrosimone (play)",USA,"George Dzundza, Jason Patric, Steven Bauer, Stephen Baldwin"
56fba52871a0651b4c7744d8,5.6,tt0096211,26 Feb 1988,N/A,R,Francis Megahy,"Action, Thriller","1,096",96 min,"159,969",http://ia.media-imdb.com/images/M/MV5BNzgzNzY1MTA0NF5BMl5BanBnXkFtZTcwODM2NzI5NA@@._V1_SX300.jpg,True,"Irish, English",movie,Taffin,N/A,"David Ambrose (screenplay, Lyndon Mallet (book)","UK, Ireland, USA","Pierce Brosnan, Ray McAnally, Alison Doody, Jeremy Child"
56fba52871a0651b4c7744d9,1.9,tt0098048,21 Mar 1989,N/A,PG-13,John 'Bud' Cardos,"Action, Fantasy, Sci-Fi","1,172",89 min,,http://ia.media-imdb.com/images/M/MV5BMTc2NzI0MDg3NF5BMl5BanBnXkFtZTcwNjUyNDAyMQ@@._V1_SX300.jpg,True,English,movie,Gor II,N/A,"John Norman (novel, Harry Alan Towers (screenplay, Rick Marx (screenplay)",USA,"Urbano Barberini, Rebecca Ferratti, Jack Palance, Donna Denton"
56fba52871a0651b4c7744da,5.8,tt0095036,11 Nov 1988,N/A,R,Rick Rosenthal,Drama,509,114 min,"156,188",http://ia.media-imdb.com/images/M/MV5BMTQwMjkzNzM3NV5BMl5BanBnXkFtZTcwMDQ1NDcyMQ@@._V1_SX300.jpg,True,English,movie,Distant Thunder,N/A,"Robert Stitzel (story, Deedee Wehle (story, Robert Stitzel (screenplay)","USA, Canada","Ralph Macchio, John Lithgow, Kerrie Keane, Reb Brown"
56fba52871a0651b4c7744db,6.2,tt0095275,21 Sep 1988,N/A,PG-13,Menahem Golan,"Biography, Drama, War",303,148 min,"139,796",http://ia.media-imdb.com/images/M/MV5BMjE2NzgwNDg1NV5BMl5BanBnXkFtZTYwODMwOTk4._V1_SX300.jpg,True,"English, Hungarian",movie,Hanna's War,N/A,"Menahem Golan, Stanley Mann",USA,"Ellen Burstyn, Maruschka Detmers, Anthony Andrews, Donald Pleasence"
56fba52871a0651b4c7744dc,6.0,tt0094907,27 Mar 1992,N/A,R,Giles Foster,Comedy,336,98 min,"118,206",http://ia.media-imdb.com/images/M/MV5BMTYxMDMwMTIzM15BMl5BanBnXkFtZTYwNDY3Mjg5._V1_SX300.jpg,True,English,movie,Consuming Passions,N/A,"Michael Palin (play, Terry Jones (play, Paul D. Zimmerman (screenplay, Andrew Davies (screenplay)",UK,"Tyler Butterworth, Jonathan Pryce, Freddie Jones, Vanessa Redgrave"
56fba52871a0651b4c7744dd,4.5,tt0096241,22 Jan 1988,2 nominations.,R,Rip Torn,"Comedy, Drama",682,96 min,,http://ia.media-imdb.com/images/M/MV5BODc5NDUxNzU1MF5BMl5BanBnXkFtZTYwNzE3MDk5._V1_SX300.jpg,True,English,movie,The Telephone,N/A,"Harry Nilsson (screenplay, Terry Southern (screenplay)",USA,"Whoopi Goldberg, Severn Darden, Elliott Gould, John Heard"
56fba52871a0651b4c7744de,6.5,tt0094651,25 Nov 1988,1 nomination.,R,Dick Maas,"Action, Horror, Thriller","4,931",114 min,,http://ia.media-imdb.com/images/M/MV5BNDgyMTg0ODc3NV5BMl5BanBnXkFtZTYwMDMyMzk5._V1_SX300.jpg,True,"Dutch, Spanish, Mandarin, English",movie,Amsterdamned,N/A,Dick Maas,Netherlands,"Huub Stapel, Monique van de Ven, Serge-Henri Valcke, Tanneke Hartzuiker"
56fba52871a0651b4c7744df,4.6,tt0095047,N/A,1 nomination.,PG,Charles Matthau,Comedy,192,85 min,,http://ia.media-imdb.com/images/M/MV5BMTE5OTgxMzMzNl5BMl5BanBnXkFtZTcwMTUyMjkxMQ@@._V1_SX300.jpg,True,English,movie,Doin' Time on Planet Earth,N/A,"Darren Star (story, Andrew Licht (story, Jeffrey A. Mueller (story, Darren Star (screenplay)",USA,"Nicholas Strouse, Andrea Thompson, Martha Scott, Adam West"
56fba52871a0651b4c7744e0,6.2,tt0096427,01 Mar 1989,N/A,PG,Colin Gregg,Comedy,266,90 min,,N/A,True,English,movie,We Think the World of You,N/A,"J.R. Ackerley (novel, Hugh Stoddart",UK,"Alan Bates, Max Wall, Liz Smith, Frances Barber"
56fba52871a0651b4c7744e1,6.4,tt0095280,07 Apr 1989,1 nomination.,R,Ivan Passer,"Drama, Romance",359,106 min,,http://ia.media-imdb.com/images/M/MV5BNzAyNDA5NjMyN15BMl5BanBnXkFtZTgwMjQ0NTkwMzE@._V1_SX300.jpg,True,English,movie,Haunted Summer,N/A,"Lewis John Carlino, Anne Edwards (novel)",USA,"Philip Anglim, Alice Krige, Eric Stoltz, Alex Winter"
56fba52871a0651b4c7744e2,5.7,tt0095903,01 Oct 1988,4 nominations.,R,Ron Nyswaner,"Comedy, Drama",809,87 min,,http://ia.media-imdb.com/images/M/MV5BMTg0NzY0MDM3MF5BMl5BanBnXkFtZTcwMjI5ODIzMQ@@._V1_SX300.jpg,True,English,movie,The Prince of Pennsylvania,N/A,Ron Nyswaner,USA,"Fred Ward, Keanu Reeves, Bonnie Bedelia, Amy Madigan"
56fba52871a0651b4c7744e3,3.6,tt0096770,01 Sep 1988,N/A,R,William Olsen,Drama,60,89 min,,N/A,True,English,movie,After School,N/A,"Hugh Parks (screenplay, Joe Tankersley (screenplay, John Lind (screenplay, Rod McBrien (screenplay)",USA,"Sam Bottoms, Renée Coleman, Edward Binns, Dick Cavett"
56fba52871a0651b4c7744e4,5.3,tt0100684,30 Nov 1990,N/A,N/A,"Kerry Feltham, Rafal Zielinski",Comedy,136,87 min,,http://ia.media-imdb.com/images/M/MV5BMjEyMTUzNjU0NF5BMl5BanBnXkFtZTgwMDc2ODk1MDE@._V1_SX300.jpg,True,English,movie,State Park,N/A,Darrell Fetty,"USA, Canada, UK","Kim Myers, Isabelle Mejias, James Wilder, Jennifer Inch"
