_id,imdbID,Awards,Runtime,Genre,Director,Language,imdbRating,Actors,Released,Metascore,Rated,Box_office,Title,imdbVotes,Poster,Type,Response,Country,Writer
56fbbe7571a0651cf053939b,tt0102818,N/A,91 min,"Action, Drama, Thriller",Geoff Burrowes,English,6.1,"Patrick Dempsey, Kelly Preston, Ken Pogue, A.C. Peterson",01 Feb 1991,N/A,R,"4,409,328",Run,"1,988",http://ia.media-imdb.com/images/M/MV5BMTI4NzQxMjI3OF5BMl5BanBnXkFtZTcwOTAxNDAxMw@@._V1_SX300.jpg,movie,True,"USA, Canada","Dennis Shryack, Michael Blodgett"
56fbbe7571a0651cf053939c,tt0102014,Nominated for 1 Golden Globe. Another 4 wins & 3 nominations.,104 min,"Comedy, Drama, Music",Peter Chelsom,English,7.2,"Brian Flanagan, Constance Cowley, Marie Mullen, Phil Kelly",01 Feb 1992,N/A,R,"4,313,173",Hear My Song,"1,275",http://ia.media-imdb.com/images/M/MV5BOTMxMjAxNDEzNl5BMl5BanBnXkFtZTcwNDEwODAzMQ@@._V1_SX300.jpg,movie,True,"Ireland, UK","Peter Chelsom (screenplay, Peter Chelsom (story, Adrian Dunbar"
56fbbe7571a0651cf053939d,tt0102690,N/A,91 min,"Comedy, Horror","Mark Herrier, Alan Ormsby",English,5.7,"Jill Schoelen, Tom Villard, Dee Wallace, Derek Rydall",01 Feb 1991,N/A,R,"4,205,000",Popcorn,"2,309",http://ia.media-imdb.com/images/M/MV5BMTI4ODE4Mzk0OF5BMl5BanBnXkFtZTcwNzI5MDYxMQ@@._V1_SX300.jpg,movie,True,USA,"Mitchell Smith (story, Alan Ormsby (screenplay)"
56fbbe7571a0651cf053939e,tt0102303,N/A,92 min,Comedy,Mel Brooks,"English, Spanish",5.8,"Mel Brooks, Lesley Ann Warren, Jeffrey Tambor, Stuart Pankin",26 Jul 1991,N/A,PG-13,"4,102,526",Life Stinks,"7,249",http://ia.media-imdb.com/images/M/MV5BMTkwMjUxNTcwNV5BMl5BanBnXkFtZTcwMjQ1NDk0NA@@._V1_SX300.jpg,movie,True,USA,"Mel Brooks (story, Ron Clark (story, Rudy De Luca (story, Steve Haberman (story, Mel Brooks (screenplay, Rudy De Luca (screenplay, Steve Haberman (screenplay)"
56fbbe7571a0651cf053939f,tt0102103,1 win & 1 nomination.,107 min,"Biography, Comedy, Music",James Lapine,English,7.0,"Judy Davis, Hugh Grant, Mandy Patinkin, Bernadette Peters",01 May 1991,N/A,PG-13,"4,076,211",Impromptu,"3,803",http://ia.media-imdb.com/images/M/MV5BMjAzMDk1OTA1Ml5BMl5BanBnXkFtZTcwMzYwMDcxMQ@@._V1_SX300.jpg,movie,True,"UK, France",Sarah Kernochan
56fbbe7571a0651cf05393a0,tt0102493,1 nomination.,106 min,"Drama, Western",Stuart Rosenberg,English,6.3,"Scott Glenn, Kate Capshaw, Tess Harper, Gary Busey",01 Mar 1991,N/A,PG,"3,603,615",My Heroes Have Always Been Cowboys,373,http://ia.media-imdb.com/images/M/MV5BMTc4MDU3NzgyMV5BMl5BanBnXkFtZTcwMzgxNjQyMQ@@._V1_SX300.jpg,movie,True,USA,Joel Don Humphreys
56fbbe7571a0651cf05393a1,tt0102913,3 nominations.,89 min,"Drama, Music, Romance",Jeffrey Hornaday,English,5.0,"John Travolta, Jamie Walters, Heather Graham, Richard Jordan",04 Oct 1991,N/A,PG-13,"3,547,684",Shout,"1,488",http://ia.media-imdb.com/images/M/MV5BMTIwNTg5NjEyMV5BMl5BanBnXkFtZTcwNTg5NTUyMQ@@._V1_SX300.jpg,movie,True,USA,Joe Gayton
56fbbe7571a0651cf05393a2,tt0102048,3 wins & 6 nominations.,102 min,"Crime, Drama, Thriller",David Mamet,English,7.1,"Joe Mantegna, William H. Macy, Vincent Guastaferro, J.J. Johnston",28 Aug 1991,N/A,R,"2,971,661",Homicide,"4,537",http://ia.media-imdb.com/images/M/MV5BMTU5ODIxMTU0Nl5BMl5BanBnXkFtZTcwNDIyNjk3Mg@@._V1_SX300.jpg,movie,True,USA,David Mamet
56fbbe7571a0651cf05393a3,tt0101356,N/A,98 min,"Comedy, Crime",Maurice Phillips,English,5.3,"Richard Pryor, Gene Wilder, Mercedes Ruehl, Stephen Lang",26 Jul 1991,N/A,R,"2,865,916",Another You,"2,517",http://ia.media-imdb.com/images/M/MV5BMTU0MTgxMzM4NV5BMl5BanBnXkFtZTcwMzU3OTUyMQ@@._V1_SX300.jpg,movie,True,USA,Ziggy Steinberg
56fbbe7571a0651cf05393a4,tt0102388,3 nominations.,99 min,"Drama, Romance",Robert Mulligan,English,7.5,"Sam Waterston, Tess Harper, Gail Strickland, Reese Witherspoon",04 Oct 1991,N/A,PG-13,"2,853,801",The Man in the Moon,"11,733",http://ia.media-imdb.com/images/M/MV5BMTM4MDU0NDY0MF5BMl5BanBnXkFtZTcwMzg1ODE1NA@@._V1_SX300.jpg,movie,True,USA,Jenny Wingfield
56fbbe7571a0651cf05393a5,tt0102782,6 nominations.,102 min,"Adventure, Drama, Romance",William A. Graham,English,5.1,"Milla Jovovich, Brian Krause, Lisa Pelikan, Courtney Barilla",02 Aug 1991,N/A,PG-13,"2,807,854",Return to the Blue Lagoon,"13,702",http://ia.media-imdb.com/images/M/MV5BMjE5MDYwNTgwNF5BMl5BanBnXkFtZTcwMjMwNzAyMQ@@._V1_SX300.jpg,movie,True,USA,"Henry De Vere Stacpoole (book, Leslie Stevens (screenplay)"
56fbbe7571a0651cf05393a6,tt0102989,4 wins & 5 nominations.,91 min,"Crime, Drama",Matty Rich,English,5.9,"George T. Odom, Ann D. Sanders, Lawrence Gilliard Jr., Barbara Sanon",01 Jun 1991,N/A,R,"2,712,293",Straight Out of Brooklyn,467,http://ia.media-imdb.com/images/M/MV5BMTM1ODY4Nzk4M15BMl5BanBnXkFtZTcwOTkxMTM3NA@@._V1_SX300.jpg,movie,True,USA,Matty Rich
56fbbe7571a0651cf05393a7,tt0102511,13 wins & 9 nominations.,115 min,Drama,David Cronenberg,"English, Arabic",7.1,"Peter Weller, Judy Davis, Ian Holm, Julian Sands",24 Apr 1992,67,R,"2,541,541",Naked Lunch,"34,402",http://ia.media-imdb.com/images/M/MV5BMTYwNTQ2NDQ3NF5BMl5BanBnXkFtZTcwNTc1NTAwMQ@@._V1_SX300.jpg,movie,True,"Canada, UK, Japan","William S. Burroughs (novel, David Cronenberg"
56fbbe7571a0651cf05393a8,tt0102915,N/A,79 min,"Action, Comedy, Crime",Mark L. Lester,"English, Japanese",6.0,"Dolph Lundgren, Brandon Lee, Cary-Hiroyuki Tagawa, Tia Carrere",23 Aug 1991,N/A,R,"2,275,557",Showdown in Little Tokyo,"12,122",http://ia.media-imdb.com/images/M/MV5BOTY2Mzc1OTM1MF5BMl5BanBnXkFtZTcwMTY2OTMyMQ@@._V1_SX300.jpg,movie,True,USA,"Stephen Glantz, Caliope Brattlestreet"
56fbbe7571a0651cf05393a9,tt0101252,N/A,101 min,"Comedy, Drama",George Gallo,English,7.2,"Danny Aiello, Anthony LaPaglia, Lainie Kazan, Frank Pesce",01 Nov 1991,N/A,R,"2,120,564",29th Street,"1,990",http://ia.media-imdb.com/images/M/MV5BNTI5MDQ3MjgxM15BMl5BanBnXkFtZTcwNTQwMjgyMQ@@._V1_SX300.jpg,movie,True,"USA, Japan","Frank Pesce (story, James Franciscus (story, George Gallo (screenplay)"
56fbbe7571a0651cf05393aa,tt0101765,Nominated for 1 Golden Globe. Another 8 wins & 7 nominations.,98 min,"Drama, Fantasy, Music",Krzysztof Kieslowski,"French, Polish, Italian",7.9,"Irène Jacob, Halina Gryglaszewska, Kalina Jedrusik, Aleksander Bardini",22 Nov 1991,N/A,R,"1,999,955",The Double Life of Veronique,"27,054",http://ia.media-imdb.com/images/M/MV5BMTc3OTUyNjE3Ml5BMl5BanBnXkFtZTcwNzY4MzkzMQ@@._V1_SX300.jpg,movie,True,"France, Poland, Norway","Krzysztof Kieslowski, Krzysztof Piesiewicz"
56fbbe7571a0651cf05393ab,tt0102722,Nominated for 1 BAFTA Film Award. Another 3 wins & 2 nominations.,124 min,"Fantasy, Drama",Peter Greenaway,English,6.9,"John Gielgud, Michael Clark, Michel Blanc, Erland Josephson",30 Aug 1991,N/A,R,"1,750,301",Prospero's Books,"5,008",http://ia.media-imdb.com/images/M/MV5BMTI1Mjc0NTg4MV5BMl5BanBnXkFtZTYwMjk1NzM5._V1_SX300.jpg,movie,True,"UK, Netherlands, France, Italy, Japan","William Shakespeare (play, Peter Greenaway"
56fbbe7571a0651cf05393ac,tt0103030,Nominated for 1 Golden Globe. Another 9 wins & 7 nominations.,112 min,"Comedy, Drama, Romance",Pedro Almodóvar,Spanish,7.2,"Victoria Abril, Marisa Paredes, Miguel Bosé, Anna Lizaran",20 Dec 1991,51,R,,High Heels,"9,635",http://ia.media-imdb.com/images/M/MV5BMjAxMzcyMTEzNV5BMl5BanBnXkFtZTcwNjE4MzEyMQ@@._V1_SX300.jpg,movie,True,"Spain, France","Pedro Almodóvar (screenplay, Pedro Almodóvar (story)"
56fbbe7571a0651cf05393ad,tt0101606,N/A,98 min,"Action, Comedy, Crime",Nicholas Meyer,"English, Russian, French",5.7,"Gene Hackman, Mikhail Baryshnikov, Kurtwood Smith, Terry O'Quinn",06 Sep 1991,N/A,PG-13,"1,501,785",Company Business,"1,775",http://ia.media-imdb.com/images/M/MV5BMTYwMDMzNzUyNF5BMl5BanBnXkFtZTcwNjg4MDUyMQ@@._V1_SX300.jpg,movie,True,USA,Nicholas Meyer
56fbbe7571a0651cf05393ae,tt5006048,N/A,N/A,"Short, Music",Rocky Schenck,English,N/A,N/A,05 Jan 1991,N/A,N/A,,Book of Love: Alice Everyday,N/A,N/A,movie,True,USA,Rocky Schenck (scenario)
56fbbe7571a0651cf05393af,tt0101373,Nominated for 1 Golden Globe. Another 1 win & 1 nomination.,189 min,"Drama, Romance",Hector Babenco,English,6.8,"Tom Berenger, John Lithgow, Daryl Hannah, Aidan Quinn",06 Dec 1991,N/A,R,"1,342,903",At Play in the Fields of the Lord,"2,584",http://ia.media-imdb.com/images/M/MV5BMTk3NjY5NDk2Nl5BMl5BanBnXkFtZTYwNDkwMzk5._V1_SX300.jpg,movie,True,"USA, Brazil","Peter Matthiessen (based on the novel by, Jean-Claude Carrière (screenplay, Hector Babenco (screenplay, Vincent Patrick (screenplay)"
56fbbe7571a0651cf05393b0,tt0101588,5 wins & 4 nominations.,129 min,"Crime, Drama",John Sayles,English,7.4,"Vincent Spano, Stephen Mendillo, Chris Cooper, Tony Lo Bianco",15 Nov 1991,N/A,R,"1,264,910",City of Hope,"1,780",http://ia.media-imdb.com/images/M/MV5BMTY2NjQ4MjE5NF5BMl5BanBnXkFtZTcwOTQ4OTYyMQ@@._V1_SX300.jpg,movie,True,USA,John Sayles
56fbbe7571a0651cf05393b1,tt0102015,Won 2 Primetime Emmys. Another 5 wins & 5 nominations.,96 min,Documentary,"Fax Bahr, George Hickenlooper, Eleanor Coppola",English,8.2,"Francis Ford Coppola, Eleanor Coppola, Orson Welles, John Milius",06 Dec 1991,N/A,R,"1,318,449",Hearts of Darkness: A Filmmaker's Apocalypse,"13,177",http://ia.media-imdb.com/images/M/MV5BMTk4Njk3MzI0NV5BMl5BanBnXkFtZTcwMzczMTU1MQ@@._V1_SX300.jpg,movie,True,USA,"Fax Bahr, George Hickenlooper"
56fbbe7571a0651cf05393b2,tt0102757,4 nominations.,100 min,"Drama, Mystery",Michael Tolkin,English,6.4,"Mimi Rogers, Darwyn Carson, Patrick Bauchau, Marvin Elkins",04 Oct 1991,N/A,R,"1,277,401",The Rapture,"4,035",http://ia.media-imdb.com/images/M/MV5BMTM2MjE2OTYwNl5BMl5BanBnXkFtZTcwMjc2ODYyMQ@@._V1_SX300.jpg,movie,True,USA,Michael Tolkin
56fbbe7571a0651cf05393b3,tt0102202,N/A,89 min,"Action, Sport",Albert Pyun,English,4.4,"Sasha Mitchell, Peter Boyle, Dennis Chan, Cary-Hiroyuki Tagawa",14 Jun 1991,N/A,R,"1,300,000",Kickboxer 2: The Road Back,"4,189",http://ia.media-imdb.com/images/M/MV5BMTcyMjQxMDc0MV5BMl5BanBnXkFtZTgwMzY0NTkwMzE@._V1_SX300.jpg,movie,True,USA,"Mark DiSalle (characters, Jean-Claude Van Damme (characters, David S. Goyer"
56fbbe7571a0651cf05393b4,tt0102943,1 win & 3 nominations.,97 min,"Comedy, Drama",Richard Linklater,English,7.1,"Richard Linklater, Rudy Basquez, Jean Caffeine, Jan Hockey",05 Jul 1991,69,R,"1,227,508",Slacker,"14,476",http://ia.media-imdb.com/images/M/MV5BMjE1NjQ2MDU3N15BMl5BanBnXkFtZTcwMTE4NDYyMQ@@._V1_SX300.jpg,movie,True,USA,Richard Linklater
56fbbe7571a0651cf05393b5,tt0101615,1 win & 7 nominations.,91 min,"Comedy, Music, Romance",David Kellogg,English,2.8,"Naomi Campbell, Vanilla Ice, Deezer D, Kevin Hicks",18 Oct 1991,N/A,PG,"1,193,062",Cool as Ice,"7,486",http://ia.media-imdb.com/images/M/MV5BMTkzNTY5ODU3OV5BMl5BanBnXkFtZTcwNDA1ODgxMQ@@._V1_SX300.jpg,movie,True,USA,David Stenn
56fbbe7571a0651cf05393b6,tt0103303,1 nomination.,111 min,"Action, Romance, Thriller",John Frankenheimer,"English, Italian",5.7,"Andrew McCarthy, Valeria Golino, Sharon Stone, John Pankow",01 Nov 1991,N/A,R,"1,182,273",Year of the Gun,"1,863",http://ia.media-imdb.com/images/M/MV5BMTQ5MjMzNjgzMV5BMl5BanBnXkFtZTYwNjAwMTE5._V1_SX300.jpg,movie,True,USA,"Michael Mewshaw (novel, David Ambrose (screenplay)"
56fbbe7571a0651cf05393b7,tt0102181,1 win & 1 nomination.,98 min,"Comedy, Drama, Mystery",Steven Soderbergh,English,7.0,"Jeremy Irons, Theresa Russell, Joel Grey, Ian Holm",15 Nov 1991,46,PG-13,"1,100,000",Kafka,"7,658",http://ia.media-imdb.com/images/M/MV5BMTg4Mjk4NTgwNF5BMl5BanBnXkFtZTcwMTQ0MDYyMQ@@._V1_SX300.jpg,movie,True,"France, USA",Lem Dobbs
56fbbe7571a0651cf05393b8,tt0103253,N/A,85 min,Drama,Ken Russell,English,5.5,"Theresa Russell, Benjamin Mouton, Antonio Fargas, Elizabeth Morehead",18 Oct 1991,N/A,R,"1,008,404",Whore,"2,547",http://ia.media-imdb.com/images/M/MV5BMTQxODgwOTg1NF5BMl5BanBnXkFtZTcwODk4MTYyMQ@@._V1_SX300.jpg,movie,True,"USA, UK","David Hines (play, Ken Russell (screenplay, Deborah Dalton (screenplay)"
56fbbe7571a0651cf05393b9,tt0102428,3 wins & 1 nomination.,119 min,"Comedy, Drama, Romance",István Szabó,"English, Hungarian, French, German",6.8,"Glenn Close, Niels Arestrup, Kiri Te Kanawa, René Kollo",01 Dec 1991,N/A,PG-13,"1,000,348",Meeting Venus,"1,018",http://ia.media-imdb.com/images/M/MV5BMjEyNDA5MzI1Nl5BMl5BanBnXkFtZTYwMTM5Nzg5._V1_SX300.jpg,movie,True,"UK, Japan, USA","István Szabó, Michael Hirst"
56fbbe7571a0651cf05393ba,tt0105526,N/A,96 min,"Action, Thriller",Sidney J. Furie,English,4.8,"Ken Wahl, Matt Frewer, Harley Jane Kozak, Robert Davi",11 Oct 1991,N/A,R,"939,277",The Taking of Beverly Hills,769,http://ia.media-imdb.com/images/M/MV5BMTMxOTQxMzIxM15BMl5BanBnXkFtZTYwOTU2MDk5._V1_SX300.jpg,movie,True,USA,"Sidney J. Furie (story, Rick Natkin (story, David Fuller (story, Rick Natkin (screenplay, David Fuller (screenplay, David J. Burke (screenplay)"
56fbbe7571a0651cf05393bb,tt0101412,N/A,107 min,"Fantasy, Action, Adventure",Sylvio Tabet,English,3.7,"Marc Singer, Kari Wuhrer, Sarah Douglas, Wings Hauser",30 Aug 1991,N/A,PG-13,"869,325",Beastmaster 2: Through the Portal of Time,"2,226",http://ia.media-imdb.com/images/M/MV5BNTQ0OGUwMmQtNDM0Ni00YTkxLWI4M2YtZDQxNTJmMjVjN2EzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,movie,True,"USA, France","Andre Norton (novel, Paul Pepperman (characters, Don Coscarelli (characters, Jim Wynorski (story, R.J. Robertson (story, R.J. Robertson (screenplay, Jim Wynorski (screenplay, Sylvio Tabet (screenplay, Ken Hauser (screenplay, Doug Miles (screenplay)"
56fbbe7571a0651cf05393bc,tt0102450,2 wins & 1 nomination.,97 min,Drama,Neil Jordan,English,6.8,"Beverly D'Angelo, Donal McCann, Niall Byrne, Lorraine Pilkington",05 Apr 1991,N/A,R,"835,519",The Miracle,513,N/A,movie,True,"UK, Ireland",Neil Jordan
56fbbe7571a0651cf05393bd,tt0101458,1 win & 1 nomination.,158 min,"Action, Drama, Sci-Fi",Wim Wenders,"English, French, Italian, Japanese, German",6.9,"Solveig Dommartin, Pietro Falcone, Enzo Turrin, Chick Ortega",25 Dec 1991,N/A,R,"752,856",Until the End of the World,"6,626",http://ia.media-imdb.com/images/M/MV5BMTEwNjQzOTMyOTdeQTJeQWpwZ15BbWU4MDU3ODI4MDEx._V1_SX300.jpg,movie,True,"Germany, France, Australia, USA","Peter Carey (screenplay, Wim Wenders (screenplay, Wim Wenders (original idea by, Solveig Dommartin (original idea by, Michael Almereyda"
56fbbe7571a0651cf05393be,tt0102687,4 wins & 6 nominations.,85 min,"Drama, Horror, Sci-Fi",Todd Haynes,English,6.6,"Edith Meeks, Millie White, Buck Smith, Anne Giotta",16 Aug 1991,N/A,NC-17,"609,524",Poison,"2,384",http://ia.media-imdb.com/images/M/MV5BNjY1Njk3MTA4Ml5BMl5BanBnXkFtZTcwMzQ2Mzk2NQ@@._V1_SX300.jpg,movie,True,USA,Jean Genet (inspired by the novels of Jean Genet with quotations from \
56fbbe7571a0651cf05393bf,tt0100774,1 win & 1 nomination.,105 min,"Romance, Western",Nancy Kelly,English,7.3,"Rosalind Chao, Chris Cooper, Michael Paul Chan, Dennis Dun",01 Nov 1991,N/A,PG-13,"717,772",Thousand Pieces of Gold,393,http://ia.media-imdb.com/images/M/MV5BOTI4MjU1ODg0NV5BMl5BanBnXkFtZTcwOTc0MTEzMQ@@._V1_SX300.jpg,movie,True,"USA, UK","Ruthanne Lum McCunn (novel, Anne Makepeace (screenplay)"
56fbbe7571a0651cf05393c0,tt0101726,3 nominations.,88 min,"Comedy, Documentary",Jay Dubin,English,5.2,"Andrew Dice Clay, Eddie Griffin, Sylvia Harman, Lee Lawrence",17 May 1991,N/A,NC-17,"637,327",Dice Rules,501,http://ia.media-imdb.com/images/M/MV5BMTIzODcyNTUwNl5BMl5BanBnXkFtZTcwOTA4MjUyMQ@@._V1_SX300.jpg,movie,True,USA,"Andrew Dice Clay (story, Lenny Schulman (screenplay, Andrew Dice Clay"
56fbbe7571a0651cf05393c1,tt0102741,1 nomination.,100 min,"Comedy, Drama",Steve Rash,English,5.9,"Kevin Bacon, Linda Fiorentino, John Malkovich, Joe Mantegna",01 Feb 1991,N/A,R,"612,781",Queens Logic,"1,289",http://ia.media-imdb.com/images/M/MV5BMTI3OTk3NjMzMF5BMl5BanBnXkFtZTcwMzExMzgzMQ@@._V1_SX300.jpg,movie,True,USA,"Tony Spiridakis (story, Joseph W. Savino (story, Tony Spiridakis (screenplay)"
56fbbe7571a0651cf05393c2,tt0100488,N/A,96 min,Drama,Joel Bender,English,6.4,"Jill Schoelen, Don Michael Paul, Sean Kanan, Ron Karabatsos",03 May 1991,N/A,R,"561,000",Rich Girl,224,http://ia.media-imdb.com/images/M/MV5BMzc5MzkyNDA0Ml5BMl5BanBnXkFtZTcwNzExNjIyMQ@@._V1_SX300.jpg,movie,True,USA,Robert Elliot
56fbbe7571a0651cf05393c3,tt0101998,2 wins & 8 nominations.,88 min,"Comedy, Drama",Joseph B. Vasquez,English,7.0,"Doug E. Doug, Mario Joyner, John Leguizamo, Nestor Serrano",05 Apr 1991,N/A,R,"532,933",Hangin' with the Homeboys,"1,074",http://ia.media-imdb.com/images/M/MV5BMTc3NDEzMTM2MF5BMl5BanBnXkFtZTcwMDkxMzQyMQ@@._V1_SX300.jpg,movie,True,USA,Joseph B. Vasquez
56fbbe7571a0651cf05393c4,tt0101991,5 wins & 6 nominations.,98 min,Drama,Akira Kurosawa,Japanese,7.3,"Sachiko Murase, Hisashi Igawa, Narumi Kayashima, Tomoko Ôtakara",20 Dec 1991,N/A,PG,"516,431",Rhapsody in August,"4,686",http://ia.media-imdb.com/images/M/MV5BMjE0ODQ0NTM4N15BMl5BanBnXkFtZTcwNDY0NzU2NA@@._V1_SX300.jpg,movie,True,Japan,"Kiyoko Murata (novel, Akira Kurosawa"
56fbbe7571a0651cf05393c5,tt0102422,N/A,102 min,"Action, Drama, War",James Glickenhaus,English,4.6,"Michael Joseph DeSare, Chick Vennera, Michael Ironside, Steve James",20 Sep 1991,N/A,R,"456,127",McBain,"1,134",http://ia.media-imdb.com/images/M/MV5BMTU2ODkyOTk3N15BMl5BanBnXkFtZTcwMTQzOTQxMQ@@._V1_SX300.jpg,movie,True,USA,James Glickenhaus
56fbbe7571a0651cf05393c6,tt0103125,N/A,111 min,Drama,Herbert Ross,English,6.3,"John Cusack, James Spader, Imogen Stubbs, Mandy Patinkin",15 Mar 1991,N/A,R,"418,807",True Colors,"3,855",http://ia.media-imdb.com/images/M/MV5BMzM0MzE4NTk5OV5BMl5BanBnXkFtZTcwMzAzMjUyMQ@@._V1_SX300.jpg,movie,True,USA,Kevin Wade
56fbbe7571a0651cf05393c7,tt0101428,5 wins & 6 nominations.,238 min,Drama,Jacques Rivette,"French, English",7.8,"Michel Piccoli, Jane Birkin, Emmanuelle Béart, Marianne Denicourt",04 Sep 1991,N/A,UNRATED,"408,571",La belle noiseuse,"4,583",http://ia.media-imdb.com/images/M/MV5BMTQ5MDM3NDM4Ml5BMl5BanBnXkFtZTcwODkzODUyMQ@@._V1_SX300.jpg,movie,True,"France, Switzerland","Pascal Bonitzer (scenario, Christine Laurent (scenario, Jacques Rivette (scenario, Honoré de Balzac (inspired by novella \"
56fbbe7571a0651cf05393c8,tt0101748,N/A,94 min,"Comedy, Drama, Romance",Nancy Savoca,English,7.5,"River Phoenix, Lili Taylor, Richard Panebianco, Anthony Clark",04 Oct 1991,N/A,R,"394,631",Dogfight,"6,361",http://ia.media-imdb.com/images/M/MV5BMTM1ODM3OTk3N15BMl5BanBnXkFtZTcwNDQ2OTEyMQ@@._V1_SX300.jpg,movie,True,USA,Bob Comfort
56fbbe7571a0651cf05393c9,tt0103015,N/A,86 min,Comedy,Michael Jenkins,English,6.1,"Bryan Brown, Karen Allen, Justin Rosniak, Chris Haywood",10 May 1991,N/A,PG,"382,510",Sweet Talker,184,http://ia.media-imdb.com/images/M/MV5BMTMzNjIxMDI2MF5BMl5BanBnXkFtZTcwNDUzMTkzMQ@@._V1_SX300.jpg,movie,True,Australia,"Bryan Brown (story, Tony Morphett (story, Tony Morphett"
56fbbe7571a0651cf05393ca,tt0103036,N/A,91 min,"Drama, Sport",Robert M. Young,English,5.9,"Edward James Olmos, Lorraine Bracco, John E. Coleman, Jeff Corbett",26 Apr 1991,N/A,PG,"336,396",Talent for the Game,594,http://ia.media-imdb.com/images/M/MV5BNDkzMTM0MzIxMl5BMl5BanBnXkFtZTcwODU0MjUyMQ@@._V1_SX300.jpg,movie,True,USA,"David Himmelstein, Thomas Michael Donnelly, Larry Ferguson"
56fbbe7571a0651cf05393cb,tt0101597,1 win & 1 nomination.,89 min,"Drama, Thriller",Radha Bharadwaj,English,7.2,"Alan Rickman, Madeleine Stowe",06 Mar 1991,N/A,R,"259,012",Closet Land,"2,088",http://ia.media-imdb.com/images/M/MV5BMTM1MjMxOTQ4N15BMl5BanBnXkFtZTcwNzI1MzMzMQ@@._V1_SX300.jpg,movie,True,USA,Radha Bharadwaj
56fbbe7571a0651cf05393cc,tt0103143,3 nominations.,92 min,Drama,Don Boyd,English,5.3,"Patsy Kensit, Jack Shepherd, Patrick Ryecart, Maynard Eziashi",04 Oct 1991,N/A,R,"256,521",Twenty-One,399,http://ia.media-imdb.com/images/M/MV5BMTgwODc5MzE5NF5BMl5BanBnXkFtZTcwMTQ0MzkxMQ@@._V1_SX300.jpg,movie,True,"UK, USA","Zoe Heller (screenplay, Don Boyd (screenplay, Don Boyd (story)"
56fbbe7571a0651cf05393cd,tt0102979,N/A,106 min,"Comedy, Drama, Musical",Lewis Gilbert,English,6.4,"Robyn Stevan, Jane Krakowski, Bill Irwin, Ellen Greene",11 Oct 1991,N/A,PG,"242,014",Stepping Out,832,http://ia.media-imdb.com/images/M/MV5BMTY2NzE5MjAxNl5BMl5BanBnXkFtZTcwMzk3MjAyMQ@@._V1_SX300.jpg,movie,True,USA,"Richard Harris (play, Richard Harris (screenplay)"
56fbbe7571a0651cf05393ce,tt0103312,1 win.,105 min,"Drama, Music",Isaac Julien,English,5.9,"Valentine Nonyela, Mo Sesay, Dorian Healy, Frances Barber",06 Dec 1991,N/A,R,,Young Soul Rebels,262,http://ia.media-imdb.com/images/M/MV5BMTQxMjAxNzM0Nl5BMl5BanBnXkFtZTYwMzE4Mjg5._V1_SX300.jpg,movie,True,"UK, France, Germany, Spain","Paul Hallam, Isaac Julien, Derrick Saldaan McClintock"
56fbbe7571a0651cf05393cf,tt0102116,1 win & 1 nomination.,127 min,Drama,Sean Penn,English,7.2,"David Morse, Viggo Mortensen, Valeria Golino, Patricia Arquette",20 Sep 1991,N/A,R,"191,125",The Indian Runner,"6,642",http://ia.media-imdb.com/images/M/MV5BMjI0MTAxNjYwM15BMl5BanBnXkFtZTcwMDY4MjI0NA@@._V1_SX300.jpg,movie,True,"USA, Japan",Sean Penn
56fbbe7571a0651cf05393d0,tt0101404,1 nomination.,101 min,"Comedy, Drama, Mystery",Simon Callow,English,6.4,"Vanessa Redgrave, Keith Carradine, Cork Hubbert, Rod Steiger",01 Jun 1991,N/A,PG-13,"184,890",The Ballad of the Sad Cafe,508,http://ia.media-imdb.com/images/M/MV5BMjE1NTIxMjMzOV5BMl5BanBnXkFtZTcwNjc1NTcyMQ@@._V1_SX300.jpg,movie,True,"UK, USA","Edward Albee (play, Michael Hirst, Carson McCullers (novel)"
56fbbe7571a0651cf05393d1,tt0101595,4 wins.,108 min,"Drama, Romance",Stephen Poliakoff,English,6.4,"Alan Rickman, Clive Owen, Saskia Reeves, Karl Johnson",22 Nov 1991,N/A,R,"135,893",Close My Eyes,"2,264",http://ia.media-imdb.com/images/M/MV5BMTc3MTUzNzU0OV5BMl5BanBnXkFtZTcwODE2NDUyMQ@@._V1_SX300.jpg,movie,True,UK,Stephen Poliakoff
56fbbe7571a0651cf05393d2,tt0102299,N/A,112 min,"Mystery, Thriller",Mike Figgis,English,6.0,"Kevin Anderson, Pamela Gidley, Bill Pullman, Kim Novak",01 Nov 1991,N/A,R,"133,645",Liebestraum,"1,263",http://ia.media-imdb.com/images/M/MV5BNjkxNjMyNTM5OF5BMl5BanBnXkFtZTcwMDczNzA2NA@@._V1_SX300.jpg,movie,True,USA,Mike Figgis
56fbbe7571a0651cf05393d3,tt0103838,9 nominations.,137 min,Drama,Andrey Konchalovskiy,English,7.1,"Tom Hulce, Lolita Davidovich, Bob Hoskins, Aleksandr Zbruev",25 Dec 1991,N/A,PG-13,"583,979",The Inner Circle,"1,534",http://ia.media-imdb.com/images/M/MV5BMTczODY3MDAxOF5BMl5BanBnXkFtZTYwMDA2Mjk5._V1_SX300.jpg,movie,True,"Italy, Soviet Union, USA","Andrey Konchalovskiy, Anatoli Usov"
