_id,Released,Writer,Type,imdbVotes,Response,Genre,Metascore,imdbID,imdbRating,Title,Rated,Language,Country,Box_office,Runtime,Actors,Director,Awards,Poster
5707203271a0650af414df5c,21 Dec 2007,"Judd Apatow, Jake Kasdan",movie,"54,641",True,"Comedy, Music",63,tt0841046,6.7,Walk Hard: The Dewey Cox Story,R,English,USA,,96 min,"Nat Faxon, John C. Reilly, Tim Meadows, Conner Rayburn",Jake Kasdan,Nominated for 2 Golden Globes. Another 1 win & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTk5NDMyNTk0N15BMl5BanBnXkFtZTcwMTQ4MDUzMw@@._V1_SX300.jpg
5707203271a0650af414df5d,27 Apr 2007,"Gary Goldman (screenplay, Jonathan Hensleigh (screenplay, Paul Bernbaum (screenplay, Gary Goldman (screen story, Philip K. Dick (novel)",movie,"122,166",True,"Action, Sci-Fi, Thriller",42,tt0435705,6.2,Next,PG-13,"English, French, German, Serbian",USA,"17,993,461",96 min,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann",Lee Tamahori,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg3MjgyNjE1Nl5BMl5BanBnXkFtZTcwNTY1NDU0MQ@@._V1_SX300.jpg
5707203271a0650af414df5e,08 Jun 2007,"Eli Roth, Eli Roth (characters)",movie,"68,330",True,Horror,46,tt0498353,5.4,Hostel: Part II,R,"English, Slovak, Italian, Czech","USA, Czech Republic, Italy, Iceland, Slovakia",,94 min,"Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips",Eli Roth,5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjA1NTQ3MjI2N15BMl5BanBnXkFtZTYwNTQ4MTI3._V1_SX300.jpg
5707203271a0650af414df5f,21 Sep 2007,Steven Knight (screenplay),movie,"185,434",True,"Crime, Thriller",82,tt0765443,7.7,Eastern Promises,R,"English, Russian, Turkish, Ukrainian, Urdu","USA, UK, Canada",,100 min,"Josef Altin, Mina E. Mina, Aleksandar Mikic, Sarah-Jeanne Labrosse",David Cronenberg,Nominated for 1 Oscar. Another 28 wins & 69 nominations.,http://ia.media-imdb.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_SX300.jpg
5707203271a0650af414df60,16 Mar 2007,"Leigh Whannell (screenplay, James Wan (story, Leigh Whannell (story)",movie,"63,809",True,Horror,34,tt0455760,6.2,Dead Silence,R,English,USA,"16,545,445",89 min,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg, Michael Fairman",James Wan,N/A,http://ia.media-imdb.com/images/M/MV5BMjEyNDQwMTQ3OV5BMl5BanBnXkFtZTcwMTY5MzI0MQ@@._V1_SX300.jpg
5707203271a0650af414df61,12 Oct 2007,"William Nicholson, Michael Hirst",movie,"53,405",True,"Biography, Drama, History",45,tt0414055,6.9,Elizabeth: The Golden Age,PG-13,"English, Spanish, Swedish","UK, France, Germany, USA",,114 min,"Jordi Mollà, Aimee King, Cate Blanchett, Laurence Fox",Shekhar Kapur,Won 1 Oscar. Another 5 wins & 29 nominations.,http://ia.media-imdb.com/images/M/MV5BMTgzODIwNzcyMF5BMl5BanBnXkFtZTcwMTg0MTQ1MQ@@._V1_SX300.jpg
5707203271a0650af414df62,11 Jan 2008,"David Benioff (screenplay, Khaled Hosseini (novel)",movie,"67,039",True,Drama,61,tt0419887,7.6,The Kite Runner,PG-13,"Dari, English, Pushto, Russian, Urdu","USA, China","15,797,907",128 min,"Khalid Abdalla, Atossa Leoni, Shaun Toub, Sayed Jafar Masihullah Gharibzada",Marc Forster,Nominated for 1 Oscar. Another 6 wins & 22 nominations.,http://ia.media-imdb.com/images/M/MV5BODcyNjY2MjEwM15BMl5BanBnXkFtZTcwODQ0MzI1MQ@@._V1_SX300.jpg
5707203271a0650af414df63,N/A,N/A,game,N/A,True,N/A,N/A,tt1620770,N/A,Happily N'Ever After: Mambo's Memory Mix-up,N/A,English,USA,,N/A,N/A,N/A,N/A,N/A
5707203271a0650af414df64,01 May 2007,N/A,movie,5,True,Short,N/A,tt1334219,7.6,A Cautionary Tale: The Making of 'Alpha Dog',N/A,English,USA,,N/A,N/A,N/A,N/A,N/A
5707203271a0650af414df65,17 Aug 2007,"David Kajganich (screenplay, Jack Finney (novel)",movie,"63,843",True,"Sci-Fi, Thriller",45,tt0427392,5.9,The Invasion,PG-13,"English, Russian","USA, Australia",,99 min,"Nicole Kidman, Daniel Craig, Jeremy Northam, Jackson Bond","Oliver Hirschbiegel, James McTeigue",1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQ1NzM0NjI4M15BMl5BanBnXkFtZTcwOTg2NjUzMw@@._V1_SX300.jpg
5707203271a0650af414df66,09 Nov 2007,Matthew Michael Carnahan,movie,"40,536",True,"Drama, Thriller, War",47,tt0891527,6.2,Lions for Lambs,R,English,USA,"14,998,070",92 min,"Robert Redford, Meryl Streep, Tom Cruise, Michael Peña",Robert Redford,4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTcyMzc0MzYyM15BMl5BanBnXkFtZTcwMTM2NDk0NA@@._V1_SX300.jpg
5707203271a0650af414df67,30 Nov 2007,Joby Harold,movie,"61,969",True,"Crime, Mystery, Thriller",33,tt0211933,6.5,Awake,R,"English, Japanese",USA,,84 min,"Hayden Christensen, Jessica Alba, Terrence Howard, Lena Olin",Joby Harold,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE3NDczNTIyOV5BMl5BanBnXkFtZTcwMDQwMjU1MQ@@._V1_SX300.jpg
5707203271a0650af414df68,03 Aug 2007,Pam Brady,movie,"57,806",True,Comedy,43,tt0787475,6.7,Hot Rod,PG-13,English,USA,"13,920,741",88 min,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride",Akiva Schaffer,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BNjYwNjA3OTY0Nl5BMl5BanBnXkFtZTcwNDMyNDUzMw@@._V1_SX300.jpg
5707203271a0650af414df69,04 Apr 2007,"Claire-Dee Lim, Mike Werb, Michael Colleary",movie,"4,657",True,"Action, Comedy, Family",43,tt0476995,5.5,Firehouse Dog,PG,English,"USA, Canada",,111 min,"Josh Hutcherson, Bruce Greenwood, Bill Nunn, Scotch Ellis Loring",Todd Holland,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTkyMDczNjYwMl5BMl5BanBnXkFtZTcwNzcxNzI0MQ@@._V1_SX300.jpg
5707203271a0650af414df6a,19 Oct 2007,"Ed Yeager (screenplay, Joey Gutierrez (screenplay, John Aboud (story, Michael Colton (story, Adam Jay Epstein (story, Andrew Jacobson (story)",movie,"9,843",True,"Comedy, Sport",25,tt0790804,4.1,The Comebacks,PG-13,English,USA,"13,349,251",84 min,"David Koechner, Carl Weathers, Melora Hardin, Matthew Lawrence",Tom Brady,1 nomination.,http://ia.media-imdb.com/images/M/MV5BNDI5OTAxMjc2OV5BMl5BanBnXkFtZTcwMDMzMDU1MQ@@._V1_SX300.jpg
5707203271a0650af414df6b,08 Aug 2007,"Geoff Rodkey (screenplay, J. David Stem (screenplay, David N. Weiss (screenplay, Geoff Rodkey (story, Joel Cohen (story, Alec Sokolow (story, Geoff Rodkey (characters)",movie,"12,077",True,"Comedy, Family",13,tt0462244,2.9,Daddy Day Camp,PG,English,USA,"13,235,267",93 min,"Cuba Gooding Jr., Lochlyn Munro, Richard Gant, Tamala Jones",Fred Savage,1 win & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM1NTUyMTExMF5BMl5BanBnXkFtZTcwNzk0MDI1MQ@@._V1_SX300.jpg
5707203271a0650af414df6c,07 Sep 2007,Michael Davis,movie,"127,896",True,"Action, Comedy, Crime",49,tt0465602,6.7,Shoot 'Em Up,R,"English, Italian",USA,"12,796,824",86 min,"Clive Owen, Paul Giamatti, Monica Bellucci, Stephen McHattie",Michael Davis,3 nominations.,http://ia.media-imdb.com/images/M/MV5BMjEwMDA1MDUwNl5BMl5BanBnXkFtZTcwMDQzMzM1MQ@@._V1_SX300.jpg
5707203271a0650af414df6d,16 Mar 2007,"Chris Rock (screenplay, Louis C.K. (screenplay, Éric Rohmer (motion picture \",movie,"13,647",True,"Comedy, Drama, Romance",49,tt0770772,5.5,I Think I Love My Wife,R,English,"USA, India","12,550,242",90 min,"Chris Rock, Kerry Washington, Gina Torres, Steve Buscemi",Chris Rock,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMzA0NTcxODEyN15BMl5BanBnXkFtZTcwOTA4MjI0MQ@@._V1_SX300.jpg
5707203271a0650af414df6e,29 Jun 2007,"Susan Minot (screenplay, Michael Cunningham (screenplay, Susan Minot (novel)",movie,"11,492",True,"Drama, Romance",45,tt0765447,6.6,Evening,PG-13,English,"USA, Germany","12,406,646",117 min,"Claire Danes, Toni Collette, Vanessa Redgrave, Patrick Wilson",Lajos Koltai,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ3NTAzNzgzMV5BMl5BanBnXkFtZTcwMDIyMjY0MQ@@._V1_SX300.jpg
5707203271a0650af414df6f,26 Oct 2007,"Wes Anderson, Roman Coppola, Jason Schwartzman",movie,"134,523",True,"Adventure, Comedy, Drama",67,tt0838221,7.2,The Darjeeling Limited,R,"English, Hindi, German, Tibetan",USA,"11,896,380",91 min,"Owen Wilson, Adrien Brody, Jason Schwartzman, Amara Karan",Wes Anderson,4 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM0MTQ4MTgwOF5BMl5BanBnXkFtZTcwMDA3MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414df70,21 Sep 2007,Chad Gomez Creasey,movie,"36,768",True,"Comedy, Romance",45,tt0815244,6.3,Sydney White,PG-13,English,USA,"11,702,090",108 min,"Amanda Bynes, Sara Paxton, Matt Long, Jack Carpenter",Joe Nussbaum,N/A,http://ia.media-imdb.com/images/M/MV5BMTk3ODc3ODAxN15BMl5BanBnXkFtZTcwNzcwMDU1MQ@@._V1_SX300.jpg
5707203271a0650af414df71,20 Apr 2007,Jon Kasdan,movie,"27,313",True,"Comedy, Drama, Romance",47,tt0419843,6.5,In the Land of Women,PG-13,English,USA,"11,043,445",97 min,"Elena Anaya, Adam Brody, Kelsey Keel, Danielle Savre",Jon Kasdan,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ4MDQ3NTExMV5BMl5BanBnXkFtZTcwMTA0OTM0MQ@@._V1_SX300.jpg
5707203271a0650af414df72,14 Sep 2007,Hyung-rae Shim,movie,"21,268",True,"Action, Drama, Fantasy",33,tt0372873,3.6,Dragon Wars: D-War,PG-13,"English, Korean",South Korea,"10,956,379",90 min,"Jason Behr, Amanda Brooks, Robert Forster, Craig Robinson",Hyung-rae Shim,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTc2OTk1MzUzMl5BMl5BanBnXkFtZTcwNjE0ODI1MQ@@._V1_SX300.jpg
5707203271a0650af414df73,12 Jan 2007,"John Brancato, Michael Ferris",movie,"10,881",True,"Action, Adventure, Crime",35,tt0772193,4.7,Primeval,R,"English, Swahili, Kirundi, French",USA,"10,596,100",93 min,"Dominic Purcell, Brooke Langton, Orlando Jones, Jürgen Prochnow",Michael Katleman,N/A,http://ia.media-imdb.com/images/M/MV5BMTI1NzUzNjY3Ml5BMl5BanBnXkFtZTcwOTY2ODA0MQ@@._V1_SX300.jpg
5707203271a0650af414df74,20 Jul 2007,"Isabelle Sobelman, Olivier Dahan",movie,"63,732",True,"Biography, Drama, Music",66,tt0450188,7.7,La Vie en Rose,PG-13,"French, English","France, UK, Czech Republic","10,299,782",140 min,"Marion Cotillard, Sylvie Testud, Pascal Greggory, Emmanuelle Seigner",Olivier Dahan,Won 2 Oscars. Another 43 wins & 61 nominations.,http://ia.media-imdb.com/images/M/MV5BMjExMjIzNjM5OV5BMl5BanBnXkFtZTcwMjc0OTg0MQ@@._V1_SX300.jpg
5707203271a0650af414df75,03 Aug 2007,"Susan Estelle Jansen (screenplay, Adam De La Peña (story, David Eilenberg (story)",movie,"14,538",True,"Comedy, Family, Music",21,tt0804452,2.8,Bratz,PG,"English, Spanish",USA,"10,005,534",110 min,"Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye",Sean McNamara,5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTUxNDIwNjQ3OV5BMl5BanBnXkFtZTcwMjMzNjM1MQ@@._V1_SX300.jpg
5707203271a0650af414df76,19 Oct 2007,Kelley Sane,movie,"46,375",True,"Drama, Thriller",55,tt0804522,6.8,Rendition,R,"English, Arabic",USA,,122 min,"Jake Gyllenhaal, Reese Witherspoon, Meryl Streep, Alan Arkin",Gavin Hood,1 win & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTk2MzcwMTIwOV5BMl5BanBnXkFtZTcwMDc4MjI1MQ@@._V1_SX300.jpg
5707203271a0650af414df77,31 Aug 2007,"Ian Mackenzie Jeffers (screenplay, Brian Garfield (novel)",movie,"58,980",True,"Action, Crime, Drama",36,tt0804461,6.8,Death Sentence,R,English,USA,"9,525,276",105 min,"Kevin Bacon, Garrett Hedlund, Kelly Preston, Jordan Garrett",James Wan,3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM1NDQzMDg1Ml5BMl5BanBnXkFtZTcwNzQ0OTk0MQ@@._V1_SX300.jpg
5707203271a0650af414df78,15 Jun 2007,John Carney,movie,"88,126",True,"Drama, Music, Romance",88,tt0907657,7.9,Once,R,"English, Czech",Ireland,"9,437,933",85 min,"Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick",John Carney,Won 1 Oscar. Another 19 wins & 30 nominations.,http://ia.media-imdb.com/images/M/MV5BMTEwNjExOTc2MTJeQTJeQWpwZ15BbWU3MDYzODQ3NDE@._V1_SX300.jpg
5707203271a0650af414df79,22 Jun 2007,"John Orloff (screenplay, Mariane Pearl (book)",movie,"23,835",True,"Biography, Drama, History",74,tt0829459,6.7,A Mighty Heart,R,"English, French, Urdu, Arabic","USA, UK",,108 min,"Dan Futterman, Angelina Jolie, Archie Panjabi, Mohammed Afzal",Michael Winterbottom,Nominated for 1 Golden Globe. Another 4 wins & 17 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg4OTk0NDc3MV5BMl5BanBnXkFtZTcwOTU0ODc0MQ@@._V1_SX300.jpg
5707203271a0650af414df7a,05 Oct 2007,"John Hodge (screenplay, Susan Cooper (novel)",movie,"12,922",True,"Adventure, Drama, Family",38,tt0484562,4.8,The Seeker: The Dark Is Rising,PG,English,USA,"8,791,738",99 min,"Alexander Ludwig, Christopher Eccleston, Ian McShane, Frances Conroy",David L. Cunningham,N/A,http://ia.media-imdb.com/images/M/MV5BMTI4ODI5MzEwM15BMl5BanBnXkFtZTYwMTg4Njk3._V1_SX300.jpg
5707203271a0650af414df7b,05 Jan 2007,"Robert Adetuyi, George Gallo",movie,"9,656",True,"Action, Comedy, Crime",33,tt0462229,4.5,Code Name: The Cleaner,PG-13,English,USA,,84 min,"Cedric the Entertainer, Lucy Liu, Nicollette Sheridan, Mark Dacascos",Les Mayfield,2 nominations.,http://ia.media-imdb.com/images/M/MV5BODM0ODg1NDI0NF5BMl5BanBnXkFtZTcwMjk0NzA0MQ@@._V1_SX300.jpg
5707203271a0650af414df7c,11 May 2007,"Bear Aderhold, Tom Sullivan",movie,"9,477",True,"Action, Adventure, Comedy",17,tt0800003,3.4,Delta Farce,PG-13,"English, Spanish",USA,"8,074,933",90 min,"Michael Rose, Glenn Morshower, Larry the Cable Guy, Christina Moore",C.B. Harding,N/A,http://ia.media-imdb.com/images/M/MV5BMjAxODg1NzU3M15BMl5BanBnXkFtZTcwNjI2ODc0MQ@@._V1_SX300.jpg
5707203271a0650af414df7d,04 Oct 2007,Alexander Berberich,movie,120,True,"Short, Drama",N/A,tt1095453,8.0,Bella,N/A,English,Costa Rica,,N/A,Ampora Marie Sapp,Alexander Berberich,N/A,http://ia.media-imdb.com/images/M/MV5BODY3NzQ0MjkxOF5BMl5BanBnXkFtZTcwMTMzNTI1MQ@@._V1_SX300.jpg
5707203271a0650af414df7e,30 Oct 2007,N/A,movie,11,True,"Short, Biography, Music",N/A,tt1145169,7.2,The Sound and the Heat of El Cantante,N/A,"Spanish, English","Canada, USA",,36 min,"Jennifer Lopez, Marc Anthony, Leon Ichaso, David Maldonado",Julie Ng,N/A,N/A
5707203271a0650af414df7f,02 Nov 2007,"Seth Bass (screenplay, Jonathan Tolins (screenplay, David Gerrold (novel)",movie,"17,219",True,"Comedy, Drama, Family",48,tt0415965,6.8,Martian Child,PG,English,USA,"7,486,906",106 min,"John Cusack, Bobby Coleman, Amanda Peet, Sophie Okonedo",Menno Meyjes,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMjExMDAxNzYzNV5BMl5BanBnXkFtZTcwMDQ3MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414df80,27 Jul 2007,Jeff Hammond,movie,"22,790",True,"Crime, Mystery, Thriller",16,tt0897361,3.6,I Know Who Killed Me,R,English,USA,"7,233,485",105 min,"Bonnie Aarons, Lindsay Lohan, Michael Adler, Julia Ormond",Chris Sivertson,8 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BNTE5OTc5NTU1OV5BMl5BanBnXkFtZTcwMzQxMjU1MQ@@._V1_SX300.jpg
5707203271a0650af414df81,27 Apr 2007,"Scott Wiper (screenplay, Rob Hedden (screenplay, Rob Hedden (story, Andy Hedden (story, Scott Wiper (story)",movie,"44,373",True,"Action, Thriller",23,tt0443473,6.1,The Condemned,R,"English, Spanish, German",USA,"3,718",113 min,"Steve Austin, Vinnie Jones, Robert Mammone, Tory Mussett",Scott Wiper,1 nomination.,http://ia.media-imdb.com/images/M/MV5BNzkyOTczMjU0M15BMl5BanBnXkFtZTcwMDExMzM0MQ@@._V1_SX300.jpg
5707203271a0650af414df82,N/A,Walker O'Brien,movie,9,True,Thriller,N/A,tt1266072,5.2,The Hoax,N/A,English,USA,,96 min,"Gene Ganssle, Lynne Pyrce, Kathleen Benner, Brian Bozick",Huw Bowen,N/A,http://ia.media-imdb.com/images/M/MV5BMTY1MjU3MzMwNF5BMl5BanBnXkFtZTgwOTA3MjA2MDE@._V1_SX300.jpg
5707203271a0650af414df83,11 Jan 2008,Sergio G. Sánchez (screenplay),movie,"117,597",True,"Drama, Mystery, Thriller",74,tt0464141,7.5,The Orphanage,R,Spanish,Spain,,105 min,"Belén Rueda, Fernando Cayo, Roger Príncep, Mabel Rivera",J.A. Bayona,32 wins & 40 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc3MjE0NzQzMV5BMl5BanBnXkFtZTYwMzI0ODc4._V1_SX300.jpg
5707203271a0650af414df84,07 Dec 2007,Kelly Masterson,movie,"80,643",True,"Crime, Drama, Thriller",84,tt0292963,7.3,Before the Devil Knows You're Dead,R,English,USA,"7,083,025",117 min,"Philip Seymour Hoffman, Ethan Hawke, Albert Finney, Marisa Tomei",Sidney Lumet,17 wins & 25 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ1NzM2ODQxNF5BMl5BanBnXkFtZTcwMDczMDU1MQ@@._V1_SX300.jpg
5707203271a0650af414df85,23 Mar 2007,"Kevin Michael Smith (screenplay, Michael Gozzard (screenplay, J. Mills Goodloe (screenplay, Norman Vance Jr. (screenplay, Kevin Michael Smith (story, Michael Gozzard (story)",movie,"5,455",True,"Drama, Family, Sport",55,tt0475355,5.8,Pride,PG,English,"Germany, USA","1,373,400",104 min,"Terrence Howard, Bernie Mac, Kimberly Elise, Tom Arnold",Sunu Gonera,2 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIxMjk2MTM5NF5BMl5BanBnXkFtZTcwMDA0OTM0MQ@@._V1_SX300.jpg
5707203271a0650af414df86,29 Sep 2007,"Jonas Klinkenbijl, Martijn Smits",movie,21,True,"Short, Horror",N/A,tt1108828,6.9,The Bug,N/A,Dutch,Netherlands,,15 min,"Carry Tefsen, Jackie van Oppen, Ger Van Der Grijn, Nils Verkooijen",Martijn Smits,N/A,N/A
5707203271a0650af414df87,13 Apr 2007,"Robert Foreman (screenplay, Daniel Sadek (story)",movie,"7,791",True,Action,24,tt0780595,3.9,Redline,PG-13,English,USA,"6,877,133",95 min,"Nathan Phillips, Nadia Bjorlin, Angus Macfadyen, Eddie Griffin",Andy Cheng,1 nomination.,http://ia.media-imdb.com/images/M/MV5BODY1MTc3MjQ2MF5BMl5BanBnXkFtZTcwOTI4MTU0MQ@@._V1_SX300.jpg
5707203271a0650af414df88,28 Sep 2007,"Paul Haggis (screenplay, Mark Boal (story, Paul Haggis (story)",movie,"59,157",True,"Crime, Drama, Mystery",65,tt0478134,7.2,In the Valley of Elah,R,English,USA,"6,777,589",121 min,"Tommy Lee Jones, Charlize Theron, Jason Patric, Susan Sarandon",Paul Haggis,Nominated for 1 Oscar. Another 2 wins & 17 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg2ODAxOTE2OF5BMl5BanBnXkFtZTcwODYxODE1MQ@@._V1_SX300.jpg
5707203271a0650af414df89,01 Feb 2008,Tamara Jenkins,movie,"31,807",True,"Comedy, Drama",85,tt0775529,7.2,The Savages,R,"English, German, Cantonese",USA,"6,610,326",113 min,"Laura Linney, Philip Seymour Hoffman, Philip Bosco, Peter Friedman",Tamara Jenkins,Nominated for 2 Oscars. Another 15 wins & 30 nominations.,http://ia.media-imdb.com/images/M/MV5BMTU5NjMyMjk0OF5BMl5BanBnXkFtZTYwNzM4MDM4._V1_SX300.jpg
5707203271a0650af414df8a,01 Feb 2008,"Ronald Harwood (screenplay, Jean-Dominique Bauby (book)",movie,"88,443",True,"Biography, Drama",92,tt0401383,8.0,The Diving Bell and the Butterfly,PG-13,French,"France, USA","5,990,075",112 min,"Mathieu Amalric, Emmanuelle Seigner, Marie-Josée Croze, Anne Consigny",Julian Schnabel,Nominated for 4 Oscars. Another 66 wins & 91 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc3MjkzMDkxN15BMl5BanBnXkFtZTcwODAyMTU1MQ@@._V1_SX300.jpg
5707203271a0650af414df8b,02 Nov 2007,Nancy Oliver,movie,"112,575",True,"Comedy, Drama",70,tt0805564,7.4,Lars and the Real Girl,PG-13,"English, Spanish","USA, Canada","5,949,693",106 min,"Ryan Gosling, Emily Mortimer, Paul Schneider, R.D. Reid",Craig Gillespie,Nominated for 1 Oscar. Another 7 wins & 32 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI4NDc1NDkwMV5BMl5BanBnXkFtZTcwNjgzMDE1MQ@@._V1_SX300.jpg
5707203271a0650af414df8c,17 Aug 2007,"Jez Butterworth (screenplay, Tom Butterworth (screenplay, Carlo Carlei (story, Peter Rader (story, Valerio Manfredi (story)",movie,"28,533",True,"Action, Adventure, Fantasy",37,tt0462396,5.4,The Last Legion,PG-13,English,"UK, Italy, France, Tunisia",,102 min,"Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan, Peter Mullan",Doug Lefler,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg2OTkwODU0OF5BMl5BanBnXkFtZTcwMjMyOTA1MQ@@._V1_SX300.jpg
5707203271a0650af414df8d,05 Oct 2007,Albert Leon,movie,"3,400",True,"Drama, Music",36,tt0756703,2.7,Feel the Noise,PG-13,"English, Spanish",USA,"5,867,786",86 min,"Rosa Arredondo, Luis Cruz, Melonie Diaz, Charles Duckworth",Alejandro Chomski,N/A,http://ia.media-imdb.com/images/M/MV5BMTUzODQyNTE2MV5BMl5BanBnXkFtZTcwMzQzMDU1MQ@@._V1_SX300.jpg
5707203271a0650af414df8e,12 Dec 2007,"Lance Rivera, Marc Calixte, Nat Mauldin, Jeff Stein",movie,"2,412",True,"Comedy, Family, Fantasy",32,tt0841032,4.3,The Perfect Holiday,PG,English,USA,"5,809,663",96 min,"Morris Chestnut, Gabrielle Union, Faizon Love, Charlie Murphy",Lance Rivera,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIyMDM0NzQwNF5BMl5BanBnXkFtZTcwMjg1MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414df8f,04 May 2007,"Eric Roth (screenplay, Curtis Hanson (screenplay, Eric Roth (story)",movie,"18,078",True,"Drama, Romance, Sport",49,tt0338216,5.9,Lucky You,PG-13,"English, Spanish","USA, Germany, Australia","5,755,286",124 min,"Phyllis Somerville, Eric Bana, Horatio Sanz, Drew Barrymore",Curtis Hanson,1 nomination.,http://ia.media-imdb.com/images/M/MV5BNzcyMzgwNzU2N15BMl5BanBnXkFtZTcwMDcyODYzMw@@._V1_SX300.jpg
5707203271a0650af414df90,27 Jul 2007,"Don Michael Paul, Bradley Allenstein, Robert Henny",movie,"13,745",True,"Comedy, Sport",18,tt0785077,2.0,Who's Your Caddy?,PG-13,English,USA,"5,694,308",93 min,"Mick Partridge, Big Boi, Faizon Love, Sherri Shepherd",Don Michael Paul,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTY1MDQwMTYxNF5BMl5BanBnXkFtZTcwMTAwOTM1MQ@@._V1_SX300.jpg
5707203271a0650af414df91,13 Apr 2007,"Matt Maiellaro, Dave Willis",movie,"12,050",True,"Animation, Action, Adventure",54,tt0455326,6.9,Aqua Teen Hunger Force Colon Movie Film for Theaters,R,English,USA,"5,518,918",86 min,"Dana Snyder, Carey Means, Dave Willis, Andy Merrill","Matt Maiellaro, Dave Willis",N/A,http://ia.media-imdb.com/images/M/MV5BMTc0OTQwNzYyNF5BMl5BanBnXkFtZTcwMDc5NTM0MQ@@._V1_SX300.jpg
5707203271a0650af414df92,20 Nov 2007,N/A,movie,25,True,"Documentary, Short",N/A,tt1156320,7.8,Making of a True Story: Rescue Dawn,N/A,English,USA,,N/A,"Christian Bale, Galen Yuen, Steve Zahn",N/A,N/A,N/A
5707203271a0650af414df93,16 Nov 2007,"Ronald Harwood (screenplay, Gabriel García Márquez (novel)",movie,"18,795",True,"Drama, Romance",43,tt0484740,6.4,Love in the Time of Cholera,R,English,USA,"4,584,886",139 min,"Benjamin Bratt, Gina Bernard Forbes, Giovanna Mezzogiorno, Javier Bardem",Mike Newell,Nominated for 1 Golden Globe. Another 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ3OTE0OTM4N15BMl5BanBnXkFtZTcwNDg3OTI1MQ@@._V1_SX300.jpg
5707203271a0650af414df94,26 Oct 2007,"Eileen Chang (story, James Schamus (screenplay, Hui-Ling Wang (screenplay)",movie,"30,031",True,"Drama, Romance, Thriller",61,tt0808357,7.6,"Lust, Caution",NC-17,"Mandarin, Japanese, English, Hindi, Shanghainese, Cantonese","USA, China, Taiwan",,157 min,"Tony Chiu Wai Leung, Wei Tang, Joan Chen, Leehom Wang",Ang Lee,Nominated for 1 Golden Globe. Another 24 wins & 51 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI3MDI5ODMyNl5BMl5BanBnXkFtZTcwMTM2MjA1MQ@@._V1_SX300.jpg
5707203271a0650af414df95,30 Mar 2007,Scott Frank,movie,"49,810",True,"Crime, Drama, Thriller",73,tt0427470,7.1,The Lookout,R,English,USA,"4,587,858",99 min,"Joseph Gordon-Levitt, Jeff Daniels, Matthew Goode, Isla Fisher",Scott Frank,1 win & 11 nominations.,http://ia.media-imdb.com/images/M/MV5BMjkyMzE5Nzg0OV5BMl5BanBnXkFtZTcwNTM3MzU0MQ@@._V1_SX300.jpg
