_id,Rated,Director,Language,imdbID,Released,Type,Awards,Actors,Response,Country,imdbVotes,Runtime,Box_office,imdbRating,Writer,Poster,Genre,Title,Metascore
5707546571a06512a04958ba,PG-13,Steve Taylor,English,tt1758575,13 Apr 2012,movie,N/A,"Marshall Allman, Claire Holt, Tania Raymonde, Justin Welborn",True,USA,"2,525",108 min,"594,904",6.0,"Donald Miller (screenplay, Donald Miller (story, Ben Pearson (screenplay, Steve Taylor (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjEyNjAxNDMyMF5BMl5BanBnXkFtZTcwODI4ODE0Nw@@._V1_SX300.jpg,"Comedy, Drama",Blue Like Jazz,48
5707546571a06512a04958bb,PG,John Whitesell,English,tt2041488,24 Aug 2012,movie,N/A,"Kevin Durant, Taylor Gray, James Belushi, Brandon T. Jackson",True,USA,"3,080",94 min,,5.2,"Eric Champnella, Jeff Farley",http://ia.media-imdb.com/images/M/MV5BMjI3OTIwMjk0NV5BMl5BanBnXkFtZTcwNzYyOTAxOA@@._V1_SX300.jpg,"Comedy, Family",Thunderstruck,N/A
5707546571a06512a04958bc,N/A,Oliver Crocker,English,tt2402737,04 Jun 2012,movie,N/A,"Johnny Fleming, Richard Coyle, James D'Arcy, Natalie Dormer",True,UK,10,N/A,,6.0,N/A,N/A,Short,W.E. UK Premiere Red Carpet Featurette,N/A
5707546571a06512a04958bd,NOT RATED,Shoojit Sircar,Hindi,tt2317337,20 Apr 2012,movie,22 wins & 13 nominations.,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia",True,India,"25,907",126 min,"169,209",7.8,"Juhi Chaturvedi (dialogue, Juhi Chaturvedi (screenplay, Juhi Chaturvedi (story)",http://ia.media-imdb.com/images/M/MV5BMTQwMTcyMjY3OV5BMl5BanBnXkFtZTcwNjU0MjY2Nw@@._V1_SX300.jpg,"Comedy, Romance",Vicky Donor,N/A
5707546571a06512a04958be,R,Paul Weitz,English,tt0455323,19 Apr 2012,movie,N/A,"Robert De Niro, Paul Dano, Julianne Moore, Olivia Thirlby",True,USA,"13,648",102 min,"526,322",6.4,"Paul Weitz, Nick Flynn (book)",http://ia.media-imdb.com/images/M/MV5BMjI1OTI1MzU0NF5BMl5BanBnXkFtZTcwNDI2ODkwNw@@._V1_SX300.jpg,Drama,Being Flynn,53
5707546571a06512a04958bf,R,Alison Klayman,"English, Mandarin",tt1845773,14 Jun 2012,movie,6 wins & 15 nominations.,"Weiwei Ai, Dan Ai, Lao Ai, Lee Ambrozy",True,USA,"3,265",91 min,"485,519",7.6,Alison Klayman,http://ia.media-imdb.com/images/M/MV5BMjE4NjEwNDAyN15BMl5BanBnXkFtZTcwNDk5MTIxOA@@._V1_SX300.jpg,Documentary,Ai Weiwei: Never Sorry,81
5707546571a06512a04958c0,NOT RATED,"Will Lovelace, Dylan Southern",English,tt2124908,18 Jul 2012,movie,1 nomination.,"James Murphy, Chuck Klosterman, Keith Wood, Nancy Whang",True,UK,"2,100",108 min,"505,154",7.4,N/A,http://ia.media-imdb.com/images/M/MV5BMTQxNjgwMjIzOF5BMl5BanBnXkFtZTcwMjAyNjUwOA@@._V1_SX300.jpg,"Documentary, Music",Shut Up and Play the Hits,72
5707546571a06512a04958c1,N/A,Jason Mann,English,tt2128441,01 Sep 2012,movie,1 nomination.,"Malcolm Tomlinson, Richard Morse, Elizabeth Henstridge, David Mattia",True,"USA, UK",63,11 min,,6.2,"Frieda Luk, Jason Mann, Frieda Luk (conceived by)",http://ia.media-imdb.com/images/M/MV5BMTAxMDc0MTc2NjBeQTJeQWpwZ15BbWU3MDUxOTE0MTc@._V1_SX300.jpg,"Short, Drama",Delicacy,N/A
5707546571a06512a04958c2,R,Leslye Headland,English,tt1920849,06 Sep 2012,movie,1 win & 1 nomination.,"Kirsten Dunst, Rebel Wilson, Lizzy Caplan, Paul Corning",True,USA,"35,931",87 min,"418,268",5.3,"Leslye Headland (screenplay, Leslye Headland (based on the play by)",http://ia.media-imdb.com/images/M/MV5BNzk3MjA1NzE5OV5BMl5BanBnXkFtZTcwNTQ0NTcxOA@@._V1_SX300.jpg,"Comedy, Romance",Bachelorette,53
5707546571a06512a04958c3,N/A,Rajesh Mapuskar,Hindi,tt2122340,15 Jun 2012,movie,2 nominations.,"Sharman Joshi, Boman Irani, Ritwik Sahore, Paresh Rawal",True,India,"3,675",N/A,"420,046",6.5,"Vidhu Vinod Chopra (original story and screenplay, Rajesh Mapuskar (original story and screenplay, Rajkumar Hirani (original story and dialogue, Shekhar Dhavalikar (script associate, Ranjeet Bahadur (dialogue associate)",http://ia.media-imdb.com/images/M/MV5BMTQ2NTAxNzMxMl5BMl5BanBnXkFtZTcwNjczNzc3Nw@@._V1_SX300.jpg,"Comedy, Drama, Family",Ferrari Ki Sawaari,N/A
5707546571a06512a04958c4,N/A,N/A,English,tt5442350,19 Jun 2012,movie,N/A,"Nicolas Cage, Roger Donaldson, January Jones, Harold Perrineau",True,USA,N/A,7 min,,N/A,N/A,N/A,"Documentary, Short",The Making of 'Seeking Justice',N/A
5707546571a06512a04958c5,NOT RATED,"Heidi Ewing, Rachel Grady",English,tt2125490,21 Jan 2012,movie,8 wins & 6 nominations.,"Noah Stewart, Rachele Gilmnore, Michael Wanko, Michigan Opera Theatre Orchestra",True,USA,"1,271",90 min,"356,172",6.5,N/A,http://ia.media-imdb.com/images/M/MV5BMTAxNjY3NTk2MjheQTJeQWpwZ15BbWU3MDMzOTI0MTg@._V1_SX300.jpg,Documentary,Detropia,68
5707546571a06512a04958c6,NOT RATED,Ashish R. Mohan,Hindi,tt2166214,07 Dec 2012,movie,1 win.,"Akshay Kumar, Asin, Raj Babbar, Vipin Bakshi",True,India,"4,496",141 min,"352,684",4.3,"Kushal Bakshi (screenplay, Bunty Rathore (dialogue, Himesh Reshammiya (story)",http://ia.media-imdb.com/images/M/MV5BMWZkZmI5NTItMmM1YS00NDZmLWE2MTQtYmNhMDBjYzIwY2NiXkEyXkFqcGdeQXVyNjAwODQ2NzI@._V1_SX300.jpg,"Action, Comedy",Khiladi 786,N/A
5707546571a06512a04958c7,R,James Ponsoldt,English,tt2063781,14 Dec 2012,movie,10 nominations.,"Mary Elizabeth Winstead, Aaron Paul, Nick Offerman, Megan Mullally",True,USA,"12,589",81 min,"375,981",6.8,"Susan Burke, James Ponsoldt",http://ia.media-imdb.com/images/M/MV5BMTgyMDMwNDA1Nl5BMl5BanBnXkFtZTcwNTAwNDY0OA@@._V1_SX300.jpg,Drama,Smashed,71
5707546571a06512a04958c8,R,John Gulager,English,tt1714203,11 May 2012,movie,2 wins & 5 nominations.,"Danielle Panabaker, Matt Bush, Katrina Bowden, Jean-Luc Bilodeau",True,USA,"31,079",83 min,"370,904",3.8,"Patrick Melton, Marcus Dunstan, Joel Soisson, Pete Goldfinger (characters, Josh Stolberg (characters)",http://ia.media-imdb.com/images/M/MV5BMTg0OTQ2MTkxNF5BMl5BanBnXkFtZTgwNjkxMjczNDE@._V1_SX300.jpg,"Comedy, Horror",Piranha 3DD,24
5707546571a06512a04958c9,N/A,Duncan Cowles,English,tt2137371,12 Feb 2012,movie,N/A,"Duncan Cowles, Helen Cowles",True,UK,7,4 min,,6.1,N/A,N/A,"Documentary, Short, Comedy",The Lady with the Lamp,N/A
5707546571a06512a04958ca,R,"Jamie Bradshaw, Aleksandr Dulerayn","English, Russian",tt1368440,07 Sep 2012,movie,N/A,"Ed Stoppard, Leelee Sobieski, Jeffrey Tambor, Max von Sydow",True,"USA, Russia","7,622",106 min,"353,468",4.7,"Jamie Bradshaw, Aleksandr Dulerayn",http://ia.media-imdb.com/images/M/MV5BMTk1NjI3NzQ5NF5BMl5BanBnXkFtZTcwNjMyNjM5Nw@@._V1_SX300.jpg,"Drama, Fantasy, Thriller",Branded,20
5707546571a06512a04958cb,N/A,"Gabriela Gastal, Dora Jobim",Portuguese,tt2459968,20 Oct 2012,movie,N/A,"Chico Batera, Marcelo Bernardes, Chico Buarque de Hollanda, Wilson das Neves",True,Brazil,N/A,130 min,,N/A,"Chico Buarque de Hollanda (scenario, Chico Buarque de Hollanda",N/A,Music,Chico Buarque - Na Carreira,N/A
5707546571a06512a04958cc,NOT RATED,Sung-hee Jo,Korean,tt2315152,30 Nov 2012,movie,2 wins & 6 nominations.,"Bo-yeong Park, Joong-ki Song, Yeong-ran Lee, Young-nam Jang",True,South Korea,"3,316",122 min,"328,231",7.4,Sung-hee Jo,http://ia.media-imdb.com/images/M/MV5BMTQ5MjI0NDc1MV5BMl5BanBnXkFtZTgwNzkzMTAzMjE@._V1_SX300.jpg,"Fantasy, Romance",A Werewolf Boy,N/A
5707546571a06512a04958cd,R,Spike Lee,English,tt1989593,17 May 2013,movie,4 nominations.,"Limary Agosto, Sumayya Ali, Turron Kofi Alleyne, De'Adre Aziza",True,USA,"1,220",121 min,"338,803",4.9,"Spike Lee (screenplay, James McBride (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjI3MjYyNjEwOF5BMl5BanBnXkFtZTcwMzk4ODc5Nw@@._V1_SX300.jpg,Drama,Red Hook Summer,48
5707546571a06512a04958ce,PG-13,Josh Radnor,English,tt1872818,05 Oct 2012,movie,2 nominations.,"Josh Radnor, Elizabeth Olsen, Richard Jenkins, Allison Janney",True,USA,"27,746",97 min,"317,190",6.7,"Harold Manning (french adaptation, Josh Radnor",http://ia.media-imdb.com/images/M/MV5BMTY4Njk3MjE2N15BMl5BanBnXkFtZTcwNzg5OTIyOA@@._V1_SX300.jpg,"Comedy, Drama",Liberal Arts,55
5707546571a06512a04958cf,NOT RATED,"Ken Burns, Sarah Burns, David McMahon",English,tt2380247,23 Nov 2012,movie,9 wins & 15 nominations.,"Antron McCray, Kevin Richardson, Yusef Salaam, Raymond Santana",True,USA,"4,185",119 min,"273,747",7.7,"Ken Burns, Sarah Burns, David McMahon",http://ia.media-imdb.com/images/M/MV5BMjMxMDMyNzI1M15BMl5BanBnXkFtZTcwOTIxMDQ2OA@@._V1_SX300.jpg,"Documentary, Crime, History",The Central Park Five,79
5707546571a06512a04958d0,R,Craig Zobel,English,tt1971352,26 Sep 2012,movie,7 wins & 34 nominations.,"Ann Dowd, Matt Servitto, Dreama Walker, Pat Healy",True,USA,"23,877",90 min,"318,622",6.4,Craig Zobel,http://ia.media-imdb.com/images/M/MV5BMTYxMjkwMTk3OV5BMl5BanBnXkFtZTcwNDIwODcwOA@@._V1_SX300.jpg,"Crime, Drama, Thriller",Compliance,68
5707546571a06512a04958d1,NOT RATED,Xiaogang Feng,"Mandarin, English, Japanese",tt2113822,29 Nov 2012,movie,24 wins & 11 nominations.,"Guoli Zhang, Hanyu Zhang, Wei Fan, Yuanzheng Feng",True,China,"2,284",145 min,"308,871",6.9,"Zhenyun Liu (novel, Zhenyun Liu",http://ia.media-imdb.com/images/M/MV5BNjc2OTA3Mjc1Nl5BMl5BanBnXkFtZTcwMjQyNzU3OA@@._V1_SX300.jpg,Drama,Back to 1942,41
5707546571a06512a04958d2,R,Amy Berg,English,tt2130321,22 Nov 2012,movie,Nominated for 1 BAFTA Film Award. Another 9 nominations.,"Michael Baden, Jason Baldwin, Holly Ballard, Jamie Clark Ballard",True,"New Zealand, USA","6,999",147 min,"309,864",7.9,"Amy Berg, Billy McMillin",http://ia.media-imdb.com/images/M/MV5BMjIzNDM3NjkzOV5BMl5BanBnXkFtZTcwNjI5Nzg0OA@@._V1_SX300.jpg,Documentary,West of Memphis,80
5707546571a06512a04958d3,R,"Ice-T, Andy Baybutt",English,tt2062996,20 Jul 2012,movie,1 win & 2 nominations.,"Bun B, B-Real, Afrika Bambaataa, Derek Barbosa",True,"UK, USA","2,873",106 min,"288,312",7.1,N/A,http://ia.media-imdb.com/images/M/MV5BMjE4MTY4NTI1MF5BMl5BanBnXkFtZTcwOTEwNDU4Nw@@._V1_SX300.jpg,"Documentary, Music",Something from Nothing: The Art of Rap,66
5707546571a06512a04958d4,NOT RATED,Ho-Cheung Pang,"Cantonese, Mandarin",tt2238839,30 Mar 2012,movie,2 wins & 3 nominations.,"Miriam Chin Wah Yeung, Shawn Yue, Mi Yang, Zheng Xu",True,"Hong Kong, China","1,044",112 min,,7.0,"Jody Luk, Yee-sum Luk (screenplay, Ho-Cheung Pang (based on characters created by, Ho-Cheung Pang (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTc4NjY4MzI3M15BMl5BanBnXkFtZTgwNjA4NjA2MDE@._V1_SX300.jpg,"Comedy, Romance",Love in the Buff,64
5707546571a06512a04958d5,R,Daryl Wein,English,tt1710417,08 Jun 2012,movie,2 nominations.,"Greta Gerwig, Joel Kinnaman, Zoe Lister-Jones, Hamish Linklater",True,USA,"6,834",87 min,"251,913",5.4,"Zoe Lister-Jones, Daryl Wein",http://ia.media-imdb.com/images/M/MV5BMTA5MjQ1MzE2NzNeQTJeQWpwZ15BbWU3MDk2ODkzNjc@._V1_SX300.jpg,Comedy,Lola Versus,49
5707546571a06512a04958d6,NOT RATED,Ira Sachs,"English, Danish",tt2011953,27 Jul 2012,movie,5 wins & 8 nominations.,"Thure Lindhardt, Zachary Booth, Marilyn Neimark, Paprika Steen",True,USA,"3,878",101 min,"245,138",6.3,"Ira Sachs, Mauricio Zacharias",http://ia.media-imdb.com/images/M/MV5BNDU0MDM1MTU0MV5BMl5BanBnXkFtZTcwNjI0MDgxOA@@._V1_SX300.jpg,Drama,Keep the Lights On,79
5707546571a06512a04958d7,NOT RATED,Peter Nicks,English,tt1618399,29 Apr 2014,movie,5 wins & 4 nominations.,N/A,True,USA,644,81 min,"244,092",7.0,N/A,http://ia.media-imdb.com/images/M/MV5BMTQxMDYwMDM2OF5BMl5BanBnXkFtZTcwMzI3MzcyOA@@._V1_SX300.jpg,Documentary,The Waiting Room,84
5707546571a06512a04958d8,PG-13,Marc Fusco,English,tt1604589,21 Sep 2012,movie,N/A,"John Michael Higgins, Missi Pyle, Vahik Pirhamzei, Anthony Clark",True,USA,170,102 min,"210,156",5.8,"Scott Yagemann, Vahik Pirhamzei, Vahik Pirhamzei (characters from the play \",http://ia.media-imdb.com/images/M/MV5BMTgwNzMwODM1Nl5BMl5BanBnXkFtZTcwNTc1MTUyOA@@._V1_SX300.jpg,Comedy,My Uncle Rafael,36
5707546571a06512a04958d9,N/A,Petra Costa,"Portuguese, English",tt2475154,01 Sep 2012,movie,10 wins & 7 nominations.,"Li An, Elena Andrade, Petra Costa",True,"Brazil, USA",841,80 min,,7.8,"Petra Costa, Carolina Ziskind",http://ia.media-imdb.com/images/M/MV5BMTgxNjk0Mjc5Nl5BMl5BanBnXkFtZTcwOTMzOTI5OA@@._V1_SX300.jpg,"Documentary, Biography, Drama",Elena,81
5707546571a06512a04958da,NOT RATED,Priyadarshan,"Hindi, English",tt1706317,26 Apr 2012,movie,N/A,"Anil Kapoor, Ajay Devgn, Mohanlal, Kangana Ranaut",True,"UK, India","1,451",121 min,,3.9,"Robin Bhatt, Aditya Dhar (dialogue writer)",http://ia.media-imdb.com/images/M/MV5BMTUyNDkyODcyM15BMl5BanBnXkFtZTgwMTE1OTUwNDE@._V1_SX300.jpg,"Action, Drama",Tezz,N/A
5707546571a06512a04958db,NOT RATED,Dante Lam,"Mandarin, Cantonese, English, Arabic, Malay",tt2063011,19 Jan 2012,movie,4 wins & 10 nominations.,"Jay Chou, Nicholas Tse, Peng Lin, Bing Bai",True,"Hong Kong, China","2,080",122 min,,6.0,"Dante Lam (screenplay, Candy Leung (story, Wai Lun Ng (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTg3MzM5MTQzMF5BMl5BanBnXkFtZTcwNDAwMDYyNw@@._V1_SX300.jpg,"Action, Drama, Thriller",The Viral Factor,32
5707546571a06512a04958dc,PG,Katie Dellamaggiore,English,tt1800266,11 Mar 2012,movie,3 wins & 2 nominations.,"Alexis, Rochelle Ballantyne, Pobo Efekoro, John Galvin",True,USA,754,101 min,"219,407",7.3,N/A,http://ia.media-imdb.com/images/M/MV5BMTUxNTQyMTI1MF5BMl5BanBnXkFtZTcwNDYyNDA1OA@@._V1_SX300.jpg,Documentary,Brooklyn Castle,77
5707546571a06512a04958dd,NOT RATED,Vijay,"Tamil, Telugu",tt2271641,28 Sep 2012,movie,1 win & 5 nominations.,"'Chiyaan' Vikram, Jagapathi Babu, Anushka Shetty, Amy Jackson",True,India,"1,062",160 min,"212,145",6.0,"Nigel Genis (scene, Mike Parish, Vijay",http://ia.media-imdb.com/images/M/MV5BMjYyOTIyYzYtM2M1Yy00ODllLTg4ZDgtODE5NmQ5ZTQ0NTA4XkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_SX300.jpg,"Action, Thriller",Thaandavam,N/A
5707546571a06512a04958de,PG-13,Stephen Fung,"Mandarin, English",tt1981080,27 Sep 2012,movie,7 nominations.,"Hark-On Fung, Stephen Fung, Xiaochao Yuan, Qi Shu",True,China,"3,986",98 min,"212,094",6.1,"Chia-lu Chang (screenplay, Kuo-fu Chen (story, Hsiao-tse Cheng (screenplay)",http://ia.media-imdb.com/images/M/MV5BOTk0OTEyOTczOF5BMl5BanBnXkFtZTcwMDc2MzI2OA@@._V1_SX300.jpg,"Action, Drama",Tai Chi Zero,52
5707546571a06512a04958df,NOT RATED,Eugene Jarecki,English,tt2125653,05 Oct 2012,movie,4 wins & 3 nominations.,"Eugene Jarecki, Michelle Alexander, Mark W. Bennett, Joe Biden",True,"Netherlands, UK, Germany, Japan, Australia, USA","4,383",108 min,"210,752",7.9,"Eugene Jarecki, Christopher St. John (additional writing)",http://ia.media-imdb.com/images/M/MV5BMTk4ODQxNzE4N15BMl5BanBnXkFtZTcwMjY3MjUzOA@@._V1_SX300.jpg,Documentary,The House I Live In,77
5707546571a06512a04958e0,NOT RATED,N. Linguswamy,Tamil,tt1956697,14 Jan 2012,movie,1 win & 2 nominations.,"Arya, Madhavan, Sameera Reddy, Amala Paul",True,India,"1,998",150 min,"202,581",6.0,"N. Linguswamy, Brindha Sarathy",http://ia.media-imdb.com/images/M/MV5BMjI5MzI0MDk2M15BMl5BanBnXkFtZTcwMTM4MTAyNw@@._V1_SX300.jpg,Action,Vettai,N/A
5707546571a06512a04958e1,N/A,Tom Logan,English,tt2177711,23 Jan 2012,movie,N/A,"Craig Hauer, Kendra Thomas",True,USA,99,60 min,,9.0,Tom Logan,http://ia.media-imdb.com/images/M/MV5BMTU2MDI1Mzk5Ml5BMl5BanBnXkFtZTcwOTUxNTgyNw@@._V1_SX300.jpg,Documentary,Sean and Melissa: 10 Years Later,N/A
5707546571a06512a04958e2,R,"Tim Heidecker, Eric Wareheim",English,tt1855401,27 Jan 2012,movie,1 nomination.,"Bill A. Jones, Jeff Goldblum, Bob Odenkirk, Frank Slaten",True,USA,"7,743",93 min,"200,803",5.3,"Tim Heidecker, Eric Wareheim, Jon Mugar (additional writing, Doug Lussenhop (additional writing, Jonathan Krisel (additional writing)",http://ia.media-imdb.com/images/M/MV5BMTU0NTQ5NDYwMV5BMl5BanBnXkFtZTcwNjUzNzUxNw@@._V1_SX300.jpg,Comedy,Tim and Eric's Billion Dollar Movie,40
5707546571a06512a04958e3,R,Travis Fine,English,tt2066176,06 Sep 2013,movie,11 wins & 6 nominations.,"Alan Cumming, Garret Dillahunt, Isaac Leyva, Frances Fisher",True,USA,"4,551",98 min,"200,002",7.5,"Travis Fine, George Arthur Bloom",http://ia.media-imdb.com/images/M/MV5BMTA3MjM5MjYwNDleQTJeQWpwZ15BbWU3MDcxNTIzNzg@._V1_SX300.jpg,Drama,Any Day Now,60
5707546571a06512a04958e4,NOT RATED,"Yukihiro Miyamoto, Akiyuki Shinbo, Alexander Von David",Japanese,tt2205948,06 Oct 2012,movie,N/A,"Aoi Yuki, Chiwa Saitô, Eri Kitamura, Kaori Mizuhashi",True,Japan,465,130 min,"180,440",7.7,"Gen Urobuchi (screenplay, Alexander Von David (english adaptation)",http://ia.media-imdb.com/images/M/MV5BZjQzZjFiMjItMDI5NC00ZTUwLWFlYjYtMWI5YTdjOWNkYTQ1XkEyXkFqcGdeQXVyNjQ0OTE1MTU@._V1_SX300.jpg,"Animation, Drama, Fantasy",Puella Magi Madoka Magica the Movie Part 1: Beginnings,N/A
5707546571a06512a04958e5,NOT RATED,"Nathan Ellering, Phillip Ellering",English,tt1975205,02 Mar 2012,movie,N/A,"Joey Brown, Garrett Vander Leun, Nina Brissey, Phillip Ellering",True,USA,173,88 min,"58,240",2.2,"Phillip Ellering, Joey Brown (story, Nathan Ellering, Phillip Ellering (story, Nathan Ellering (story)",http://ia.media-imdb.com/images/M/MV5BMTU4NzMyNzczNF5BMl5BanBnXkFtZTcwNTI3Nzk3NQ@@._V1_SX300.jpg,"Action, Sci-Fi, Thriller",Lost Woods,N/A
5707546571a06512a04958e6,NOT RATED,Mandeep Kumar,Hindi,tt2130242,24 Feb 2012,movie,N/A,"Riteish Deshmukh, Genelia D'Souza, Om Puri, Tinnu Anand",True,India,"3,210",130 min,"177,472",5.7,Abhijeet Sandhu,http://ia.media-imdb.com/images/M/MV5BMjE2NjcxMTcyMV5BMl5BanBnXkFtZTcwMzczNjcyNw@@._V1_SX300.jpg,"Comedy, Romance",Tere Naal Love Ho Gaya,N/A
5707546571a06512a04958e7,PG,Duane James Barnhart,English,tt1706687,30 Mar 2012,movie,N/A,"Kirk Cameron, Todd Akin, Sue Allan, David Barton",True,USA,613,90 min,,5.0,Kevin Miller,http://ia.media-imdb.com/images/M/MV5BMjM0MTcwOTM3M15BMl5BanBnXkFtZTgwMTAwNTA2MDE@._V1_SX300.jpg,"Documentary, History",Monumental: In Search of America's National Treasure,N/A
5707546571a06512a04958e8,PG-13,Chris Stokes,English,tt1995260,21 Jun 2012,movie,N/A,"Marques Houston, Mekia Cox, Lynn Whitfield, Tristen M. Carter",True,USA,"1,310",106 min,,2.6,"Marques Houston (screenplay, Chris Stokes (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjkxOTUwNTc0Nl5BMl5BanBnXkFtZTcwODM5MjI3Nw@@._V1_SX300.jpg,"Drama, Musical",Battlefield America,31
5707546571a06512a04958e9,NOT RATED,Shirish Kunder,Hindi,tt1918886,31 Aug 2012,movie,4 wins & 1 nomination.,"Asrani, Subodh Desai, Gurpreet Ghuggi, Avtar Gill",True,India,"3,693",104 min,"127,954",2.6,"Shirish Kunder (dialogue, Shirish Kunder (screenplay, Shirish Kunder (story)",http://ia.media-imdb.com/images/M/MV5BMjE0NjIxODMxN15BMl5BanBnXkFtZTcwMjM5MDcxOA@@._V1_SX300.jpg,"Comedy, Sci-Fi",Joker,N/A
5707546571a06512a04958ea,N/A,Roland Emmerich,English,tt2202377,N/A,movie,N/A,"Max Thieriot, Gabriella Wilde, Yaya DaCosta, Linus Roache",True,USA,48,N/A,,5.6,"Roland Emmerich, Harald Kloser",N/A,"Drama, Fantasy",Dark Horse,N/A
5707546571a06512a04958eb,N/A,Bruno Hullin,French,tt2556342,31 Dec 2012,movie,N/A,"Lumina Classika, Nooka Karamel, Baby Light, Christian Louboutin",True,France,114,90 min,,6.1,N/A,http://ia.media-imdb.com/images/M/MV5BMDY3YTY5ZDAtMzQ2NC00M2M1LWE0NWEtNGNjZDczYjcyYjc5XkEyXkFqcGdeQXVyMzAzODY0NzE@._V1_SX300.jpg,"Documentary, Musical",Feu: Crazy Horse Paris,N/A
5707546571a06512a04958ec,N/A,Denis Malleval,French,tt2296853,09 Oct 2012,movie,N/A,"Flore Bonaventura, Louise Herrero, Manuela Biedermann, Maria Derrien",True,France,47,N/A,,7.5,"Nina Barbier, Barbara Grinberg, Séverine Jacquet",N/A,"Drama, History",Malgré-elles,N/A
5707546571a06512a04958ed,NOT RATED,Tony Jopia,English,tt1560479,11 May 2012,movie,N/A,"Laurence Saunders, Carl Coleman, Elisabeth Shahlavi, Alex Marieka Hanly",True,UK,218,97 min,"156,072",2.2,Stephen Bishop,http://ia.media-imdb.com/images/M/MV5BODI4NjYyNjI2M15BMl5BanBnXkFtZTgwODkyNDA2MDE@._V1_SX300.jpg,"Horror, Thriller",Deadtime,N/A
5707546571a06512a04958ee,N/A,Bela Segal,Hindi,tt2187972,24 Aug 2012,movie,N/A,"Dinyar Contractor, Nauheed Cyrusi, Kavin Dave, Kurush Deboo",True,India,884,N/A,,4.3,"Sanjay Leela Bhansali, Vibhu Puri (additional screenplay)",http://ia.media-imdb.com/images/M/MV5BZTc3NzRhZTUtNjE4Ny00ZjNmLTliYjctZGIxZmE3OWIyMGU1XkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_SX300.jpg,Romance,Shirin Farhad Ki Toh Nikal Padi,N/A
5707546571a06512a04958ef,N/A,Prakash Jha,Hindi,tt2292625,24 Oct 2012,movie,N/A,"Arjun Rampal, Abhay Deol, Manoj Bajpayee, Esha Gupta",True,India,"2,330",N/A,,6.9,"Ram Goutam (script supervisor, Prakash Jha, Sagar Pandya, Anjum Rajabali, A.M. Turaz (lyricist)",http://ia.media-imdb.com/images/M/MV5BYmVkZDMzZmUtZDNiMi00NTgxLTk2MGUtY2UzNmM0OWQwNjZjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"Drama, Thriller, War",Chakravyuh,N/A
5707546571a06512a04958f0,R,Duncan Bridgeman,Spanish,tt2062645,30 Nov 2012,movie,N/A,"Héctor Aguilar Camín, Rubén Albarrán, Amandititita, Sergio Arau",True,Mexico,523,98 min,"145,936",6.8,N/A,http://ia.media-imdb.com/images/M/MV5BMjI1NTQ4MjkwMl5BMl5BanBnXkFtZTcwMDE4NTQ2OA@@._V1_SX300.jpg,"Documentary, History, Music",Hecho en México,N/A
5707546571a06512a04958f1,N/A,N/A,English,tt2281527,21 Aug 2012,movie,N/A,"Noel Allison, Nathalie Ben-Kely, Johnny Dark, Brett Frame",True,USA,N/A,N/A,,N/A,N/A,N/A,Short,The VFX Behind Deadly Renovations,N/A
5707546571a06512a04958f2,N/A,Jim Idema,English,tt2670556,18 Jan 2012,movie,N/A,"Aurelia Becker, Craig Bouwens, Tiffany Burns, Tiffany Burns",True,USA,12,81 min,,7.7,Jim Idema,N/A,Fantasy,I Wish,N/A
5707546571a06512a04958f3,N/A,David Doucette,English,tt2215366,10 Aug 2012,movie,N/A,"Lauren Watson, Jamie Temple, Blake Retter, Nicole Smashnuk",True,Canada,"1,759",82 min,"119,763",6.0,David Doucette,http://ia.media-imdb.com/images/M/MV5BMTM2NzYyNTE4MF5BMl5BanBnXkFtZTcwMjQxMTAyOA@@._V1_SX300.jpg,Thriller,From Beneath,N/A
5707546571a06512a04958f4,NOT RATED,Sameer Sharma,Hindi,tt2186933,02 Nov 2012,movie,2 nominations.,"Kunal Kapoor, Huma Qureshi, Vinod Nagpal, Rajesh Sharma",True,India,"2,837",140 min,"140,035",6.6,"Sumit Batheja, Sameer Sharma",http://ia.media-imdb.com/images/M/MV5BMTY2OTk3MTg2MV5BMl5BanBnXkFtZTcwNDY5MzY1OA@@._V1_SX300.jpg,Comedy,Luv Shuv Tey Chicken Khurana,N/A
5707546571a06512a04958f5,N/A,N/A,English,tt2170584,11 May 2012,series,4 wins & 8 nominations.,"Josh Blaylock, Ellary Porterfield, Johanna Braddy, Jimmy Wong",True,USA,"10,493",42 min,,7.7,N/A,http://ia.media-imdb.com/images/M/MV5BOTgxOTMwOTAxMF5BMl5BanBnXkFtZTcwMTY3MTExOA@@._V1_SX300.jpg,"Action, Romance, Sci-Fi",Video Game High School,N/A
