_id,imdbVotes,Poster,Metascore,Country,Director,Box_office,Released,Writer,imdbRating,Awards,Rated,Runtime,Language,Actors,Type,imdbID,Response,Title,Genre
56fbb67271a065075ca83a32,"3,503",http://ia.media-imdb.com/images/M/MV5BMTU4NzI4NzMzNV5BMl5BanBnXkFtZTcwOTg2MzEzMQ@@._V1_SX300.jpg,N/A,USA,Euzhan Palcy,"3,766,879",20 Sep 1989,"André P. Brink (novel, Colin Welland (screenplay, Euzhan Palcy (screenplay)",7.0,Nominated for 1 Oscar. Another 1 win & 7 nominations.,R,97 min,English,"Donald Sutherland, Janet Suzman, Zakes Mokae, Jürgen Prochnow",movie,tt0097243,True,A Dry White Season,"Drama, Thriller"
56fbb67271a065075ca83a33,"1,285",http://ia.media-imdb.com/images/M/MV5BMTg2OTkzNjQ5MF5BMl5BanBnXkFtZTcwMzMxODkyMQ@@._V1_SX300.jpg,N/A,USA,Will Mackenzie,"3,690,400",27 Oct 1989,"Dan Lewandowski (novel, Josann McGibbon (screenplay, Sara Parriott (screenplay)",6.0,N/A,PG-13,103 min,English,"Mark Harmon, Madeleine Stowe, Lesley Ann Warren, Maria Holvoe",movie,tt0098678,True,Worth Winning,"Comedy, Romance"
56fbb67271a065075ca83a34,"1,435",http://ia.media-imdb.com/images/M/MV5BMTMwMTgxMTAzMl5BMl5BanBnXkFtZTcwMzU3OTEyMQ@@._V1_SX300.jpg,N/A,USA,Luis Puenzo,"3,574,256",06 Oct 1989,"Carlos Fuentes (novel, Aída Bortnik (screenplay, Luis Puenzo (screenplay)",5.8,1 nomination.,R,119 min,"English, Spanish","Jane Fonda, Gregory Peck, Jimmy Smits, Patricio Contreras",movie,tt0098022,True,Old Gringo,"Adventure, History, Romance"
56fbb67271a065075ca83a35,"5,314",http://ia.media-imdb.com/images/M/MV5BNDQ3ODgyNzkzMV5BMl5BanBnXkFtZTcwODk0MTUyMQ@@._V1_SX300.jpg,N/A,USA,Roland Joffé,"3,563,162",20 Oct 1989,"Bruce Robinson (story, Bruce Robinson (screenplay, Roland Joffé (screenplay)",6.5,2 nominations.,PG-13,127 min,English,"Paul Newman, Dwight Schultz, Bonnie Bedelia, John Cusack",movie,tt0097336,True,Fat Man and Little Boy,"Biography, Drama, History"
56fbb67271a065075ca83a36,"1,088",http://ia.media-imdb.com/images/M/MV5BMTIxMjAyNjc5M15BMl5BanBnXkFtZTYwOTg3Mjg5._V1_SX300.jpg,N/A,USA,Michael Crichton,"3,560,932",27 Jan 1989,"Steve Ransohoff (story, Bill Phillips (story, Bill Phillips (screenplay)",5.0,N/A,R,99 min,English,"Burt Reynolds, Theresa Russell, Ned Beatty, Kay Lenz",movie,tt0098093,True,Physical Evidence,"Crime, Mystery, Romance"
56fbb67271a065075ca83a37,"2,220",http://ia.media-imdb.com/images/M/MV5BMTc5NTY0ODYxM15BMl5BanBnXkFtZTcwNDkzNDYzMQ@@._V1_SX300.jpg,N/A,USA,Norman Jewison,"3,531,971",29 Sep 1989,"Bobbie Ann Mason (novel, Frank Pierson (screenplay, Cynthia Cidre (screenplay)",5.9,N/A,R,120 min,English,"Bruce Willis, Emily Lloyd, Joan Allen, Kevin Anderson",movie,tt0097570,True,In Country,"Drama, Romance, War"
56fbb67271a065075ca83a38,"1,856",http://ia.media-imdb.com/images/M/MV5BMTg0MjY4MDcyMF5BMl5BanBnXkFtZTcwNjA0NzA2NA@@._V1_SX300.jpg,N/A,USA,J. Lee Thompson,"3,416,846",03 Feb 1989,Harold Nebenzal,5.3,N/A,R,97 min,English,"Charles Bronson, Perry Lopez, Juan Fernández, James Pax",movie,tt0097670,True,Kinjite: Forbidden Subjects,"Action, Crime, Drama"
56fbb67271a065075ca83a39,"1,066",http://ia.media-imdb.com/images/M/MV5BMjA0OTg5MDUzN15BMl5BanBnXkFtZTcwOTk1MTQyMQ@@._V1_SX300.jpg,N/A,USA,"David Greenwalt, Aaron Russo","3,169,719",16 Aug 1989,"Neil Levy (story, Neil Levy (screenplay, Richard LaGravenese (screenplay)",4.4,N/A,R,100 min,English,"Cheech Marin, Eric Roberts, Julie Hagerty, Robert Carradine",movie,tt0098230,True,Rude Awakening,Comedy
56fbb67271a065075ca83a3a,"5,098",http://ia.media-imdb.com/images/M/MV5BMTEwNjczMDIwMjZeQTJeQWpwZ15BbWU3MDgxNzE5MjE@._V1_SX300.jpg,N/A,USA,Graeme Clifford,"2,777,280",13 Jan 1989,Michael Tolkin,6.1,N/A,PG-13,100 min,English,"Christian Slater, Steven Bauer, Richard Herd, Le Tuan",movie,tt0097438,True,Gleaming the Cube,"Action, Drama, Mystery"
56fbb67271a065075ca83a3b,"2,105",http://ia.media-imdb.com/images/M/MV5BMTk5MDM4NDQzNl5BMl5BanBnXkFtZTcwODc5NTczNA@@._V1_SX300.jpg,N/A,USA,John Milius,"2,420,917",03 Mar 1989,"Pierre Schoendoerffer (book, John Milius (screenplay)",6.3,N/A,PG-13,117 min,English,"Nigel Havers, Frank McRae, Gerry Lopez, Nick Nolte",movie,tt0097334,True,Farewell to the King,"Action, Adventure, Drama"
56fbb67271a065075ca83a3c,530,http://ia.media-imdb.com/images/M/MV5BMjE4Mzc3MjI3OF5BMl5BanBnXkFtZTcwMDE3MDkwMw@@._V1_SX300.jpg,N/A,USA,Richard Baskin,"2,260,616",31 Mar 1989,Dean Pitchford,6.6,1 win.,PG-13,98 min,English,"Lorraine Bracco, Peter Dobson, Jessica Steen, Louise Lasser",movie,tt0098335,True,Sing,Drama
56fbb67271a065075ca83a3d,812,http://ia.media-imdb.com/images/M/MV5BMTQwMjk0NDMzNF5BMl5BanBnXkFtZTcwMzM4MDMzMQ@@._V1_SX300.jpg,N/A,USA,Paul Bartel,"2,156,471",01 Jul 1989,"Paul Bartel (story, Bruce Wagner (story, Bruce Wagner (screenplay)",6.2,1 win & 1 nomination.,R,95 min,English,"Jacqueline Bisset, Ray Sharkey, Mary Woronov, Robert Beltran",movie,tt0098261,True,Scenes from the Class Struggle in Beverly Hills,Comedy
56fbb67271a065075ca83a3e,"4,343",http://ia.media-imdb.com/images/M/MV5BMTI5MTk5OTA3Ml5BMl5BanBnXkFtZTcwNDQzMTYyMQ@@._V1_SX300.jpg,N/A,"USA, Canada",David Hugh Jones,"2,049,769",10 Mar 1989,"Stephen Metcalfe (play, Stephen Metcalfe (screenplay)",6.4,N/A,R,102 min,English,"Robert De Niro, Kathy Baker, Ed Harris, Sloane Shelton",movie,tt0097607,True,Jacknife,Drama
56fbb67271a065075ca83a3f,322,http://ia.media-imdb.com/images/M/MV5BOTUxMTkxNzE0MF5BMl5BanBnXkFtZTYwMDk3Mjg5._V1_SX300.jpg,N/A,USA,Robert Wise,"2,043,889",17 Mar 1989,"Allan A. Goldstein (story, Tony Mark (story, Terence Brennan (screenplay)",4.6,1 nomination.,R,98 min,English,"Jason Gedrick, Troy Byer, Eddie Velez, Tisha Campbell-Martin",movie,tt0098222,True,Rooftops,"Action, Drama"
56fbb67271a065075ca83a40,886,http://ia.media-imdb.com/images/M/MV5BNjM2ODU5NzUzOF5BMl5BanBnXkFtZTcwMzU2NDAxMw@@._V1_SX300.jpg,N/A,USA,Ted Kotcheff,"2,023,282",14 Apr 1989,"John Ehle (book, Carol Sobieski (screenplay)",6.3,N/A,PG-13,110 min,English,"Kurt Russell, Kelly McGillis, Lloyd Bridges, Mitchell Ryan",movie,tt0098659,True,Winter People,Drama
56fbb67271a065075ca83a41,"10,885",http://ia.media-imdb.com/images/M/MV5BMTU1OTc4NzQwMF5BMl5BanBnXkFtZTcwOTY5NjYzNA@@._V1_SX300.jpg,N/A,"UK, Sweden",Terry Jones,"1,932,642",22 Sep 1989,Terry Jones,6.2,N/A,PG-13,107 min,"English, Japanese","Tim Robbins, Mickey Rooney, Eartha Kitt, Terry Jones",movie,tt0097289,True,Erik the Viking,"Comedy, Adventure, Fantasy"
56fbb67271a065075ca83a42,"4,013",http://ia.media-imdb.com/images/M/MV5BMTQ0MDYxMjUwNF5BMl5BanBnXkFtZTcwNTEwMTYyMQ@@._V1_SX300.jpg,N/A,"USA, UK",Philippe Mora,"1,919,653",10 Nov 1989,"Whitley Strieber (book, Whitley Strieber (screenplay)",5.7,1 nomination.,R,107 min,English,"Christopher Walken, Lindsay Crouse, Frances Sternhagen, Andreas Katsulas",movie,tt0097100,True,Communion,"Biography, Drama, Horror"
56fbb67271a065075ca83a43,"1,127",http://ia.media-imdb.com/images/M/MV5BMTY1MDU4NDQ3Nl5BMl5BanBnXkFtZTYwNTE2NTU5._V1_SX300.jpg,N/A,USA,Bill Forsyth,"1,877,618",13 Oct 1989,John Sayles,6.1,2 nominations.,R,94 min,English,"Burt Reynolds, Casey Siemaszko, Sheila Kelley, Lorraine Toussaint",movie,tt0096976,True,Breaking In,"Adventure, Comedy"
56fbb67271a065075ca83a44,863,http://ia.media-imdb.com/images/M/MV5BMjA4ODU3NDAzOV5BMl5BanBnXkFtZTYwMjI4MTk5._V1_SX300.jpg,N/A,USA,Susan Seidelman,"1,869,417",23 Aug 1989,"Nora Ephron, Alice Arlen",5.2,N/A,R,94 min,English,"Peter Falk, Dianne Wiest, Emily Lloyd, Michael V. Gazzo",movie,tt0097109,True,Cookie,"Comedy, Crime"
56fbb67271a065075ca83a45,"1,606",http://ia.media-imdb.com/images/M/MV5BMTIwMzM3MzY2Nl5BMl5BanBnXkFtZTcwODk1MjgyMQ@@._V1_SX300.jpg,N/A,USA,Thomas Schlamme,"1,852,655",19 Jan 1990,"Beth Henley (play, Beth Henley (screenplay)",6.1,1 nomination.,PG,102 min,English,"Holly Hunter, Mary Steenburgen, Tim Robbins, Alfre Woodard",movie,tt0097892,True,Miss Firecracker,Comedy
56fbb67271a065075ca83a46,776,http://ia.media-imdb.com/images/M/MV5BMTIxMDc5NTAwOV5BMl5BanBnXkFtZTcwOTA4ODQyMQ@@._V1_SX300.jpg,N/A,"USA, Philippines",Terence H. Winkless,"1,770,082",22 Sep 1989,Robert King (screenplay),4.7,N/A,R,85 min,English,"Don 'The Dragon' Wilson, Joe Mari Avellana, Rob Kaman, Billy Blanks",movie,tt0096952,True,Bloodfist,"Action, Sport"
56fbb67271a065075ca83a47,"2,284",http://ia.media-imdb.com/images/M/MV5BMjM3NDM1OTQzNF5BMl5BanBnXkFtZTgwOTAxNDkwMzE@._V1_SX300.jpg,N/A,USA,"James Isaac, David Blyth","1,738,897",28 Apr 1989,"Allyn Warner, Leslie Bohem",4.8,1 nomination.,R,95 min,English,"Lance Henriksen, Brion James, Rita Taggart, Dedee Pfeiffer",movie,tt0097527,True,The Horror Show,Horror
56fbb67271a065075ca83a48,"9,319",http://ia.media-imdb.com/images/M/MV5BODQxODgyNjE1OV5BMl5BanBnXkFtZTcwNjQyNDc0MQ@@._V1_SX300.jpg,N/A,USA,Robert Radler,"1,700,000",10 Nov 1989,"Phillip Rhee (story, Paul Levine (story, Paul Levine, Max Strom (additional dialogue)",6.4,1 nomination.,PG-13,97 min,English,"Eric Roberts, Phillip Rhee, James Earl Jones, Sally Kirkland",movie,tt0096913,True,Best of the Best,"Action, Drama, Sport"
56fbb67271a065075ca83a49,"1,738",http://ia.media-imdb.com/images/M/MV5BMjAwOTc3NDg2MF5BMl5BanBnXkFtZTcwMDEzOTUyMQ@@._V1_SX300.jpg,N/A,USA,Savage Steve Holland,"1,642,239",19 May 1989,Terrel Seltzer,5.8,N/A,PG-13,86 min,English,"Anthony Edwards, Corey Parker, Lara Flynn Boyle, Finn Carter",movie,tt0097530,True,How I Got Into College,"Comedy, Romance"
56fbb67271a065075ca83a4a,"17,827",http://ia.media-imdb.com/images/M/MV5BMTAxNTgyMTkxODJeQTJeQWpwZ15BbWU3MDAzNzMxMzM@._V1_SX300.jpg,N/A,"USA, Japan",Jim Jarmusch,"367,879",17 Nov 1989,Jim Jarmusch,7.6,1 win & 8 nominations.,R,110 min,"English, Japanese, Italian","Masatoshi Nagase, Yûki Kudô, Screamin' Jay Hawkins, Cinqué Lee",movie,tt0097940,True,Mystery Train,"Comedy, Crime, Drama"
56fbb67271a065075ca83a4b,552,http://ia.media-imdb.com/images/M/MV5BMTI5NDU5NzU3MF5BMl5BanBnXkFtZTcwNzA2MDAyMQ@@._V1_SX300.jpg,N/A,USA,Nancy Savoca,"1,400,000",15 Sep 1989,"Nancy Savoca, Richard Guay",6.0,4 wins & 4 nominations.,R,104 min,"English, Italian","Annabella Sciorra, Ron Eldard, Aida Turturro, Roger Rignack",movie,tt0098528,True,True Love,"Comedy, Romance"
56fbb67271a065075ca83a4c,"1,657",http://ia.media-imdb.com/images/M/MV5BMjA0OTE0MzgzMF5BMl5BanBnXkFtZTYwNjAzMzg4._V1_SX300.jpg,N/A,USA,John Duigan,"1,316,495",25 Aug 1989,John Sacret Young,7.3,2 nominations.,PG-13,102 min,"English, German","Raul Julia, Richard Jordan, Ana Alicia, Eddie Velez",movie,tt0098219,True,Romero,"Biography, Crime, Drama"
56fbb67271a065075ca83a4d,667,http://ia.media-imdb.com/images/M/MV5BMTgzMzczODgxNV5BMl5BanBnXkFtZTcwMTM0MTUyMQ@@._V1_SX300.jpg,N/A,"Canada, France",Alan Bunce,"1,305,187",28 Jul 1989,"Jean de Brunhoff (characters, Laurent de Brunhoff (characters, Patrick Loubert (story, Peter Sauder (story, Michael Hirsh (story, Peter Sauder (screenplay, J.D. Smith (screenplay, John de Klein (screenplay, Raymond Jafelice (screenplay, Alan Bunce (screenplay)",6.3,3 nominations.,G,70 min,"English, French","Gordon Pinsent, Elizabeth Hanna, Lisa Jai, Marsha Moreau",movie,tt0096869,True,Babar: The Movie,"Animation, Adventure, Family"
56fbb67271a065075ca83a4e,398,http://ia.media-imdb.com/images/M/MV5BMTQ2Njc0ODczMV5BMl5BanBnXkFtZTcwMDUxMTM4NA@@._V1_SX300.jpg,N/A,"UK, USA",Jon Amiel,"1,236,844",01 Oct 1989,Tony Grisoni,6.9,3 wins.,PG,112 min,English,"Vittorio Duse, Joseph Long, Anita Zagaria, Eileen Way",movie,tt0098153,True,Queen of Hearts,Comedy
56fbb67271a065075ca83a4f,"9,765",http://ia.media-imdb.com/images/M/MV5BNjU3Nzk0NTAyNl5BMl5BanBnXkFtZTcwMzIwMzc3NA@@._V1_SX300.jpg,55,"France, USA",Milos Forman,"1,132,112",17 Nov 1989,"Choderlos de Laclos (novel, Jean-Claude Carrière, Milos Forman",7.0,Nominated for 1 Oscar. Another 3 wins & 4 nominations.,R,137 min,English,"Colin Firth, Annette Bening, Meg Tilly, Fairuza Balk",movie,tt0098575,True,Valmont,"Drama, Romance"
56fbb67271a065075ca83a50,525,http://ia.media-imdb.com/images/M/MV5BMjE5MTgxNzg4Nl5BMl5BanBnXkFtZTYwMTczNjg5._V1_SX300.jpg,N/A,USA,Martin Davidson,"1,097,333",25 Aug 1989,"Anne Rivers Siddons (novel, Tom McCown (screenplay)",5.2,1 nomination.,PG,95 min,English,"Ally Sheedy, Virginia Madsen, Phoebe Cates, Treat Williams",movie,tt0097490,True,Heart of Dixie,Drama
56fbb67271a065075ca83a51,632,http://ia.media-imdb.com/images/M/MV5BMTM5NzU2MTg2M15BMl5BanBnXkFtZTcwNzU2NDAxMw@@._V1_SX300.jpg,N/A,USA,Larry Peerce,"1,089,000",25 Aug 1989,"Bob Woodward (book, Earl Mac Rauch (screenplay)",4.5,N/A,R,112 min,English,"Michael Chiklis, Ray Sharkey, J.T. Walsh, Patti D'Arbanville",movie,tt0098660,True,Wired,"Biography, Comedy, Drama"
56fbb67271a065075ca83a52,228,http://ia.media-imdb.com/images/M/MV5BMjA1NDM0NTM1Nl5BMl5BanBnXkFtZTcwMjU4ODIyMQ@@._V1_SX300.jpg,N/A,"UK, USA",Franklin J. Schaffner,"1,029,822",29 Sep 1989,Maggie Kleinman,5.8,N/A,R,96 min,English,"Kris Kristofferson, JoBeth Williams, Sam Waterston, Brian Keith",movie,tt0098631,True,Welcome Home,Drama
56fbb67271a065075ca83a53,552,http://ia.media-imdb.com/images/M/MV5BMTU0MzI2MTgwN15BMl5BanBnXkFtZTcwMzM0MDkwMw@@._V1_SX300.jpg,N/A,UK,Randal Kleiser,"960,385",05 May 1989,Elizabeth Jane Howard (screenplay),6.5,N/A,R,102 min,English,"Jesse Birdsall, Jane Horrocks, Helena Bonham Carter, Pat Heywood",movie,tt0097424,True,Getting It Right,"Comedy, Drama"
56fbb67271a065075ca83a54,"3,645",http://ia.media-imdb.com/images/M/MV5BMTU3NjEzNDU0Ml5BMl5BanBnXkFtZTcwMTcwNTMyMQ@@._V1_SX300.jpg,N/A,"USA, Canada, South Africa",Cedric Sundstrom,"902,152",24 Feb 1989,"Avi Kleinberger (characters, Gideon Amir (characters, Gary Conway",3.3,N/A,R,89 min,English,"David Bradley, Steve James, Marjoe Gortner, Michele B. Chan",movie,tt0096804,True,American Ninja 3: Blood Hunt,"Action, Drama"
56fbb67271a065075ca83a55,"4,389",http://ia.media-imdb.com/images/M/MV5BMTU3NzE3NDE1N15BMl5BanBnXkFtZTgwMDMyMjkyMjE@._V1_SX300.jpg,N/A,"Canada, USA",Bob Balaban,"870,532",27 Jan 1989,Christopher Hawthorne,6.2,1 win & 2 nominations.,R,81 min,English,"Randy Quaid, Mary Beth Hurt, Sandy Dennis, Bryan Madorsky",movie,tt0098068,True,Parents,"Comedy, Horror, Mystery"
56fbb67271a065075ca83a56,259,http://ia.media-imdb.com/images/M/MV5BMTU4MDIxMTg2Nl5BMl5BanBnXkFtZTcwMDMzNjcyMQ@@._V1_SX300.jpg,N/A,USA,Michael Fischa,"862,551",10 Nov 1989,"Blake Schaffer, Jack Silverman (story)",5.5,N/A,R,90 min,English,"Jim Brown, Anthony Geary, Richard Roundtree, Cher Butler",movie,tt0097119,True,Crack House,"Action, Crime, Drama"
56fbb67271a065075ca83a57,787,http://ia.media-imdb.com/images/M/MV5BMTc3MzQ5NzI1Ml5BMl5BanBnXkFtZTcwMDcyMTM4NA@@._V1_SX300.jpg,N/A,USA,Thierry Notz,"858,591",20 Jan 1989,Thomas McKelvey Cleaver,4.9,N/A,R,88 min,English,"George Kennedy, Andrew Stevens, Starr Andreeff, Terri Treas",movie,tt0096246,True,The Terror Within,"Horror, Sci-Fi"
56fbb67271a065075ca83a58,"7,668",http://ia.media-imdb.com/images/M/MV5BMjE2MzgyNTIzOV5BMl5BanBnXkFtZTYwMzc0Nzg5._V1_SX300.jpg,N/A,USA,Richard Greenberg,"793,775",25 Aug 1989,"Terry Rossio, Ted Elliott",6.0,2 nominations.,PG,100 min,English,"Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton",movie,tt0097758,True,Little Monsters,"Comedy, Adventure, Family"
56fbb67271a065075ca83a59,"4,492",http://ia.media-imdb.com/images/M/MV5BMTIyMTMwNzA5NV5BMl5BanBnXkFtZTcwMjcyMDUyMQ@@._V1_SX300.jpg,N/A,USA,"Michael Herz, Lloyd Kaufman","792,966",24 Feb 1989,"Lloyd Kaufman (story, Gay Partington Terry (screenplay, Lloyd Kaufman (screenplay, Pericles Lewnes (additional material, Fumio Furuya (additional material, Yoshiko Miyamoto (additional material, Andrew Wolk (additional material, Phil Rivo (additional material)",5.1,1 nomination.,R,102 min,"English, Japanese, Russian","Ron Fazio, John Altamura, Phoebe Legere, Rick Collins",movie,tt0098503,True,The Toxic Avenger Part II,"Comedy, Horror, Sci-Fi"
56fbb67271a065075ca83a5a,"3,305",http://ia.media-imdb.com/images/M/MV5BODE1MDIyNDUyM15BMl5BanBnXkFtZTcwNTc0MTk1Mg@@._V1_SX300.jpg,N/A,USA,Al Reinert,"770,132",01 Nov 1989,N/A,8.2,Nominated for 1 Oscar. Another 3 wins & 1 nomination.,NOT RATED,80 min,English,"Jim Lovell, Russell Schweickart, Eugene Cernan, Michael Collins",movie,tt0097372,True,For All Mankind,"Documentary, History"
56fbb67271a065075ca83a5b,"2,032",http://ia.media-imdb.com/images/M/MV5BOTc5MzQzMDE0Ml5BMl5BanBnXkFtZTcwNjM1Nzg0MQ@@._V1_SX300.jpg,N/A,"Canada, USA",Jean-Claude Lord,"540,000",18 Aug 1989,"P.F. Kluge (characters, Charles Zev Cohen, Rick Doehring",6.2,1 nomination.,PG-13,104 min,English,"Michael Paré, Marina Orsini, Bernie Coulson, Matthew Laurance",movie,tt0097262,True,Eddie and the Cruisers II: Eddie Lives!,"Drama, Music, Romance"
56fbb67271a065075ca83a5c,726,http://ia.media-imdb.com/images/M/MV5BMjA3Nzk1NjEwOV5BMl5BanBnXkFtZTcwMDYwNjkzMQ@@._V1_SX300.jpg,N/A,USA,James Ivory,"463,972",01 Mar 1989,"Tama Janowitz (based on the stories by, Tama Janowitz (screenplay)",5.4,N/A,R,124 min,English,"Bernadette Peters, Chris Sarandon, Mary Beth Hurt, Madeleine Potter",movie,tt0098347,True,Slaves of New York,Drama
56fbb67271a065075ca83a5d,890,http://ia.media-imdb.com/images/M/MV5BMTI4NzIwMjMxNF5BMl5BanBnXkFtZTcwMTAyNDIyMQ@@._V1_SX300.jpg,N/A,"UK, USA",Ken Russell,"444,055",26 May 1989,"Ken Russell (screenplay, Vivian Russell (screenplay, D.H. Lawrence (novel)",6.4,1 nomination.,R,113 min,English,"Sammi Davis, Paul McGann, Amanda Donohoe, Christopher Gable",movie,tt0098165,True,The Rainbow,"Action, Drama, Romance"
56fbb67271a065075ca83a5e,"4,149",http://ia.media-imdb.com/images/M/MV5BMTY0NTkxNzQxOV5BMl5BanBnXkFtZTcwNzY5MzEzMQ@@._V1_SX300.jpg,N/A,UK,Bruce Robinson,"418,053",29 Mar 1990,Bruce Robinson,7.0,N/A,R,90 min,English,"Richard E. Grant, Rachel Ward, Richard Wilson, Jacqueline Tong",movie,tt0097531,True,How to Get Ahead in Advertising,"Comedy, Fantasy"
56fbb67271a065075ca83a5f,"1,619",http://ia.media-imdb.com/images/M/MV5BMjM3ODgwNjk2Ml5BMl5BanBnXkFtZTcwMzAxODM5NA@@._V1_SX300.jpg,N/A,USA,Robert M. Young,"408,839",23 Dec 1989,"Shimon Arama (story, Zion Haen (story, Andrzej Krakowski (screenplay, Laurence Heath (screenplay)",6.9,N/A,R,120 min,"English, German","Willem Dafoe, Edward James Olmos, Robert Loggia, Wendy Gazelle",movie,tt0098513,True,Triumph of the Spirit,"Biography, Drama, History"
56fbb67271a065075ca83a60,"3,149",http://ia.media-imdb.com/images/M/MV5BMTIzMzA0Mzc4M15BMl5BanBnXkFtZTcwMzEyMDUyMQ@@._V1_SX300.jpg,N/A,USA,"Michael Herz, Lloyd Kaufman","363,561",24 Nov 1989,"Lloyd Kaufman (story, Gay Partington Terry (screenplay, Lloyd Kaufman (screenplay, Pericles Lewnes (additional material, Andrew Wolk (additional material, Phil Rivo (additional material)",4.3,1 nomination.,R,102 min,English,"Ron Fazio, John Altamura, Phoebe Legere, Rick Collins",movie,tt0098502,True,The Toxic Avenger Part III: The Last Temptation of Toxie,"Comedy, Horror, Sci-Fi"
56fbb67271a065075ca83a61,428,http://ia.media-imdb.com/images/M/MV5BMTQyNDMzNjM5N15BMl5BanBnXkFtZTYwNTU0ODg5._V1_SX300.jpg,N/A,USA,Peter Masterson,"337,812",15 Sep 1989,"Spencer Eastman (story, Spencer Eastman (screenplay, Anthony Palmer (screenplay)",4.9,N/A,R,95 min,English,"Roy Scheider, Karen Young, Lane Smith, Richard Bradford",movie,tt0097971,True,Night Game,"Thriller, Crime, Drama"
56fbb67271a065075ca83a62,"1,264",http://ia.media-imdb.com/images/M/MV5BMTkyMjE1NjE5MF5BMl5BanBnXkFtZTcwNTY4MDcyMQ@@._V1_SX300.jpg,N/A,UK,Jonathan Wacks,"283,747",24 Feb 1989,"David Seals (based on the novel by, Janet Heaney (screenplay, Jean Stawarz (screenplay)",7.3,2 wins & 4 nominations.,R,88 min,English,"A Martinez, Gary Farmer, Joanelle Romero, Amanda Wyss",movie,tt0098112,True,Powwow Highway,Drama
56fbb67271a065075ca83a63,"3,181",http://ia.media-imdb.com/images/M/MV5BMTQ0OTcwODA1OV5BMl5BanBnXkFtZTcwMTcwMjkxMQ@@._V1_SX300.jpg,N/A,USA,John Dahl,"283,694",27 Oct 1989,"John Dahl, David W. Warfield",6.3,1 win.,R,94 min,English,"Pat Mulligan, Nick Dimitri, Michael Madsen, Joanne Whalley",movie,tt0097662,True,Kill Me Again,"Action, Crime, Drama"
56fbb67271a065075ca83a64,230,http://ia.media-imdb.com/images/M/MV5BMjEwNjM3MDY4NV5BMl5BanBnXkFtZTcwNTA5MTY0MQ@@._V1_SX300.jpg,N/A,USA,"Obie Benz, Joshua Waletzky","272,371",22 Sep 1989,Pierce Rafferty,6.2,1 nomination.,R,74 min,English,"David Byrne, Frances Fisher, Sandra Bernhard, Allen Ginsberg",movie,tt0095289,True,Heavy Petting,Documentary
56fbb67271a065075ca83a65,529,http://ia.media-imdb.com/images/M/MV5BMTYwNzc4MTA0OV5BMl5BanBnXkFtZTcwOTAxODMyMQ@@._V1_SX300.jpg,N/A,UK,Michael Winner,"216,373",03 Nov 1989,"Alan Ayckbourn (play, Alan Ayckbourn (screenplay, Michael Winner (screenplay)",5.6,N/A,PG,92 min,English,"Anthony Hopkins, Jeremy Irons, Richard Briers, Barbara Ferris",movie,tt0094871,True,A Chorus of Disapproval,"Comedy, Drama, Musical"
56fbb67271a065075ca83a66,"1,514",http://ia.media-imdb.com/images/M/MV5BMTA1MzQ5ODUxMzleQTJeQWpwZ15BbWU3MDM0MjM4MjE@._V1_SX300.jpg,N/A,UK,Damian Harris,"201,468",12 May 1989,"Damian Harris, Martin Amis (novel)",6.1,1 win.,R,95 min,English,"Dexter Fletcher, Ione Skye, Jonathan Pryce, James Spader",movie,tt0098160,True,The Rachel Papers,"Drama, Romance"
56fbb67271a065075ca83a67,226,http://ia.media-imdb.com/images/M/MV5BODU2OTUyNDYzOF5BMl5BanBnXkFtZTcwOTQ4NDM3Mw@@._V1_SX300.jpg,N/A,USA,Jim Sotos,"192,561",06 Oct 1989,"Terry Moore (story, Jerry Rivers (story, Linda Silverthorn",3.9,N/A,PG-13,90 min,English,"Burt Young, Martin Sheen, Terry Moore, Peter Billingsley",movie,tt0096918,True,Beverly Hills Brats,Comedy
56fbb67271a065075ca83a68,"1,817",http://ia.media-imdb.com/images/M/MV5BMTk0OTQ0Mjg1NV5BMl5BanBnXkFtZTYwMDA0NTg5._V1_SX300.jpg,N/A,"Canada, USA",Dave Thomas,"169,203",13 Jan 1989,"Steven Greene (story, Eric Alter (story, Nick Thiel (screenplay, Steven Greene (screenplay, Eric Alter (screenplay)",4.6,N/A,PG-13,94 min,English,"John Travolta, Arye Gross, Kelly Preston, Deborah Foreman",movie,tt0097314,True,The Experts,Comedy
56fbb67271a065075ca83a69,306,http://ia.media-imdb.com/images/M/MV5BMTYzOTcyMjgwNV5BMl5BanBnXkFtZTcwMzcyNzAzMQ@@._V1_SX300.jpg,N/A,USA,Rupert Hitzig,"166,635",12 May 1989,Randal Viscovich,4.4,N/A,R,93 min,English,"Kathleen Bailey, Jovanni Brascia, Brooke Bundy, Ann Dane",movie,tt0100254,True,Night Visitor,"Comedy, Horror, Thriller"
56fbb67271a065075ca83a6a,"3,708",http://ia.media-imdb.com/images/M/MV5BMTk0NjUzNTQ3M15BMl5BanBnXkFtZTcwMjc4ODUxMQ@@._V1_SX300.jpg,N/A,USA,Christopher Guest,"117,463",15 Dec 1989,"Michael Varhol (story, Christopher Guest (story, Michael Varhol (screenplay, Christopher Guest (screenplay, Michael McKean (screenplay)",6.3,N/A,PG-13,100 min,English,"Kevin Bacon, Emily Longstreth, J.T. Walsh, Jennifer Jason Leigh",movie,tt0096926,True,The Big Picture,"Comedy, Drama, Romance"
