_id,imdbRating,Language,Box_office,Metascore,Released,Genre,Response,Actors,Rated,Writer,Awards,Type,imdbVotes,Poster,imdbID,Title,Country,Director,Runtime
570728f471a0651740307626,6.8,"English, Spanish","3,577,210",66,29 Aug 2008,"Drama, Romance",True,"Penélope Cruz, Ben Kingsley, Dennis Hopper, Patricia Clarkson",R,"Nicholas Meyer (screenplay, Philip Roth (novel)",3 wins & 5 nominations.,movie,"19,109",http://ia.media-imdb.com/images/M/MV5BMTIxOTQ4OTEwN15BMl5BanBnXkFtZTcwNzI5ODc3MQ@@._V1_SX300.jpg,tt0974554,Elegy,USA,Isabel Coixet,112 min
570728f471a0651740307627,7.0,English,"3,494,485",84,21 Nov 2008,"Comedy, Drama",True,"Sally Hawkins, Elliot Cowan, Alexis Zegerman, Andrea Riseborough",R,Mike Leigh,Nominated for 1 Oscar. Another 38 wins & 54 nominations.,movie,"31,645",http://ia.media-imdb.com/images/M/MV5BMTI4ODY1MjIyNV5BMl5BanBnXkFtZTcwMTExMTM5MQ@@._V1_SX300.jpg,tt1045670,Happy-Go-Lucky,UK,Mike Leigh,118 min
570728f471a0651740307628,7.6,"Hindi, Urdu","3,440,718",69,15 Feb 2008,"Action, Adventure, Biography",True,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha",N/A,"Haidar Ali (story, Haidar Ali (screenplay, Ashutosh Gowariker (screenplay, K.P. Saxena (dialogue)",22 wins & 25 nominations.,movie,"17,588",http://ia.media-imdb.com/images/M/MV5BMTI1ODQ2MDIxMl5BMl5BanBnXkFtZTcwNTc3Mzk1MQ@@._V1_SX300.jpg,tt0449994,Jodhaa Akbar,India,Ashutosh Gowariker,213 min
570728f471a0651740307629,6.6,"English, Japanese","3,073,392",45,03 Oct 2008,"Drama, Mystery, Sci-Fi",True,"Yûsuke Iseya, Jason Bermingham, Eduardo Semerjian, Don McKellar",R,"José Saramago (novel, Don McKellar (screenplay)",15 wins & 19 nominations.,movie,"58,294",http://ia.media-imdb.com/images/M/MV5BMTM2MzU4MjA5N15BMl5BanBnXkFtZTcwMDE2NTU2MQ@@._V1_SX300.jpg,tt0861689,Blindness,"Canada, Brazil, Japan",Fernando Meirelles,121 min
570728f471a065174030762a,7.6,"French, English","3,167,876",79,20 Feb 2009,Drama,True,"Kristin Scott Thomas, Elsa Zylberstein, Serge Hazanavicius, Laurent Grévill",PG-13,Philippe Claudel,Nominated for 2 Golden Globes. Another 14 wins & 27 nominations.,movie,"17,514",http://ia.media-imdb.com/images/M/MV5BMTY1Njg2ODI1Ml5BMl5BanBnXkFtZTcwMzkzNzQ5MQ@@._V1_SX300.jpg,tt1068649,I've Loved You So Long,"France, Germany",Philippe Claudel,117 min
570728f471a065174030762b,7.5,"English, German",,67,21 Nov 2008,"Comedy, Drama",True,"Philip Seymour Hoffman, Catherine Keener, Sadie Goldstein, Tom Noonan",R,Charlie Kaufman,8 wins & 25 nominations.,movie,"52,925",http://ia.media-imdb.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_SX300.jpg,tt0383028,"Synecdoche, New York",USA,Charlie Kaufman,124 min
570728f471a065174030762c,7.9,"English, French","2,957,978",89,29 Aug 2008,"Documentary, Biography, Crime",True,"Philippe Petit, Jean François Heckel, Jean-Louis Blondeau, Annie Allix",PG-13,Philippe Petit (book),Won 1 Oscar. Another 43 wins & 11 nominations.,movie,"38,346",http://ia.media-imdb.com/images/M/MV5BMTMxNTk3NDY1NV5BMl5BanBnXkFtZTcwNDk0ODg3MQ@@._V1_SX300.jpg,tt1155592,Man on Wire,"UK, USA",James Marsh,94 min
570728f471a065174030762d,6.5,English,"2,926,565",47,26 Sep 2008,"Comedy, Drama",True,"Kathryn Alexander, Teodorina Bello, Kate Blumberg, Jonah Bobo",R,"Clark Gregg (screenplay, Chuck Palahniuk (novel)",2 wins & 6 nominations.,movie,"28,195",http://ia.media-imdb.com/images/M/MV5BMTMxMDI4MTE0Ml5BMl5BanBnXkFtZTcwNTg0NDI3MQ@@._V1_SX300.jpg,tt1024715,Choke,USA,Clark Gregg,92 min
570728f471a065174030762e,7.2,"English, French, Chinese, Urdu","2,508,841",82,05 Sep 2008,"Crime, Drama",True,"Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe",R,Courtney Hunt,Nominated for 2 Oscars. Another 32 wins & 36 nominations.,movie,"21,455",http://ia.media-imdb.com/images/M/MV5BMTk2NjMwMDgzNF5BMl5BanBnXkFtZTcwMDY0NDY3MQ@@._V1_SX300.jpg,tt0978759,Frozen River,USA,Courtney Hunt,97 min
570728f471a065174030762f,7.3,"Hindi, Urdu","2,411,071",N/A,25 Dec 2008,"Action, Drama, Mystery",True,"Aamir Khan, Asin, Jiah Khan, Tinnu Anand",N/A,"Piyush Mishra (dialogue, A.R. Murugadoss (story)",7 wins & 17 nominations.,movie,"34,033",http://ia.media-imdb.com/images/M/MV5BMjAyMzU3OTg2Nl5BMl5BanBnXkFtZTcwNzIyMjMyMg@@._V1_SX300.jpg,tt1166100,Ghajini,India,A.R. Murugadoss,183 min
570728f471a0651740307630,6.8,"English, Portuguese, Japanese","2,344,847",69,09 May 2008,"Drama, Sport",True,"Max Martini, Matt Cable, Chiwetel Ejiofor, Alice Braga",R,David Mamet,1 nomination.,movie,"18,330",http://ia.media-imdb.com/images/M/MV5BMTUzMzQxODQzM15BMl5BanBnXkFtZTcwMjIwMDM2MQ@@._V1_SX300.jpg,tt1012804,Redbelt,USA,David Mamet,99 min
570728f471a0651740307631,8.0,"Hebrew, Arabic, German, English","2,283,276",91,12 Jun 2008,"Animation, Biography, Drama",True,"Ari Folman, Ori Sivan, Ronny Dayag, Shmuel Frenkel",R,Ari Folman,Nominated for 1 Oscar. Another 43 wins & 56 nominations.,movie,"45,045",http://ia.media-imdb.com/images/M/MV5BNjM2OTI3NzQyNl5BMl5BanBnXkFtZTcwNjkzNzQ5MQ@@._V1_SX300.jpg,tt1185616,Waltz with Bashir,"Israel, France, Germany, USA, Finland, Switzerland, Belgium, Australia",Ari Folman,90 min
570728f471a0651740307632,6.0,English,,N/A,30 Oct 2009,Drama,True,"Jimmie Akins, Greg Beam, Benny Ciaramello, Peter Cilella",R,John Krueger,N/A,movie,84,http://ia.media-imdb.com/images/M/MV5BMjE3NDc0NDcwNV5BMl5BanBnXkFtZTcwMTQwNjI5Mg@@._V1_SX300.jpg,tt0893325,The Fall,USA,John Krueger,110 min
570728f471a0651740307633,6.7,"English, Russian, Spanish, Chinese, French","2,203,641",72,05 Sep 2008,"Crime, Drama, Mystery",True,"Woody Harrelson, Emily Mortimer, Ben Kingsley, Kate Mara",R,"Brad Anderson, Will Conroy",2 wins & 11 nominations.,movie,"41,968",http://ia.media-imdb.com/images/M/MV5BMTI1MDU0NTI2Ml5BMl5BanBnXkFtZTcwNTkyNjY3MQ@@._V1_SX300.jpg,tt0800241,Transsiberian,"Spain, Germany, UK, Lithuania",Brad Anderson,111 min
570728f471a0651740307634,6.4,English,,N/A,10 Oct 2008,"Crime, Drama, Romance",True,"André Joseph, Tasha Perri, Anthony Mangano, Shelby Reitman Renee",N/A,André Joseph,N/A,movie,65,http://ia.media-imdb.com/images/M/MV5BMTc3NDYwMDU2MF5BMl5BanBnXkFtZTcwNDQxNDUxMg@@._V1_SX300.jpg,tt1027729,Priceless,USA,André Joseph,88 min
570728f471a0651740307635,5.6,"Hindi, Panjabi",,N/A,08 Aug 2008,"Action, Comedy, Crime",True,"Akshay Kumar, Katrina Kaif, Om Puri, Kiron Kher",N/A,"Anees Bazmee (writer & dialogue, Vipul Binjola (dialogue, Suresh Nair, Rishi Virmani (dialogue)",2 wins & 4 nominations.,movie,"9,880",http://ia.media-imdb.com/images/M/MV5BMTkyNTM4Mzc5NV5BMl5BanBnXkFtZTcwNjgxMjMyMg@@._V1_SX300.jpg,tt1146325,Singh Is Kinng,"Australia, India",Anees Bazmee,135 min
570728f471a0651740307636,7.1,Hindi,"2,074,346",N/A,12 Dec 2008,"Comedy, Drama, Musical",True,"Shah Rukh Khan, Vinay Pathak, Anushka Sharma, M.K. Raina",N/A,"Aditya Chopra (dialogue, Aditya Chopra (screenplay, Aditya Chopra (story)",3 wins & 11 nominations.,movie,"28,035",http://ia.media-imdb.com/images/M/MV5BNTU5MjI3MTE0NV5BMl5BanBnXkFtZTcwMDk4OTUxMg@@._V1_SX300.jpg,tt1182937,Rab Ne Bana Di Jodi,India,Aditya Chopra,167 min
570728f471a0651740307637,7.0,English,"2,077,046",N/A,01 Aug 2008,"Comedy, Drama, Romance",True,"Ben Kingsley, Josh Peck, Famke Janssen, Olivia Thirlby",R,Jonathan Levine,4 wins & 4 nominations.,movie,"26,975",http://ia.media-imdb.com/images/M/MV5BOTkwNDkzMDI1Ml5BMl5BanBnXkFtZTcwMTc1OTA3MQ@@._V1_SX300.jpg,tt1082886,The Wackness,"USA, UK",Jonathan Levine,99 min
570728f471a0651740307638,6.5,"English, Spanish","1,835,293",44,15 Aug 2008,"Comedy, Drama",True,"Luke Wilson, Radha Mitchell, Adriana Barraza, George Lopez",PG,Albert Torres,1 nomination.,movie,"10,949",http://ia.media-imdb.com/images/M/MV5BMTI5ODIwNzg0NV5BMl5BanBnXkFtZTcwOTE0NDY3MQ@@._V1_SX300.jpg,tt1029120,Henry Poole Is Here,USA,Mark Pellington,99 min
570728f471a0651740307639,7.2,English,,N/A,26 Aug 2008,"Documentary, Short",True,"Bill Milner, Will Poulter, Garth Jennings, Nick Goldsmith",N/A,N/A,N/A,movie,13,N/A,tt1389778,The Making of 'Son of Rambow',UK,"Phil Stoole, Damien Sung",28 min
570728f471a065174030763a,7.0,"Neapolitan, Italian, Mandarin, French","1,577,639",87,10 Apr 2009,"Crime, Drama",True,"Salvatore Abbruzzese, Simone Sacchettino, Salvatore Ruocco, Vincenzo Fabricino",NOT RATED,"Roberto Saviano (book, Maurizio Braucci (screenplay, Ugo Chiti (screenplay, Gianni Di Gregorio (screenplay, Matteo Garrone (screenplay, Massimo Gaudioso (screenplay, Roberto Saviano (screenplay)",Nominated for 1 Golden Globe. Another 30 wins & 29 nominations.,movie,"37,377",http://ia.media-imdb.com/images/M/MV5BMTI4MDY5MTc5OF5BMl5BanBnXkFtZTcwMTMyMTk3Mg@@._V1_SX300.jpg,tt0929425,Gomorrah,Italy,Matteo Garrone,137 min
570728f471a065174030763b,7.2,"Spanish, English","1,731,665",N/A,24 Jan 2009,"Biography, Drama, History",True,"Julia Ormond, Benicio Del Toro, Oscar Isaac, Pablo Guevara",NOT RATED,"Peter Buchman (screenplay, Ernesto 'Che' Guevara (memoir \",4 wins & 12 nominations.,movie,"37,327",http://ia.media-imdb.com/images/M/MV5BNjI5NDY3MzYxMV5BMl5BanBnXkFtZTcwNTYwMDU5Mg@@._V1_SX300.jpg,tt0892255,Che: Part One,"France, Spain, USA",Steven Soderbergh,134 min
570728f471a065174030763c,6.6,Hindi,"1,367,024",N/A,21 Mar 2008,"Action, Crime, Drama",True,"Saif Ali Khan, Akshaye Khanna, Bipasha Basu, Katrina Kaif",N/A,"Shiraz Ahmed (screenplay, Shiraz Ahmed (story, Jitendra Parmar (dialogue, Anurag Prapanna (dialogue)",3 wins & 11 nominations.,movie,"8,477",http://ia.media-imdb.com/images/M/MV5BOTUxODczMjI3MV5BMl5BanBnXkFtZTcwMTExODM2MQ@@._V1_SX300.jpg,tt1017456,Race,India,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",149 min
570728f471a065174030763d,7.8,"English, Portuguese",,73,18 Jul 2008,"Documentary, Biography, Music",True,"Hunter S. Thompson, Johnny Depp, Joe Cairo, David Carlo",R,"Alex Gibney (screenplay, Hunter S. Thompson (writings)",5 nominations.,movie,"6,417",http://ia.media-imdb.com/images/M/MV5BMTc5MTU0MzI0NV5BMl5BanBnXkFtZTcwNDYzNjQ3MQ@@._V1_SX300.jpg,tt0479468,Gonzo: The Life and Work of Dr. Hunter S. Thompson,USA,Alex Gibney,120 min
570728f471a065174030763e,6.5,"Hindi, English","1,235,028",N/A,14 Nov 2008,"Comedy, Drama, Romance",True,"Abhishek Bachchan, John Abraham, Priyanka Chopra, Kiron Kher",UNRATED,"Anvita Dutt Guptan (dialogue script, Tarun Mansukhani (first story)",2 wins & 10 nominations.,movie,"10,328",http://ia.media-imdb.com/images/M/MV5BMTgzNTMxNTA5N15BMl5BanBnXkFtZTcwNTM1NTQwMg@@._V1_SX300.jpg,tt1185420,Dostana,"India, USA",Tarun Mansukhani,145 min
570728f471a065174030763f,5.7,"English, Hebrew, French","1,089,365",N/A,31 Oct 2008,"Comedy, Drama",True,"Robert De Niro, Sean Penn, Catherine Keener, Bruce Willis",R,"Art Linson, Art Linson (book)",1 nomination.,movie,"23,466",http://ia.media-imdb.com/images/M/MV5BNTEyMDg3ODAwNl5BMl5BanBnXkFtZTcwMzM3MTc3MQ@@._V1_SX300.jpg,tt0486674,What Just Happened,USA,Barry Levinson,104 min
570728f471a0651740307640,7.1,French,"1,060,602",84,21 Nov 2008,"Comedy, Drama",True,"Catherine Deneuve, Jean-Paul Roussillon, Anne Consigny, Mathieu Amalric",NOT RATED,"Arnaud Desplechin (scenario and dialogue, Emmanuel Bourdieu (scenario and dialogue, Jacques Asher (inspired by: \",5 wins & 31 nominations.,movie,"5,285",http://ia.media-imdb.com/images/M/MV5BMTkyNjE4NTQwOF5BMl5BanBnXkFtZTcwNTgxMTAwMw@@._V1_SX300.jpg,tt0993789,A Christmas Tale,France,Arnaud Desplechin,150 min
570728f471a0651740307641,7.1,"English, Japanese, Mandarin","1,027,749",49,13 Jun 2008,"Drama, War",True,"Jonathan Rhys Meyers, Radha Mitchell, Yun-Fat Chow, Michelle Yeoh",R,"Jane Hawksley, James MacManus",1 win & 3 nominations.,movie,"7,928",http://ia.media-imdb.com/images/M/MV5BMTM2MTM3MjM4NV5BMl5BanBnXkFtZTcwNDI1MzA3MQ@@._V1_SX300.jpg,tt0889588,The Children of Huang Shi,"Australia, China, Germany, USA",Roger Spottiswoode,125 min
570728f471a0651740307642,6.2,Hindi,"1,028,191",N/A,11 Apr 2008,"Comedy, Drama, Romance",True,"Ajay Devgn, Kajol, Sumeet Raghvan, Divya Dutta",N/A,"Robin Bhatt (screenplay, Ajay Devgn (story, Ashwani Dhir (dialogue, Sutanu Gupta (screenplay, Akarsh Khurana (screenplay)",1 nomination.,movie,"1,874",http://ia.media-imdb.com/images/M/MV5BMTU0MzkyNzE5M15BMl5BanBnXkFtZTcwOTYzMjc1MQ@@._V1_SX300.jpg,tt1039995,U Me Aur Hum,India,Ajay Devgn,156 min
570728f471a0651740307643,6.8,Hindi,"1,009,065",N/A,06 Jun 2008,"Action, Crime, Drama",True,"Amitabh Bachchan, Abhishek Bachchan, Aishwarya Rai Bachchan, Ravi Kale",N/A,Prashant Pandey,3 nominations.,movie,"5,051",http://ia.media-imdb.com/images/M/MV5BMTUzODIyMTk4MV5BMl5BanBnXkFtZTcwMDM5NTk5Mw@@._V1_SX300.jpg,tt0490210,Sarkar Raj,India,Ram Gopal Varma,125 min
570728f471a0651740307644,6.5,English,"940,496",66,15 Aug 2008,Documentary,True,"Jake Tusing, Megan Krizmanich, Colin Clemens, Mitch Reinholt",PG-13,Nanette Burstein,2 wins & 5 nominations.,movie,"3,812",http://ia.media-imdb.com/images/M/MV5BMTc2ODc1ODk5Nl5BMl5BanBnXkFtZTcwNjQ3Mjg3MQ@@._V1_SX300.jpg,tt0486259,American Teen,USA,Nanette Burstein,95 min
570728f471a0651740307645,6.6,English,,N/A,11 Apr 2008,"Biography, Drama, History",True,"Patricia Place, Katherine Nelson, Nathan Mitchell, Stephanie Breinholt",PG,Gary Cook,N/A,movie,240,http://ia.media-imdb.com/images/M/MV5BMjA1NjA1NDUyMl5BMl5BanBnXkFtZTcwNTQ0ODU2MQ@@._V1_SX300.jpg,tt1091225,Emma Smith: My Story,USA,"Gary Cook, T.C. Christensen",98 min
570728f471a0651740307646,7.1,English,"856,942",80,06 Mar 2009,Drama,True,"Michelle Williams, Lucy, David Koppell, Max Clement",R,"Jonathan Raymond, Jonathan Raymond (story, Kelly Reichardt",8 wins & 16 nominations.,movie,"11,889",http://ia.media-imdb.com/images/M/MV5BMTI3MTE1NjAwNV5BMl5BanBnXkFtZTcwMDM3MzMwMg@@._V1_SX300.jpg,tt1152850,Wendy and Lucy,USA,Kelly Reichardt,80 min
570728f471a0651740307647,7.6,"English, Mandarin","820,967",70,14 Nov 2008,Documentary,True,"Robert Bixby, Humphrey Bogart, Warren Buffett, George Bush",PG,"Patrick Creadon, Christine O'Malley, Addison Wiggin (story, Addison Wiggin, Kate Incontrera (story, William Bonner (book)",6 nominations.,movie,"1,711",http://ia.media-imdb.com/images/M/MV5BMTI1MzQ0MDAxMV5BMl5BanBnXkFtZTcwODg3NDA4MQ@@._V1_SX300.jpg,tt0963807,I.O.U.S.A.,USA,Patrick Creadon,85 min
570728f471a0651740307648,7.3,English,"630,649",37,26 Sep 2008,"Drama, Sport",True,"Gary Cole, Sean Astin, Neal McDonough, Sean Faris",PG-13,"David Pliler, Dony West (song)",1 win.,movie,"8,742",http://ia.media-imdb.com/images/M/MV5BMTQzOTA0MTE3N15BMl5BanBnXkFtZTcwNzU2MDg4MQ@@._V1_SX300.jpg,tt0840322,Forever Strong,USA,Ryan Little,112 min
570728f471a0651740307649,6.2,"Hindi, English","691,678",N/A,15 Aug 2008,"Comedy, Drama, Romance",True,"Ranbir Kapoor, Bipasha Basu, Minissha Lamba, Deepika Padukone",N/A,"Aditya Chopra (story, Devika Bhagat (screenplay, Anvita Dutt Guptan (dialogue)",1 win & 11 nominations.,movie,"7,058",http://ia.media-imdb.com/images/M/MV5BMTAwMDczNzQwMTJeQTJeQWpwZ15BbWU3MDAxOTU5OTM@._V1_SX300.jpg,tt1182972,Bachna Ae Haseeno,India,Siddharth Anand,152 min
570728f471a065174030764a,4.4,English,"511,920",27,12 Dec 2008,"Animation, Adventure, Comedy",True,"Freddie Prinze Jr., Chris Kattan, Jennifer Love Hewitt, Anne Bancroft",PG,"Patrick J. Cowan (screenplay, Carl Dream (screenplay, Jennifer Jones-Mitchell (screenplay, Marc F. Adler (story, Scott Biear (story, Jason Maurer (story)",N/A,movie,"2,407",http://ia.media-imdb.com/images/M/MV5BMTczNTY2NzczOF5BMl5BanBnXkFtZTcwNjI3NTkwMg@@._V1_SX300.jpg,tt0361500,Delgo,USA,"Marc F. Adler, Jason Maurer",94 min
570728f471a065174030764b,4.9,English,"666,045",N/A,08 Aug 2008,Comedy,True,"Toby Keith, Rodney Carrington, Claire Forlani, Ted Nugent",PG-13,"Rodney Carrington (screenplay, Toby Keith (screenplay)",N/A,movie,"1,425",http://ia.media-imdb.com/images/M/MV5BMjE0NzI3OTEwNl5BMl5BanBnXkFtZTcwNDA1OTg3MQ@@._V1_SX300.jpg,tt1178640,Beer for My Horses,USA,Michael Salomon,86 min
570728f471a065174030764c,N/A,Korean,,N/A,27 Mar 2008,Romance,True,"Rin Seo, Joon Lee, Eun-ju Choi, Gyu-pil Go",N/A,Da-eun Hwang (screenplay),N/A,movie,N/A,N/A,tt1343049,A Secret Scandal,South Korea,Jeong-gyun Shin,92 min
570728f471a065174030764d,5.7,"English, Hungarian","578,527",37,13 Jun 2008,"Action, Comedy, Thriller",True,"John Cusack, Hilary Duff, Marisa Tomei, Joan Cusack",R,"Mark Leyner, Jeremy Pikser, John Cusack",1 nomination.,movie,"19,813",http://ia.media-imdb.com/images/M/MV5BODk3NzkxMzE2Nl5BMl5BanBnXkFtZTcwMTIzMzQ2MQ@@._V1_SX300.jpg,tt0884224,"War, Inc.",USA,Joshua Seftel,107 min
570728f471a065174030764e,4.1,Hindi,"565,440",N/A,21 Nov 2008,"Comedy, Drama, Romance",True,"Salman Khan, Anil Kapoor, Zayed Khan, Mithun Chakraborty",N/A,"Sachin Bhowmick (screenplay, Subhash Ghai (story, Kamlesh Pandey (screenplay)",1 win & 1 nomination.,movie,"2,850",http://ia.media-imdb.com/images/M/MV5BMTc4NjUzNjI2NF5BMl5BanBnXkFtZTcwMDgyNzEwMg@@._V1_SX300.jpg,tt1105747,Yuvvraaj,India,Subhash Ghai,151 min
570728f471a065174030764f,N/A,French,,N/A,13 Nov 2008,"Short, Comedy",True,"Nicole Desjardins, Xavier Kerf, Xavier Bonastre",N/A,Xavier Bonastre,N/A,movie,N/A,N/A,tt1395232,Reprise d'étude,France,Xavier Bonastre,4 min
570728f471a0651740307650,6.9,English,"532,244",N/A,24 Oct 2008,Drama,True,"Darryl Stephens, Rodney Chester, Gary LeRoi Gray, Christian Vincent",R,"Q. Allan Brocka (story, John R. Gordon (screenplay, Patrik-Ian Polk (screenplay)",1 win & 3 nominations.,movie,614,http://ia.media-imdb.com/images/M/MV5BMTM5ODc5NDA2MF5BMl5BanBnXkFtZTcwNzQ3MTEwMg@@._V1_SX300.jpg,tt0955306,Noah's Arc: Jumping the Broom,"USA, Canada",Patrik-Ian Polk,101 min
570728f471a0651740307651,7.4,English,"519,981",83,05 Dec 2008,Documentary,True,"Michael Brown, George W. Bush, Julie Chen, Ray Nagin",UNRATED,N/A,Nominated for 1 Oscar. Another 7 wins & 12 nominations.,movie,"1,675",http://ia.media-imdb.com/images/M/MV5BMTI0MTQzNzEyNV5BMl5BanBnXkFtZTcwNjQzODE1Mg@@._V1_SX300.jpg,tt1149405,Trouble the Water,USA,"Carl Deal, Tia Lessin",93 min
570728f471a0651740307652,7.1,English,,N/A,13 Feb 2008,N/A,True,"Charlotte Asprey, Teis Bayer, Rasmus Botoft, Richard Brake",N/A,"Christian E. Christiansen, Elmore Leonard, Philippe Pollet-Villard, Joe Shrapnel, Geert Verbanck",N/A,movie,7,http://ia.media-imdb.com/images/M/MV5BMTQ0MzY4OTcyMF5BMl5BanBnXkFtZTcwNjQ3NjE5OA@@._V1_SX300.jpg,tt2546294,The 2007 Academy Award Nominated Short Films: Live Action,"USA, Denmark, Italy, France, UK","Christian E. Christiansen, Daniel Barber, Andrea Jublin, Philippe Pollet-Villard, Guy Thys",134 min
570728f471a0651740307653,7.1,English,,N/A,13 Feb 2008,N/A,True,"Charlotte Asprey, Teis Bayer, Rasmus Botoft, Richard Brake",N/A,"Christian E. Christiansen, Elmore Leonard, Philippe Pollet-Villard, Joe Shrapnel, Geert Verbanck",N/A,movie,7,http://ia.media-imdb.com/images/M/MV5BMTQ0MzY4OTcyMF5BMl5BanBnXkFtZTcwNjQ3NjE5OA@@._V1_SX300.jpg,tt2546294,The 2007 Academy Award Nominated Short Films: Live Action,"USA, Denmark, Italy, France, UK","Christian E. Christiansen, Daniel Barber, Andrea Jublin, Philippe Pollet-Villard, Guy Thys",134 min
570728f471a0651740307654,5.2,Hindi,"479,759",N/A,18 Jul 2008,"Comedy, Drama, Romance",True,"Shahid Kapoor, Vidya Balan, Vishal Malhotra, Om Puri",N/A,"Sanjay Chhel, Sai Kabir (screenplay, Ashish Kariya (dialogue, Rahila Mirza (story, Vibha Singh (screenplay)",N/A,movie,"3,736",http://ia.media-imdb.com/images/M/MV5BNTU2MTUwMjU2NV5BMl5BanBnXkFtZTcwOTE5NTk5Mw@@._V1_SX300.jpg,tt1105733,Kismat Konnection,India,Aziz Mirza,153 min
570728f471a0651740307655,7.9,English,,N/A,01 Mar 2008,Documentary,True,"Ken Schmidt, Keith Cornell, Dan Parker, Peter Vincent",N/A,N/A,1 win.,movie,16,N/A,tt1271984,The Road to Bonneville,USA,Brian Darwas,61 min
570728f471a0651740307656,4.1,Hindi,"487,215",N/A,11 Apr 2008,"Action, Comedy, Crime",True,"Juhi Chawla, Irrfan Khan, Arshad Warsi, Rajpal Yadav",N/A,"Ashwani Dhir (screenplay, Rakesh Roshan (story)",N/A,movie,"1,495",http://ia.media-imdb.com/images/M/MV5BMTQ4MDI5MzA1MF5BMl5BanBnXkFtZTgwNDgzMjA2MDE@._V1_SX300.jpg,tt1182908,Krazzy 4,India,Jaideep Sen,110 min
570728f471a0651740307657,6.3,Hindi,,N/A,09 May 2008,"Comedy, Drama, Fantasy",True,"Amitabh Bachchan, Juhi Chawla, Satish Shah, Rajpal Yadav",N/A,"Sudhanshu Dube (screenplay, Vivek Sharma (screenplay)",1 nomination.,movie,"4,484",http://ia.media-imdb.com/images/M/MV5BMTUxMjc2Mzk5OF5BMl5BanBnXkFtZTgwOTg3MTA2MDE@._V1_SX300.jpg,tt0991346,Bhoothnath,India,Vivek Sharma,150 min
570728f471a0651740307658,2.2,Hindi,"237,647",N/A,02 Oct 2008,"Action, Adventure, Drama",True,"Jayshree Arora, Veer Arya, Abhishek Bachchan, Jaya Bhaduri",N/A,"Goldie Behl, Rohini Killough (screenplay, Vaibhav Modi (lyrics, Jaydeep Sarkar (screenplay)",N/A,movie,"1,896",http://ia.media-imdb.com/images/M/MV5BNjU2Njk5OTE0OF5BMl5BanBnXkFtZTgwMjg1NjcwMzE@._V1_SX300.jpg,tt1060249,The Legend of Drona,India,Goldie Behl,138 min
570728f471a0651740307659,7.2,"French, English","470,691",64,04 Jun 2008,"Comedy, Crime, Drama",True,"Jean-Claude Van Damme, Valérie Bodson, Hervé Sogne, Rock Chen",R,"Mabrouk El Mechri (scenario, Frédéric Benudis (in collaboration with, Mabrouk El Mechri (adaptation, Frédéric Taddeï (original idea, Vincent Ravalec (original idea, Christophe Turpin",2 nominations.,movie,"32,852",http://ia.media-imdb.com/images/M/MV5BNDAwMDg5MTY1N15BMl5BanBnXkFtZTcwMTU1MjcwMg@@._V1_SX300.jpg,tt1130988,JCVD,"Belgium, Luxembourg, France",Mabrouk El Mechri,97 min
570728f471a065174030765a,6.3,French,,N/A,07 Mar 2008,Drama,True,"David Boutin, Guillaume Lemay-Thivierge, Jacynthe René, Fanny Mallette",N/A,Michelle Allen (screenplay),2 nominations.,movie,115,N/A,tt1029137,La ligne brisée,Canada,Louis Choquette,101 min
570728f471a065174030765b,3.9,Hindi,"428,923",N/A,25 Apr 2008,"Action, Comedy, Crime",True,"Akshay Kumar, Saif Ali Khan, Kareena Kapoor, Anil Kapoor",N/A,"Vijay Krishna Acharya (story, Vijay Krishna Acharya (screenplay, Vijay Krishna Acharya (dialogue, Piyush Mishra (lyrics, Vishal Dadlani (lyrics, Kausar Munir (lyrics)",N/A,movie,"3,577",http://ia.media-imdb.com/images/M/MV5BMTc1OTM0NTA0Ml5BMl5BanBnXkFtZTgwODMyMzIyNzE@._V1_SX300.jpg,tt0995752,Tashan,India,Vijay Krishna Acharya,120 min
570728f471a065174030765c,5.7,"English, Spanish","406,252",51,13 Jun 2008,Comedy,True,"Seann William Scott, Chris Conrad, Rick Gonzalez, Adrian Martinez",R,Steve Conrad,N/A,movie,"16,364",http://ia.media-imdb.com/images/M/MV5BMTY3MDMyNDcxNl5BMl5BanBnXkFtZTcwMjM5MzM3MQ@@._V1_SX300.jpg,tt0803057,The Promotion,USA,Steve Conrad,86 min
570728f471a065174030765d,6.6,"English, Arabic, French","381,167",45,09 May 2008,"Documentary, Comedy, War",True,"Morgan Spurlock, George Bush, Dick Cheney, Daryl Isaacs",PG-13,"Jeremy Chilnick (screenplay, Morgan Spurlock (screenplay)",2 wins & 1 nomination.,movie,"5,551",http://ia.media-imdb.com/images/M/MV5BMjEzMTA2ODQ4NV5BMl5BanBnXkFtZTcwNzE4MjU2MQ@@._V1_SX300.jpg,tt0963208,Where in the World Is Osama Bin Laden?,"France, USA",Morgan Spurlock,90 min
