_id,Director,Awards,imdbID,Language,Released,Genre,Type,Runtime,Title,Poster,Box_office,Rated,Country,Writer,Actors,Response,imdbVotes,Metascore,imdbRating
56fbc70971a06513e4423127,Ernest R. Dickerson,N/A,tt0111323,English,15 Apr 1994,"Action, Adventure, Crime",movie,96 min,Surviving the Game,http://ia.media-imdb.com/images/M/MV5BMTIxMzY0MDU0OV5BMl5BanBnXkFtZTcwNjIxNTYyMQ@@._V1_SX300.jpg,"7,690,013",R,USA,Eric Bernt,"Ice-T, Rutger Hauer, Charles S. Dutton, Gary Busey",True,"8,120",N/A,6.1
56fbc70971a06513e4423128,Paul Flaherty,N/A,tt0109447,English,01 Apr 1994,Comedy,movie,90 min,Clifford,http://ia.media-imdb.com/images/M/MV5BMTM5MzQ4NzU0M15BMl5BanBnXkFtZTcwMTQ2OTQyMQ@@._V1_SX300.jpg,"7,411,659",PG,USA,"Jay Dee Rock, Bobby von Hayes","Martin Short, Charles Grodin, Mary Steenburgen, Dabney Coleman",True,"5,458",N/A,5.3
56fbc70971a06513e4423129,Mick Jackson,N/A,tt0109443,English,06 May 1994,"Comedy, Mystery",movie,107 min,Clean Slate,http://ia.media-imdb.com/images/M/MV5BNjU0NTkwMTQ0OF5BMl5BanBnXkFtZTcwNTYwMTUyMQ@@._V1_SX300.jpg,"7,503,192",PG-13,USA,Robert King,"Dana Carvey, Valeria Golino, James Earl Jones, Kevin Pollak",True,"2,997",N/A,5.6
56fbc70971a06513e442312a,Ang Lee,Nominated for 1 Oscar. Another 5 wins & 12 nominations.,tt0111797,"Mandarin, French",03 Aug 1994,"Comedy, Drama, Romance",movie,124 min,Eat Drink Man Woman,http://ia.media-imdb.com/images/M/MV5BMTg5NTQxMjc5MV5BMl5BanBnXkFtZTcwMjYxODcxMQ@@._V1_SX300.jpg,"7,294,403",UNRATED,"Taiwan, USA","Ang Lee, James Schamus, Hui-Ling Wang","Sihung Lung, Yu-Wen Wang, Chien-Lien Wu, Kuei-Mei Yang",True,"13,520",N/A,7.8
56fbc70971a06513e442312b,Whit Stillman,1 win & 1 nomination.,tt0109219,"English, Spanish",29 Jul 1994,"Comedy, Drama, Romance",movie,101 min,Barcelona,http://ia.media-imdb.com/images/M/MV5BMTI0MTkxODI1N15BMl5BanBnXkFtZTcwODU3ODgxMQ@@._V1_SX300.jpg,"7,266,973",PG-13,USA,Whit Stillman,"Taylor Nichols, Chris Eigeman, Tushka Bergen, Mira Sorvino",True,"4,209",74,7.0
56fbc70971a06513e442312c,Rob Reiner,3 wins & 9 nominations.,tt0110687,English,22 Jul 1994,"Adventure, Comedy, Drama",movie,87 min,North,http://ia.media-imdb.com/images/M/MV5BMjEwMTQ5NjgxNF5BMl5BanBnXkFtZTcwNTk4NjUyMQ@@._V1_SX300.jpg,"7,138,449",PG,USA,"Alan Zweibel (novel, Alan Zweibel (screenplay, Andrew Scheinman (screenplay)","Elijah Wood, Jason Alexander, Julia Louis-Dreyfus, Marc Shaiman",True,"11,119",N/A,4.4
56fbc70971a06513e442312d,Heywood Gould,N/A,tt0111488,English,09 Sep 1994,"Thriller, Crime, Drama",movie,107 min,Trial by Jury,http://ia.media-imdb.com/images/M/MV5BMTQzMzAzNzk0Ml5BMl5BanBnXkFtZTYwMjk1NzE5._V1_SX300.jpg,"6,971,777",R,USA,"Jordan Katz, Heywood Gould","Joanne Whalley, Armand Assante, Gabriel Byrne, William Hurt",True,"1,392",N/A,5.3
56fbc70971a06513e442312e,Garry Marshall,1 win & 4 nominations.,tt0109758,English,14 Oct 1994,"Comedy, Crime, Romance",movie,113 min,Exit to Eden,http://ia.media-imdb.com/images/M/MV5BMjA3OTM4NjQ4Nl5BMl5BanBnXkFtZTcwODY0NjIyMQ@@._V1_SX300.jpg,"6,841,570",R,USA,"Anne Rice (novel, Deborah Amelon (screenplay, Bob Brunner (screenplay)","Dana Delany, Paul Mercurio, Rosie O'Donnell, Dan Aykroyd",True,"5,490",N/A,4.1
56fbc70971a06513e442312f,Nora Ephron,N/A,tt0110538,English,21 Dec 1994,"Comedy, Drama",movie,97 min,Mixed Nuts,http://ia.media-imdb.com/images/M/MV5BMTQ5NzY1MDA4OF5BMl5BanBnXkFtZTcwMTYwNDcxMQ@@._V1_SX300.jpg,"6,798,240",PG-13,USA,"Nora Ephron (screenplay, Delia Ephron (screenplay)","Steve Martin, Madeline Kahn, Robert Klein, Anthony LaPaglia",True,"7,839",14,5.3
56fbc70971a06513e4423130,Alan Parker,3 nominations.,tt0111001,English,28 Oct 1994,"Comedy, Drama",movie,118 min,The Road to Wellville,http://ia.media-imdb.com/images/M/MV5BMTg0MDc4NTY5N15BMl5BanBnXkFtZTcwMzU1NTYyMQ@@._V1_SX300.jpg,,R,USA,"T. Coraghessan Boyle (novel, Alan Parker (screenplay)","Anthony Hopkins, Bridget Fonda, Matthew Broderick, John Cusack",True,"9,595",N/A,5.7
56fbc70971a06513e4423131,John Irvin,2 wins & 1 nomination.,tt0111712,"Irish, English",13 May 1994,"Comedy, Crime, Mystery",movie,101 min,Widows' Peak,http://ia.media-imdb.com/images/M/MV5BMTIwOTA3Nzg4NF5BMl5BanBnXkFtZTcwOTUwMjgyMQ@@._V1_SX300.jpg,"6,243,722",PG,"UK, Ireland","Hugh Leonard (story, Hugh Leonard (screenplay)","Mia Farrow, Joan Plowright, Natasha Richardson, Adrian Dunbar",True,"1,311",N/A,6.8
56fbc70971a06513e4423132,George Gallo,N/A,tt0111477,English,02 Dec 1994,"Adventure, Comedy, Crime",movie,111 min,Trapped in Paradise,http://ia.media-imdb.com/images/M/MV5BMTA1NjA0Mjc3NDNeQTJeQWpwZ15BbWU3MDY1Mzk1MjE@._V1_SX300.jpg,"5,777,916",PG-13,USA,George Gallo,"Nicolas Cage, Richard B. Shull, Jon Lovitz, Dana Carvey",True,"9,825",N/A,5.9
56fbc70971a06513e4423133,Tim Burton,Won 2 Oscars. Another 22 wins & 15 nominations.,tt0109707,English,07 Oct 1994,"Biography, Comedy, Drama",movie,127 min,Ed Wood,http://ia.media-imdb.com/images/M/MV5BMjAzODM1MDMxN15BMl5BanBnXkFtZTgwOTgwNTc2MDE@._V1_SX300.jpg,"5,887,457",R,USA,"Rudolph Grey (book, Scott Alexander, Larry Karaszewski","Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette",True,"140,018",70,7.9
56fbc70971a06513e4423134,John Dahl,Nominated for 1 BAFTA Film Award. Another 9 wins & 8 nominations.,tt0110308,English,26 Oct 1994,"Crime, Drama, Thriller",movie,110 min,The Last Seduction,http://ia.media-imdb.com/images/M/MV5BOTQwNDI3NzAzNV5BMl5BanBnXkFtZTcwNjAwODMyMQ@@._V1_SX300.jpg,"6,138,485",R,"UK, USA",Steve Barancik,"Linda Fiorentino, Bill Pullman, Michael Raysses, Zack Phifer",True,"15,562",85,7.1
56fbc70971a06513e4423135,Michael Lehmann,N/A,tt0109068,English,05 Aug 1994,"Comedy, Crime, Music",movie,92 min,Airheads,http://ia.media-imdb.com/images/M/MV5BMjEyMDkwMjE5Ml5BMl5BanBnXkFtZTcwMTU4MDAyMQ@@._V1_SX300.jpg,"5,370,000",PG-13,USA,Rich Wilkes,"Brendan Fraser, Steve Buscemi, Adam Sandler, Chris Farley",True,"36,811",N/A,6.0
56fbc70971a06513e4423136,Caroline Thompson,1 win & 1 nomination.,tt0109279,English,29 Jul 1994,"Adventure, Drama, Family",movie,88 min,Black Beauty,http://ia.media-imdb.com/images/M/MV5BMjEwNTc3NzI4NF5BMl5BanBnXkFtZTcwOTk3MDcyMQ@@._V1_SX300.jpg,"4,630,377",G,"USA, UK","Anna Sewell (novel, Caroline Thompson (screenplay)","Docs Keepin Time, Alan Cumming, Sean Bean, David Thewlis",True,"6,942",N/A,6.6
56fbc70971a06513e4423137,Peter Markle,N/A,tt0111653,English,26 Aug 1994,"Adventure, Comedy, Western",movie,107 min,Wagons East,http://ia.media-imdb.com/images/M/MV5BMTY1MjEyMjkyMV5BMl5BanBnXkFtZTcwODE0NjY0MQ@@._V1_SX300.jpg,"4,358,940",PG-13,USA,"Matthew Carlson (screenplay, Jerry Abrahamson (story)","Joe Bays, Abraham Benrubi, Jill Boyd, John Candy",True,"3,796",N/A,4.7
56fbc70971a06513e4423138,John Flynn,N/A,tt0109327,English,22 Apr 1994,"Comedy, Horror, Sci-Fi",movie,96 min,Brainscan,http://ia.media-imdb.com/images/M/MV5BMTU3NzA2MjA2OF5BMl5BanBnXkFtZTcwODc0MDMyMQ@@._V1_SX300.jpg,"4,264,509",R,"Canada, USA, UK","Brian Owens (story, Andrew Kevin Walker (screenplay)","Edward Furlong, Frank Langella, T. Ryder Smith, Amy Hargreaves",True,"8,083",N/A,6.1
56fbc70971a06513e4423139,Hart Bochner,N/A,tt0110759,English,29 Apr 1994,Comedy,movie,79 min,PCU,http://ia.media-imdb.com/images/M/MV5BMTc0MzQ1MDE4NF5BMl5BanBnXkFtZTcwNTAyNzYyMQ@@._V1_SX300.jpg,"4,350,774",PG-13,USA,"Adam Leff, Zak Penn","Jeremy Piven, Chris Young, Megan Ward, Jon Favreau",True,"10,298",N/A,6.5
56fbc70971a06513e442313a,Barry Levinson,N/A,tt0110197,English,30 Mar 1994,"Crime, Comedy, Drama",movie,112 min,Jimmy Hollywood,http://ia.media-imdb.com/images/M/MV5BMzgxMjk2MzEzNV5BMl5BanBnXkFtZTcwMTU3ODYyMQ@@._V1_SX300.jpg,"3,692,874",R,USA,Barry Levinson,"Joe Pesci, Christian Slater, Victoria Abril, Jason Beghe",True,"2,555",N/A,5.3
56fbc70971a06513e442313b,Adam Resnick,2 nominations.,tt0109361,English,07 Jan 1994,"Adventure, Comedy, Romance",movie,80 min,Cabin Boy,http://ia.media-imdb.com/images/M/MV5BMTIwMjk3OTczNF5BMl5BanBnXkFtZTYwNjM4Mjg5._V1_SX300.jpg,"3,662,459",PG-13,USA,"Chris Elliott (story, Adam Resnick (story, Adam Resnick (screenplay)","Chris Elliott, Ritch Brinkley, James Gammon, Brian Doyle-Murray",True,"6,815",21,5.0
56fbc70971a06513e442313c,Gillies MacKinnon,2 nominations.,tt0111194,English,02 Sep 1994,"Drama, Comedy",movie,106 min,A Simple Twist of Fate,http://ia.media-imdb.com/images/M/MV5BMjE1ODY3Njc4Nl5BMl5BanBnXkFtZTcwNzE4MDYxMQ@@._V1_SX300.jpg,"3,428,774",PG-13,USA,"George Eliot (novel, Steve Martin","Steve Martin, Gabriel Byrne, Laura Linney, Catherine O'Hara",True,"4,017",N/A,6.3
56fbc70971a06513e442313d,Tony Richardson,Won 1 Oscar. Another 3 wins & 5 nominations.,tt0109306,"English, French",16 Sep 1994,"Drama, Romance",movie,101 min,Blue Sky,http://ia.media-imdb.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@._V1_SX300.jpg,"3,359,465",PG-13,USA,"Rama Laurie Stagner (story, Rama Laurie Stagner (screenplay, Arlene Sarner (screenplay, Jerry Leichtling (screenplay)","Jessica Lange, Tommy Lee Jones, Powers Boothe, Carrie Snodgress",True,"5,061",N/A,6.4
56fbc70971a06513e442313e,Xavier Koller,N/A,tt0111271,English,28 Oct 1994,"Adventure, Biography, Drama",movie,102 min,Squanto: A Warrior's Tale,http://ia.media-imdb.com/images/M/MV5BMTc4MDkzNjgyOV5BMl5BanBnXkFtZTcwNDg2NTYyMQ@@._V1_SX300.jpg,"3,337,685",PG,USA,Darlene Craviotto,"Adam Beach, Sheldon Peters Wolfchild, Irene Bedard, Eric Schweig",True,846,N/A,6.2
56fbc70971a06513e442313f,Bruce Beresford,1 nomination.,tt0111187,English,28 Oct 1994,"Drama, Mystery, Thriller",movie,101 min,Silent Fall,http://ia.media-imdb.com/images/M/MV5BNDI3MDg1MzMwOV5BMl5BanBnXkFtZTcwNjE3MTYyMQ@@._V1_SX300.jpg,"3,180,674",R,USA,Akiva Goldsman,"Richard Dreyfuss, Linda Hamilton, John Lithgow, J.T. Walsh",True,"2,918",N/A,5.9
56fbc70971a06513e4423140,Kevin Smith,4 wins & 8 nominations.,tt0109445,English,04 Nov 1994,Comedy,movie,92 min,Clerks,http://ia.media-imdb.com/images/M/MV5BMTg3MTkyMzA0NF5BMl5BanBnXkFtZTgwNTg0NDI1MDE@._V1_SX300.jpg,"3,151,130",R,USA,Kevin Smith,"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer",True,"177,869",70,7.8
56fbc70971a06513e4423141,Donald Petrie,N/A,tt0109783,English,29 Apr 1994,"Comedy, Romance",movie,97 min,The Favor,http://ia.media-imdb.com/images/M/MV5BMzY3MzMyMjA1MF5BMl5BanBnXkFtZTYwNzg4MjA5._V1_SX300.jpg,"3,134,081",R,USA,"Sara Parriott, Josann McGibbon","Harley Jane Kozak, Elizabeth McGovern, Bill Pullman, Brad Pitt",True,"2,020",51,5.2
56fbc70971a06513e4423142,Roman Polanski,4 nominations.,tt0109579,English,27 Jan 1995,"Drama, Mystery, Thriller",movie,103 min,Death and the Maiden,http://ia.media-imdb.com/images/M/MV5BMTQyODAxOTUzN15BMl5BanBnXkFtZTcwNDE0ODMyMQ@@._V1_SX300.jpg,"2,104,000",R,"UK, USA, France","Ariel Dorfman (play, Rafael Yglesias (screenplay, Ariel Dorfman (screenplay)","Sigourney Weaver, Ben Kingsley, Stuart Wilson, Krystia Mova",True,"16,985",72,7.3
56fbc70971a06513e4423143,Michael Austin,N/A,tt0110892,English,16 Sep 1994,"Comedy, Drama, History",movie,97 min,Princess Caraboo,http://ia.media-imdb.com/images/M/MV5BMTI2MDg5ODgzN15BMl5BanBnXkFtZTcwNzQ1ODEzMQ@@._V1_SX300.jpg,"3,021,629",PG,"UK, USA","Michael Austin, John Wells","Jim Broadbent, Phoebe Cates, Wendy Hughes, Kevin Kline",True,"2,090",N/A,6.0
56fbc70971a06513e4423144,Peter Jackson,Nominated for 1 Oscar. Another 16 wins & 10 nominations.,tt0110005,"English, French",14 Oct 1994,"Biography, Crime, Drama",movie,99 min,Heavenly Creatures,http://ia.media-imdb.com/images/M/MV5BMTQ2NzUzMDUzMV5BMl5BanBnXkFtZTgwMzI0NzkxMjE@._V1_SX300.jpg,"3,049,135",R,"New Zealand, Germany","Fran Walsh (screenplay, Peter Jackson (screenplay)","Melanie Lynskey, Kate Winslet, Sarah Peirse, Diana Kent",True,"49,188",N/A,7.4
56fbc70971a06513e4423145,John Bailey,N/A,tt0109417,English,04 Mar 1994,"Romance, Thriller",movie,99 min,China Moon,http://ia.media-imdb.com/images/M/MV5BMjkyNjQ0NTk3OV5BMl5BanBnXkFtZTcwMjMwOTQyMQ@@._V1_SX300.jpg,"3,038,499",R,USA,Roy Carlson,"Ed Harris, Madeleine Stowe, Charles Dance, Patricia Healy",True,"4,093",N/A,6.2
56fbc70971a06513e4423146,"Joel Coen, Ethan Coen",2 wins & 3 nominations.,tt0110074,"English, Finnish",11 Mar 1994,"Comedy, Fantasy",movie,111 min,The Hudsucker Proxy,http://ia.media-imdb.com/images/M/MV5BMTgzNjE1Mjk5MV5BMl5BanBnXkFtZTcwNDQwOTkyMQ@@._V1_SX300.jpg,"2,869,369",PG,"UK, Germany, USA","Ethan Coen, Joel Coen, Sam Raimi","Tim Robbins, Jennifer Jason Leigh, Paul Newman, Charles Durning",True,"63,903",53,7.3
56fbc70971a06513e4423147,Michael Ritchie,N/A,tt0111094,English,30 Sep 1994,"Comedy, Drama, Sport",movie,101 min,The Scout,http://ia.media-imdb.com/images/M/MV5BMTI0Mjg5NTQwN15BMl5BanBnXkFtZTcwNzM4MzgxMQ@@._V1_SX300.jpg,"2,667,163",PG-13,USA,"Roger Angell (article, Andrew Bergman (screenplay, Albert Brooks (screenplay, Monica Mcgowan Johnson (screenplay)","Albert Brooks, Brendan Fraser, Dianne Wiest, Anne Twomey",True,"4,850",N/A,5.3
56fbc70971a06513e4423148,Rose Troche,4 wins & 4 nominations.,tt0109913,English,08 Jul 1994,"Drama, Romance",movie,83 min,Go Fish,http://ia.media-imdb.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@._V1_SX300.jpg,"2,408,311",R,USA,"Rose Troche, Guinevere Turner","V.S. Brodie, Guinevere Turner, T. Wendy McMillan, Migdalia Melendez",True,"1,630",N/A,5.6
56fbc70971a06513e4423149,Iain Softley,Nominated for 1 BAFTA Film Award. Another 5 wins & 2 nominations.,tt0106339,"English, German, French, Russian",15 Apr 1994,"Biography, Drama, Music",movie,100 min,Backbeat,"http://ia.media-imdb.com/images/M/MV5BMTQxMzAxNjkxNl5BMl5BanBnXkFtZTcwODEzOTUyMQ@@._V1._CR23,21,321,478_SX89_AL_.jpg_V1_SX300.jpg",,R,"UK, Germany","Iain Softley, Michael Thomas, Stephen Ward","Sheryl Lee, Stephen Dorff, Ian Hart, Gary Bakewell",True,"4,718",N/A,6.7
56fbc70971a06513e442314a,James Yukich,N/A,tt0106761,English,04 Nov 1994,"Action, Adventure, Comedy",movie,96 min,Double Dragon,http://ia.media-imdb.com/images/M/MV5BMTI4MDA5MzgzOV5BMl5BanBnXkFtZTcwOTkwMTYyMQ@@._V1_SX300.jpg,"2,341,309",PG-13,"USA, France, Denmark","Paul Dini (story, Neal Shusterman (story, Michael Davis (screenplay, Peter Gould (screenplay)","Robert Patrick, Mark Dacascos, Scott Wolf, Kristina Wagner",True,"8,387",N/A,3.6
56fbc70971a06513e442314b,Yimou Zhang,Nominated for 1 Golden Globe. Another 5 wins & 4 nominations.,tt0110081,Mandarin,16 Dec 1994,"Drama, War",movie,125 min,To Live,http://ia.media-imdb.com/images/M/MV5BMTQ0NDAyMzYwMV5BMl5BanBnXkFtZTYwMTQwNzk5._V1_SX300.jpg,,NOT RATED,"China, Hong Kong","Wei Lu (screenplay, Hua Yu (novel, Hua Yu (screenplay)","You Ge, Li Gong, Ben Niu, Wu Jiang",True,"11,398",N/A,8.3
56fbc70971a06513e442314c,Bruce Beresford,N/A,tt0109920,English,09 Sep 1994,Comedy,movie,94 min,A Good Man in Africa,http://ia.media-imdb.com/images/M/MV5BMTU1OTgwNzAxNF5BMl5BanBnXkFtZTcwMDQzMDAyMw@@._V1_SX300.jpg,"2,308,390",R,"South Africa, USA","William Boyd (novel, William Boyd (screenplay)","Colin Friels, Sean Connery, John Lithgow, Diana Rigg",True,"1,911",N/A,5.0
56fbc70971a06513e442314d,Rodman Flender,N/A,tt0110329,English,08 Apr 1994,"Comedy, Fantasy, Horror",movie,85 min,Leprechaun 2,http://ia.media-imdb.com/images/M/MV5BOTM3Nzk4OTczNl5BMl5BanBnXkFtZTcwMjc0MjkxMQ@@._V1_SX300.jpg,"2,260,622",R,USA,"Mark Jones (characters, Turi Meyer, Al Septien","Warwick Davis, Charlie Heath, Shevonne Durkin, Sandy Baron",True,"6,001",N/A,4.3
56fbc70971a06513e442314e,Alan Rudolph,Nominated for 1 Golden Globe. Another 2 wins & 7 nominations.,tt0110588,English,23 Nov 1994,"Biography, Drama",movie,125 min,Mrs. Parker and the Vicious Circle,http://ia.media-imdb.com/images/M/MV5BMTA1NzUxMzQ1MDheQTJeQWpwZ15BbWU3MDY3NzA0MzE@._V1_SX300.jpg,"2,144,667",R,"USA, Canada","Alan Rudolph, Randy Sue Coburn","Jennifer Jason Leigh, Campbell Scott, Matthew Broderick, Peter Gallagher",True,"3,596",66,6.4
56fbc70971a06513e442314f,N/A,N/A,tt0111614,English,19 Oct 1994,Documentary,movie,92 min,Vertical Reality,http://ia.media-imdb.com/images/M/MV5BMTUyMjAzOTU1MV5BMl5BanBnXkFtZTcwMTMyMTMyMQ@@._V1_SX300.jpg,,N/A,USA,Warren Miller,"Warren Miller, Chris Waddell",True,13,N/A,8.4
56fbc70971a06513e4423150,Darnell Martin,1 win & 4 nominations.,tt0110091,English,14 Oct 1994,"Comedy, Drama, Romance",movie,104 min,I Like It Like That,http://ia.media-imdb.com/images/M/MV5BMTIyODAzNjAyNF5BMl5BanBnXkFtZTcwNjc3ODUyMQ@@._V1_SX300.jpg,"1,777,020",R,USA,Darnell Martin,"Lauren Luna Vélez, Jon Seda, Tomas Melly, Desiree Casado",True,"1,215",N/A,6.7
56fbc70971a06513e4423151,Allan A. Goldstein,N/A,tt0109578,English,14 Jan 1994,"Action, Crime, Drama",movie,95 min,Death Wish V: The Face of Death,http://ia.media-imdb.com/images/M/MV5BMTQ4NTYxOTU5Ml5BMl5BanBnXkFtZTcwNDk3NDkxMQ@@._V1_SX300.jpg,"1,702,394",R,"USA, Canada","Brian Garfield (characters, Michael Colleary (story, Allan A. Goldstein (story, Allan A. Goldstein (screenplay)","Charles Bronson, Lesley-Anne Down, Michael Parks, Chuck Shamata",True,"4,589",N/A,4.7
56fbc70971a06513e4423152,Robert Allan Ackerman,N/A,tt0111054,English,06 Jan 1995,Drama,movie,98 min,Safe Passage,http://ia.media-imdb.com/images/M/MV5BMTg1MTMwMzk5Nl5BMl5BanBnXkFtZTcwMTE5MzUyMQ@@._V1_SX300.jpg,"1,607,319",PG-13,USA,"Ellyn Bache (novel, Deena Goldstone (screenplay)","Susan Sarandon, Nick Stahl, Sam Shepard, Marcia Gay Harden",True,"1,010",N/A,6.4
56fbc70971a06513e4423153,Dennis Hopper,N/A,tt0109403,English,22 Apr 1994,Comedy,movie,102 min,Chasers,http://ia.media-imdb.com/images/M/MV5BMTYzNTQ1OTUxOV5BMl5BanBnXkFtZTcwNTY5NjkxMQ@@._V1_SX300.jpg,"1,596,700",R,USA,"Joe Batteer (story, John Rice (story, Joe Batteer (screenplay, John Rice (screenplay, Dan Gilroy (screenplay)","Tom Berenger, William McNamara, Erika Eleniak, Crispin Glover",True,"4,418",N/A,4.9
56fbc70971a06513e4423154,Bill Forsyth,N/A,tt0106379,"English, Scottish Gaelic",06 May 1994,"Comedy, Drama",movie,122 min,Being Human,http://ia.media-imdb.com/images/M/MV5BMTY1NDkxMzU1Nl5BMl5BanBnXkFtZTcwOTQ0MDEyMQ@@._V1_SX300.jpg,"1,519,366",PG-13,"UK, Japan",Bill Forsyth,"Robin Williams, Kelly Hunter, Maudie Johnson, Max Johnson",True,"3,255",33,5.3
56fbc70971a06513e4423155,David O. Russell,3 wins & 5 nominations.,tt0111252,English,15 Jul 1994,"Comedy, Drama",movie,100 min,Spanking the Monkey,http://ia.media-imdb.com/images/M/MV5BMjE5NTA0MDc0Ml5BMl5BanBnXkFtZTcwMTQ4MjYzMQ@@._V1_SX300.jpg,"1,359,736",UNRATED,USA,David O. Russell,"Jeremy Davies, Elizabeth Newett, Benjamin Hendrickson, Alberta Watson",True,"5,008",66,6.3
56fbc70971a06513e4423156,Mel Smith,N/A,tt0110939,English,21 Oct 1994,"Comedy, Crime, Drama",movie,108 min,Radioland Murders,http://ia.media-imdb.com/images/M/MV5BNjU3MzI5ODIzNV5BMl5BanBnXkFtZTcwNDY4MzMzMQ@@._V1_SX300.jpg,"1,299,060",PG,USA,"George Lucas (story, Willard Huyck (screenplay, Gloria Katz (screenplay, Jeff Reno (screenplay, Ron Osborn (screenplay)","Brian Benben, Mary Stuart Masterson, Ned Beatty, George Burns",True,"2,757",N/A,6.2
56fbc70971a06513e4423157,Patrice Chéreau,Nominated for 1 Oscar. Another 9 wins & 12 nominations.,tt0110963,"French, Italian",09 Dec 1994,"Biography, Drama, History",movie,159 min,Queen Margot,http://ia.media-imdb.com/images/M/MV5BODIyNjMyNjQ4OV5BMl5BanBnXkFtZTcwMjI3ODcyMQ@@._V1_SX300.jpg,"2,017,346",R,"France, Italy, Germany","Alexandre Dumas père (novel, Danièle Thompson (scenario & adaptation, Patrice Chéreau (scenario & adaptation, Danièle Thompson (dialogue)","Isabelle Adjani, Daniel Auteuil, Jean-Hugues Anglade, Vincent Perez",True,"13,201",N/A,7.5
56fbc70971a06513e4423158,Bill Fishman,2 wins & 2 nominations.,tt0109376,English,28 Jan 1994,Comedy,movie,89 min,"Car 54, Where Are You?",http://ia.media-imdb.com/images/M/MV5BMTIwMDI0NDEyNl5BMl5BanBnXkFtZTcwMDA2NTQyMQ@@._V1_SX300.jpg,"1,238,080",PG-13,USA,"Nat Hiken (television series, Erik Tarloff (story, Erik Tarloff (screenplay, Ebbe Roe Smith (screenplay, Peter McCarthy (screenplay, Peter Crabbe (screenplay)","David Johansen, John C. McGinley, Fran Drescher, Nipsey Russell",True,"3,818",N/A,2.4
56fbc70971a06513e4423159,Krzysztof Kieslowski,1 win & 3 nominations.,tt0111507,"Polish, French, English, Russian",10 Jun 1994,Drama,movie,91 min,Three Colors: White,http://ia.media-imdb.com/images/M/MV5BNTliYTI1YTctMTE0Mi00NDM0LThjZDgtYmY3NGNiODBjZjAwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"1,464,625",R,"France, Poland, Switzerland","Krzysztof Kieslowski (scenario, Krzysztof Piesiewicz (scenario, Agnieszka Holland (scenario collaborator, Edward Zebrowski (scenario collaborator, Edward Klosinski (scenario collaborator, Marcin Latallo (dialogue translation)","Zbigniew Zamachowski, Julie Delpy, Janusz Gajos, Jerzy Stuhr",True,"42,655",N/A,7.7
56fbc70971a06513e442315a,Paul Rodriguez,N/A,tt0110518,English,13 May 1994,Comedy,movie,97 min,A Million to Juan,http://ia.media-imdb.com/images/M/MV5BMTQ0NDkxNjcxMF5BMl5BanBnXkFtZTcwNDY5NjYyMQ@@._V1_SX300.jpg,"1,221,832",PG,USA,"Robert Grasmere, Francisca Matos, Paul Rodriguez (characters, Mark Twain (story)","Paul Rodriguez, Tony Plana, Bert Rosario, Polly Draper",True,637,N/A,5.4
56fbc70971a06513e442315b,Ron Shelton,1 nomination.,tt0109450,English,02 Dec 1994,"Biography, Drama, Sport",movie,128 min,Cobb,http://ia.media-imdb.com/images/M/MV5BNzk2MzU1Mjg2M15BMl5BanBnXkFtZTcwNDc4MzAwMQ@@._V1_SX300.jpg,"1,007,583",R,USA,"Al Stump (article, Al Stump (book, Ron Shelton (screenplay)","Tommy Lee Jones, Robert Wuhl, Lolita Davidovich, Ned Bellamy",True,"5,841",N/A,6.4
56fbc70971a06513e442315c,Suri Krishnamma,N/A,tt0110455,English,01 Feb 1995,"Comedy, Drama",movie,99 min,A Man of No Importance,http://ia.media-imdb.com/images/M/MV5BMTM0MTQxOTIwM15BMl5BanBnXkFtZTcwMTUyMTkxMQ@@._V1_SX300.jpg,"934,550",R,"Ireland, UK",Barry Devlin (screenplay),"Albert Finney, Brenda Fricker, Michael Gambon, Tara Fitzgerald",True,730,62,6.9
56fbc70971a06513e442315d,Yves Simoneau,N/A,tt0107606,English,18 Mar 1994,"Drama, Thriller",movie,96 min,Mother's Boys,http://ia.media-imdb.com/images/M/MV5BMjA4NzY5NzA3OV5BMl5BanBnXkFtZTcwNzE2MzYxMQ@@._V1_SX300.jpg,"874,148",R,USA,"Bernard Taylor (novel, Barry Schneider (screenplay, Richard Hawley (screenplay)","Jamie Lee Curtis, Peter Gallagher, Joanne Whalley, Vanessa Redgrave",True,"2,358",N/A,5.4
56fbc70971a06513e442315e,David C. Johnson,N/A,tt0109675,English,28 Oct 1994,Drama,movie,86 min,Drop Squad,http://ia.media-imdb.com/images/M/MV5BMTMwODY2NjQzNF5BMl5BanBnXkFtZTcwNzc0NTcyMQ@@._V1_SX300.jpg,"734,693",R,USA,"David Taylor (story, David C. Johnson (screen story, Butch Robinson (screen story, David C. Johnson (screenplay, Butch Robinson (screenplay)","Eriq La Salle, Vondie Curtis-Hall, Ving Rhames, Kasi Lemmons",True,444,N/A,4.5
