_id,Rated,Language,Writer,imdbVotes,imdbRating,Box_office,Title,Poster,Director,imdbID,Genre,Response,Type,Runtime,Awards,Actors,Released,Metascore,Country
56fbc9d771a0651d70a8a834,G,"English, French","Frances Hodgson Burnett (novel, Richard LaGravenese (screenplay, Elizabeth Chandler (screenplay)","24,485",7.7,,A Little Princess,http://ia.media-imdb.com/images/M/MV5BMTYxMTA0OTc1Nl5BMl5BanBnXkFtZTgwOTExNzQxMTE@._V1_SX300.jpg,Alfonso Cuarón,tt0113670,"Drama, Family, Fantasy",True,movie,97 min,Nominated for 2 Oscars. Another 3 wins & 7 nominations.,"Liesel Matthews, Eleanor Bron, Liam Cunningham, Rusty Schwimmer",19 May 1995,83,USA
56fbc9d771a0651d70a8a835,R,English,Joe Eszterhas,"8,971",5.1,"9,795,017",Jade,http://ia.media-imdb.com/images/M/MV5BMTI1NzI3MTQ2Nl5BMl5BanBnXkFtZTYwNzM5NDQ5._V1_SX300.jpg,William Friedkin,tt0113451,"Crime, Drama, Thriller",True,movie,95 min,2 nominations.,"David Caruso, Linda Fiorentino, Chazz Palminteri, Richard Crenna",13 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a836,PG,English,"Ann M. Martin (book, Dalene Young","4,235",5.7,"9,685,976",The Baby-Sitters Club,http://ia.media-imdb.com/images/M/MV5BMTYwMjU1MzQ5MF5BMl5BanBnXkFtZTcwMDAwNDAwMQ@@._V1_SX300.jpg,Melanie Mayron,tt0112435,"Comedy, Drama, Family",True,movie,94 min,2 wins & 1 nomination.,"Schuyler Fisk, Bre Blair, Rachael Leigh Cook, Larisa Oleynik",18 Aug 1995,N/A,USA
56fbc9d771a0651d70a8a837,R,English,"John Wyndham (book, Stirling Silliphant, Wolf Rilla, Ronald Kinnoch, David Himmelstein (screenplay)","21,103",5.6,"9,417,567",Village of the Damned,http://ia.media-imdb.com/images/M/MV5BMTY4ODY4NDczNV5BMl5BanBnXkFtZTcwNDY1NzMyMQ@@._V1_SX300.jpg,John Carpenter,tt0114852,"Horror, Sci-Fi, Thriller",True,movie,99 min,2 nominations.,"Christopher Reeve, Kirstie Alley, Linda Kozlowski, Michael Paré",28 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a838,R,English,Paul Auster,"27,374",7.4,"8,349,430",Smoke,http://ia.media-imdb.com/images/M/MV5BMTgxNjQ4MTQ0OV5BMl5BanBnXkFtZTcwNTQ2OTcyMQ@@._V1_SX300.jpg,"Wayne Wang, Paul Auster",tt0114478,"Comedy, Drama",True,movie,112 min,9 wins & 8 nominations.,"Giancarlo Esposito, José Zúñiga, Stephen Gevedon, Harvey Keitel",09 Jun 1995,70,"Germany, Japan, USA"
56fbc9d771a0651d70a8a839,PG,English,"Steve Bloom, Robert Rodat","2,537",5.8,"8,247,627",Tall Tale,http://ia.media-imdb.com/images/M/MV5BMTc3MzExNjkwMV5BMl5BanBnXkFtZTYwMTQ4Mjg5._V1_SX300.jpg,Jeremiah S. Chechik,tt0111359,"Adventure, Family, Fantasy",True,movie,98 min,N/A,"Patrick Swayze, Oliver Platt, Roger Aaron Brown, Nick Stahl",24 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a83a,R,English,Patrick Sheane Duncan,"31,726",6.3,"8,169,363",Nick of Time,http://ia.media-imdb.com/images/M/MV5BMjE1OTk4OTM2NF5BMl5BanBnXkFtZTYwNzE4OTc4._V1_SX300.jpg,John Badham,tt0113972,"Action, Crime, Drama",True,movie,90 min,N/A,"Johnny Depp, Courtney Chase, Charles S. Dutton, Christopher Walken",22 Nov 1995,N/A,USA
56fbc9d771a0651d70a8a83b,R,English,"James Cameron (story, James Cameron (screenplay, Jay Cocks (screenplay)","53,059",7.2,"7,919,000",Strange Days,http://ia.media-imdb.com/images/M/MV5BMTQxMzk0NTQ4Ml5BMl5BanBnXkFtZTgwNjY0MDQ1MDE@._V1_SX300.jpg,Kathryn Bigelow,tt0114558,"Action, Crime, Drama",True,movie,145 min,2 wins & 4 nominations.,"Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore",13 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a83c,PG,English,"Franz Lidz (book, Richard LaGravenese (screenplay)","2,682",6.8,"7,929,241",Unstrung Heroes,http://ia.media-imdb.com/images/M/MV5BMTY1ODY5NDUzMl5BMl5BanBnXkFtZTcwNDgwNjUyMQ@@._V1_SX300.jpg,Diane Keaton,tt0114798,"Comedy, Drama",True,movie,93 min,Nominated for 1 Oscar. Another 2 nominations.,"Andie MacDowell, John Turturro, Michael Richards, Maury Chaykin",22 Sep 1995,70,USA
56fbc9d771a0651d70a8a83d,PG-13,English,"John Jordan (story, Danny Byers (story, John Jordan (screenplay, Danny Byers (screenplay, Tommy Swerdlow (screenplay, Michael Goldberg (screenplay)","4,398",5.4,"7,450,990",Bushwhacked,http://ia.media-imdb.com/images/M/MV5BMjA0NzM4ODc0MF5BMl5BanBnXkFtZTcwMTg2MjQyMQ@@._V1_SX300.jpg,Greg Beeman,tt0112602,"Adventure, Comedy, Crime",True,movie,90 min,N/A,"Daniel Stern, Jon Polito, Brad Sullivan, Ann Dowd",04 Aug 1995,N/A,USA
56fbc9d771a0651d70a8a83e,R,English,"Seth Margolis (novel, Naomi Foner (screenplay)","4,251",6.4,"7,603,766",Losing Isaiah,http://ia.media-imdb.com/images/M/MV5BMTg4NjM0MTExMl5BMl5BanBnXkFtZTcwNjY4MjEyMQ@@._V1_SX300.jpg,Stephen Gyllenhaal,tt0113691,Drama,True,movie,111 min,1 nomination.,"Jessica Lange, Halle Berry, David Strathairn, Cuba Gooding Jr.",17 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a83f,PG-13,"English, Italian, Japanese, Russian",Rafael Moreu,"53,423",6.2,"7,564,000",Hackers,http://ia.media-imdb.com/images/M/MV5BODg0NjQ5ODQ3OF5BMl5BanBnXkFtZTcwNjU4MjkzNA@@._V1_SX300.jpg,Iain Softley,tt0113243,"Comedy, Crime, Drama",True,movie,107 min,N/A,"Jonny Lee Miller, Angelina Jolie, Jesse Bradford, Matthew Lillard",15 Sep 1995,46,USA
56fbc9d771a0651d70a8a840,R,English,"James Melkonian, Rich Wilkes, John G. Brennan, Kamal Ahmed","2,112",4.5,"7,557,877",The Jerky Boys,http://ia.media-imdb.com/images/M/MV5BMjE4OTI4OTEyNF5BMl5BanBnXkFtZTcwNDk5NjUyMQ@@._V1_SX300.jpg,James Melkonian,tt0110189,"Comedy, Crime",True,movie,82 min,N/A,"John G. Brennan, Kamal Ahmed, Alan Arkin, William Hickey",03 Feb 1995,N/A,USA
56fbc9d771a0651d70a8a841,PG,English,"John Wilcox (story, Steven Alldredge (story, Jeff Rothberg (screenplay, Laurice Elehwany (screenplay)","2,998",5.8,"7,506,759",The Amazing Panda Adventure,http://ia.media-imdb.com/images/M/MV5BNzM2MjM0MzI3OF5BMl5BanBnXkFtZTcwOTc2MDcxMQ@@._V1_SX300.jpg,Christopher Cain,tt0112342,"Family, Adventure, Drama",True,movie,84 min,3 nominations.,"Stephen Lang, Ryan Slater, Yi Ding, Wang Fei",25 Aug 1995,N/A,USA
56fbc9d771a0651d70a8a842,N/A,English,Harmony Korine,"57,515",7.0,"7,417,210",Kids,http://ia.media-imdb.com/images/M/MV5BMTU3MTExOTc0N15BMl5BanBnXkFtZTgwNjAwNTQxMDE@._V1_SX300.jpg,Larry Clark,tt0113540,Drama,True,movie,91 min,1 win & 4 nominations.,"Leo Fitzpatrick, Sarah Henderson, Justin Pierce, Joseph Chan",01 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a843,PG,English,"Clifford Green (story, Ellen Green (story, Elizabeth Anderson (screenplay)","2,108",6.1,"7,025,496",Three Wishes,http://ia.media-imdb.com/images/M/MV5BMTYzMTYxODc2N15BMl5BanBnXkFtZTcwMTMzNjAwMQ@@._V1_SX300.jpg,Martha Coolidge,tt0114663,"Drama, Fantasy",True,movie,115 min,1 nomination.,"Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy",27 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a844,PG,English,Tab Murphy,"3,862",6.9,"7,400,000",Last of the Dogmen,http://ia.media-imdb.com/images/M/MV5BMTM3OTI3ODk2N15BMl5BanBnXkFtZTcwODQ0MzIyMQ@@._V1_SX300.jpg,Tab Murphy,tt0113617,"Adventure, Western",True,movie,118 min,N/A,"Tom Berenger, Barbara Hershey, Kurtwood Smith, Steve Reevis",08 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a845,R,English,"Lewis A. Green, Jordan Rush","5,012",5.1,"6,849,998",Never Talk to Strangers,http://ia.media-imdb.com/images/M/MV5BMTU4NTkzODM2NF5BMl5BanBnXkFtZTcwMDQ0NDIyMQ@@._V1_SX300.jpg,Peter Hall,tt0113965,"Crime, Drama, Romance",True,movie,86 min,N/A,"Rebecca De Mornay, Antonio Banderas, Dennis Miller, Len Cariou",20 Oct 1995,N/A,"USA, Canada, Germany"
56fbc9d771a0651d70a8a846,R,English,"Melvin Van Peebles (novel, Melvin Van Peebles (screenplay)","1,824",6.4,"6,834,525",Panther,http://ia.media-imdb.com/images/M/MV5BMTY3MDc3NDQ3N15BMl5BanBnXkFtZTcwODA3NzYxMQ@@._V1_SX300.jpg,Mario Van Peebles,tt0114084,Drama,True,movie,124 min,2 wins & 2 nominations.,"Kadeem Hardison, Bokeem Woodbine, Joe Don Baker, Courtney B. Vance",03 May 1995,N/A,"UK, USA"
56fbc9d771a0651d70a8a847,R,English,Woody Allen,"31,011",7.1,"6,700,000",Mighty Aphrodite,http://ia.media-imdb.com/images/M/MV5BMTUzMzE3Nzg5Ml5BMl5BanBnXkFtZTcwNTIxNDEyMQ@@._V1_SX300.jpg,Woody Allen,tt0113819,"Comedy, Fantasy, Romance",True,movie,95 min,Won 1 Oscar. Another 11 wins & 11 nominations.,"Pamela Blair, Rene Ceballos, Elie Chaib, George De La Pena",10 Nov 1995,59,USA
56fbc9d771a0651d70a8a848,R,English,Preston A. Whitmore II,595,4.7,"6,014,340",The Walking Dead,http://ia.media-imdb.com/images/M/MV5BMTk5NTQ4MDE1OF5BMl5BanBnXkFtZTcwMjA3MzAyMQ@@._V1_SX300.jpg,Preston A. Whitmore II,tt0114888,"Drama, War",True,movie,88 min,N/A,"Allen Payne, Eddie Griffin, Joe Morton, Vonte Sweet",24 Feb 1995,N/A,USA
56fbc9d771a0651d70a8a849,R,English,Michael Auerbach,914,5.0,"5,780,000",The Tie That Binds,http://ia.media-imdb.com/images/M/MV5BMTg1NDgxMzYyM15BMl5BanBnXkFtZTcwNzIyOTEyMQ@@._V1_SX300.jpg,Wesley Strick,tt0114666,"Crime, Drama, Thriller",True,movie,99 min,1 nomination.,"Daryl Hannah, Keith Carradine, Moira Kelly, Vincent Spano",08 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a84a,R,English,"Alex Lasker, Bill Rubenstein","4,089",6.6,,Beyond Rangoon,http://ia.media-imdb.com/images/M/MV5BMTQwODgxMTA1NV5BMl5BanBnXkFtZTcwNzg0MTgyMQ@@._V1_SX300.jpg,John Boorman,tt0112495,"Action, Drama",True,movie,100 min,2 wins & 3 nominations.,"Patricia Arquette, U Aung Ko, Frances McDormand, Spalding Gray",25 Aug 1995,N/A,"UK, USA"
56fbc9d771a0651d70a8a84b,R,"English, German, French","Richard Linklater, Kim Krizan","175,073",8.1,"5,400,000",Before Sunrise,http://ia.media-imdb.com/images/M/MV5BMTQyMTM3MTQxMl5BMl5BanBnXkFtZTcwMDAzNjQ4Mg@@._V1_SX300.jpg,Richard Linklater,tt0112471,"Drama, Romance",True,movie,105 min,1 win & 7 nominations.,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl",27 Jan 1995,77,"USA, Austria, Switzerland"
56fbc9d771a0651d70a8a84c,PG,English,"Jane Austen (novel, Nick Dear (screenplay)","8,758",7.7,"5,462,325",Persuasion,http://ia.media-imdb.com/images/M/MV5BMTc5NzAwNDAyN15BMl5BanBnXkFtZTYwMjYzMDc5._V1_SX300.jpg,Roger Michell,tt0114117,"Drama, Romance",True,movie,107 min,7 wins & 2 nominations.,"Amanda Root, Ciarán Hinds, Susan Fleetwood, Corin Redgrave",27 Sep 1995,N/A,"UK, USA, France"
56fbc9d771a0651d70a8a84d,PG-13,English,David Frankel,"2,589",5.3,"5,221,281",Miami Rhapsody,http://ia.media-imdb.com/images/M/MV5BMTYzNjU3MTk2NV5BMl5BanBnXkFtZTcwMzU0MzQyMQ@@._V1_SX300.jpg,David Frankel,tt0113808,Comedy,True,movie,95 min,1 nomination.,"Sarah Jessica Parker, Gil Bellows, Antonio Banderas, Mia Farrow",27 Jan 1995,N/A,USA
56fbc9d771a0651d70a8a84e,PG-13,English,"Aaron Norris (story, Tim Grayem (story, Ron Swanson (screenplay)","2,364",4.0,"5,093,707",Top Dog,http://ia.media-imdb.com/images/M/MV5BMjAyMTMxNjgwMV5BMl5BanBnXkFtZTcwNjkzNTc0MQ@@._V1_SX300.jpg,Aaron Norris,tt0114697,"Action, Comedy, Crime",True,movie,86 min,N/A,"Chuck Norris, Michele Lamar Richards, Erik von Detten, Carmine Caridi",28 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a84f,PG-13,English,"Chris Crutcher (short story, Jill Gordon (screenplay)","5,474",6.7,"4,821,759",Angus,http://ia.media-imdb.com/images/M/MV5BNDk4NzQzMTMwNF5BMl5BanBnXkFtZTcwNzQzMDAyMw@@._V1_SX300.jpg,Patrick Read Johnson,tt0112368,"Comedy, Drama",True,movie,90 min,1 nomination.,"Perry Anzilotti, Kathy Bates, Robert Curtis Brown, Kevin Connolly",15 Sep 1995,N/A,"USA, UK, Germany, France"
56fbc9d771a0651d70a8a850,R,English,"Allison Anders, Alexandre Rockwell, Robert Rodriguez, Quentin Tarantino","75,952",6.7,"4,301,331",Four Rooms,http://ia.media-imdb.com/images/M/MV5BMTQwOTMzNjA0Nl5BMl5BanBnXkFtZTcwMjgzNTUyMQ@@._V1_SX300.jpg,"Allison Anders, Alexandre Rockwell, Robert Rodriguez, Quentin Tarantino",tt0113101,"Comedy, Crime",True,movie,98 min,1 win & 1 nomination.,"Sammi Davis, Amanda De Cadenet, Valeria Golino, Madonna",25 Dec 1995,N/A,USA
56fbc9d771a0651d70a8a851,N/A,English,N/A,N/A,N/A,,Asian Exotica,N/A,N/A,tt5024822,Adult,True,movie,71 min,N/A,"Don Fernando, Dave Hardman, June Lee, Saki St. Jermaine",N/A,N/A,USA
56fbc9d771a0651d70a8a852,R,English,"Alan Martin (comic strip, Jamie Hewlett (comic strip, Tedi Sarafian","24,097",5.2,,Tank Girl,http://ia.media-imdb.com/images/M/MV5BMjE3ODMxNzU3NV5BMl5BanBnXkFtZTcwOTQzMTM3NA@@._V1_SX300.jpg,Rachel Talalay,tt0114614,"Action, Comedy, Sci-Fi",True,movie,104 min,N/A,"Lori Petty, Ice-T, Naomi Watts, Don Harvey",31 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a853,R,"English, Latin","Rose Tremain (novel, Rupert Walters (screenplay)","7,423",6.7,,Restoration,http://ia.media-imdb.com/images/M/MV5BMjE5ODY5MTU5OF5BMl5BanBnXkFtZTYwNjcwNTY5._V1_SX300.jpg,Michael Hoffman,tt0114272,"Biography, Drama, History",True,movie,117 min,Won 2 Oscars. Another 2 nominations.,"Robert Downey Jr., Sam Neill, David Thewlis, Polly Walker",02 Feb 1996,N/A,"USA, UK"
56fbc9d771a0651d70a8a854,PG,English,"James Herbert (novel, Carlo Carlei (screenplay, James Carrington (screenplay)","5,037",6.7,"3,987,649",Fluke,http://ia.media-imdb.com/images/M/MV5BMTg0NDU0NjY2OF5BMl5BanBnXkFtZTYwMjk1Nzk4._V1_SX300.jpg,Carlo Carlei,tt0113089,"Drama, Family, Fantasy",True,movie,96 min,2 nominations.,"Samuel L. Jackson, Matthew Modine, Nancy Travis, Eric Stoltz",02 Jun 1995,N/A,USA
56fbc9d771a0651d70a8a855,G,English,"Rachel Koretsky (screenplay, Stephen Whitestone (screenplay)","3,017",5.6,"3,983,912",The Pebble and the Penguin,http://ia.media-imdb.com/images/M/MV5BMTQxMjE0MzAxM15BMl5BanBnXkFtZTcwNjAwMDU2NA@@._V1_SX300.jpg,"Don Bluth, Gary Goldman",tt0114108,"Animation, Adventure, Comedy",True,movie,74 min,1 nomination.,"Martin Short, Annie Golden, James Belushi, Tim Curry",14 Apr 1995,N/A,"Ireland, USA"
56fbc9d771a0651d70a8a856,G,English,"Jay Sommers (story, Dick Chevillat (story, Leslie Stevens (screenplay, Jay Sommers (screenplay, Dick Chevillat (screenplay)","1,561",3.9,"3,992,809",Gordy,http://ia.media-imdb.com/images/M/MV5BMTc3MDg1ODU4MF5BMl5BanBnXkFtZTcwNjQwMzkxMQ@@._V1_SX300.jpg,Mark Lewis,tt0113199,"Comedy, Drama, Family",True,movie,90 min,1 win.,"Doug Stone, Kristy Young, James Donadio, Deborah Hobart",12 May 1995,N/A,USA
56fbc9d771a0651d70a8a857,R,English,Desmond Nakano,"3,901",5.2,"3,760,515",White Man's Burden,http://ia.media-imdb.com/images/M/MV5BMTI2ODY1ODcwMl5BMl5BanBnXkFtZTcwNzYzNzUxMQ@@._V1_SX300.jpg,Desmond Nakano,tt0114928,"Drama, Thriller",True,movie,89 min,N/A,"John Travolta, Harry Belafonte, Kelly Lynch, Margaret Avery",01 Dec 1995,N/A,"France, USA"
56fbc9d771a0651d70a8a858,PG,English,"Paul Young (story, John Bunzel (screenplay, Paul Young (screenplay)","1,109",5.0,"3,674,841",Born to Be Wild,http://ia.media-imdb.com/images/M/MV5BMTQ4OTA5MTU0OF5BMl5BanBnXkFtZTYwNjYzOTk5._V1_SX300.jpg,John Gray,tt0113533,"Adventure, Comedy, Drama",True,movie,100 min,1 win & 1 nomination.,"Wil Horneff, Jean Marie Barnwell, Helen Shaver, John C. McGinley",31 Mar 1995,N/A,"USA, Japan"
56fbc9d771a0651d70a8a859,R,English,"Nick Gomez (screenplay, Nick Gomez (story, Michel Marriott (story)","2,058",6.6,,New Jersey Drive,http://ia.media-imdb.com/images/M/MV5BMTc0NzA1MTA3Ml5BMl5BanBnXkFtZTcwMTc3NTcyMQ@@._V1_SX300.jpg,Nick Gomez,tt0113967,"Crime, Drama",True,movie,98 min,3 nominations.,"Shar-Ron Corley, Gabriel Casseus, Saul Stein, Gwen McGee",19 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a85a,R,English,"Paul Rudnick (play, Paul Rudnick (screenplay)","4,827",6.7,"3,487,767",Jeffrey,http://ia.media-imdb.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@._V1_SX300.jpg,Christopher Ashley,tt0113464,"Comedy, Drama",True,movie,92 min,1 win & 4 nominations.,"Steven Weber, Peter Jacobson, Tom Cayler, David Thornton",18 Aug 1995,N/A,USA
56fbc9d771a0651d70a8a85b,R,English,"Christopher Hampton, Michael Holroyd (book)","4,351",6.9,"3,242,342",Carrington,http://ia.media-imdb.com/images/M/MV5BMTI5NjcxMjc4MV5BMl5BanBnXkFtZTcwOTEzMDYxMQ@@._V1_SX300.jpg,Christopher Hampton,tt0112637,"Biography, Drama",True,movie,121 min,Nominated for 1 BAFTA Film Award. Another 7 wins & 7 nominations.,"Emma Thompson, Jonathan Pryce, Steven Waddington, Samuel West",10 Nov 1995,N/A,"UK, France"
56fbc9d771a0651d70a8a85c,PG-13,English,"Andrew Davis (story, Teresa Tucker-Davies (story, Frank Ray Perilli (story, Andrew Davis (screenplay, Lee Blessing (screenplay, Jeanne Blake (screenplay, Terry Kahn (screenplay)",782,4.8,"6,278,139",Steal Big Steal Little,http://ia.media-imdb.com/images/M/MV5BMTM3MzkzODY2OF5BMl5BanBnXkFtZTcwNjY1OTUyMQ@@._V1_SX300.jpg,Andrew Davis,tt0114536,Comedy,True,movie,135 min,N/A,"Andy Garcia, Alan Arkin, Rachel Ticotin, Joe Pantoliano",29 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a85d,R,"English, French",N/A,894,6.4,"2,875,086",Unzipped,http://ia.media-imdb.com/images/M/MV5BMjAwODIwMTk2Nl5BMl5BanBnXkFtZTcwMzA4NDUyMQ@@._V1_SX300.jpg,Douglas Keeve,tt0114805,Documentary,True,movie,73 min,2 wins & 1 nomination.,"Roseanne Barr, Sandra Bernhard, Robert Best, Natane Boudreau",11 Aug 1995,N/A,USA
56fbc9d771a0651d70a8a85e,R,English,"Oliver Parker (adaptation, William Shakespeare (play)","7,241",7.0,"2,112,951",Othello,http://ia.media-imdb.com/images/M/MV5BMTIxMzA2ODk2NV5BMl5BanBnXkFtZTcwMzQ4ODIyMQ@@._V1_SX300.jpg,Oliver Parker,tt0114057,"Drama, Romance",True,movie,123 min,3 nominations.,"Laurence Fishburne, Irène Jacob, Kenneth Branagh, Nathaniel Parker",19 Jan 1996,N/A,"USA, UK"
56fbc9d771a0651d70a8a85f,R,English,"Christine Bell (novel, Robin Swicord (screenplay)","1,731",6.1,"2,832,826",The Perez Family,http://ia.media-imdb.com/images/M/MV5BMTk1MTI2Nzg0NF5BMl5BanBnXkFtZTcwOTcwOTc2NA@@._V1_SX300.jpg,Mira Nair,tt0114113,"Comedy, Romance, Drama",True,movie,113 min,N/A,"Marisa Tomei, Alfred Molina, Anjelica Huston, Chazz Palminteri",12 May 1995,N/A,USA
56fbc9d771a0651d70a8a860,PG-13,English,"David Price (story, Tim John (screenplay, Oliver Butcher (screenplay, William Davies (screenplay, William Osborne (screenplay, Robert Louis Stevenson (novel)","2,267",4.4,"2,763,020",Dr. Jekyll and Ms. Hyde,http://ia.media-imdb.com/images/M/MV5BODY1MTMzMDM5Nl5BMl5BanBnXkFtZTcwNzc1OTUyMQ@@._V1_SX300.jpg,David Price,tt0112895,"Comedy, Romance",True,movie,90 min,4 nominations.,"Sean Young, Tim Daly, Lysette Anthony, Stephen Tobolowsky",25 Aug 1995,N/A,"UK, USA, Canada"
56fbc9d771a0651d70a8a861,R,English,N/A,293,6.6,"2,702,578",The Show,http://ia.media-imdb.com/images/M/MV5BMTAwNDYwMTEzNzZeQTJeQWpwZ15BbWU3MDY2MTY2MjE@._V1_SX300.jpg,Brian Robbins,tt0114435,"Documentary, Music",True,movie,93 min,N/A,"Afrika Bambaataa, Kurtis Blow, Sean Combs, Dr. Dre",25 Aug 1995,N/A,USA
56fbc9d771a0651d70a8a862,R,English,"William Shakespeare (play, Ian McKellen, Richard Loncraine","11,297",7.5,,Richard III,http://ia.media-imdb.com/images/M/MV5BMTI3MzMwMzIxMF5BMl5BanBnXkFtZTYwNTM0Nzc5._V1_SX300.jpg,Richard Loncraine,tt0114279,"Drama, War",True,movie,104 min,Nominated for 2 Oscars. Another 6 wins & 10 nominations.,"Ian McKellen, Annette Bening, Jim Broadbent, Robert Downey Jr.",29 Dec 1995,N/A,"UK, USA"
56fbc9d771a0651d70a8a863,PG,"English, Dutch","Rick Stevenson (screenplay, Icel Dobell Massey (screenplay, Ninian Dunet (story, Rick Stevenson (story, Icel Dobell Massey (story)","1,566",5.9,"2,643,346",Magic in the Water,http://ia.media-imdb.com/images/M/MV5BMTk4MzM4MTI2OF5BMl5BanBnXkFtZTcwNDE0MzcyMQ@@._V1_SX300.jpg,Rick Stevenson,tt0113737,"Adventure, Family, Fantasy",True,movie,101 min,2 wins & 5 nominations.,"Mark Harmon, Joshua Jackson, Harley Jane Kozak, Sarah Wayne",30 Aug 1995,N/A,"Canada, USA"
56fbc9d771a0651d70a8a864,PG-13,English,Robert Kuhn,"7,184",7.7,"2,568,429",The Cure,http://ia.media-imdb.com/images/M/MV5BNTcyMDM2NjkzOF5BMl5BanBnXkFtZTcwNzg0MDcyMQ@@._V1_SX300.jpg,Peter Horton,tt0112757,Drama,True,movie,97 min,2 wins & 3 nominations.,"Brad Renfro, Aeryk Egan, Delphine French, Mona Powell",21 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a865,R,English,"Ellen Simon (play, Ellen Simon (screenplay)","2,917",5.8,"2,488,858",Moonlight and Valentino,http://ia.media-imdb.com/images/M/MV5BMjE5MjI3MDcyM15BMl5BanBnXkFtZTYwMzkyNDI5._V1_SX300.jpg,David Anspaugh,tt0113851,"Comedy, Drama, Romance",True,movie,105 min,N/A,"Elizabeth Perkins, Whoopi Goldberg, Shadia Simmons, Erica Luttrell",29 Sep 1995,N/A,"UK, USA"
56fbc9d771a0651d70a8a866,PG-13,"English, French",Ruth Prawer Jhabvala,"2,386",5.7,"2,474,000",Jefferson in Paris,http://ia.media-imdb.com/images/M/MV5BMTI1MjA3MDQ3Nl5BMl5BanBnXkFtZTcwNTkyNTUyMQ@@._V1_SX300.jpg,James Ivory,tt0113463,"Biography, Drama, History",True,movie,139 min,2 nominations.,"Nick Nolte, Gwyneth Paltrow, Estelle Eonnet, Thandie Newton",31 Mar 1995,45,"France, USA"
56fbc9d771a0651d70a8a867,R,English,"Jim Carroll (novel, Bryan Goluboff (screenplay)","78,055",7.3,"2,424,439",The Basketball Diaries,http://ia.media-imdb.com/images/M/MV5BNDY3MDMyNzE1N15BMl5BanBnXkFtZTcwOTg1MTcyNA@@._V1_SX300.jpg,Scott Kalvert,tt0112461,"Biography, Crime, Drama",True,movie,102 min,N/A,"Leonardo DiCaprio, Lorraine Bracco, Marilyn Sokol, James Madio",21 Apr 1995,46,USA
56fbc9d771a0651d70a8a868,R,English,Maria Maggenti,"3,413",6.5,"1,977,544",The Incredibly True Adventure of Two Girls in Love,http://ia.media-imdb.com/images/M/MV5BMTgyODczMDQ5Nl5BMl5BanBnXkFtZTcwMzQwNzUyMQ@@._V1_SX300.jpg,Maria Maggenti,tt0113416,"Comedy, Drama, Romance",True,movie,94 min,1 win.,"Laurel Holloman, Maggie Moore, Kate Stafford, Sabrina Artel",16 Jun 1995,N/A,USA
56fbc9d771a0651d70a8a869,R,"English, Sioux, Cantonese","Peter Dexter (book, Thomas Babe (play, Walter Hill (screenplay)","4,668",5.9,"2,167,808",Wild Bill,http://ia.media-imdb.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@._V1_SX300.jpg,Walter Hill,tt0114938,"Action, Biography, Western",True,movie,98 min,3 nominations.,"Jeff Bridges, Ellen Barkin, John Hurt, Diane Lane",01 Dec 1995,N/A,USA
56fbc9d771a0651d70a8a86a,R,English,Kevin Smith,"97,196",7.2,"2,122,561",Mallrats,http://ia.media-imdb.com/images/M/MV5BMTE5OTkxOTI1Ml5BMl5BanBnXkFtZTcwNjk2MTEzMQ@@._V1_SX300.jpg,Kevin Smith,tt0113749,"Comedy, Romance",True,movie,94 min,N/A,"Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani",20 Oct 1995,41,USA
56fbc9d771a0651d70a8a86b,PG,English,"H.E. Bates (story, Trevor Bentham, Josep Llurba (translation and adaptation)","1,768",6.4,"2,196,534",A Month by the Lake,http://ia.media-imdb.com/images/M/MV5BMTMwMDgzNTI2N15BMl5BanBnXkFtZTcwMTQ3NjEyMQ@@._V1_SX300.jpg,John Irvin,tt0113849,"Comedy, Drama, Romance",True,movie,92 min,N/A,"Vanessa Redgrave, Edward Fox, Uma Thurman, Alida Valli",22 Sep 1995,N/A,"UK, USA"
