_id,Box_office,Response,Poster,Writer,Rated,Type,Genre,Awards,imdbRating,Metascore,Country,Released,Director,imdbVotes,Language,Title,imdbID,Runtime,Actors
56fba14d71a0651d642679b6,"3,221,568",True,http://ia.media-imdb.com/images/M/MV5BMTk1MzM0OTQ0N15BMl5BanBnXkFtZTcwOTM3NzgxMQ@@._V1_SX300.jpg,Charles Bukowski,R,movie,"Comedy, Drama, Romance",Nominated for 1 Golden Globe. Another 3 nominations.,7.3,N/A,USA,16 Oct 1987,Barbet Schroeder,"13,990",English,Barfly,tt0092618,100 min,"Mickey Rourke, Faye Dunaway, Alice Krige, Jack Nance"
56fba14d71a0651d642679b7,"3,060,858",True,http://ia.media-imdb.com/images/M/MV5BNzMwNzU5MzAxOV5BMl5BanBnXkFtZTcwODQ1ODE1NA@@._V1_SX300.jpg,"Christopher Frank (screenplay, William P. Wingate (novel)",R,movie,"Action, Drama, Thriller",N/A,5.6,N/A,USA,01 May 1987,Harley Cokeliss,"1,707",English,Malone,tt0093483,92 min,"Burt Reynolds, Cliff Robertson, Kenneth McMillan, Cynthia Gibb"
56fba14d71a0651d642679b8,"3,000,000",True,http://ia.media-imdb.com/images/M/MV5BMTYzMDM2MjE5MF5BMl5BanBnXkFtZTcwNzAxMTMzMQ@@._V1_SX300.jpg,N/A,PG-13,movie,"Documentary, Music",N/A,8.0,N/A,"USA, Canada",20 Nov 1987,"Prince, Albert Magnoli",848,English,Sign 'o' the Times,tt0093970,85 min,"Prince, Sheila E., Sheena Easton, Dr. Fink"
56fba14d71a0651d642679b9,"2,700,000",True,http://ia.media-imdb.com/images/M/MV5BMTQzNjQ2OTM5M15BMl5BanBnXkFtZTcwNzQ2MDAzMQ@@._V1_SX300.jpg,"Tamar Simon Hoffs, M.L. Kessler",PG-13,movie,"Comedy, Romance",N/A,4.0,N/A,USA,01 May 1987,Tamar Simon Hoffs,836,English,The Allnighter,tt0092537,108 min,"Susanna Hoffs, Dedee Pfeiffer, Joan Cusack, John Terlesky"
56fba14d71a0651d642679ba,"2,585,639",True,http://ia.media-imdb.com/images/M/MV5BMTI1ODg0Mzg0MF5BMl5BanBnXkFtZTcwNzg0OTM1MQ@@._V1_SX300.jpg,"David Mamet (screenplay, Jonathan Katz (story, David Mamet (story)",R,movie,"Crime, Thriller",Nominated for 1 Golden Globe. Another 6 wins & 3 nominations.,7.3,N/A,USA,14 Oct 1987,David Mamet,"16,285",English,House of Games,tt0093223,102 min,"Lindsay Crouse, Joe Mantegna, Mike Nussbaum, Lilia Skala"
56fba14d71a0651d642679bb,"2,488,740",True,http://ia.media-imdb.com/images/M/MV5BNDk5MTkzMTU5OV5BMl5BanBnXkFtZTcwOTcwNDMzMQ@@._V1_SX300.jpg,"Carolyn Lefcourt (story, Brian Garfield (story, Donald E. Westlake (story, Donald E. Westlake (screenplay)",R,movie,"Crime, Drama, Horror",2 wins & 8 nominations.,6.8,N/A,UK,05 Jun 1987,Joseph Ruben,"8,852",English,The Stepfather,tt0094035,89 min,"Terry O'Quinn, Jill Schoelen, Shelley Hack, Charles Lanyer"
56fba14d71a0651d642679bc,"3,130,592",True,http://ia.media-imdb.com/images/M/MV5BMjA2ODgxMjM1Ml5BMl5BanBnXkFtZTcwNTczNzgyMQ@@._V1_SX300.jpg,"E.M. Forster (from the novel by, Kit Hesketh-Harvey (screenplay, James Ivory (screenplay)",R,movie,"Drama, Romance",Nominated for 1 Oscar. Another 3 wins & 1 nomination.,7.8,74,UK,18 Sep 1987,James Ivory,"10,387",English,Maurice,tt0093512,140 min,"James Wilby, Hugh Grant, Rupert Graves, Denholm Elliott"
56fba14d71a0651d642679bd,"2,413,427",True,http://ia.media-imdb.com/images/M/MV5BMTQyODQ0NjAyMV5BMl5BanBnXkFtZTcwMzAwNjMzNA@@._V1_SX300.jpg,"Marc Shmuger, Mark Malone",R,movie,"Drama, Horror, Thriller",N/A,6.3,N/A,USA,06 Feb 1987,Arthur Penn,"2,293",English,Dead of Winter,tt0092842,100 min,"Mary Steenburgen, Roddy McDowall, Jan Rubes, William Russ"
56fba14d71a0651d642679be,"2,407,024",True,http://ia.media-imdb.com/images/M/MV5BMTgzOTE3MjQ0OF5BMl5BanBnXkFtZTYwNjI3Mjg5._V1_SX300.jpg,"Stephen Carpenter, Jeffrey Obrow, John Penney, Earl Ghaffari, Joseph Stefano",R,movie,"Horror, Sci-Fi, Thriller",N/A,5.5,N/A,USA,16 Jul 1987,"Stephen Carpenter, Jeffrey Obrow","1,064",English,The Kindred,tt0091343,91 min,"David Allen Brooks, Rod Steiger, Amanda Pays, Talia Balsam"
56fba14d71a0651d642679bf,"2,325,444",True,http://ia.media-imdb.com/images/M/MV5BNmY5NmNiZjctZWMwNy00MDI4LWE4N2ItZTllNzIyYzM4ZjFhXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg,"Dorothy Tristan, John D. Hancock",R,movie,Drama,Nominated for 1 Golden Globe. Another 1 nomination.,5.9,N/A,USA,16 Oct 1987,John D. Hancock,679,English,Weeds,tt0094304,115 min,"Nick Nolte, Ernie Hudson, Rita Taggart, Mark Rolston"
56fba14d71a0651d642679c0,"2,228,951",True,http://ia.media-imdb.com/images/M/MV5BNTM4NjUyMDUyNF5BMl5BanBnXkFtZTcwOTYyMDkwMw@@._V1_SX300.jpg,Daniel Taplitz,PG-13,movie,"Action, Comedy, Crime",N/A,4.5,N/A,USA,10 Jul 1987,Roger Young,701,English,The Squeeze,tt0094021,101 min,"Ric Abernathy, Michael Keaton, Danny Aiello III, Rae Dawn Chong"
56fba14d71a0651d642679c1,"2,201,428",True,http://ia.media-imdb.com/images/M/MV5BNTI4NTU1NTgxM15BMl5BanBnXkFtZTcwMzEyNjA0MQ@@._V1_SX300.jpg,"Aleksandr Adabashyan (story, Nikita Mikhalkov (story, Suso Cecchi D'Amico (scenario collaborator, Anton Chekhov (short stories)",N/A,movie,"Comedy, Romance, Drama",Nominated for 1 Oscar. Another 7 wins & 16 nominations.,7.7,N/A,"Italy, USA, Soviet Union",06 Nov 1987,Nikita Mikhalkov,"2,196","Italian, Russian, French",Dark Eyes,tt0093664,117 min,"Marcello Mastroianni, Marthe Keller, Elena Safonova, Pina Cei"
56fba14d71a0651d642679c2,"2,189,047",True,http://ia.media-imdb.com/images/M/MV5BMTQzMzY4ODMyM15BMl5BanBnXkFtZTcwNDExMzgzMQ@@._V1_SX300.jpg,"Sheldon Lettich (story, Alan Jay Glueckman (story, Alan Jay Glueckman (screenplay, Sheldon Lettich (screenplay, Michael Nankin (screenplay)",PG,movie,Drama,N/A,5.6,N/A,USA,06 Nov 1987,Rick Rosenthal,"1,022",English,Russkies,tt0093898,99 min,"Whip Hubley, Joaquin Phoenix, Peter Billingsley, Stefan DeSalle"
56fba14d71a0651d642679c3,"2,136,381",True,http://ia.media-imdb.com/images/M/MV5BMTI0MDM0NzMwMV5BMl5BanBnXkFtZTcwMzgxNzYxMQ@@._V1_SX300.jpg,"Ken Hixon (screenplay, David N. Titcher (screenplay, David N. Titcher (story)",PG-13,movie,Comedy,N/A,5.4,N/A,USA,20 Feb 1987,"Paul Aaron, Terry Winsor",709,English,Morgan Stewart's Coming Home,tt0093567,96 min,"Jon Cryer, JD Cullum, Robert Sedgwick, Waweru Njenga"
56fba14d71a0651d642679c4,"1,988,962",True,http://ia.media-imdb.com/images/M/MV5BMTI0NzE5MjA5Nl5BMl5BanBnXkFtZTcwOTc2MjMyMQ@@._V1_SX300.jpg,Tom McLoughlin,PG,movie,"Comedy, Fantasy, Romance",1 nomination.,5.7,N/A,USA,20 Nov 1987,Tom McLoughlin,"1,993",English,Date with an Angel,tt0092834,105 min,"Michael E. Knight, Phoebe Cates, Emmanuelle Béart, David Dukes"
56fba14d71a0651d642679c5,"153,665,036",True,http://ia.media-imdb.com/images/M/MV5BMTM3MjA5ODAzOF5BMl5BanBnXkFtZTcwMTEwOTM4OA@@._V1_SX300.jpg,"Danilo Bach (characters, Daniel Petrie Jr. (characters, Eddie Murphy (story, Robert D. Wachs (story, Larry Ferguson (screenplay, Warren Skaaren (screenplay)",R,movie,"Action, Comedy, Crime",Nominated for 1 Oscar. Another 6 wins & 1 nomination.,6.4,48,USA,20 May 1987,Tony Scott,"82,316",English,Beverly Hills Cop II,tt0092644,100 min,"Eddie Murphy, Judge Reinhold, Jürgen Prochnow, Ronny Cox"
56fba14d71a0651d642679c6,"1,930,001",True,http://ia.media-imdb.com/images/M/MV5BODEyMTY1NzkxOF5BMl5BanBnXkFtZTcwMTQwOTE1MQ@@._V1_SX300.jpg,David Chaskin (screenplay),R,movie,"Sci-Fi, Horror",1 nomination.,4.9,N/A,"USA, Italy",11 Sep 1987,David Keith,"1,343",English,The Curse,tt0092809,92 min,"Wil Wheaton, Claude Akins, Malcolm Danare, Cooper Huckabee"
56fba14d71a0651d642679c7,,True,N/A,Amado Lacuesta,N/A,movie,Comedy,N/A,5.8,N/A,Philippines,22 Jul 1987,Ishmael Bernal,6,"Filipino, Tagalog, English",Working Girls 2,tt0447552,N/A,"Dina Bonnevie, Gloria Diaz, Jaclyn Jose, Melanie Marquez"
56fba14d71a0651d642679c8,"1,749,956",True,http://ia.media-imdb.com/images/M/MV5BMTc4MjIyMjUyNl5BMl5BanBnXkFtZTcwNDA4MDczMQ@@._V1_SX300.jpg,Lawrence Bassoff,PG,movie,"Comedy, Fantasy",N/A,4.6,N/A,USA,06 Mar 1987,Lawrence Bassoff,946,English,Hunk,tt0093231,102 min,"John Allen Nelson, Steve Levitt, Deborah Shelton, Rebeccah Bush"
56fba14d71a0651d642679c9,"1,744,164",True,http://ia.media-imdb.com/images/M/MV5BMTI2OTAwODU1Nl5BMl5BanBnXkFtZTYwNDE3MDc4._V1_SX300.jpg,David Leland,R,movie,Comedy,Nominated for 2 BAFTA Film Awards. Another 1 win.,6.3,N/A,UK,15 May 1987,Terry Jones,911,English,Personal Services,tt0093727,105 min,"Julie Walters, Shirley Stelfox, Alec McCowen, Danny Schiller"
56fba14d71a0651d642679ca,"1,733,017",True,http://ia.media-imdb.com/images/M/MV5BMTQ3MjIyMDA2OV5BMl5BanBnXkFtZTcwMzYzNjYyMQ@@._V1_SX300.jpg,"Clark Howard (novel, Robert Roy Pool (screenplay)",R,movie,"Drama, Romance, Thriller",N/A,5.9,N/A,USA,25 Sep 1987,"Ben Bolt, Harold Becker","1,355",English,The Big Town,tt0092656,109 min,"Matt Dillon, Diane Lane, Tommy Lee Jones, Bruce Dern"
56fba14d71a0651d642679cb,"1,730,337",True,http://ia.media-imdb.com/images/M/MV5BMTMzNzMwNDI0Nl5BMl5BanBnXkFtZTcwMDI0NzI5NA@@._V1_SX300.jpg,"William X. Kienzle (novel, Elmore Leonard, Fred Walton",R,movie,"Crime, Drama, Mystery",2 wins.,5.8,N/A,USA,14 Apr 1988,Fred Walton,827,English,The Rosary Murders,tt0093881,105 min,"Roger Angelini, Anita Barone, B. Constance Barry, Belinda Bauer"
56fba14d71a0651d642679cc,"1,680,358",True,http://ia.media-imdb.com/images/M/MV5BMTUxMzcwODYwNV5BMl5BanBnXkFtZTcwMTk5MzYyMQ@@._V1_SX300.jpg,John Sayles,PG-13,movie,"Drama, History",Nominated for 1 Oscar. Another 2 wins & 7 nominations.,7.9,N/A,USA,30 Jun 1988,John Sayles,"5,826","English, Italian",Matewan,tt0093509,135 min,"Chris Cooper, Mary McDonnell, Will Oldham, David Strathairn"
56fba14d71a0651d642679cd,"1,654,743",True,http://ia.media-imdb.com/images/M/MV5BMTg4NjYxNTE0MV5BMl5BanBnXkFtZTcwMDMwMzg4NA@@._V1_SX300.jpg,"Alan Bennett (screenplay, John Lahr (based on the biography by)",R,movie,"Biography, Drama",Nominated for 1 Golden Globe. Another 5 wins & 7 nominations.,7.4,N/A,UK,08 May 1987,Stephen Frears,"4,378",English,Prick Up Your Ears,tt0093776,105 min,"Gary Oldman, Alfred Molina, Vanessa Redgrave, Wallace Shawn"
56fba14d71a0651d642679ce,"1,584,970",True,http://ia.media-imdb.com/images/M/MV5BMjEyNDE2MzI3NF5BMl5BanBnXkFtZTYwMzc4OTc5._V1_SX300.jpg,"Floyd Byars, Laurie Frank",PG-13,movie,"Comedy, Romance, Sci-Fi",N/A,5.3,N/A,USA,03 Apr 1987,Susan Seidelman,"1,943",English,Making Mr. Right,tt0093477,98 min,"John Malkovich, Ann Magnuson, Glenne Headly, Ben Masters"
56fba14d71a0651d642679cf,"1,576,615",True,http://ia.media-imdb.com/images/M/MV5BMTgzMzEwMzY5Nl5BMl5BanBnXkFtZTgwMzczNjkwMzE@._V1_SX300.jpg,"Linda Palmer, Rod Amateau",PG,movie,"Adventure, Comedy, Family",4 nominations.,2.7,N/A,USA,22 Aug 1987,Rod Amateau,"5,639",English,The Garbage Pail Kids Movie,tt0093072,100 min,"Phil Fondacaro, Anthony Newley, Mackenzie Astin, Katie Barberi"
56fba14d71a0651d642679d0,"1,539,000",True,http://ia.media-imdb.com/images/M/MV5BOTE3Nzc4MTM0N15BMl5BanBnXkFtZTcwNTIxMDkwMw@@._V1_SX300.jpg,"Richard Martini (screenplay, Tim Metcalfe (screenplay, Miguel Tejada-Flores (screenplay, Richard Martini (story)",PG,movie,"Drama, Comedy",N/A,5.2,N/A,USA,19 Nov 1987,Bill Norton,722,English,Three for the Road,tt0094140,88 min,"Charlie Sheen, Kerri Green, Alan Ruck, Sally Kellerman"
56fba14d71a0651d642679d1,"1,432,687",True,http://ia.media-imdb.com/images/M/MV5BMTg0MjI5NDgxOV5BMl5BanBnXkFtZTcwMjMwMzg4NA@@._V1_SX300.jpg,"Jack Higgins (novel, Edmund Ward (screenplay, Martin Lynch (screenplay)",R,movie,"Action, Crime, Drama",1 win.,6.4,N/A,UK,11 Sep 1987,Mike Hodges,"3,323",English,A Prayer for the Dying,tt0093771,107 min,"Mickey Rourke, Bob Hoskins, Alan Bates, Sammi Davis"
56fba14d71a0651d642679d2,,True,http://ia.media-imdb.com/images/M/MV5BMTQxNTUyMDk4Nl5BMl5BanBnXkFtZTcwMjQ2ODAwMQ@@._V1_SX300.jpg,Jamaa Fanaka,R,movie,"Comedy, Crime, Sport",N/A,3.6,N/A,USA,04 Sep 1987,Jamaa Fanaka,343,English,Penitentiary III,tt0093714,91 min,"Leon Isaac Kennedy, Anthony Geary, Steve Antin, Ric Mancini"
56fba14d71a0651d642679d3,"1,338,198",True,http://ia.media-imdb.com/images/M/MV5BMTY4NjQxMzQ0Nl5BMl5BanBnXkFtZTcwNDc1Nzg0NQ@@._V1_SX300.jpg,"David Berry (play, David Berry (screenplay)",N/A,movie,Drama,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,7.6,N/A,USA,19 Aug 1987,Lindsay Anderson,"2,996",English,The Whales of August,tt0094315,90 min,"Bette Davis, Lillian Gish, Vincent Price, Ann Sothern"
56fba14d71a0651d642679d4,"1,327,740",True,http://ia.media-imdb.com/images/M/MV5BMjA5NDgzMjMyNl5BMl5BanBnXkFtZTcwNzYyMTM4NA@@._V1_SX300.jpg,Robert Boris,R,movie,"Action, Crime, Drama",N/A,4.4,N/A,USA,09 Jul 1987,Robert Boris,353,English,Steele Justice,tt0094034,95 min,"Martin Kove, Sela Ward, Ronny Cox, Bernie Casey"
56fba14d71a0651d642679d5,"1,262,091",True,http://ia.media-imdb.com/images/M/MV5BMTg4NTA0NzY1OV5BMl5BanBnXkFtZTcwNDg1NzMyMQ@@._V1_SX300.jpg,Nicholas St. John,R,movie,"Action, Crime, Drama",1 nomination.,6.1,N/A,USA,25 Sep 1987,Abel Ferrara,"1,076",English,China Girl,tt0092751,90 min,"James Russo, Richard Panebianco, Sari Chang, David Caruso"
56fba14d71a0651d642679d6,"1,196,336",True,http://ia.media-imdb.com/images/M/MV5BMTMyMTU2MjIxMV5BMl5BanBnXkFtZTcwOTU3NDAwMQ@@._V1_SX300.jpg,Hanif Kureishi,N/A,movie,"Comedy, Drama, Romance",N/A,6.7,N/A,UK,30 Oct 1987,Stephen Frears,"1,154",English,Sammy and Rosie Get Laid,tt0093913,100 min,"Shashi Kapoor, Frances Barber, Claire Bloom, Ayub Khan-Din"
56fba14d71a0651d642679d7,"1,190,416",True,http://ia.media-imdb.com/images/M/MV5BMjEyNzAwOTQ4NF5BMl5BanBnXkFtZTcwNjQwMTYyMQ@@._V1_SX300.jpg,Sarah Kernochan,PG,movie,"Comedy, Drama, Musical",1 nomination.,4.4,N/A,USA,09 Oct 1987,Herbert Ross,185,English,Dancers,tt0092822,99 min,"Mikhail Baryshnikov, Alessandra Ferri, Leslie Browne, Tommy Rall"
56fba14d71a0651d642679d8,,True,http://ia.media-imdb.com/images/M/MV5BMjA5NjIzNzcxNl5BMl5BanBnXkFtZTcwODU3ODUxMQ@@._V1_SX300.jpg,"Bill Froehlich, Mark Lisson, Dana Escalante, Greg H. Sims",R,movie,"Comedy, Horror",N/A,4.1,N/A,USA,20 Feb 1987,Bill Froehlich,"2,127",English,Return to Horror High,tt0093854,95 min,"Lori Lethin, Brendan Hughes, Alex Rocco, Scott Jacoby"
56fba14d71a0651d642679d9,"1,149,470",True,http://ia.media-imdb.com/images/M/MV5BMTk3MjQ5Mzg4OF5BMl5BanBnXkFtZTYwMDk0ODg5._V1_SX300.jpg,"George R.R. Martin (novel, Robert Jaffe (screenplay)",R,movie,"Horror, Sci-Fi, Thriller",N/A,3.9,N/A,USA,07 Apr 1988,Robert Collector,721,English,Nightflyers,tt0093626,89 min,"Catherine Mary Stewart, Michael Praed, John Standing, Lisa Blount"
56fba14d71a0651d642679da,"1,119,112",True,http://ia.media-imdb.com/images/M/MV5BMTIzNzc2MjkxNl5BMl5BanBnXkFtZTYwODk0MDk5._V1_SX300.jpg,David Freeman,R,movie,"Crime, Drama, Thriller",Nominated for 1 Oscar. Another 6 wins & 2 nominations.,6.4,N/A,"USA, Canada",20 Mar 1987,Jerry Schatzberg,"1,807",English,Street Smart,tt0094056,97 min,"Christopher Reeve, Kathy Baker, Mimi Rogers, Jay Patterson"
56fba14d71a0651d642679db,"1,092,911",True,http://ia.media-imdb.com/images/M/MV5BMTMzMjU4MTEzMl5BMl5BanBnXkFtZTcwOTU1MzMyMQ@@._V1_SX300.jpg,Spalding Gray,R,movie,"Comedy, Drama",5 nominations.,7.8,68,USA,01 Apr 1987,Jonathan Demme,"1,597",English,Swimming to Cambodia,tt0094089,85 min,"Spalding Gray, Sam Waterston, Ira Wheeler"
56fba14d71a0651d642679dc,"1,083,486",True,http://ia.media-imdb.com/images/M/MV5BMTg1ODkzODczMV5BMl5BanBnXkFtZTcwMzM5NjcxMQ@@._V1_SX300.jpg,"Helene Hanff (book, James Roose-Evans (play, Hugh Whitemore (screenplay)",PG,movie,"Biography, Drama, Romance",Won 1 BAFTA Film Award. Another 2 wins & 3 nominations.,7.5,N/A,"UK, USA",13 Feb 1987,David Hugh Jones,"5,670",English,84 Charing Cross Road,tt0090570,100 min,"Anne Bancroft, Anthony Hopkins, Judi Dench, Jean De Baer"
56fba14d71a0651d642679dd,,True,http://ia.media-imdb.com/images/M/MV5BMTcyMTE2NjQ1OV5BMl5BanBnXkFtZTgwNzg4MjE1NjE@._V1_SX300.jpg,Warren Chaney,R,movie,Horror,N/A,5.2,N/A,USA,21 Nov 1987,Tom Daley,778,English,The Outing,tt0091707,87 min,"Deborah Winters, James Huston, Andra St. Ivanyi, Scott Bankston"
56fba14d71a0651d642679de,"1,083,282",True,http://ia.media-imdb.com/images/M/MV5BMTI0MDU4OTg4OV5BMl5BanBnXkFtZTYwNjA2Njg5._V1_SX300.jpg,"Marilynne Robinson (novel, Bill Forsyth (screenplay)",PG,movie,"Comedy, Drama",2 wins & 3 nominations.,7.3,N/A,"USA, Canada",01 Jan 1988,Bill Forsyth,"1,392",English,Housekeeping,tt0093225,116 min,"Christine Lahti, Sara Walker, Andrea Burchill, Anne Pitoniak"
56fba14d71a0651d642679df,"1,025,762",True,http://ia.media-imdb.com/images/M/MV5BMjE2ODI4ODk2MV5BMl5BanBnXkFtZTcwNzI0MDMyMQ@@._V1_SX300.jpg,"Armyan Bernstein, Gail Parent",R,movie,"Comedy, Romance",N/A,5.7,N/A,USA,13 Nov 1987,Armyan Bernstein,804,English,Cross My Heart,tt0092802,90 min,"Martin Short, Annette O'Toole, Paul Reiser, Joanna Kerns"
56fba14d71a0651d642679e0,"999,382",True,http://ia.media-imdb.com/images/M/MV5BMTkzOTk5NTYwM15BMl5BanBnXkFtZTcwNjQzMDQyMQ@@._V1_SX300.jpg,"Robert Kosberg (story, Phil Alden Robinson (screenplay, Phil Alden Robinson (story, David Steven Simon (story)",PG-13,movie,"Comedy, Romance",N/A,6.1,N/A,USA,16 Sep 1987,Phil Alden Robinson,735,English,In the Mood,tt0093253,98 min,"Patrick Dempsey, Talia Balsam, Beverly D'Angelo, Michael Constantine"
56fba14d71a0651d642679e1,"989,528",True,http://ia.media-imdb.com/images/M/MV5BMTMzMzU4NzgzOF5BMl5BanBnXkFtZTcwOTA3MjcxMQ@@._V1_SX300.jpg,"Matt Dorff (story, Aleks Horvat (story, Geoffrey Baere, Matt Dorff (screenplay)",PG,movie,Comedy,N/A,4.7,N/A,USA,10 Apr 1987,Ron Casden,419,English,Campus Man,tt0092717,94 min,"John Dye, Steven Lyon, Kim Delaney, Kathleen Wilhoite"
56fba14d71a0651d642679e2,"989,033",True,http://ia.media-imdb.com/images/M/MV5BMTU5MjUyMTc0MV5BMl5BanBnXkFtZTgwMjc5MDkxNjE@._V1_SX300.jpg,"Rudy De Luca, Tim Metcalfe, Miguel Tejada-Flores",PG,movie,"Comedy, Mystery",3 nominations.,4.9,N/A,USA,12 Jun 1987,Richard Fleischer,267,English,Million Dollar Mystery,tt0093539,95 min,"Eddie Deezen, Wendy Sherman, Rick Overton, Mona Lyden"
56fba14d71a0651d642679e3,"949,451",True,http://ia.media-imdb.com/images/M/MV5BMTM5Mzc3MjcwNF5BMl5BanBnXkFtZTcwMzgxMzEyMQ@@._V1_SX300.jpg,"Diane Kurys (script adaptation, Olivier Schatzky (script adaptation)",R,movie,"Drama, Romance",3 nominations.,5.8,N/A,"France, Italy",01 Sep 1987,Diane Kurys,411,"Italian, French, English",A Man in Love,tt0094208,125 min,"Peter Coyote, Greta Scacchi, Jamie Lee Curtis, Claudia Cardinale"
56fba14d71a0651d642679e4,"895,904",True,http://ia.media-imdb.com/images/M/MV5BMTAzOTQ3MjI1MjZeQTJeQWpwZ15BbWU2MDA3OTU4OQ@@._V1_SX300.jpg,Tennessee Williams (play),PG,movie,Drama,Nominated for 1 Golden Globe. Another 1 win & 5 nominations.,7.2,N/A,"USA, Canada",15 Jan 1988,Paul Newman,"1,589",English,The Glass Menagerie,tt0093093,134 min,"Joanne Woodward, John Malkovich, Karen Allen, James Naughton"
56fba14d71a0651d642679e5,"873,903",True,http://ia.media-imdb.com/images/M/MV5BMTc4Nzk2Nzc1OV5BMl5BanBnXkFtZTcwNzMxMTM4NA@@._V1_SX300.jpg,Dennis Feldman,PG-13,movie,"Action, Comedy, Sci-Fi",N/A,6.2,N/A,USA,25 Sep 1987,Dennis Feldman,"2,752",English,Real Men,tt0093828,85 min,"James Belushi, John Ritter, Barbara Barrie, Bill Morey"
56fba14d71a0651d642679e6,"858,250",True,http://ia.media-imdb.com/images/M/MV5BMjI1MDk4NjE0OV5BMl5BanBnXkFtZTcwMjExODM5NA@@._V1_SX300.jpg,"Norman Mailer (novel, Norman Mailer (screenplay)",R,movie,"Comedy, Crime, Drama",1 win & 10 nominations.,4.8,N/A,USA,18 Sep 1987,Norman Mailer,939,English,Tough Guys Don't Dance,tt0094169,110 min,"Ryan O'Neal, Isabella Rossellini, Debra Stipe, Wings Hauser"
56fba14d71a0651d642679e7,"847,468",True,http://ia.media-imdb.com/images/M/MV5BMTgyNjU0MjUzOV5BMl5BanBnXkFtZTcwMDQyMDkwMw@@._V1_SX300.jpg,"George Goldsmith, Alex Rebar (screenplay, Alex Rebar (story)",R,movie,"Action, Thriller",N/A,5.8,N/A,"USA, Canada",17 Jul 1987,Mario Azzopardi,307,English,Nowhere to Hide,tt0093654,90 min,"Amy Madigan, Daniel Hugh Kelly, Robin MacEachern, Michael Ironside"
56fba14d71a0651d642679e8,"800,000",True,http://ia.media-imdb.com/images/M/MV5BMTkwNzMwNzIwNl5BMl5BanBnXkFtZTgwOTQ4MzUzMzE@._V1_SX300.jpg,"Alberto Piferi (dubbing dialogue, James R. Silke (screenplay, James R. Silke (story)",R,movie,"Fantasy, Adventure",1 nomination.,4.8,N/A,"USA, Italy",01 Mar 1987,Ruggero Deodato,"2,210",English,The Barbarians,tt0092615,87 min,"Peter Paul, David Paul, Richard Lynch, Eva LaRue"
56fba14d71a0651d642679e9,"790,000",True,http://ia.media-imdb.com/images/M/MV5BMTUyMTkwNDg4NF5BMl5BanBnXkFtZTcwMTg5MjQyMQ@@._V1_SX300.jpg,"Christopher Durang (screenplay, Robert Altman (screenplay, Christopher Durang (based on the play by)",R,movie,Comedy,N/A,4.7,N/A,USA,01 Apr 1987,Robert Altman,870,English,Beyond Therapy,tt0092646,93 min,"Julie Hagerty, Jeff Goldblum, Glenda Jackson, Tom Conti"
56fba14d71a0651d642679ea,"760,000",True,http://ia.media-imdb.com/images/M/MV5BMTMzOTc5NDgwMl5BMl5BanBnXkFtZTcwNTAxNjcxMQ@@._V1_SX300.jpg,Lionel Chetwynd,R,movie,"Drama, War",N/A,6.0,N/A,USA,23 May 1987,Lionel Chetwynd,684,"English, Vietnamese, French",The Hanoi Hilton,tt0093143,125 min,"Michael Moriarty, John Edwin Shaw, Ken Wright, Paul Le Mat"
56fba14d71a0651d642679eb,"719,323",True,http://ia.media-imdb.com/images/M/MV5BMTAxOTAzOTU1NDdeQTJeQWpwZ15BbWU3MDQ2MDkyMzE@._V1_SX300.jpg,N/A,PG,movie,"Documentary, Biography, Music",1 win.,7.8,N/A,USA,09 Oct 1987,Taylor Hackford,956,English,Chuck Berry Hail! Hail! Rock 'n' Roll,tt0092758,120 min,"Chuck Berry, Ingrid Berry, Eric Clapton, Robert Cray"
56fba14d71a0651d642679ec,"700,000",True,http://ia.media-imdb.com/images/M/MV5BMjAxNTExMzgyMV5BMl5BanBnXkFtZTcwMDk2NjIyMQ@@._V1_SX300.jpg,"Patrice Chaplin (novel, Patricia Louisianna Knop",R,movie,"Drama, Mystery, Thriller",3 nominations.,5.6,N/A,USA,11 Nov 1987,Mary Lambert,"1,702",English,Siesta,tt0093969,97 min,"Ellen Barkin, Gabriel Byrne, Julian Sands, Isabella Rossellini"
56fba14d71a0651d642679ed,"562,187",True,http://ia.media-imdb.com/images/M/MV5BMTY2NDYyNjY2MV5BMl5BanBnXkFtZTcwOTU1NjUyMQ@@._V1_SX300.jpg,Doug Lefler,R,movie,"Action, Adventure, Sci-Fi",N/A,5.0,N/A,USA,31 Mar 1988,Lance Hool,"3,471",English,Steel Dawn,tt0094033,100 min,"Patrick Swayze, Lisa Niemi, Anthony Zerbe, Christopher Neame"
56fba14d71a0651d642679ee,"548,696",True,http://ia.media-imdb.com/images/M/MV5BNDcwODQ1NDU1MV5BMl5BanBnXkFtZTYwNTk2NTI5._V1_SX300.jpg,"Michael Barrie, Jim Mulholland",R,movie,"Comedy, Sci-Fi",N/A,6.1,N/A,USA,18 Sep 1987,"Joe Dante, Carl Gottlieb, Peter Horton, John Landis, Robert K. Weiss","8,261",English,Amazon Women on the Moon,tt0092546,85 min,"Arsenio Hall, Donald F. Muhich, Monique Gabrielle, Lou Jacobi"
