_id,Response,Actors,Type,Director,Runtime,Country,imdbRating,Title,Genre,imdbID,Poster,Released,Rated,Writer,Metascore,Box_office,Awards,Language,imdbVotes
5707776b71a0650c681a2908,True,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly",movie,Gina Prince-Bythewood,116 min,USA,6.9,Beyond the Lights,"Drama, Music",tt3125324,http://ia.media-imdb.com/images/M/MV5BMTkzNDA0NzY1Ml5BMl5BanBnXkFtZTgwMjEwMDkzMjE@._V1_SX300.jpg,14 Nov 2014,PG-13,Gina Prince-Bythewood,73,"14,612,840",Nominated for 1 Oscar. Another 4 wins & 21 nominations.,English,"10,439"
5707776b71a0650c681a2909,True,"Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter",movie,Tim Burton,106 min,"USA, Canada",7.0,Big Eyes,"Biography, Crime, Drama",tt1126590,http://ia.media-imdb.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1_SX300.jpg,25 Dec 2014,PG-13,"Scott Alexander, Larry Karaszewski",62,"14,479,776",Won 1 Golden Globe. Another 1 win & 15 nominations.,"English, French, Italian","51,264"
5707776b71a0650c681a290a,True,"Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist",movie,Damien Chazelle,107 min,USA,8.5,Whiplash,"Drama, Music",tt2582802,http://ia.media-imdb.com/images/M/MV5BMTU4OTQ3MDUyMV5BMl5BanBnXkFtZTgwOTA2MjU0MjE@._V1_SX300.jpg,15 Oct 2014,R,Damien Chazelle,88,"13,092,000",Won 3 Oscars. Another 83 wins & 123 nominations.,English,"358,966"
5707776b71a0650c681a290b,True,"Colin Farrell, Matt Bomer, Lucy Griffiths, Michael Crane",movie,Akiva Goldsman,118 min,USA,6.2,Winter's Tale,"Drama, Fantasy, Mystery",tt1837709,http://ia.media-imdb.com/images/M/MV5BNTMyNjI1NTM4N15BMl5BanBnXkFtZTgwNjcwMzc1MDE@._V1_SX300.jpg,14 Feb 2014,PG-13,"Akiva Goldsman (screenplay, Mark Helprin (novel)",31,"22,451",2 nominations.,English,"39,546"
5707776b71a0650c681a290c,True,"Steve Carell, Channing Tatum, Mark Ruffalo, Sienna Miller",movie,Bennett Miller,134 min,USA,7.0,Foxcatcher,"Biography, Drama, Sport",tt1100089,http://ia.media-imdb.com/images/M/MV5BMTQ2MjQxNjYxOV5BMl5BanBnXkFtZTgwMzIwODUxMzE@._V1_SX300.jpg,16 Jan 2015,R,"E. Max Frye, Dan Futterman",81,"12,096,300",Nominated for 5 Oscars. Another 11 wins & 71 nominations.,"English, French","100,844"
5707776b71a0650c681a290d,True,"Lindsey Readman, Gareth Wyn-Jones, Emma Gold",movie,Jon Max Spatz,14 min,UK,N/A,Belle,"Short, Drama, Family",tt3428898,N/A,N/A,N/A,Jon Max Spatz,N/A,,N/A,English,N/A
5707776b71a0650c681a290e,True,"Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts",movie,Michaël R. Roskam,106 min,USA,7.1,The Drop,"Crime, Drama",tt1600196,http://ia.media-imdb.com/images/M/MV5BMTkyNjMzODUzNV5BMl5BanBnXkFtZTgwNjIxNDI1MTE@._V1_SX300.jpg,12 Sep 2014,R,"Dennis Lehane (screenplay, Dennis Lehane (short story \",69,"10,720,322",3 wins & 4 nominations.,English,"99,585"
5707776b71a0650c681a290f,True,"Aamir Khan, Anushka Sharma, Sanjay Dutt, Boman Irani",movie,Rajkumar Hirani,153 min,India,8.3,PK,"Comedy, Drama, Romance",tt2338151,http://ia.media-imdb.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_SX300.jpg,19 Dec 2014,N/A,"Rajkumar Hirani, Abhijat Joshi",N/A,"10,572,800",2 wins & 11 nominations.,"Hindi, English, Urdu","77,597"
5707776b71a0650c681a2910,True,"Colin Firth, Antonia Clarke, Natasha Andrews, Valérie Beaulieu",movie,Woody Allen,97 min,"USA, UK",6.6,Magic in the Moonlight,"Comedy, Romance",tt2870756,http://ia.media-imdb.com/images/M/MV5BMTQ3NDY5NjIwN15BMl5BanBnXkFtZTgwNjQ2ODkxMjE@._V1_SX300.jpg,15 Aug 2014,PG-13,Woody Allen,54,"10,506,939",1 win & 1 nomination.,English,"42,459"
5707776b71a0650c681a2911,True,"Sarah Drew, Sean Astin, Patricia Heaton, Trace Adkins",movie,"Andrew Erwin, Jon Erwin",98 min,USA,5.4,Moms' Night Out,Comedy,tt3014666,http://ia.media-imdb.com/images/M/MV5BMTgxMzgwMDM4OF5BMl5BanBnXkFtZTgwNjk4NjcyMTE@._V1_SX300.jpg,09 May 2014,PG,"Jon Erwin, Andrea Gyertson Nasfell",25,"10,429,707",N/A,English,"9,966"
5707776b71a0650c681a2912,True,"Jared Harris, Sam Claflin, Erin Richards, Rory Fleck-Byrne",movie,John Pogue,98 min,"USA, UK",5.1,The Quiet Ones,Horror,tt2235779,http://ia.media-imdb.com/images/M/MV5BMzM5OTQxNTQwNV5BMl5BanBnXkFtZTgwNjE4NzMxMTE@._V1_SX300.jpg,25 Apr 2014,PG-13,"Craig Rosenberg (screenplay, Oren Moverman (screenplay, John Pogue (screenplay, Tom de Ville (based on the screenplay by)",41,"8,496,112",6 nominations.,English,"14,627"
5707776b71a0650c681a2913,True,"Joanna Newsom, Katherine Waterston, Joaquin Phoenix, Jordan Christian Hearn",movie,Paul Thomas Anderson,148 min,USA,6.7,Inherent Vice,"Comedy, Crime, Drama",tt1791528,http://ia.media-imdb.com/images/M/MV5BMjI2ODQ2NzUwMl5BMl5BanBnXkFtZTgwNjU3NTE4MjE@._V1_SX300.jpg,09 Jan 2015,R,"Paul Thomas Anderson (written for the screen by, Thomas Pynchon (based on the novel by)",81,"8,093,318",Nominated for 2 Oscars. Another 14 wins & 88 nominations.,"English, Japanese","56,602"
5707776b71a0650c681a2914,True,"Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne",movie,Mark Waters,104 min,"USA, UK, Romania",5.6,Vampire Academy,"Action, Comedy, Fantasy",tt1686821,http://ia.media-imdb.com/images/M/MV5BMTUyOTI0MzUyM15BMl5BanBnXkFtZTgwMzI2MzU0MDE@._V1_SX300.jpg,07 Feb 2014,PG-13,"Richelle Mead (novel, Daniel Waters (screenplay)",30,"7,791,146",2 nominations.,English,"39,406"
5707776b71a0650c681a2915,True,"Óscar Jaenada, Adrian Herrera, Michael Imperioli, Alejandra Prado",movie,Sebastian del Amo,102 min,Mexico,6.7,Cantinflas,"Biography, Comedy, Drama",tt3005242,http://ia.media-imdb.com/images/M/MV5BMzAzNDM5OTg2NF5BMl5BanBnXkFtZTgwNTMyMzg5MTE@._V1_SX300.jpg,18 Sep 2014,PG,"Edui Tijerina, Sebastian del Amo",44,"6,370,412",26 wins & 11 nominations.,"Spanish, English","3,029"
5707776b71a0650c681a2916,True,"Jermaine Sullivan, Ken Niumatalolo, Carolina Muñoz Marin, Bishnu Adhikari",movie,Blair Treu,78 min,USA,7.1,Meet the Mormons,Documentary,tt4003774,http://ia.media-imdb.com/images/M/MV5BMjE2MzgzMjY0OF5BMl5BanBnXkFtZTgwNDMyMjA2MjE@._V1_SX300.jpg,26 Feb 2015,PG,N/A,29,"5,876,812",N/A,English,"1,668"
5707776b71a0650c681a2917,True,"Oscar Isaac, Elyes Gabel, Jessica Chastain, Lorna Pruce",movie,J.C. Chandor,125 min,"USA, United Arab Emirates",7.0,A Most Violent Year,"Action, Crime, Drama",tt2937898,http://ia.media-imdb.com/images/M/MV5BMjE4OTY4ODg3Ml5BMl5BanBnXkFtZTgwMTI1MTg1MzE@._V1_SX300.jpg,30 Jan 2015,R,J.C. Chandor,79,"5,749,134",Nominated for 1 Golden Globe. Another 13 wins & 44 nominations.,"English, Spanish","42,825"
5707776b71a0650c681a2918,True,"Kerry Adra, Maynor Alvarado, Yancey Arias, Wes Bentley",movie,Diego Luna,102 min,"USA, Mexico",6.5,Cesar Chavez,Biography,tt1621046,http://ia.media-imdb.com/images/M/MV5BMTM5NTkyOTMxN15BMl5BanBnXkFtZTgwODA1MDYwMTE@._V1_SX300.jpg,28 Mar 2014,PG-13,"Keir Pearson (screenplay, Timothy J. Sexton",51,"5,550,866",5 wins & 2 nominations.,"English, Spanish","2,432"
5707776b71a0650c681a2919,True,"Bill Hader, Kristen Wiig, Luke Wilson, Ty Burrell",movie,Craig Johnson,93 min,USA,6.9,The Skeleton Twins,"Comedy, Drama",tt1571249,http://ia.media-imdb.com/images/M/MV5BNzk5MjM3NDEwN15BMl5BanBnXkFtZTgwMDIxNjYzMjE@._V1_SX300.jpg,11 Sep 2014,R,"Craig Johnson, Mark Heyman",74,"5,283,379",4 wins & 10 nominations.,English,"29,639"
5707776b71a0650c681a291a,True,"Fershid Bharucha, Joon Ho Bong, Couetsch Bousset-Lob, Benjamin Legrand",movie,Jésus Castro,54 min,France,7.6,"Snowpiercer: Transperceneige, From the Blank Page to the Black Screen: A Documentary by Jésus Castro-",Documentary,tt4481854,N/A,21 Oct 2014,N/A,Jésus Castro,N/A,,N/A,French,5
5707776b71a0650c681a291b,True,"Tyler James Williams, Tessa Thompson, Kyle Gallner, Teyonah Parris",movie,Justin Simien,108 min,USA,6.4,Dear White People,"Comedy, Drama",tt2235108,http://ia.media-imdb.com/images/M/MV5BMjMzMjc5MjIzNV5BMl5BanBnXkFtZTgwNTY4OTQ2MjE@._V1_SX300.jpg,04 Dec 2014,R,Justin Simien (screenplay),79,"4,404,154",14 wins & 25 nominations.,English,"17,572"
5707776b71a0650c681a291c,True,"Ryuji Kasahara, Ayano Moriguchi",movie,N/A,12 min,Japan,N/A,My Life In the Lunchbox,"Short, Comedy, Drama",tt3621892,N/A,N/A,N/A,N/A,N/A,,N/A,Japanese,N/A
5707776b71a0650c681a291d,True,"Kevin Kline, Michael Burstin, Elie Wajeman, Maggie Smith",movie,Israel Horovitz,107 min,"USA, UK, France",6.3,My Old Lady,"Comedy, Drama, Romance",tt2908856,http://ia.media-imdb.com/images/M/MV5BMTg2MTg0NTc0Ml5BMl5BanBnXkFtZTgwMTAwOTAzMjE@._V1_SX300.jpg,21 Nov 2014,PG-13,"Israel Horovitz (written for the screen by, Israel Horovitz (play)",52,"4,011,530",1 win.,English,"5,125"
5707776b71a0650c681a291e,True,"Timothy Spall, Paul Jesson, Dorothy Atkinson, Marion Bailey",movie,Mike Leigh,150 min,"UK, France, Germany",6.9,Mr. Turner,"Biography, Drama, History",tt2473794,http://ia.media-imdb.com/images/M/MV5BMjUzNTg0MzM3NF5BMl5BanBnXkFtZTgwNDg3NTY5MjE@._V1_SX300.jpg,31 Oct 2014,R,Mike Leigh,94,"3,958,500",Nominated for 4 Oscars. Another 19 wins & 55 nominations.,English,"16,830"
5707776b71a0650c681a291f,True,Prentiss Benjamin,movie,Courtney Stephens,11 min,"USA, India",N/A,Ida Western Exile,"Documentary, Short, Western",tt4170078,N/A,N/A,N/A,Courtney Stephens (story),N/A,,N/A,English,N/A
5707776b71a0650c681a2920,True,"Brendan Gleeson, Chris O'Dowd, Kelly Reilly, Aidan Gillen",movie,John Michael McDonagh,102 min,"Ireland, UK",7.4,Calvary,"Crime, Drama",tt2234003,http://ia.media-imdb.com/images/M/MV5BMTc3MjQ1MjE2M15BMl5BanBnXkFtZTgwNTMzNjE4MTE@._V1_SX300.jpg,11 Apr 2014,R,John Michael McDonagh,77,"3,593,460",9 wins & 27 nominations.,English,"38,910"
5707776b71a0650c681a2921,True,"Zach Braff, Pierce Gagnon, Kate Hudson, Joey King",movie,Zach Braff,106 min,USA,6.7,Wish I Was Here,"Comedy, Drama",tt2870708,http://ia.media-imdb.com/images/M/MV5BMjI1MTM5NTY2Nl5BMl5BanBnXkFtZTgwODE4OTk4MTE@._V1_SX300.jpg,25 Jul 2014,R,"Adam J. Braff, Zach Braff",43,"3,588,432",3 nominations.,English,"27,788"
5707776b71a0650c681a2922,True,"Anne Dorval, Suzanne Clément, Antoine-Olivier Pilon, Patrick Huard",movie,Xavier Dolan,139 min,Canada,8.1,Mommy,Drama,tt3612616,http://ia.media-imdb.com/images/M/MV5BMjE3NjMwMjc3N15BMl5BanBnXkFtZTgwNDk4MjA0MzE@._V1_SX300.jpg,08 Oct 2014,R,Xavier Dolan,74,"3,492,754",49 wins & 58 nominations.,"French, English","24,655"
5707776b71a0650c681a2923,True,"Kristen Bell, Jason Dohring, Enrico Colantoni, Chris Lowell",movie,Rob Thomas,107 min,USA,6.8,Veronica Mars,"Crime, Drama, Mystery",tt2771372,http://ia.media-imdb.com/images/M/MV5BMTQ4MDc0Mjg4OV5BMl5BanBnXkFtZTgwODk3NjYyMTE@._V1_SX300.jpg,13 Mar 2014,PG-13,"Rob Thomas (screenplay, Diane Ruggiero (screenplay, Rob Thomas (story, Rob Thomas (characters)",62,"3,319,109",7 nominations.,English,"40,351"
5707776b71a0650c681a2924,True,"Nicole Kidman, Colin Firth, Mark Strong, Ben Crompton",movie,Rowan Joffe,92 min,"UK, USA, France, Sweden",6.3,Before I Go to Sleep,"Drama, Mystery, Thriller",tt1726592,http://ia.media-imdb.com/images/M/MV5BNjI0NTAwMTU1NV5BMl5BanBnXkFtZTgwNzkwNjQ0MjE@._V1_SX300.jpg,31 Oct 2014,R,"Rowan Joffe, S.J. Watson (based on the novel by)",41,"2,963,012",N/A,English,"45,519"
5707776b71a0650c681a2925,True,"Gael García Bernal, Kim Bodnia, Dimitri Leonidas, Haluk Bilginer",movie,Jon Stewart,103 min,USA,6.6,Rosewater,"Biography, Drama",tt2752688,http://ia.media-imdb.com/images/M/MV5BNjY1NjQ1NjMzNl5BMl5BanBnXkFtZTgwNzU0Mjc1MjE@._V1_SX300.jpg,27 Nov 2014,R,"Jon Stewart (screenplay, Maziar Bahari (book, Aimee Molloy (book)",67,"3,093,491",1 win & 1 nomination.,English,"7,814"
5707776b71a0650c681a2926,True,"Jenny Slate, Paul Briganti, Gaby Hoffmann, Stephen Singer",movie,Gillian Robespierre,84 min,USA,6.8,Obvious Child,"Comedy, Drama",tt2910274,http://ia.media-imdb.com/images/M/MV5BMTg0MDU4NjI1OV5BMl5BanBnXkFtZTgwOTY3NDc3MTE@._V1_SX300.jpg,29 Aug 2014,R,"Gillian Robespierre (screenplay, Karen Maine (story, Gillian Robespierre (story, Elisabeth Holm (story, Anna Bean (based on the short film written by, Karen Maine (based on the short film written by, Gillian Robespierre (based on the short film written by, Harold Manning (french adaptation)",76,"3,122,616",8 wins & 28 nominations.,English,"15,513"
5707776b71a0650c681a2927,True,"Steve Coogan, Rob Brydon, Rosie Fellner, Claire Keelan",movie,Michael Winterbottom,108 min,UK,6.6,The Trip to Italy,"Comedy, Drama",tt2967006,http://ia.media-imdb.com/images/M/MV5BNTAxMDQzNzA3Nl5BMl5BanBnXkFtZTgwNzU4MDk4MTE@._V1_SX300.jpg,25 Apr 2014,NOT RATED,Michael Winterbottom,75,"2,873,758",1 nomination.,English,"10,383"
5707776b71a0650c681a2928,True,"Ray Liotta, Ashley Judd, Seth Green, Joe Pantoliano",movie,Dustin Marcellino,107 min,USA,5.1,The Identical,"Drama, Music",tt2326574,http://ia.media-imdb.com/images/M/MV5BMTUxMzMzMTUzNV5BMl5BanBnXkFtZTgwNTUyMTMxMjE@._V1_SX300.jpg,05 Sep 2014,PG,Howard Klausner,25,"2,817,092",1 win.,English,"1,865"
5707776b71a0650c681a2929,True,"Gabriel Iglesias, Jacqueline Obradors, Gina Brillon, Alfred Robles",movie,"Manny Rodriguez, Jay Lavender",101 min,USA,7.2,The Fluffy Movie: Unity Through Laughter,Comedy,tt3532608,http://ia.media-imdb.com/images/M/MV5BMjMxOTUzODE5NF5BMl5BanBnXkFtZTgwMDA0MDIxMjE@._V1_SX300.jpg,01 Sep 2015,PG-13,N/A,56,"2,820,939",N/A,English,"2,590"
5707776b71a0650c681a292a,True,"Edward Snowden, Glenn Greenwald, William Binney, Jacob Appelbaum",movie,Laura Poitras,114 min,"USA, Germany, UK",8.1,Citizenfour,"Documentary, Biography, History",tt4044364,http://ia.media-imdb.com/images/M/MV5BMTc0MTM0MTA5MF5BMl5BanBnXkFtZTgwNzEwODEwMzE@._V1_SX300.jpg,28 Nov 2014,R,N/A,88,"2,798,808",Won 1 Oscar. Another 42 wins & 34 nominations.,"English, Portuguese, German","32,074"
5707776b71a0650c681a292b,True,"Ashley Hinshaw, Denis O'Hare, James Buckley, Christa Nicola",movie,Grégory Levasseur,89 min,USA,4.7,The Pyramid,"Action, Adventure, Horror",tt2799166,http://ia.media-imdb.com/images/M/MV5BMjAxODg2Mzc5OV5BMl5BanBnXkFtZTgwOTUxNTQ1MjE@._V1_SX300.jpg,05 Dec 2014,R,"Daniel Meersand, Nick Simon",24,"2,753,312",N/A,English,"15,603"
5707776b71a0650c681a292c,True,"Reese Witherspoon, Arnold Oceng, Ger Duany, Emmanuel Jal",movie,Philippe Falardeau,110 min,"Kenya, India, USA",7.4,The Good Lie,Drama,tt2652092,http://ia.media-imdb.com/images/M/MV5BMjA0Njc1MzA4MF5BMl5BanBnXkFtZTgwODc1MjUwMjE@._V1_SX300.jpg,14 Nov 2014,PG-13,Margaret Nagle,65,"2,716,989",2 wins & 3 nominations.,English,"18,158"
5707776b71a0650c681a292d,True,"Iko Uwais, Arifin Putra, Tio Pakusadewo, Oka Antara",movie,Gareth Evans,150 min,"Indonesia, USA",8.0,The Raid 2,"Action, Crime, Thriller",tt2265171,http://ia.media-imdb.com/images/M/MV5BMTg5MTE2NjA4OV5BMl5BanBnXkFtZTgwMTUyMjczMTE@._V1_SX300.jpg,11 Apr 2014,R,Gareth Evans,71,"2,625,803",2 wins & 9 nominations.,"Indonesian, Japanese, English","81,197"
5707776b71a0650c681a292e,True,"Hrithik Roshan, Katrina Kaif, Pavan Malhotra, Danny Denzongpa",movie,Siddharth Anand,153 min,India,5.5,Bang Bang,"Action, Adventure, Comedy",tt2905838,http://ia.media-imdb.com/images/M/MV5BNTA1MTQ4OTcyNl5BMl5BanBnXkFtZTgwMzAwMzc2MjE@._V1_SX300.jpg,02 Oct 2014,N/A,"Sujoy Ghosh (screenplay, Suresh Nair (screenplay, Patrick O'Neill (original story, Abbas Tyrewala (dialogue)",N/A,"2,546,172",1 win & 6 nominations.,"Hindi, Telugu, Tamil","15,951"
5707776b71a0650c681a292f,True,"Salman Khan, Jacqueline Fernandez, Nawazuddin Siddiqui, Randeep Hooda",movie,Sajid Nadiadwala,146 min,India,5.5,Kick,"Action, Comedy, Romance",tt2372222,http://ia.media-imdb.com/images/M/MV5BMTUyMTg0MTA1OF5BMl5BanBnXkFtZTgwMDg2MjMwMjE@._V1_SX300.jpg,25 Jul 2014,N/A,"Vakkantham Vamsi (story, Rajat Arora (screenplay, Keith Gomes (screenplay, Sajid Nadiadwala (screenplay, Chetan Bhagat (additional screenplay, Rajat Arora (dialogue)",N/A,"2,461,031",5 wins & 12 nominations.,Hindi,"16,046"
5707776b71a0650c681a2930,True,"Jeremy Renner, Robert Patrick, Jena Sims, Robert Pralgo",movie,Michael Cuesta,112 min,USA,7.0,Kill the Messenger,"Biography, Crime, Drama",tt1216491,http://ia.media-imdb.com/images/M/MV5BNDM5MDIxNzYyNV5BMl5BanBnXkFtZTgwMDUzMTk4MTE@._V1_SX300.jpg,09 Oct 2014,R,"Peter Landesman, Gary Webb (book, Nick Schou (book)",60,"2,445,646",1 win & 4 nominations.,English,"30,670"
5707776b71a0650c681a2931,True,"Tommy Lee Jones, Hilary Swank, Grace Gummer, Miranda Otto",movie,Tommy Lee Jones,122 min,"USA, France",6.6,The Homesman,"Drama, Western",tt2398231,http://ia.media-imdb.com/images/M/MV5BMTQ4NTkxOTEyMl5BMl5BanBnXkFtZTgwOTI1NzcwMzE@._V1_SX300.jpg,18 May 2014,R,"Tommy Lee Jones (screenplay, Kieran Fitzgerald (screenplay, Wesley A. Oliver (screenplay, Glendon Swarthout (novel)",68,"2,428,883",4 wins & 13 nominations.,"English, Danish","19,841"
5707776b71a0650c681a2932,True,"Jeong-min Hwang, Yunjin Kim, Dal-su Oh, Jin-young Jung",movie,JK Youn,126 min,South Korea,7.7,Ode to My Father,"Drama, Romance, War",tt3812366,http://ia.media-imdb.com/images/M/MV5BNzU1ODg0NDUwN15BMl5BanBnXkFtZTgwNjY1MDQ1MzE@._V1_SX300.jpg,17 Dec 2014,N/A,Soo-jin Park,N/A,"2,300,121",12 wins & 10 nominations.,"Korean, English, German","1,179"
5707776b71a0650c681a2933,True,"John Lithgow, Alfred Molina, Tatyana Zbirovskaya, Olya Zueva",movie,Ira Sachs,94 min,"USA, France, Brazil, Greece",6.8,Love Is Strange,Drama,tt2639344,http://ia.media-imdb.com/images/M/MV5BMTk5MTkxOTI1N15BMl5BanBnXkFtZTgwNzAwNDA4MTE@._V1_SX300.jpg,12 Nov 2014,R,"Ira Sachs, Mauricio Zacharias",82,"2,252,580",3 wins & 17 nominations.,"English, Russian","8,808"
5707776b71a0650c681a2934,True,"Arjun Kapoor, Alia Bhatt, Amrita Singh, Revathy",movie,Abhishek Varman,149 min,India,7.1,2 States,"Comedy, Drama, Romance",tt2372678,http://ia.media-imdb.com/images/M/MV5BMTUwNjQ3Nzk5N15BMl5BanBnXkFtZTgwMjI4MTgzMTE@._V1_SX300.jpg,18 Apr 2014,NOT RATED,"Chetan Bhagat (story, Abhishek Varman (screenplay, Hussain Dalal (dialogue)",N/A,"2,221,675",1 win & 20 nominations.,Hindi,"14,552"
5707776b71a0650c681a2935,True,Edna Sandoval,movie,Christofer Bustamante,5 min,USA,N/A,The Immigrant,"Short, Drama",tt4380070,N/A,N/A,N/A,Christofer Bustamante,N/A,,N/A,N/A,N/A
5707776b71a0650c681a2936,True,"Michael Parks, Justin Long, Genesis Rodriguez, Haley Joel Osment",movie,Kevin Smith,102 min,USA,5.4,Tusk,"Comedy, Drama, Horror",tt3099498,http://ia.media-imdb.com/images/M/MV5BMjI4Nzk1NjkyNl5BMl5BanBnXkFtZTgwMjk4OTUxMjE@._V1_SX300.jpg,19 Sep 2014,R,Kevin Smith,55,"1,821,983",1 win & 4 nominations.,English,"28,788"
5707776b71a0650c681a2937,True,"James Remar, Dean Stockwell, Fred Dalton Thompson, Raoul Max Trujillo",movie,Daniel Lusko,91 min,USA,3.6,Persecuted,"Action, Drama, Mystery",tt1761005,http://ia.media-imdb.com/images/M/MV5BMTQzNjg2MTY4N15BMl5BanBnXkFtZTgwNzE1NDc3MTE@._V1_SX300.jpg,18 Jul 2014,PG-13,Daniel Lusko,11,"1,557,494",N/A,English,"1,205"
5707776b71a0650c681a2938,True,"George Harrison, Anupam Kher, Russell Simmons",movie,"Paola di Florio, Lisa Leeman",87 min,USA,7.4,Awake: The Life of Yogananda,Documentary,tt3741860,http://ia.media-imdb.com/images/M/MV5BNDQ1NTI0MDUxMl5BMl5BanBnXkFtZTgwOTU4NjI3MjE@._V1_SX300.jpg,10 Oct 2014,PG,N/A,54,"1,017,328",N/A,English,389
5707776b71a0650c681a2939,True,"Katie Couric, Bill Clinton, Michael Bloomberg, Mark Hyman",movie,Stephanie Soechtig,92 min,USA,7.7,Fed Up,Documentary,tt2381335,http://ia.media-imdb.com/images/M/MV5BMjExMzk0NTU3NF5BMl5BanBnXkFtZTgwMjg5NTg1MTE@._V1_SX300.jpg,19 Jan 2014,PG,"Mark Monroe, Stephanie Soechtig",71,"1,538,899",1 nomination.,English,"7,006"
5707776b71a0650c681a293a,True,"Marion Cotillard, Fabrizio Rongione, Catherine Salée, Batiste Sornin",movie,"Jean-Pierre Dardenne, Luc Dardenne",95 min,"Belgium, France, Italy",7.4,"Two Days, One Night",Drama,tt2737050,http://ia.media-imdb.com/images/M/MV5BMjIyMzczMDI0NF5BMl5BanBnXkFtZTgwNjI5Nzk3MTE@._V1_SX300.jpg,21 May 2014,PG-13,"Jean-Pierre Dardenne, Luc Dardenne",89,"1,333,900",Nominated for 1 Oscar. Another 37 wins & 73 nominations.,"French, Arabic, English","30,002"
5707776b71a0650c681a293b,True,"Johannes Kuhnke, Lisa Loven Kongsli, Vincent Wettergren, Clara Wettergren",movie,Ruben Östlund,120 min,"Sweden, France, Norway, Denmark",7.3,Force Majeure,"Comedy, Drama",tt3630276,http://ia.media-imdb.com/images/M/MV5BMjQ4NzY0ODg0N15BMl5BanBnXkFtZTgwNjY3OTc2MjE@._V1_SX300.jpg,30 Dec 2014,R,Ruben Östlund,87,"1,358,561",Nominated for 1 Golden Globe. Another 31 wins & 33 nominations.,"Swedish, English, French, Norwegian","26,271"
5707776b71a0650c681a293c,True,"Salman Khan, Tabu, Sunil Shetty, Genelia D'Souza",movie,Sohail Khan,135 min,India,5.5,Jai Ho,"Action, Drama",tt1188982,http://ia.media-imdb.com/images/M/MV5BMTM5MTg1MjQxMl5BMl5BanBnXkFtZTgwMjM5MDk3MDE@._V1_SX300.jpg,24 Jan 2014,N/A,"A.R. Murugadoss (story, Dilip Shukla (screenplay)",N/A,"840,506",5 nominations.,"Hindi, Indian Sign Language","11,824"
5707776b71a0650c681a293d,True,"Kareena Kapoor, Ajay Devgn, Anupam Kher, Mahesh Manjrekar",movie,Rohit Shetty,142 min,India,5.8,Singham Returns,"Action, Drama",tt2309764,http://ia.media-imdb.com/images/M/MV5BZDFiZjg4MjYtMDBmYy00NzY0LWI5NTctOWJlODc2NzhiMTU0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,15 Aug 2014,N/A,"Rohit Shetty (story, Yunus Sajawal (screenplay, Farhad (dialogue, Sajid (dialogue)",N/A,"1,231,550",1 win & 1 nomination.,Hindi,"4,706"
5707776b71a0650c681a293e,True,"Brian Holton, Eileen Muir",movie,Sarah Bliss,11 min,"USA, UK",N/A,Gown of Repentance,"Documentary, Short, Drama",tt3900578,N/A,01 Apr 2014,N/A,Sarah Bliss,N/A,,N/A,English,N/A
5707776b71a0650c681a293f,True,"Johnny Pacar, Shaun Sipos, Bryan Dechart, Alexa PenaVega",movie,Casey La Scala,88 min,USA,4.3,The Remaining,"Horror, Thriller",tt2714380,http://ia.media-imdb.com/images/M/MV5BMTc4Mzk1NDA3MF5BMl5BanBnXkFtZTgwNTk1MjU0MjE@._V1_SX300.jpg,24 Sep 2014,PG-13,"Casey La Scala (screenplay, Chris Dowling (screenplay, Casey La Scala (story)",38,"1,169,603",N/A,English,"4,904"
5707776b71a0650c681a2940,True,"Simon Pegg, Rosamund Pike, Tracy Ann Oberman, Jean Reno",movie,Peter Chelsom,114 min,"Germany, Canada, UK, South Africa",7.0,Hector and the Search for Happiness,"Adventure, Comedy, Drama",tt1626146,http://ia.media-imdb.com/images/M/MV5BNTAzNTIyNDYzNV5BMl5BanBnXkFtZTgwNDg1NjYyMjE@._V1_SX300.jpg,14 Aug 2014,R,"Maria von Heland (screenplay, Peter Chelsom (screenplay, Tinker Lindsay (screenplay, François Lelord (novel)",29,"1,121,961",2 wins & 1 nomination.,"English, French, German","28,366"
5707776b71a0650c681a2941,True,"Guy Pearce, Chan Kien, Tek Kong Lim, Tawanda Manyimo",movie,David Michôd,103 min,"Australia, USA",6.4,The Rover,"Crime, Drama",tt2345737,http://ia.media-imdb.com/images/M/MV5BMjE4MTc1MzMxN15BMl5BanBnXkFtZTgwMzc4NDA4MTE@._V1_SX300.jpg,20 Jun 2014,R,"Joel Edgerton (based on a story by, David Michôd (based on a story by, David Michôd",64,"1,109,199",3 wins & 19 nominations.,"English, Chinese","32,826"
