_id,Actors,imdbID,imdbRating,Language,Awards,Poster,imdbVotes,Director,Writer,Released,Box_office,Runtime,Rated,Type,Response,Country,Genre,Title,Metascore
570731d771a0650e3c561d62,"Shahid Kapoor, Priyanka Chopra, Deb Mukherjee, Shivkumar Subramaniam",tt1274295,7.5,"Hindi, Marathi, Bengali, English, Portuguese",2 wins & 18 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM2MTQ4NTY1Nl5BMl5BanBnXkFtZTcwMDI3NTU2Mg@@._V1_SX300.jpg,"11,465",Vishal Bhardwaj,"Cajetan Boy (based on an idea by, Supratik Sen (screenplay, Abhishek Chaubey (screenplay, Sabrina Dhawan (screenplay, Vishal Bhardwaj (screenplay, Vishal Bhardwaj (dialogue)",14 Aug 2009,"1,286,143",130 min,N/A,movie,True,India,"Action, Comedy, Crime",Kaminey: The Scoundrels,N/A
570731d771a0650e3c561d63,"Charlyne Yi, Michael Cera, Jake Johnson, Gill Summers",tt1331064,6.0,English,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY0OTg3MzM1M15BMl5BanBnXkFtZTcwMzAyMzI1Mg@@._V1_SX300.jpg,"7,276",Nicholas Jasenovec,"Nicholas Jasenovec, Charlyne Yi",28 Aug 2009,"1,269,361",88 min,PG-13,movie,True,USA,"Comedy, Drama, Romance",Paper Heart,54
570731d771a0650e3c561d64,"Gertrude Berg, Lewis Berg, Sara Chase, Ruth Bader Ginsburg",tt1334479,7.3,English,1 win.,http://ia.media-imdb.com/images/M/MV5BNjY5MDc2NzA3NF5BMl5BanBnXkFtZTcwNzQ2NjM1Mg@@._V1_SX300.jpg,190,Aviva Kempner,N/A,10 Jul 2009,"1,133,662",92 min,N/A,movie,True,USA,"Documentary, Biography","Yoo-Hoo, Mrs. Goldberg",69
570731d771a0650e3c561d65,"Ben Foster, Jena Malone, Eamonn Walker, Woody Harrelson",tt0790712,7.2,"English, Spanish",Nominated for 2 Oscars. Another 15 wins & 44 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQyMzQ2Nzc5Ml5BMl5BanBnXkFtZTcwNDk4NjAyMw@@._V1_SX300.jpg,"29,038",Oren Moverman,"Alessandro Camon, Oren Moverman",04 Dec 2009,"1,108,684",113 min,R,movie,True,USA,"Drama, Romance, War",The Messenger,77
570731d771a0650e3c561d66,"Alex Kreuzwieser, Harry McNamara, Jordan Van Vranken",tt1592804,7.0,English,N/A,N/A,7,Eric Francis Martin,Eric Francis Martin,N/A,,8 min,N/A,movie,True,USA,"Short, Drama, Horror",Sugar,N/A
570731d771a0650e3c561d67,"Paris Hilton, Carrie Amor, Emma Beard, Samuel Hextall",tt1360544,1.9,English,N/A,N/A,504,N/A,Paris Hilton,29 Jan 2009,,60 min,N/A,series,True,UK,Reality-TV,Paris Hilton's British Best Friend,N/A
570731d771a0650e3c561d68,"John Abraham, Neil Nitin Mukesh, Katrina Kaif, Irrfan Khan",tt1328634,6.8,"Hindi, English",1 win & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTUwNzIyNDk2OV5BMl5BanBnXkFtZTcwODQ4NTk5Mw@@._V1_SX300.jpg,"7,440",Kabir Khan,"Aditya Chopra (story, Sandeep Srivastava (screenplay)",26 Jun 2009,"981,866",153 min,N/A,movie,True,India,"Crime, Drama, Romance",New York,35
570731d771a0650e3c561d69,"Akshay Kumar, Sunil Shetty, Katrina Kaif, Sameera Reddy",tt1255951,5.0,Hindi,1 nomination.,http://ia.media-imdb.com/images/M/MV5BNDk3NTM4NjUzNF5BMl5BanBnXkFtZTcwMjA4NTk5Mw@@._V1_SX300.jpg,"4,296",Priyadarshan,"Jay Master (dialogues, Ashiesh Pandit (lyrics, Priyadarshan (screenplay, Sayeed Qadri (lyrics, Neeraj Shridhar (lyrics)",27 Nov 2009,"944,979",162 min,N/A,movie,True,India,Comedy,De Dana Dan,N/A
570731d771a0650e3c561d6a,"Chris Diamantopoulos, Kelly Overton, Richard Portnow, Christian Stolte",tt0887966,6.1,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTU2MDAwMzk0Ml5BMl5BanBnXkFtZTcwMjk1MzA2Mg@@._V1_SX300.jpg,362,Joe Otting,Denis Hamill,01 Dec 2010,,100 min,N/A,movie,True,USA,"Comedy, Crime, Drama",Under New Management,N/A
570731d771a0650e3c561d6b,"Akshay Kumar, Deepika Padukone, Mithun Chakraborty, Ranvir Shorey",tt1091229,3.9,"Hindi, Cantonese, English",4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTgzMjc3OTUwNF5BMl5BanBnXkFtZTcwMDkyNjkxMg@@._V1_SX300.jpg,"5,731",Nikhil Advani,"Rajat Arora (dialogue, Bohemia (lyrics, Kailash Kher (lyrics, Shridhar Raghavan",16 Jan 2009,"920,816",154 min,PG-13,movie,True,"India, USA","Action, Adventure, Comedy",Chandni Chowk to China,44
570731d771a0650e3c561d6c,"Paul Giamatti, Armand Schultz, Michael Tucker, Dina Korzun",tt1127877,6.5,"English, Russian",4 wins & 9 nominations.,http://ia.media-imdb.com/images/M/MV5BMTMwMjA1ODA4OF5BMl5BanBnXkFtZTcwMjA3NjU2Mg@@._V1_SX300.jpg,"8,358",Sophie Barthes,Sophie Barthes,05 May 2010,"903,148",101 min,PG-13,movie,True,"USA, France","Comedy, Drama",Cold Souls,69
570731d771a0650e3c561d6d,"Waheeda Rehman, Abhishek Bachchan, Sonam Kapoor, Rishi Kapoor",tt1043451,6.1,"Hindi, English",2 wins & 7 nominations.,http://ia.media-imdb.com/images/M/MV5BMTMyMTE4MTMyOV5BMl5BanBnXkFtZTcwNTU5OTkyMg@@._V1_SX300.jpg,"5,373",Rakeysh Omprakash Mehra,"Rakeysh Omprakash Mehra (story, Prasoon Joshi (story, Kamlesh Pandey (story)",20 Feb 2009,"879,913",141 min,N/A,movie,True,India,"Comedy, Drama",Delhi-6,45
570731d771a0650e3c561d6e,"Richard O'Barry, Louie Psihoyos, Hardy Jones, Michael Illiff",tt1313104,8.5,"English, Japanese",Won 1 Oscar. Another 37 wins & 17 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc3Nzg2NzM5MF5BMl5BanBnXkFtZTcwMTYwMjU2Mg@@._V1_SX300.jpg,"39,518",Louie Psihoyos,Mark Monroe,07 Aug 2009,"869,730",92 min,PG-13,movie,True,USA,"Documentary, Crime",The Cove,84
570731d771a0650e3c561d6f,"Clive Owen, Emma Booth, Laura Fraser, George MacKay",tt0926380,6.9,English,6 nominations.,http://ia.media-imdb.com/images/M/MV5BMTYzMTQ1MjczOV5BMl5BanBnXkFtZTcwMDg5MTI4Mg@@._V1_SX300.jpg,"8,603",Scott Hicks,"Simon Carr (novel, Allan Cubitt (adaptation)",12 Nov 2009,"783,013",104 min,PG-13,movie,True,"Australia, UK",Drama,The Boys Are Back,57
570731d771a0650e3c561d70,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Om Puri",tt1230448,6.1,"Hindi, Awadhi",N/A,http://ia.media-imdb.com/images/M/MV5BMzQ0NDc5MzMwN15BMl5BanBnXkFtZTcwNjk1NTMzMg@@._V1_SX300.jpg,"7,043",Priyadarshan,"Manisha Korde (dialogue, Priyadarshan (screenplay, Mushtaq Sheikh (screenplay, Sreenivasan (story)",13 Feb 2009,"753,515",137 min,N/A,movie,True,India,"Comedy, Drama",Billu,N/A
570731d771a0650e3c561d71,"Kareena Kapoor, Om Puri, Saif Ali Khan, Lewis Tan",tt1185442,5.7,"Hindi, Urdu, English",1 win & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE3NjQxMjg4NF5BMl5BanBnXkFtZTcwNDQ3NTk5Mw@@._V1_SX300.jpg,"3,406",Renzil D'Silva,"Renzil D'Silva (screenplay, Niranjan Iyengar (dialogues, Karan Johar (story, Anurag Kashyap (dialogues, Irfan Siddiqui (lyrics)",20 Nov 2009,"754,268",161 min,N/A,movie,True,India,"Action, Crime, Drama",Kurbaan,N/A
570731d771a0650e3c561d72,"Ranbir Kapoor, Konkona Sen Sharma, Supriya Pathak, Anupam Kher",tt1324059,7.6,"Hindi, English, Bengali",2 wins & 13 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg2NTk2MjU5NV5BMl5BanBnXkFtZTcwNTY0Nzg4Mg@@._V1_SX300.jpg,"16,979",Ayan Mukherjee,"Ayan Mukherjee (story, Niranjan Iyengar (dialogue)",02 Oct 2009,"717,977",138 min,N/A,movie,True,India,"Comedy, Drama, Romance",Wake Up Sid,N/A
570731d771a0650e3c561d73,"Sasha Grey, Chris Santos, Philip Eytan, Colby Trane",tt1103982,5.5,"English, French",1 nomination.,http://ia.media-imdb.com/images/M/MV5BMjE5OTY5MDIzM15BMl5BanBnXkFtZTcwNTU4NzQ0Mg@@._V1_SX300.jpg,"13,318",Steven Soderbergh,"David Levien, Brian Koppelman",08 Jul 2009,"695,417",77 min,R,movie,True,USA,Drama,The Girlfriend Experience,66
570731d771a0650e3c561d74,"Sam Huntington, Chris Marquette, Dan Fogler, Jay Baruchel",tt0489049,6.6,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTI2MDM0NTY5OF5BMl5BanBnXkFtZTcwODMxMzIwMg@@._V1_SX300.jpg,"49,310",Kyle Newman,"Ernest Cline (screenplay, Adam F. Goldberg (screenplay, Ernest Cline (story, Dan Pulick (story)",13 Feb 2009,"685,484",90 min,PG-13,movie,True,USA,"Adventure, Comedy, Drama",Fanboys,45
570731d771a0650e3c561d75,"Shane West, Edward Burns, Ving Rhames, Jonathan Pryce",tt1124039,5.8,"English, Russian",N/A,http://ia.media-imdb.com/images/M/MV5BMTg2NzQzNzQ2NF5BMl5BanBnXkFtZTcwOTE5MTMyMg@@._V1_SX300.jpg,"16,690",Greg Marcks,"Michael Nitsberg (screenplay, Kevin Alyn Elders (screenplay, Michael Nitsberg (story)",27 Feb 2009,"500,154",105 min,PG-13,movie,True,USA,"Action, Crime, Mystery",Echelon Conspiracy,26
570731d771a0650e3c561d76,"Paul Campbell, Andy Griffith, Doris Roberts, Marla Sokoloff",tt1124388,6.6,English,3 wins.,http://ia.media-imdb.com/images/M/MV5BNzQwMjc5NjExMF5BMl5BanBnXkFtZTcwODc4MTY3Mw@@._V1_SX300.jpg,"2,181",Marc Fienberg,Marc Fienberg,28 Aug 2009,"659,483",105 min,PG-13,movie,True,USA,"Comedy, Romance",Play the Game,35
570731d771a0650e3c561d77,"Nisreen Faour, Melkar Muallem, Hiam Abbass, Alia Shawkat",tt1190858,7.1,"English, Arabic, French",8 wins & 17 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc2NTU0MDA0M15BMl5BanBnXkFtZTcwOTg1OTA4Mg@@._V1_SX300.jpg,"2,992",Cherien Dabis,Cherien Dabis,17 Jun 2009,"622,164",96 min,PG-13,movie,True,"USA, United Arab Emirates, Canada, Kuwait, Jordan",Drama,Amreeka,73
570731d771a0650e3c561d78,"Tony Chiu Wai Leung, Takeshi Kaneshiro, Fengyi Zhang, Chen Chang",tt1326972,7.6,Mandarin,7 wins & 14 nominations.,http://ia.media-imdb.com/images/M/MV5BMTU2OTc4OTM5OF5BMl5BanBnXkFtZTcwNDA5ODIxMw@@._V1_SX300.jpg,"18,694",John Woo,"John Woo (screenplay, Khan Chan (screenplay, Cheng Kuo (screenplay, Heyu Sheng (screenplay, Guanzhong Luo (novel)",20 Nov 2009,,142 min,N/A,movie,True,"China, Hong Kong, Japan, Taiwan, South Korea","Action, Drama, History",Red Cliff II,N/A
570731d771a0650e3c561d79,"Catalina Saavedra, Claudia Celedón, Alejandro Goic, Andrea García-Huidobro",tt1187044,7.4,Spanish,Nominated for 1 Golden Globe. Another 35 wins & 20 nominations.,http://ia.media-imdb.com/images/M/MV5BMTcwOTUxNDcxMl5BMl5BanBnXkFtZTcwMDU3MjI4Mg@@._V1_SX300.jpg,"4,604",Sebastián Silva,"Sebastián Silva (story, Sebastián Silva, Pedro Peirano",11 Mar 2011,"549,530",95 min,N/A,movie,True,"Chile, Mexico","Comedy, Drama",The Maid,82
570731d771a0650e3c561d7a,"Kuno Becker, Steven Bauer, Stephen Lang, Alex Nesic",tt0457355,5.5,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTMyMzUyNzMwNF5BMl5BanBnXkFtZTcwMTgzMDk4Mg@@._V1_SX300.jpg,433,Jimmy Nickerson,"Glen Hartford, Nicholas Siapkaris",09 Oct 2009,"548,775",96 min,PG-13,movie,True,USA,"Action, Drama",From Mexico with Love,N/A
570731d771a0650e3c561d7b,"Vincent Gallo, Alden Ehrenreich, Maribel Verdú, Silvia Pérez",tt0964185,6.9,"English, Spanish, French",3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY3ODQxNDc2Ml5BMl5BanBnXkFtZTcwOTYxMTYxMw@@._V1_SX300.jpg,"10,399",Francis Ford Coppola,Mauricio Kartun (verse \,26 Jun 2009,"438,350",127 min,R,movie,True,"USA, Argentina, Spain, Italy",Drama,Tetro,65
570731d771a0650e3c561d7c,"Harrison Ford, Ray Liotta, Ashley Judd, Jim Sturgess",tt0924129,6.8,"English, Korean, Persian, Spanish, Arabic",N/A,http://ia.media-imdb.com/images/M/MV5BMjAyMDQ3ODU4NV5BMl5BanBnXkFtZTcwNzU2MTAzMg@@._V1_SX300.jpg,"19,264",Wayne Kramer,Wayne Kramer (screenplay),26 Feb 2009,"454,149",113 min,R,movie,True,USA,Drama,Crossing Over,38
570731d771a0650e3c561d7d,"Colm Meaney, Henry Goodman, David Roper, Jimmy Reddington",tt1226271,7.6,English,5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjEyMzkzMjM0MV5BMl5BanBnXkFtZTcwNzE3NTU3Mg@@._V1_SX300.jpg,"31,466",Tom Hooper,"Peter Morgan (screenplay, David Peace (novel)",27 Mar 2009,"449,558",98 min,R,movie,True,UK,"Biography, Drama, Sport",The Damned United,81
570731d771a0650e3c561d7e,"Isaach De Bankolé, Alex Descas, Jean-François Stévenin, Óscar Jaenada",tt1135092,6.2,"English, Spanish, Arabic, French, Japanese",N/A,http://ia.media-imdb.com/images/M/MV5BMjA5ODk3NjE1NF5BMl5BanBnXkFtZTcwNTE3MTA0Mg@@._V1_SX300.jpg,"15,404",Jim Jarmusch,Jim Jarmusch,19 Sep 2009,"425,025",116 min,R,movie,True,"USA, Japan","Crime, Drama, Mystery",The Limits of Control,41
570731d771a0650e3c561d7f,"Mark Duplass, Alycia Delmore, Joshua Leonard, Lynn Shelton",tt1334537,6.1,English,6 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTcxNTYyODA1M15BMl5BanBnXkFtZTcwODk2MDE1Mg@@._V1_SX300.jpg,"4,716",Lynn Shelton,Lynn Shelton,16 Sep 2009,"406,943",94 min,R,movie,True,USA,"Comedy, Drama",Humpday,74
570731d771a0650e3c561d80,"Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm",tt0870984,6.6,English,20 wins & 26 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE3MjQ2ODc1N15BMl5BanBnXkFtZTcwNjYyMzI5Mg@@._V1_SX300.jpg,"85,159",Lars von Trier,Lars von Trier,20 May 2009,"397,070",108 min,NOT RATED,movie,True,"Denmark, Germany, France, Sweden, Italy, Poland","Drama, Horror",Antichrist,49
570731d771a0650e3c561d81,"Oren Skoog, Josh Miller, Patrick Casey, Jennifer Lyons",tt0936471,3.8,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTk1NTA2MTY4M15BMl5BanBnXkFtZTcwMzI4MDU4Mg@@._V1_SX300.jpg,"2,277","David Hillenbrand, Scott Hillenbrand","Patrick Casey, Josh Miller",04 Dec 2009,,92 min,R,movie,True,USA,"Comedy, Horror",Transylmania,8
570731d771a0650e3c561d82,"Farhan Akhtar, Konkona Sen Sharma, Rishi Kapoor, Dimple Kapadia",tt0886539,7.1,"Hindi, English",4 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY4NjIxNDc3Nl5BMl5BanBnXkFtZTcwNDc4NTk5Mw@@._V1_SX300.jpg,"6,850",Zoya Akhtar,"Zoya Akhtar (story, Javed Akhtar (dialogue)",30 Jan 2009,"355,492",156 min,N/A,movie,True,India,Drama,Luck by Chance,58
570731d771a0650e3c561d83,"Rinko Kikuchi, Sergi López, Min Tanaka, Manabu Oshio",tt1185376,6.1,"Japanese, English, Catalan",1 win & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BNjA2ODBkYTctZDNkNi00MjVkLWI4MTYtNDlmZjAyNGY1NDM1XkEyXkFqcGdeQXVyNDgwMjcxODQ@._V1_SX300.jpg,"1,752",Isabel Coixet,Isabel Coixet,28 Aug 2009,,109 min,R,movie,True,Spain,"Drama, Thriller",Map of the Sounds of Tokyo,N/A
570731d771a0650e3c561d84,"Robin Wright, Mike Binder, Alan Arkin, Winona Ryder",tt1134629,6.4,English,1 win & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTMwMTcxMjQyOF5BMl5BanBnXkFtZTcwODUyODI4Mg@@._V1_SX300.jpg,"10,650",Rebecca Miller,"Rebecca Miller (screenplay, Rebecca Miller (book)",10 Jul 2009,,98 min,R,movie,True,USA,"Comedy, Drama, Romance",The Private Lives of Pippa Lee,49
570731d771a0650e3c561d85,"Kang-ho Song, Ok-bin Kim, Hae-suk Kim, Ha-kyun Shin",tt0762073,7.1,"Korean, English, French",8 wins & 16 nominations.,http://ia.media-imdb.com/images/M/MV5BMjM4MjIyMzg4OV5BMl5BanBnXkFtZTgwMDE0MTE0MjE@._V1_SX300.jpg,"29,709",Chan-wook Park,"Seo-Gyeong Jeong (screenplay, Chan-wook Park (screenplay, Émile Zola (inspired by the book \",30 Apr 2009,"296,441",133 min,R,movie,True,South Korea,"Fantasy, Horror, Romance",Thirst,73
570731d771a0650e3c561d86,"Salman Khan, Ajay Devgn, Om Puri, Dilyana Bouklieva",tt0486615,5.5,Hindi,N/A,http://ia.media-imdb.com/images/M/MV5BMTMwNzk2MDgxOF5BMl5BanBnXkFtZTcwOTE0MDY5Mg@@._V1_SX300.jpg,"3,054",Vipul Amrutlal Shah,"Ritesh Shah (dialogue, Suresh Nair (story)",30 Oct 2009,,146 min,N/A,movie,True,"India, UK",Musical,London Dreams,N/A
570731d771a0650e3c561d87,"Tammy Baldwin, Wayne Barrett, Elizabeth Birch, Chris Bull",tt1049400,7.6,English,2 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BOTEyODUzODEyOF5BMl5BanBnXkFtZTcwNTkzMzA1Mg@@._V1_SX300.jpg,"1,397",Kirby Dick,Kirby Dick,24 Apr 2009,"44,416",90 min,R,movie,True,USA,Documentary,Outrage,64
570731d771a0650e3c561d88,"Hal Holbrook, Ray McKinnon, Walton Goggins, Mia Wasikowska",tt1114680,7.1,English,11 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMjIzNDM3OTIyMV5BMl5BanBnXkFtZTcwNzc4NzA5Mg@@._V1_SX300.jpg,"2,202",Scott Teems,"Scott Teems (screenplay, William Gay (short story \",16 Mar 2009,"280,343",109 min,PG-13,movie,True,USA,Drama,That Evening Sun,75
570731d771a0650e3c561d89,"Raj Babbar, Jitendra Bhardwaj, Binnu Dhillon, Gurpreet Ghuggi",tt1587426,7.2,Panjabi,N/A,http://ia.media-imdb.com/images/M/MV5BYWI4NWFhMzgtMTdlYi00YjFjLTk1YjgtN2ZiMjE4NDZlODExXkEyXkFqcGdeQXVyMzY1MTkwMDM@._V1_SX300.jpg,77,Navaniat Singh,"Amrik Gill (screenplay, Jaggi Singh (lyrics)",04 Apr 2009,,166 min,N/A,movie,True,India,"Drama, Romance",Tera Mera Ki Rishta,N/A
570731d771a0650e3c561d8a,"Ji-hyun Jun, Allison Miller, Liam Cunningham, JJ Feild",tt0806027,5.3,"English, Japanese",N/A,http://ia.media-imdb.com/images/M/MV5BMTI5MTcwODcyMF5BMl5BanBnXkFtZTcwMTEzMjA5Mg@@._V1_SX300.jpg,"13,005",Chris Nahon,"Chris Chow (screenplay, Kenji Kamiyama (character, Katsuya Terada (character)",04 Jun 2009,"256,681",91 min,R,movie,True,"Hong Kong, France, China","Action, Horror, Thriller",Blood: The Last Vampire,28
570731d771a0650e3c561d8b,"Ashton Kutcher, Anne Heche, Margarita Levieva, Sebastian Stan",tt1186370,5.9,English,N/A,http://ia.media-imdb.com/images/M/MV5BNzY5NjMzNzUwN15BMl5BanBnXkFtZTcwNTQ1ODY2Mg@@._V1_SX300.jpg,"31,696",David Mackenzie,"Jason Hall (screenplay, Jason Hall (story, Paul Kolsby (story)",08 Jul 2009,"249,590",97 min,R,movie,True,USA,"Comedy, Drama, Romance",Spread,43
570731d771a0650e3c561d8c,"Phyllis Applegate, Obba Babatundé, William Bassett, Troy Lindsey Brown",tt1190536,7.4,English,1 win & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTExNzUxNDU4NTReQTJeQWpwZ15BbWU3MDc5MDEzNjM@._V1_SX300.jpg,"34,843",Scott Sanders,"Michael Jai White (screenplay, Byron Minns (screenplay, Scott Sanders (screenplay, Michael Jai White (story, Byron Minns (story)",13 Jan 2010,"228,477",84 min,R,movie,True,USA,"Action, Comedy",Black Dynamite,65
570731d771a0650e3c561d8d,"Urs Buhler, Sebastien Izambard, Carlos Marín, David Miller",tt1547651,8.2,"English, Spanish",N/A,http://ia.media-imdb.com/images/M/MV5BZWY3MWE1MjUtNzkzMy00YTg1LWFlNjMtNWMxMDY4ZDI5NjYyXkEyXkFqcGdeQXVyMTQ0MjgzODU@._V1_SX300.jpg,17,Nick Wickham,N/A,30 Nov 2009,,N/A,N/A,movie,True,UK,Music,An Evening with 'Il Divo': Live in Barcelona,N/A
570731d771a0650e3c561d8e,"Patton Oswalt, Kevin Corrigan, Michael Rapaport, Marcia Jean Kurtz",tt1228953,6.7,English,1 win & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjA3ODEzMTk3N15BMl5BanBnXkFtZTcwNjk1MzY2Mg@@._V1_SX300.jpg,"7,844",Robert D. Siegel,Robert D. Siegel,18 Jan 2009,"234,422",88 min,R,movie,True,USA,"Comedy, Crime, Drama",Big Fan,70
570731d771a0650e3c561d8f,"Adam Goldberg, Marley Shelton, Eion Bailey, Lucy Punch",tt1132193,6.4,English,2 wins.,http://ia.media-imdb.com/images/M/MV5BMTQwODE2OTYzMV5BMl5BanBnXkFtZTcwNDc3Mjg4Mg@@._V1_SX300.jpg,"1,780",Jonathan Parker,"Catherine DiNapoli, Jonathan Parker",02 Jun 2011,"230,600",96 min,R,movie,True,USA,"Comedy, Drama, Music",(Untitled),58
570731d771a0650e3c561d90,"Robin Williams, Daryl Sabara, Morgan Murphy, Naomi Glick",tt1262981,7.0,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTc4MjMyNDkzMF5BMl5BanBnXkFtZTcwMjM0NzI5Mg@@._V1_SX300.jpg,"31,190",Bobcat Goldthwait,Bobcat Goldthwait,24 Sep 2010,"221,210",99 min,R,movie,True,USA,"Comedy, Drama",World's Greatest Dad,69
570731d771a0650e3c561d91,"Govinda, Sushmita Sen, Riteish Deshmukh, Lara Dutta",tt1343362,3.6,Hindi,1 win.,http://ia.media-imdb.com/images/M/MV5BMjUxMTEyOTcxNl5BMl5BanBnXkFtZTcwNzMyMDQ4Mg@@._V1_SX300.jpg,793,David Dhawan,Yunus Sajawal (screenplay),02 Oct 2009,"213,525",126 min,N/A,movie,True,India,"Comedy, Drama",Do Knot Disturb,N/A
570731d771a0650e3c561d92,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal",tt1532957,7.2,Hindi,11 wins & 10 nominations.,http://ia.media-imdb.com/images/M/MV5BMjIxNDAwMzc4M15BMl5BanBnXkFtZTcwODAzMzg5Mg@@._V1_SX300.jpg,"6,646",R. Balki,R. Balki,04 Dec 2009,"199,228",133 min,N/A,movie,True,India,"Comedy, Drama",Paa,30
570731d771a0650e3c561d93,"Kareena Kapoor, Salman Khan, Sohail Khan, Yash Tonk",tt1174041,3.7,Hindi,N/A,http://ia.media-imdb.com/images/M/MV5BMTMxNTY0MDAwNF5BMl5BanBnXkFtZTcwNDY0Nzg4Mg@@._V1_SX300.jpg,"1,859",Prem Soni,"Arun Bhairav (lyrics, Suzanne D'Mello (lyrics, Jalees Sherwani (lyrics, Prem Soni (screenplay, Junaid Wasi (lyrics)",16 Oct 2009,"196,203",109 min,N/A,movie,True,India,"Comedy, Drama",Main Aurr Mrs Khanna,N/A
570731d771a0650e3c561d94,"Reggie Watts, Mike Bonanno, Andy Bichlbaum, Richard Ebeling",tt1352852,7.6,English,2 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM0MzM2MjU0N15BMl5BanBnXkFtZTcwMDIyMDcxMw@@._V1_SX300.jpg,"4,540","Andy Bichlbaum, Mike Bonanno, Kurt Engfehr","Andy Bichlbaum (idea, Mike Bonanno (idea, Andy Bichlbaum (screenplay, Mike Bonanno (screenplay)",07 Aug 2009,"189,506",87 min,N/A,movie,True,"France, UK, USA","Documentary, Comedy",The Yes Men Fix the World,71
570731d771a0650e3c561d95,"Kevin Spacey, Joe Nunez, Mark Webber, Keke Palmer",tt1247692,6.7,English,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTk1OTU1OTM3NF5BMl5BanBnXkFtZTcwNDMwMjU2Mg@@._V1_SX300.jpg,"15,735",Jonas Pate,"Thomas Moffett, Henry Reardon (story)",06 Aug 2009,"189,332",104 min,R,movie,True,USA,"Comedy, Drama",Shrink,40
570731d771a0650e3c561d96,"Binh Minh, Huy Khanh, Kathy Uyen, Ngoc Diep",tt1260565,6.6,"English, Vietnamese",N/A,http://ia.media-imdb.com/images/M/MV5BMTMyMTE3NTA4M15BMl5BanBnXkFtZTcwNjAyNzc4Mg@@._V1_SX300.jpg,145,Victor Vu,"Binh Le (story, Victor Vu (screenplay, Nguyen Hoang Nam (screenplay)",09 Oct 2009,"172,453",120 min,PG-13,movie,True,"USA, Vietnam",Romance,Passport to Love,N/A
570731d771a0650e3c561d97,"Dan Ashley, Pablo Fajardo, Kent Robertson, German Yanez",tt1326204,7.6,"English, Spanish",13 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY3MzM1NzM5OV5BMl5BanBnXkFtZTcwMDgwMTM3Mg@@._V1_SX300.jpg,722,Joe Berlinger,N/A,15 Jan 2010,"170,295",105 min,UNRATED,movie,True,USA,Documentary,Crude,75
570731d771a0650e3c561d98,"Stéphane Aubier, Jeanne Balibar, Nicolas Buysse, François De Brigode",tt1433540,7.5,French,5 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjEyODIyMzU1OF5BMl5BanBnXkFtZTcwNzg3OTQwMw@@._V1_SX300.jpg,"5,404","Stéphane Aubier, Vincent Patar","Stéphane Aubier (screenplay, Vincent Patar (screenplay)",17 Jun 2009,"165,349",75 min,N/A,movie,True,"Belgium, Luxembourg, France","Animation, Adventure, Comedy",A Town Called Panic,70
570731d771a0650e3c561d99,"Rupert Isaacson, Kristin Neff, Rowan Isaacson, Kendal Stewart",tt1333668,7.4,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTcxMDg4MjE1M15BMl5BanBnXkFtZTcwOTMwNzI3Mg@@._V1_SX300.jpg,571,Michel Orion Scott,N/A,18 Nov 2011,"155,984",93 min,UNRATED,movie,True,USA,Documentary,The Horse Boy,64
